,TELO2 (9894)
ACH-000255,-0.899035906885021
ACH-000256,-0.3865604574191677
ACH-000257,-0.4533026799992258
ACH-000258,-0.6051123672805079
ACH-000259,-0.7520434895246632
ACH-000260,-0.7685638389018159
ACH-000261,-0.6910303195293759
ACH-000262,-0.8174256094578052
ACH-000263,-0.5092995901767268
ACH-000264,-0.662822972361277
ACH-000265,-0.7125340940108099
ACH-000266,-0.5527721639539879
ACH-000272,-0.4571651507551625
ACH-000274,-0.4277152519035901
ACH-000277,-0.7952595682266085
ACH-000278,-0.6942902564210568
ACH-000279,-0.6628999081672751
ACH-000280,-1.1814224698394118
ACH-000281,-0.6435909275502489
ACH-000288,-0.6141256842382844
ACH-000291,-0.6180851163104073
ACH-000293,-0.4588332782352342
ACH-000294,-0.6179347582094507
ACH-000295,-0.5673074263421254
ACH-000296,-0.4801983789807184
ACH-000302,-0.5597797726109001
ACH-000304,-0.9421332561464876
ACH-000307,-0.7404078854275379
ACH-000308,-0.4575593518057146
ACH-000310,-0.2268927808179358
ACH-000311,-0.8805792626108966
ACH-000312,-0.6862118195415667
ACH-000315,-0.4422816222654665
ACH-000316,-0.779788416916089
ACH-000317,-1.0741150956287318
ACH-000318,-0.7001980413914534
ACH-000319,-1.0486553818444249
ACH-000320,-0.6409434120150601
ACH-000322,-0.7069934703784218
ACH-000323,-0.7418311832254653
ACH-000324,-0.8324408553383386
ACH-000329,-0.5547260248012621
ACH-000330,-0.6892878777957645
ACH-000331,-0.6410763974148752
ACH-000332,-0.8074766769952766
ACH-000334,-0.07518957124874866
ACH-000335,-0.6605002527751513
ACH-000336,-0.561008070975059
ACH-000337,-0.5304237344107151
ACH-000338,-0.14840623249835133
ACH-000339,-0.6077933706267864
ACH-000341,-0.8308714565556246
ACH-000348,-0.6774331709736121
ACH-000350,-0.634893979303815
ACH-000352,-1.003447119090871
ACH-000356,-0.8128831608901149
ACH-000361,-1.007958622542488
ACH-000362,-0.5642882980745495
ACH-000363,-0.6655885077008601
ACH-000364,-0.7022276715295281
ACH-000365,-0.6512010418442352
ACH-000366,-0.8359641578645086
ACH-000368,-0.7109308906949311
ACH-000374,-0.6263653475345717
ACH-000375,-0.661502768106529
ACH-000376,-0.5940567728265389
ACH-000381,-0.6228909003199357
ACH-000383,-0.4176685383055262
ACH-000387,-0.649182832323199
ACH-000389,-0.547938429546599
ACH-000390,-0.7976039413081243
ACH-000393,-0.3835562942118088
ACH-000395,-0.6143922195494372
ACH-000396,-0.9919424552474072
ACH-000397,-0.6499474882024858
ACH-000401,-0.6962292834774315
ACH-000402,-0.3524259130407781
ACH-000403,-0.5654424916508176
ACH-000404,-0.6328466987508874
ACH-000406,-0.7132733367993367
ACH-000407,-0.8490992199493469
ACH-000408,-0.8574082204693609
ACH-000410,-0.8573540105753086
ACH-000411,-0.5553731940499528
ACH-000414,-0.6695023572648618
ACH-000415,-0.8591970031467475
ACH-000416,-0.4678133663203964
ACH-000420,-0.532591718978093
ACH-000421,-0.6029425538649559
ACH-000424,-1.0121037928607417
ACH-000425,-0.3871941920665923
ACH-000426,-0.5274086544267036
ACH-000427,-0.6537179243955079
ACH-000433,-0.5287906039007265
ACH-000435,-0.5521462013175615
ACH-000436,-0.7791570856223166
ACH-000444,-0.9244556167125572
ACH-000445,-0.5128217638539417
ACH-000448,-0.6524833763404466
ACH-000450,-0.7081540155221105
ACH-000452,-0.8398755469383232
ACH-000454,-0.623393292467557
ACH-000458,-0.8498135211290466
ACH-000459,-0.6714251128115429
ACH-000460,-0.700929907128378
ACH-000461,-0.6357754625994526
ACH-000463,-0.7194384975022374
ACH-000464,-0.6177906757160345
ACH-000466,-0.6350548459224402
ACH-000467,-0.5802517696241625
ACH-000468,-0.44055933188989377
ACH-000469,-0.5587272100486284
ACH-000470,-0.5893800638128801
ACH-000471,-0.7457892207503564
ACH-000472,-0.5683752844389355
ACH-000473,-0.88608297709886
ACH-000475,-0.7639894524350554
ACH-000476,-0.4839623810244645
ACH-000477,-0.7697156961839351
ACH-000479,-0.4464400752243461
ACH-000480,-0.8955627001487275
ACH-000481,-0.6379035983204996
ACH-000483,-1.0390268887370229
ACH-000484,-0.4616874150071685
ACH-000485,-0.633327305684198
ACH-000486,-0.6276588102365321
ACH-000487,-0.4035125527139767
ACH-000488,-0.5721841334039456
ACH-000490,-0.7041221470603263
ACH-000491,-0.4442739658937878
ACH-000495,-0.6015313832984258
ACH-000496,-0.8355576282252605
ACH-000499,-0.9394784452223198
ACH-000500,-0.2433166367300397
ACH-000502,-0.6628067129887162
ACH-000503,-0.3119372933535801
ACH-000505,-0.6284071090361512
ACH-000507,-0.8417086299873769
ACH-000510,-0.6619827711433813
ACH-000511,-0.4828772054761352
ACH-000512,-0.6888565179301748
ACH-000516,-0.5665771294882478
ACH-000517,-0.5885717269486541
ACH-000518,-0.548481831161074
ACH-000520,-0.5657229199483033
ACH-000521,-0.8492145769110166
ACH-000522,-0.7480875321937377
ACH-000524,-0.5727676687300719
ACH-000527,-0.5769763831901265
ACH-000528,-0.7263253191377246
ACH-000537,-0.5652772109594256
ACH-000541,-0.5720095808239639
ACH-000542,-0.7202791673275047
ACH-000544,-0.5724086129301255
ACH-000545,-0.8485903358518425
ACH-000547,-0.4092547739532772
ACH-000548,-0.43870770889200666
ACH-000549,-0.6479533436388545
ACH-000550,-0.5682397119255423
ACH-000552,-0.9231931472790844
ACH-000556,-0.5702827144634863
ACH-000557,-0.4365767104326071
ACH-000569,-0.4764327407863129
ACH-000570,-0.7030487213010516
ACH-000571,-0.3679186761437687
ACH-000573,-0.8735125057720999
ACH-000576,-0.9167575096521584
ACH-000579,-0.6547356585355412
ACH-000580,-0.4603054625450145
ACH-000584,-0.8545453237545371
ACH-000585,-0.7814816781320304
ACH-000588,-0.6273450793525421
ACH-000589,-0.6324253845558372
ACH-000591,-0.6380083815205009
ACH-000593,-0.508657984210774
ACH-000600,-0.5316022635889855
ACH-000601,-0.6023997814094172
ACH-000605,-0.6835643875732451
ACH-000606,-0.8082049611462748
ACH-000608,-0.34146612103172364
ACH-000614,-0.3383590095766458
ACH-000616,-0.8138976139245785
ACH-000618,-0.8512510012667316
ACH-000619,-0.7230350164072394
ACH-000620,-0.7787628421339463
ACH-000621,-0.5652270399453908
ACH-000622,-0.950368549988344
ACH-000623,-0.5334909505273376
ACH-000624,-0.5537374410179128
ACH-000627,-0.6303269575223768
ACH-000630,-0.6753945793907059
ACH-000631,-0.9552041759740091
ACH-000632,-0.7920745910098064
ACH-000633,-0.32233257086308176
ACH-000637,-0.7576698137948099
ACH-000638,-0.6613196380188417
ACH-000646,-0.7554127629746121
ACH-000647,-0.5334525464965854
ACH-000648,-0.8824019676803486
ACH-000649,-0.7667958817521644
ACH-000651,-0.8202004878734921
ACH-000652,-0.9651157816765028
ACH-000653,-0.5667315376278297
ACH-000657,-0.6518455076480533
ACH-000658,-0.5881663633664799
ACH-000661,-0.7835710573533476
ACH-000662,-0.4095706615393409
ACH-000663,-0.4053439764323298
ACH-000665,-0.7401279201602944
ACH-000671,-0.8411689897760302
ACH-000672,-0.4736416135326174
ACH-000673,-0.5641792762517274
ACH-000676,-0.7776042237856794
ACH-000677,-0.3455139565225061
ACH-000681,-1.012485324073945
ACH-000683,-0.6505592188775117
ACH-000684,-0.5724724361513445
ACH-000688,-0.6209878128418816
ACH-000693,-0.5805405366751802
ACH-000694,-0.6398262179077987
ACH-000695,-0.5426247481921365
ACH-000696,-0.7002285385432219
ACH-000697,-0.4588073242728425
ACH-000699,-0.617376933061397
ACH-000701,-0.35902101379698403
ACH-000706,-0.8342620084052441
ACH-000711,-0.4790880281067072
ACH-000713,-0.9072458206974019
ACH-000714,-0.4288772725923
ACH-000718,-0.4194691447573205
ACH-000720,-0.8175434137589129
ACH-000721,-0.5803575131209283
ACH-000724,-0.6528585209117412
ACH-000725,-0.6097904317116849
ACH-000732,-0.620325704638282
ACH-000734,-0.5025778975268427
ACH-000735,-0.6175138283812677
ACH-000736,-0.8641784084805769
ACH-000738,-0.5948039403988055
ACH-000746,-0.5098542136846798
ACH-000747,-0.7786443332999864
ACH-000748,-0.643073555933277
ACH-000753,-0.8493383252110819
ACH-000756,-0.7919308246345858
ACH-000757,-0.5264395702580323
ACH-000758,-0.8917942124971405
ACH-000760,-0.5018724810525317
ACH-000762,-0.6639554158973455
ACH-000763,-0.17989220323376898
ACH-000764,-0.6705233213921101
ACH-000765,-0.9720897341212752
ACH-000766,-0.4586469456718861
ACH-000767,-0.5780940654467503
ACH-000768,-0.6768886411863174
ACH-000769,-0.7526561982654688
ACH-000770,-0.6830966833965153
ACH-000771,-0.5904421551056562
ACH-000773,-0.3910530660462285
ACH-000776,-0.7747705700634553
ACH-000777,-0.6427227119825467
ACH-000778,-0.5829862194077433
ACH-000781,-0.7834975011418253
ACH-000782,-0.38026359583755853
ACH-000783,-0.3881540733244632
ACH-000784,-0.758007656239066
ACH-000785,-0.5846474298542167
ACH-000787,-0.5448898833082196
ACH-000788,-0.7263947713454407
ACH-000791,-0.6160576484729328
ACH-000792,-0.5801411984632057
ACH-000794,-0.5675131308165537
ACH-000796,-0.7467218395425397
ACH-000798,-0.8732106238063759
ACH-000799,-0.157713880234021
ACH-000800,-0.5879085412097046
ACH-000802,-0.7461670919408772
ACH-000804,-0.7200146305627668
ACH-000805,-0.4561680500557525
ACH-000809,-0.5296251098039557
ACH-000810,-0.8185645671513234
ACH-000811,-0.7074787966896435
ACH-000817,-0.5175776536036789
ACH-000819,-0.6743814704127815
ACH-000820,-0.9453431506959408
ACH-000821,-0.529062409919877
ACH-000822,-0.41837328653266426
ACH-000823,-0.5825753601414925
ACH-000824,-0.6128599022263577
ACH-000827,-0.6877913935749609
ACH-000829,-0.3655491592307875
ACH-000831,-0.7512526420021377
ACH-000832,-0.5475325423888306
ACH-000833,-0.6840834694275862
ACH-000834,-0.6639377214775155
ACH-000835,-0.9233444830256988
ACH-000836,-0.6318961710210956
ACH-000837,-0.882072854548733
ACH-000838,-0.8003850658521642
ACH-000839,-0.6407981824623996
ACH-000840,-0.500531424959284
ACH-000841,-0.622175795177749
ACH-000843,-0.8176158466246897
ACH-000846,-0.498415628265868
ACH-000847,-0.6643314011523146
ACH-000848,-0.8738689906930344
ACH-000849,-0.8230432047326435
ACH-000851,-0.5748697559692372
ACH-000855,-0.7367344454623901
ACH-000856,-0.6342670044711709
ACH-000858,-0.6580966745332599
ACH-000859,-1.1042680762491233
ACH-000861,-0.8511409645906177
ACH-000862,-0.6787635475821595
ACH-000865,-0.729755399654143
ACH-000866,-0.88140773791131
ACH-000867,-0.4477490711573904
ACH-000869,-0.8484065061966024
ACH-000872,-0.8532449778149445
ACH-000873,-0.8623875678064906
ACH-000876,-0.6208894888944997
ACH-000878,-0.8664017691175843
ACH-000880,-0.5379964731986387
ACH-000881,-0.7979698027193486
ACH-000882,-0.4855540703085056
ACH-000884,-0.781185481185793
ACH-000885,-0.600369650957527
ACH-000887,-0.7049516461448866
ACH-000889,-0.7737117098187806
ACH-000896,-0.8126660051519312
ACH-000898,-0.5620095476013242
ACH-000900,-0.6809186632003017
ACH-000901,-0.7869916448853017
ACH-000905,-0.7132992642541776
ACH-000906,-0.8011171491628625
ACH-000907,-0.9903877328907909
ACH-000910,-0.5982100314796784
ACH-000911,-0.6790433100859167
ACH-000912,-0.7559818647170555
ACH-000913,-0.6681859247955244
ACH-000915,-0.7585664467405838
ACH-000916,-1.0791602089998942
ACH-000917,-0.8745720808496074
ACH-000920,-0.4786178135170872
ACH-000921,-0.5498137176058997
ACH-000924,-0.7351366617759322
ACH-000926,-0.6924415775571934
ACH-000928,-0.1627422182907873
ACH-000929,-0.6271619998277755
ACH-000932,-0.656129061939115
ACH-000935,-0.6815788254475309
ACH-000936,-0.7729554931941621
ACH-000937,-0.3636450226010279
ACH-000938,-0.3840194396021634
ACH-000939,-1.347237055228982
ACH-000941,-0.33294829634518075
ACH-000943,-0.7924686329882267
ACH-000946,-0.5135087193900086
ACH-000947,-0.7896804889239823
ACH-000948,-0.6812597029936506
ACH-000950,-0.7955344940712304
ACH-000953,-0.36416807394551576
ACH-000954,-0.7253153993240993
ACH-000957,-0.3942503962509285
ACH-000958,-0.7661118245959704
ACH-000960,-0.5207774116388612
ACH-000963,-0.15064614597672293
ACH-000968,-0.7707362170702985
ACH-000969,-0.4218974632266614
ACH-000972,-0.1714207622992255
ACH-000973,-0.4075156552294379
ACH-000974,-0.5567968013790892
ACH-000978,-0.8989275231038918
ACH-000984,-0.5888663770539854
ACH-000986,-0.6789250761164703
ACH-000988,-1.3689331575830057
ACH-000993,-0.4725073203220914
ACH-000994,-0.3948782231419171
ACH-000996,-0.4833534814950994
ACH-001001,-0.5596913166337687
ACH-001020,-0.5398602812753304
ACH-001028,-0.5951828529160849
ACH-001031,-0.7509860864322702
ACH-001038,-0.6976474079480234
ACH-001048,-0.6715340549368494
ACH-001050,-0.5676659874429166
ACH-001053,-0.5978912397052163
ACH-001054,-0.6910040681431971
ACH-001061,-0.6471594627088394
ACH-001067,-0.5145486829531766
ACH-001075,-0.8709374244490861
ACH-001096,-0.8015405181148108
ACH-001111,-0.5945440498772546
ACH-001119,-0.5684729346437309
ACH-001128,-0.8997750108168625
ACH-001134,-0.4901561557261762
ACH-001151,-0.697949382395817
ACH-001163,-0.5967541473210736
ACH-001164,-0.895382264186
ACH-001183,-1.0527075717560914
ACH-001192,-0.7928019233752415
ACH-001193,-0.6757317055386818
ACH-001196,-0.9911846555946192
ACH-001197,-0.6837782970770011
ACH-001205,-0.5875765009640163
ACH-001211,-0.6278781518281251
ACH-001212,-1.0757515910590163
ACH-001228,-0.8532806363858383
ACH-001232,-0.8544520752294585
ACH-001239,-0.6432688242126432
ACH-001270,-0.7848457052211872
ACH-001274,-0.7273871451622597
ACH-001275,-0.6956506846186806
ACH-001277,-0.8863823921752222
ACH-001278,-0.9291921922251568
ACH-001280,-0.6326969526963181
ACH-001283,-0.7573128423676035
ACH-001289,-0.6444563938076344
ACH-001300,-0.8102328903530157
ACH-001301,-0.4860605290834933
ACH-001302,-0.6466010059663371
ACH-001306,-0.5795288408705443
ACH-001318,-1.1283053114915509
ACH-001322,-0.7371189137229979
ACH-001328,-0.650332363264389
ACH-001332,-0.4474922778968877
ACH-001336,-0.7294009612245759
ACH-001346,-0.8697185578569814
ACH-001353,-0.8734591819159077
ACH-001354,-1.2810740990550329
ACH-001367,-0.6450685050642405
ACH-001368,-0.9095729442096476
ACH-001374,-0.4704950824574007
ACH-001377,-0.5904816060837915
ACH-001380,-0.7806512861896542
ACH-001391,-0.6073083731950596
ACH-001408,-0.8443735752736102
ACH-001430,-0.3778727363633617
ACH-001431,-0.5888787726693452
ACH-001450,-0.6779067476491293
ACH-001496,-0.7059186481337656
ACH-001500,-0.8004566579414907
ACH-001523,-0.8128277142825703
ACH-001532,-0.6083103395190227
ACH-001550,-0.6401566683856467
ACH-001552,-0.7465184563044017
ACH-001554,-0.7269660485008811
ACH-001654,-0.5319728535034047
ACH-001735,-0.5548246256438037
ACH-001736,-0.349855351602436
ACH-001737,-0.0941761113393104
ACH-001740,-0.6316624779792759
ACH-001745,-0.6941379939920025
ACH-001765,-0.5504502611177695
