,FGFR1OP (11116)
ACH-000294,-1.1187508940131592
ACH-000295,-0.7329592899696342
ACH-000296,-0.8100147144382377
ACH-000302,-0.4924580094331992
ACH-000304,-0.9379136049432236
ACH-000307,-1.0938601533378225
ACH-000308,-0.3192352774892471
ACH-000310,-0.4075184011939171
ACH-000311,-0.9005569015557976
ACH-000312,-0.8647552297770649
ACH-000315,-0.6005299627313367
ACH-000316,-0.4564629817077886
ACH-000317,-1.0867664404712851
ACH-000318,-0.7628940927608492
ACH-000319,-0.6641470094990762
ACH-000320,-0.43702437280290096
ACH-000322,-0.3374732917343928
ACH-000323,-0.6891857342708585
ACH-000324,-0.8849236361180131
ACH-000329,-0.5037695166362087
ACH-000330,-0.3677131102181344
ACH-000331,-0.5842949506325683
ACH-000332,-0.9850305016201368
ACH-000334,-0.5322158263989853
ACH-000335,-1.0436044344303224
ACH-000336,-0.5726614116857863
ACH-000337,-0.3730714880270144
ACH-000338,-0.5207754455640905
ACH-000339,-0.25288564366427024
ACH-000341,-0.3039475163631267
ACH-000348,-0.3696191316933684
ACH-000350,-0.5228453104905652
ACH-000352,-0.5407020236234176
ACH-000356,-0.8918567935175711
ACH-000361,-0.4076532353513724
ACH-000362,-0.5011748624300071
ACH-000363,-1.1474126124511406
ACH-000364,-0.55926743042122
ACH-000365,-0.6503467861313348
ACH-000366,-0.8798342956688585
ACH-000368,-0.5240377887946595
ACH-000374,-0.6811525011063623
ACH-000375,-0.7613121082543014
ACH-000376,-0.5393518004218397
ACH-000381,-0.8199321273955145
ACH-000383,-0.6070004544596046
ACH-000387,-0.9354439742648034
ACH-000389,-0.634506929753837
ACH-000390,-0.887093124739797
ACH-000393,-0.3711174794908477
ACH-000395,-0.6200940738750755
ACH-000396,-0.6429291592311742
ACH-000397,-0.5857165320248429
ACH-000401,-0.6054793504343848
ACH-000402,-0.5521875350512968
ACH-000403,-0.4198219522188109
ACH-000404,-0.9449228154430762
ACH-000406,-0.9051614364548168
ACH-000407,-0.5602392960692754
ACH-000408,-0.8308236431244251
ACH-000410,-0.832405802755516
ACH-000411,-0.8091796042880579
ACH-000414,-0.693803631003214
ACH-000415,-0.5926336810007394
ACH-000416,-0.4221707689678609
ACH-000420,-0.574592369125203
ACH-000421,-0.515171497868782
ACH-000424,-0.6345249719801899
ACH-000425,-0.7772960046898437
ACH-000426,-1.332887606182919
ACH-000427,-0.4624618983836265
ACH-000433,-0.514902777556577
ACH-000435,-1.1680934365461824
ACH-000436,-1.0305324854660265
ACH-000444,-0.4385778445657968
ACH-000445,-0.7578619004418586
ACH-000448,-0.5755093764858641
ACH-000450,-0.612872569592089
ACH-000452,-0.6572020155798185
ACH-000454,-0.818169487689629
ACH-000458,-0.6904151018438605
ACH-000459,-0.8090725109626469
ACH-000460,-0.6028133512027964
ACH-000461,-1.056048420213445
ACH-000463,-0.5335454535694103
ACH-000464,-0.3867818351682365
ACH-000466,-0.9539876396405472
ACH-000467,-1.0014860790404152
ACH-000468,-0.3728762998376189
ACH-000469,-0.1821988750303004
ACH-000470,-0.6923986113578555
ACH-000471,-0.9046029208821088
ACH-000472,-0.5511263943470722
ACH-000473,-1.2336273701635572
ACH-000475,-0.8094493280657573
ACH-000476,-0.3932472178714979
ACH-000477,-0.9726416206885564
ACH-000479,-0.8992036855779718
ACH-000480,-0.7118992626239586
ACH-000481,-0.26891748975863344
ACH-000483,-0.6476479138234821
ACH-000484,-0.91850617078851
ACH-000485,-0.8500900210432764
ACH-000486,-0.7893034583127684
ACH-000487,-0.7177977288872127
ACH-000488,-0.8544941210945036
ACH-000490,-0.8761940736680901
ACH-000491,-0.7801570970032385
ACH-000495,-1.0008880606636892
ACH-000496,-0.32667563356523005
ACH-000499,-0.30260384038845545
ACH-000500,-0.9279858591265054
ACH-000502,-0.7388997861366864
ACH-000503,-0.8606712209746424
ACH-000505,-0.4562377408789757
ACH-000507,-0.8847940949476737
ACH-000510,-0.5603433176673854
ACH-000511,-0.49048703850973596
ACH-000512,-0.6585459240316942
ACH-000516,-0.6686987755807767
ACH-000517,-0.3095552767768721
ACH-000518,-1.1287854057767308
ACH-000520,-0.38264370706274375
ACH-000521,-0.7247714832017105
ACH-000522,-0.4648712993801114
ACH-000524,-0.7150960557246976
ACH-000527,-0.9145929260268606
ACH-000528,-1.092573356248055
ACH-000537,-0.8098955791320732
ACH-000541,-0.6685973040047375
ACH-000542,-0.6892304159424456
ACH-000544,-0.8001194209737958
ACH-000545,-0.2296476680945819
ACH-000547,-1.0654897661989449
ACH-000548,-0.6231623945277699
ACH-000549,-0.8131057060417689
ACH-000550,-0.5309363467720566
ACH-000552,-0.8293167027625633
ACH-000556,-0.7096477808747156
ACH-000557,-0.6779640867133006
ACH-000569,-0.6565192504511563
ACH-000570,-0.638057584026319
ACH-000571,-0.36356166427259934
ACH-000573,-0.3701034593280354
ACH-000576,-1.1588672858313769
ACH-000579,-1.353648471567955
ACH-000580,-0.7814295141527045
ACH-000584,-1.1356837934189576
ACH-000585,-0.4491782258212716
ACH-000588,-0.9168275887726256
ACH-000589,-0.5485602050444036
ACH-000591,-0.5531001771148274
ACH-000593,-0.7494066026514039
ACH-000600,-0.6539462203524771
ACH-000601,-0.34023975979674964
ACH-000605,-0.7865652647300962
ACH-000606,-0.8016626682554074
ACH-000608,-0.5399428928128552
ACH-000614,-1.0980391794143531
ACH-000616,-0.4783895336238253
ACH-000618,-0.20628584401544156
ACH-000619,-1.108532256685694
ACH-000620,-0.9961325784257542
ACH-000621,-0.7513944173980858
ACH-000622,-0.845628323960475
ACH-000623,-0.3959979047261781
ACH-000624,-0.2896020675319933
ACH-000627,-0.7746380837191172
ACH-000630,-0.8041722131069008
ACH-000631,-0.5983560280349774
ACH-000632,-0.2884527435187238
ACH-000633,-0.2559316771226671
ACH-000637,-0.8728063647574599
ACH-000638,-0.4659859884204661
ACH-000646,-0.7539292537067156
ACH-000647,-0.6747882055866408
ACH-000648,-0.881569566282217
ACH-000649,-0.7831643946523483
ACH-000651,-0.6334916558337529
ACH-000652,-0.6542155560009529
ACH-000653,-0.8450049810592476
ACH-000657,-0.5846391565302477
ACH-000658,-1.246620848793583
ACH-000661,-0.9611783408295026
ACH-000662,-0.19676437594779086
ACH-000663,-1.0869707831719022
ACH-000665,-0.4876483525265576
ACH-000671,-1.204310007704793
ACH-000672,-0.5140445686226601
ACH-000673,-0.36003662223351685
ACH-000676,-0.6660696262299857
ACH-000677,-0.7880660576628717
ACH-000681,-0.8087135088931908
ACH-000683,-0.8179035742886024
ACH-000684,-0.6618717129437093
ACH-000688,-0.6158202495195254
ACH-000693,-0.7596921039391719
ACH-000694,-0.9475955313944432
ACH-000695,-0.6764875185559444
ACH-000696,-0.4342604165590413
ACH-000697,-0.7351114391706848
ACH-000699,-0.4878531583436866
ACH-000701,-0.9482549162330942
ACH-000706,-0.67102327557703
ACH-000711,-0.6737191990111211
ACH-000713,-0.661821592248825
ACH-000714,-0.6858051736039859
ACH-000718,-0.5288070567515828
ACH-000720,-0.491831783208653
ACH-000721,-0.33601064220919635
ACH-000724,-0.5895659895010561
ACH-000725,-1.1065914882596202
ACH-000732,-0.7933555865327017
ACH-000734,-0.8598271013634463
ACH-000735,-0.9269582768624234
ACH-000736,-0.721433047999557
ACH-000738,-0.4770036935765353
ACH-000746,-0.9556473692962676
ACH-000747,-0.24435744727080774
ACH-000748,-0.7683557353563398
ACH-000753,-0.4574885750934141
ACH-000756,-0.7324687272360051
ACH-000757,-0.5369020031141982
ACH-000758,-0.5294348011075305
ACH-000760,-0.4202916145698636
ACH-000762,-0.6591692435684995
ACH-000763,-1.0091858139693457
ACH-000764,-0.2580929889436901
ACH-000765,-0.9370724719061604
ACH-000766,-0.32121384807653064
ACH-000767,-0.5888913396644248
ACH-000768,-0.7184755875348189
ACH-000769,-0.7721805669173436
ACH-000770,-0.8985761044398924
ACH-000771,-1.0312133493536129
ACH-000773,-0.4779785765080268
ACH-000776,-0.7400669123377769
ACH-000777,-0.7098681931909381
ACH-000778,-0.4656882682128362
ACH-000781,-0.7827248769477548
ACH-000782,-0.6593644515777138
ACH-000783,-1.2199972796825926
ACH-000784,-0.7277235202677977
ACH-000785,-0.7276211233316232
ACH-000787,-0.9067557096166246
ACH-000788,-0.5721697030967479
ACH-000791,-0.7509645728920483
ACH-000792,-0.5242500908295411
ACH-000794,-0.5136810162146835
ACH-000796,-0.6009927972436271
ACH-000798,-0.4091393832375869
ACH-000799,-0.4639270988965294
ACH-000800,-0.6704940472055305
ACH-000802,-0.6124502110068869
ACH-000804,-0.9583272596735142
ACH-000805,-0.6862954986879249
ACH-000809,-0.9244133349910544
ACH-000810,-0.8543826287849807
ACH-000811,-0.4971568492630989
ACH-000817,-0.6400681743250796
ACH-000819,-0.4172638746471361
ACH-000820,-0.4035685625204951
ACH-000821,-1.322637426659103
ACH-000822,-0.7893303366951252
ACH-000823,-0.4816097623415854
ACH-000824,-0.6928376287192707
ACH-000827,-0.68035021874633
ACH-000829,-0.3259129587088375
ACH-000831,-0.6180882125825202
ACH-000832,-0.7095351154827758
ACH-000833,-0.7156407895402309
ACH-000834,-0.7450223462419353
ACH-000835,-0.4199717727888279
ACH-000836,-0.7720678935071926
ACH-000837,-0.6958428791743761
ACH-000838,-1.2044157885147548
ACH-000839,-0.9161512804713544
ACH-000840,-0.5637159670462066
ACH-000841,-0.8456001608399162
ACH-000843,-0.9457126436444532
ACH-000846,-0.2830322610087943
ACH-000847,-0.6504296604610944
ACH-000848,-0.3867688839408572
ACH-000849,-0.6078203848349872
ACH-000851,-0.2464222831756196
ACH-000855,-0.7677161653524045
ACH-000856,-0.4729782297962156
ACH-000858,-0.6461046889446347
ACH-000859,-0.7010212579542424
ACH-000861,-0.29094614666656426
ACH-000862,-1.1243845791217404
ACH-000865,-0.6334818400212486
ACH-000866,-0.8651976914331079
ACH-000867,-0.300530303232103
ACH-000869,-0.7361843346517589
ACH-000872,-0.3365772478025273
ACH-000873,-0.6312355648176017
ACH-000876,-0.26060254811868844
ACH-000878,-0.6537408395062734
ACH-000880,-0.8737734387432582
ACH-000881,-0.6970800347555378
ACH-000882,-0.6514993544059754
ACH-000884,-0.7805475642513893
ACH-000885,-0.4559122110827736
ACH-000887,-0.6643167899077189
ACH-000889,-0.8964060663984084
ACH-000896,-0.7263021003491298
ACH-000898,-0.6898596014706415
ACH-000900,-0.6629508207288236
ACH-000901,-0.3763404675297669
ACH-000905,-0.9955782195845144
ACH-000906,-0.5025906372097027
ACH-000907,-0.582315262434481
ACH-000910,-0.8431722712672194
ACH-000911,-0.5345308096027492
ACH-000912,-0.21962142889337716
ACH-000913,-0.4855666070914645
ACH-000915,-0.4960952646143233
ACH-000916,-0.42321499294313786
ACH-000917,-0.47215642536738
ACH-000920,-0.4488910822211719
ACH-000921,-0.19052629961886391
ACH-000924,-0.5241850233403689
ACH-000926,-0.4774946207073523
ACH-000928,-0.14408739494212888
ACH-000929,-0.7384036392914411
ACH-000932,-0.6242669409778739
ACH-000935,-0.2998959027203269
ACH-000936,-0.6429273103844542
ACH-000937,-0.6011230530751239
ACH-000938,-0.695365028124478
ACH-000939,-0.681747811922144
ACH-000941,-0.17745042480065018
ACH-000943,-0.7429507015988713
ACH-000946,-0.5167310022297075
ACH-000947,-0.5028694440100576
ACH-000948,-0.6813321294033476
ACH-000950,-0.8763213407490894
ACH-000953,-0.5460695558431936
ACH-000954,-0.3793058396535061
ACH-000957,-0.4228788536349392
ACH-000958,-0.3910698274533295
ACH-000960,-0.7840754992404291
ACH-000963,-0.3078766359055091
ACH-000968,-0.9498273713216806
ACH-000969,-0.5530350282334561
ACH-000972,-0.04126127920806972
ACH-000973,-0.2503487647252758
ACH-000974,-0.6669185972368333
ACH-000978,-1.0732505007592053
ACH-000984,-0.8076061600050591
ACH-000986,-0.7266419380408593
ACH-000988,-0.7682283108167848
ACH-000993,-0.4813337849101704
ACH-000994,-0.6489766330095665
ACH-000996,-0.5623214755536935
ACH-001001,-0.5350545744052675
ACH-001020,-0.5840145308819978
ACH-001028,-0.2152882176521464
ACH-001031,-0.8350244675137048
ACH-001038,-0.4519399457773199
ACH-001048,-0.4786597603644284
ACH-001050,-0.9258661764159856
ACH-001053,-0.690016593924845
ACH-001054,-0.7058795176937079
ACH-001061,-0.6049542678506844
ACH-001067,-0.3492849328808442
ACH-001075,-0.7054297078012298
ACH-001096,-0.7079499893971536
ACH-001111,-0.8901362578925567
ACH-001119,-0.7713844357069726
ACH-001128,-0.3376091019815364
ACH-001134,-0.7768328070644857
ACH-001151,-0.7343318116065815
ACH-001163,-0.20077329493145304
ACH-001164,-0.8612821995106047
ACH-001183,-0.9414996802899774
ACH-001192,-0.4278092395729423
ACH-001193,-0.36846214194069227
ACH-001196,-0.6238993230863356
ACH-001197,-0.5367078372571201
ACH-001205,-0.5082290220741954
ACH-001211,-0.5046461685381539
ACH-001212,-0.07478977680464963
ACH-001228,-0.5427929998680109
ACH-001232,-0.6357240674429246
ACH-001239,-0.9002368368126852
ACH-001270,-0.4292241997393785
ACH-001274,-0.3630344647718228
ACH-001275,-0.7830931809478221
ACH-001277,-0.7886470373195578
ACH-001278,-0.6538472483898504
ACH-001280,-0.5419592393949879
ACH-001283,-0.7283755706201831
ACH-001289,-0.43824530144088936
ACH-001300,-0.6507850839246208
ACH-001301,-0.7838644374827595
ACH-001302,-0.6372358768200066
ACH-001306,-0.3977983101762957
ACH-001318,-0.7870795442965588
ACH-001322,-0.8371863989692291
ACH-001328,-0.5036369243264881
ACH-001332,-0.2965376684773565
ACH-001336,-1.0271245967155231
ACH-001346,-0.8744665215293336
ACH-001353,-0.7530105860615826
ACH-001354,-0.9460085957856575
ACH-001367,-0.7379970166966775
ACH-001368,-0.8306125847277191
ACH-001374,-0.6769939736680177
ACH-001377,-0.9134573544746184
ACH-001380,-0.9968333755184872
ACH-001391,-0.5929844513491016
ACH-001408,-0.9557745129802648
ACH-001430,-0.5431449028034719
ACH-001431,-0.3860983354709633
ACH-001450,-1.0286109234877572
ACH-001496,-0.9112039305564898
ACH-001500,-0.6875894082899027
ACH-001523,-0.9615065820812418
ACH-001532,-0.3173472223739321
ACH-001550,-0.6061083680688578
ACH-001552,-0.829054196075603
ACH-001554,-0.9327838539585346
ACH-001654,-0.5300021461390964
ACH-001735,-0.8809627290328275
ACH-001736,-0.8051155025578701
ACH-001737,-0.8095144467827385
ACH-001740,-0.3812448712051558
ACH-001745,-0.5322700950826889
ACH-001765,-0.4832828394185192
