,FAM103A1 (83640)
ACH-000004,-0.343001890293217
ACH-000005,-0.36720548313870427
ACH-000007,-0.11569088022945705
ACH-000009,-0.058514994114184336
ACH-000011,-0.06013455877750337
ACH-000012,-0.1884417062575404
ACH-000013,-0.08463037823686742
ACH-000014,-0.08344000105905584
ACH-000015,-0.005960449813775501
ACH-000017,-0.14950375385627074
ACH-000018,-0.16984530088903893
ACH-000019,-0.11724785338828675
ACH-000021,-0.17588342958023048
ACH-000022,-0.07484778924123907
ACH-000025,-0.21343532744806326
ACH-000028,0.025229327203217727
ACH-000030,-0.1891033158133295
ACH-000035,-0.42836211662448975
ACH-000036,-0.12373948413074505
ACH-000037,-0.22315806815584532
ACH-000039,-0.11417131163003336
ACH-000040,-0.06814131719515447
ACH-000041,-0.3102421345792624
ACH-000042,-0.1355001744558437
ACH-000045,-0.1307159636956284
ACH-000047,-0.15690906854413772
ACH-000052,-0.10012262832143816
ACH-000053,-0.1148976821629108
ACH-000054,-0.03728439631380598
ACH-000055,-0.19214025885759656
ACH-000060,-0.14560216393427114
ACH-000067,-0.10329178579964303
ACH-000070,-0.0364344360145198
ACH-000075,0.03038420717329645
ACH-000078,-0.11672615597237986
ACH-000082,-0.12567596628223646
ACH-000085,0.006353254783536949
ACH-000086,-0.32078409173048833
ACH-000087,-0.3878304027128665
ACH-000092,-0.14925095427873175
ACH-000095,-0.045046234247498686
ACH-000097,-0.03722111836942876
ACH-000098,-0.2443551083815689
ACH-000099,0.0263295971216008
ACH-000108,-0.17856075243525826
ACH-000113,-0.06211174837759058
ACH-000116,-0.16702287481207845
ACH-000118,-0.20662049254073564
ACH-000120,-0.1266779242668743
ACH-000123,-0.20707519675036493
ACH-000127,-0.08133013607986014
ACH-000128,-0.10656308927394334
ACH-000132,-0.3170129906552861
ACH-000133,-0.17908032175394792
ACH-000137,-0.4119063948081388
ACH-000138,-0.16356393394289198
ACH-000142,-0.16235371881192767
ACH-000143,-0.19819917291203826
ACH-000146,-0.08866788878957903
ACH-000148,-0.2590003069177669
