,KHDC1 (80759)
ACH-000274,-0.1684165248434362
ACH-000277,-0.1281424687445353
ACH-000278,-0.3413899205852792
ACH-000279,-0.22687512684635916
ACH-000280,-0.00886433480685072
ACH-000281,-0.0020621230799543096
ACH-000288,-0.1254424704811672
ACH-000291,-0.11275957239208652
ACH-000293,-0.15798657068954414
ACH-000294,0.16806310496997873
ACH-000295,-0.3574065903841238
ACH-000296,-0.12885412207655927
ACH-000302,-0.13260417024680235
ACH-000304,0.023788299579482343
ACH-000307,-0.21538756958942545
ACH-000308,-0.16077485771997022
ACH-000310,0.08087478074195899
ACH-000311,-0.09318568417205852
ACH-000312,-0.0684590139305706
ACH-000315,-0.06890419732236333
ACH-000316,-0.226325825742608
ACH-000317,-0.1789343335202413
ACH-000318,-0.3011021704688994
ACH-000319,-0.25816294247246185
ACH-000320,-0.1857264526922325
ACH-000322,-0.19521163486179227
ACH-000323,0.02483694729839594
ACH-000324,-0.013626054175558714
ACH-000329,-0.026551553906841927
ACH-000330,-0.11123395245181608
ACH-000331,-0.16460578699560866
ACH-000332,-0.07365024052197394
ACH-000334,-0.08170009354089862
ACH-000335,-0.12198186024264784
ACH-000336,0.0670439544511455
ACH-000337,0.11191736000093026
ACH-000338,0.20492310436748806
ACH-000339,-0.11459684769760825
ACH-000341,-0.21468910817009745
ACH-000348,-0.15842674097770645
ACH-000350,-0.14591333114306024
ACH-000352,-0.11274523977305698
ACH-000356,-0.2383563872983704
ACH-000361,-0.2278937023448641
ACH-000362,-0.1954366138719678
ACH-000363,-0.1635833416185324
ACH-000364,-0.19431069874778265
ACH-000365,-0.05789518573773759
ACH-000366,-0.1471759586216621
ACH-000368,-0.19287927919296294
ACH-000374,-0.1126638934825348
ACH-000375,0.08988157367581365
ACH-000376,-0.13800971730320866
ACH-000381,-0.2164054191284491
ACH-000383,-0.06107251289733119
ACH-000387,0.1462650100472954
ACH-000389,-0.1925093012862319
ACH-000390,-0.1081301422615256
ACH-000393,-0.18489511960124316
ACH-000395,-0.010583237516381794
ACH-000396,-0.06835632879720081
ACH-000397,-0.14006018031421066
ACH-000401,0.1086974340709852
ACH-000402,-0.20681760134131566
ACH-000403,-0.21324489515681136
ACH-000404,-0.22190144804801454
ACH-000406,-0.029456901324936693
ACH-000407,-0.17163607038257422
ACH-000408,-0.03749811283054465
ACH-000410,-0.16313717444659534
ACH-000411,-0.036961126202885726
ACH-000414,-0.035119468782691836
ACH-000415,-0.22197552668869372
ACH-000416,-0.09493005386863757
ACH-000420,-0.1748495064870885
ACH-000421,-0.1903472721544646
ACH-000424,-0.0288560623086712
ACH-000425,-0.13281138443091228
ACH-000426,-0.3378242956430889
ACH-000427,0.005736169906239368
ACH-000433,-0.00806778998047617
ACH-000435,-0.2927116197468647
ACH-000436,-0.3696236019231558
ACH-000444,-0.15479598478109247
ACH-000445,-0.02214306544311533
ACH-000448,-0.1940575492408752
ACH-000450,-0.32924823806750503
ACH-000452,-0.01642834591670547
ACH-000454,-0.07247810125429663
ACH-000458,-0.15512852840037236
ACH-000459,0.06401597407590276
ACH-000460,-0.037560365585309306
ACH-000461,-0.21975820485967976
ACH-000463,-0.18110567509459272
ACH-000464,-0.25832121504693073
ACH-000466,-0.08089123424895371
ACH-000467,-0.20578191884353303
ACH-000468,-0.3151762007370684
ACH-000469,-0.21197454777952104
ACH-000470,-0.3395206960584045
ACH-000471,-0.09336293411634136
ACH-000472,-0.152743200532121
ACH-000473,-0.23685642735087656
ACH-000475,-0.08138106240824927
ACH-000476,-0.05915559557845981
ACH-000477,-0.043097572615385486
ACH-000479,0.10321916387797757
ACH-000480,0.04009703785966126
ACH-000481,-0.2231847012718823
ACH-000483,-0.4084919089979879
ACH-000484,-0.17119472075215816
ACH-000485,0.03707510062761552
ACH-000486,-0.12438642398318872
ACH-000487,-0.06987362850540849
ACH-000488,-0.0615259777632908
ACH-000490,-0.13134531037512656
ACH-000491,-0.10127353949644186
ACH-000495,-0.09541008457540352
ACH-000496,-0.1241507197041646
ACH-000499,0.27292466302247503
ACH-000500,-0.14429979428253298
ACH-000502,-0.14185345283287634
ACH-000503,-0.2194099166792751
ACH-000505,-0.05467700133331223
ACH-000507,-0.17373494674396767
ACH-000510,0.05189056497945343
ACH-000511,-0.1746530998683666
ACH-000512,-0.5527373800080411
ACH-000516,-0.14229422641821746
ACH-000517,-0.1552825899335724
ACH-000518,-0.06573875821543156
ACH-000520,-0.16347857950059522
ACH-000521,-0.002533980124939617
ACH-000522,-0.12807554686058056
ACH-000524,0.01962864743410529
ACH-000527,-0.13296016881894246
ACH-000528,-0.10592148756899587
ACH-000537,0.06982760167365902
ACH-000541,-0.19961446374582728
ACH-000542,-0.12370861359998712
ACH-000544,-0.14987747860430167
ACH-000545,-0.2447776029281153
ACH-000547,-0.07244001734009936
ACH-000548,-0.15016108544154974
ACH-000549,-0.07599122336469634
ACH-000550,-0.15536994740523793
ACH-000552,-0.3470127391003849
ACH-000556,-0.15637902163018147
ACH-000557,-0.05017967187119558
ACH-000569,-0.3822448648895476
ACH-000570,-0.20406282224744274
ACH-000571,-0.1655705190974596
ACH-000573,-0.07866707366128578
ACH-000576,-0.16847163898185125
ACH-000579,0.018268107391898585
ACH-000580,-0.1500485017423128
ACH-000584,-0.29197207650201884
ACH-000585,-0.11912228071321368
ACH-000588,-0.11246958993365376
ACH-000589,-0.2552380479410081
ACH-000591,-0.04212178661963744
ACH-000593,-0.04105152367891357
ACH-000600,-0.059600091872200875
ACH-000601,-0.11262277275489252
ACH-000605,-0.10081394521862204
ACH-000606,-0.05196809691650164
ACH-000608,-0.1371675533871037
ACH-000614,-0.12837599994549806
ACH-000616,-0.00721399368322547
ACH-000618,-0.16209647430552002
ACH-000619,-0.3840466200326837
ACH-000620,-0.16779555251931538
ACH-000621,-0.03721237581019814
ACH-000622,-0.2086557218285204
ACH-000623,-0.2278886217513379
ACH-000624,0.005292401769751115
ACH-000627,-0.14565402812926834
ACH-000630,-0.06557149819483872
ACH-000631,-0.4716272861035722
ACH-000632,-0.042470890968293484
ACH-000633,-0.05090728383921866
ACH-000637,-0.17847990304071454
ACH-000638,-0.08016266650903521
ACH-000646,0.03278702008374722
ACH-000647,-0.06563064106924575
ACH-000648,-0.001999658158283281
ACH-000649,-0.14206082599250938
ACH-000651,-0.09412450936919273
ACH-000652,-0.09388777381077187
ACH-000653,-0.1563003188808574
ACH-000657,-0.16955991430918874
ACH-000658,-0.17611627780385974
ACH-000661,-0.2548379664714963
ACH-000662,-0.36614731791072974
ACH-000663,-0.17753532723701704
ACH-000665,-0.2320614940792485
ACH-000671,-0.1534559181400115
ACH-000672,0.02218146441842591
ACH-000673,-0.018159798815026003
ACH-000676,-0.11534135299293992
ACH-000677,-0.03076219759125739
ACH-000681,-0.07828685142242242
ACH-000683,-0.18575446845025465
ACH-000684,-0.025809813737983245
ACH-000688,-0.2754567433821973
ACH-000693,-0.2858179253074086
ACH-000694,-0.19059673304991864
ACH-000695,0.14180529065354575
ACH-000696,-0.12953677361341942
ACH-000697,0.07225946929222224
ACH-000699,-0.09213077385382656
ACH-000701,-0.10112043902876412
ACH-000706,-0.05913790760573631
ACH-000711,-0.14341906779906713
ACH-000713,-0.18486312488104356
ACH-000714,0.009320922516930431
ACH-000718,-0.18610570478577115
ACH-000720,-0.2231949621670516
ACH-000721,-0.1013070245555224
ACH-000724,-0.02518342497125036
ACH-000725,-0.0965111752957086
ACH-000732,-0.1741756782553832
ACH-000734,-0.20219375296291767
ACH-000735,-0.10583535807996627
ACH-000736,-0.10422649365817098
ACH-000738,-0.04722544466445077
ACH-000746,-0.1384633079440395
ACH-000747,-0.0062734551531325
ACH-000748,0.1250752012578314
ACH-000753,0.039725598771197884
ACH-000756,-0.12871120838686795
ACH-000757,-0.023860139492829058
ACH-000758,0.03878245793255333
ACH-000760,-0.2083932225200732
ACH-000762,-0.061253559520947375
ACH-000763,0.08806773118367615
ACH-000764,-0.3340854798461379
ACH-000765,-0.17152037002186524
ACH-000766,-0.16051900366061886
ACH-000767,-0.03498880293968093
ACH-000768,-0.15675762934367626
ACH-000769,-0.08515243296168751
ACH-000770,-0.33810845760726194
ACH-000771,-0.04237196537722715
ACH-000773,-0.03641279947330865
ACH-000776,-0.18008491178798286
ACH-000777,0.01514311518640599
ACH-000778,-0.09875816971019513
ACH-000781,-0.02577890095184465
ACH-000782,-0.3787172172213936
ACH-000783,-0.18852313512350213
ACH-000784,-0.14266145930073815
ACH-000785,-0.196691602869762
ACH-000787,-0.020721832213855547
ACH-000788,-0.08129586562166265
ACH-000791,-0.21968810193649893
ACH-000792,-0.0424346812508149
ACH-000794,-0.12570675781525434
ACH-000796,-0.10936969114031007
ACH-000798,-0.4982327424806179
ACH-000799,-0.17273755007075728
ACH-000800,-0.15677798862208664
ACH-000802,-0.22714212803206765
ACH-000804,-0.1133167158043828
ACH-000805,0.0103361916922605
ACH-000809,0.02583845234316365
ACH-000810,-0.3124187583612393
ACH-000811,-0.03793313168737928
ACH-000817,-0.30142536480084225
ACH-000819,-0.08994344932475101
ACH-000820,-0.004440100786646153
ACH-000821,0.06566012475337872
ACH-000822,-0.14798905224926284
ACH-000823,-0.01369415458409375
ACH-000824,0.047813728792185865
ACH-000827,-0.2136277429981462
ACH-000829,-0.30991277850032584
ACH-000831,-0.1274796377642926
ACH-000832,-0.1534251193351251
ACH-000833,-0.2531771622176061
ACH-000834,-0.06044584974634075
ACH-000835,-0.030987536623281218
ACH-000836,-0.23105744767008726
ACH-000837,-0.03989440023365577
ACH-000838,0.022870800490856547
ACH-000839,-0.3122401124835651
ACH-000840,0.044447514396774274
ACH-000841,-0.08854448720496033
ACH-000843,-0.18344824266434567
ACH-000846,-0.1626752500704668
ACH-000847,-0.2485474504755517
ACH-000848,0.14431802318867593
ACH-000849,-0.17113395163498485
ACH-000851,-0.20960440887393156
ACH-000855,-0.10294893102977247
ACH-000856,-0.1155882416218537
ACH-000858,-0.11773326090737153
ACH-000859,0.21419548847778289
ACH-000861,-0.1616834198251935
ACH-000862,-0.03200328945577132
ACH-000865,-0.06511428289482613
ACH-000866,-0.0545310941378356
ACH-000867,-0.14953278483337631
ACH-000869,-0.11659916223244372
ACH-000872,-0.14305722114343378
ACH-000873,-0.5402319396344926
ACH-000876,-0.13648623623023945
ACH-000878,-0.060179210592588336
ACH-000880,-0.2994961060129753
ACH-000881,-0.10270934457125712
ACH-000882,-0.03701076916505254
ACH-000884,-0.208963091441925
ACH-000885,-0.05554984507083088
ACH-000887,-0.14715931849663205
ACH-000889,-0.3375494286253764
ACH-000896,-0.021254342630808408
ACH-000898,-0.2387681541058046
ACH-000900,-0.3585375535836746
ACH-000901,-0.0460006940709056
ACH-000905,-0.2709948394631473
ACH-000906,-0.04706312933676703
ACH-000907,-0.11353675469574932
ACH-000910,-0.08086667635585616
ACH-000911,-0.2405990831907664
ACH-000912,-0.030094930765191756
ACH-000913,-0.3930260791441345
ACH-000915,-0.0209515772797938
ACH-000916,-0.28072789390013797
ACH-000917,-0.1933487544265221
ACH-000920,-0.2104719048300147
ACH-000921,-0.03845714724910037
ACH-000924,-0.08348604006376452
ACH-000926,-0.16170212483597066
ACH-000928,-0.10148583621560037
ACH-000929,-0.10212892102562424
ACH-000932,-0.16209936747474327
ACH-000935,-0.07261111890416748
ACH-000936,-0.22466871861533447
ACH-000937,-0.037054454148872686
ACH-000938,-0.02666432979897464
ACH-000939,-0.06267965556776699
ACH-000941,-0.20295905110248924
ACH-000943,-0.17009630009425514
ACH-000946,0.02681586690072674
ACH-000947,-0.2605117568448161
ACH-000948,-0.12576348648226682
ACH-000950,-0.2651760496029996
ACH-000953,-0.19210650353143235
ACH-000954,0.06978295404182631
ACH-000957,-0.220883664377916
ACH-000958,-0.08308957801396552
ACH-000960,-0.08088132943897232
ACH-000963,-0.0853491418931542
ACH-000968,-0.12238463098451895
ACH-000969,-0.14032723489371585
ACH-000972,0.19452702155085413
ACH-000973,-0.18748718774462025
ACH-000974,-0.09032133778914403
ACH-000978,-0.3717741113932533
ACH-000984,-0.19577192033104895
ACH-000986,-0.09208800561404487
ACH-000988,-0.0782716984834261
ACH-000993,-0.09933858572823004
ACH-000994,-0.11426967682036746
ACH-000996,-0.020169608671080818
ACH-001001,-0.20037187861921307
ACH-001020,-0.39379719762416704
ACH-001028,0.02686965699852984
ACH-001031,-0.03672466628563025
ACH-001038,-0.08644959099029835
ACH-001048,-0.07793543567453191
ACH-001050,-0.06913794394557718
ACH-001053,-0.02953942193204149
ACH-001054,-0.1426949028290644
ACH-001061,-0.05163883101155108
ACH-001067,0.00518204619872945
ACH-001075,0.12393763889815647
ACH-001096,-0.03595975394395628
ACH-001111,-0.35659072599554764
ACH-001119,-0.119982923636223
ACH-001128,-0.028812655143750292
ACH-001134,0.06185513377201821
ACH-001151,-0.13523890085816986
ACH-001163,-0.0740862325314106
ACH-001164,0.21686478861447947
ACH-001183,-0.036501593235653794
ACH-001192,-0.09948618150145877
ACH-001193,-0.2813874827588881
ACH-001196,-0.027410522627163283
ACH-001197,-0.042913125267403485
ACH-001205,-0.0714306318228144
ACH-001211,-0.05937957324808087
ACH-001212,-0.11181732990534833
ACH-001228,0.14085241667947862
ACH-001232,-0.04877285319454296
ACH-001239,0.01801766332514425
ACH-001270,-0.10912089279022193
ACH-001274,0.09384887361329704
ACH-001275,-0.12318421995652395
ACH-001277,-0.2098473538036225
ACH-001278,-0.13047609876886754
ACH-001280,0.08548620868237695
ACH-001283,-0.1618022140980638
ACH-001289,0.23756344314546202
ACH-001300,-0.1315077330595439
ACH-001301,-0.15790176333126982
ACH-001302,0.01269805566001341
ACH-001306,-0.08429303176387322
ACH-001318,-0.06839936166015048
ACH-001322,0.3664991597724428
ACH-001328,-0.034214622798783983
ACH-001332,0.02455978558004893
ACH-001336,-0.2128307139882345
ACH-001346,-0.050395575492309365
ACH-001353,-0.1228686100741974
ACH-001354,0.006823086827399783
ACH-001367,-0.15938346504833406
ACH-001368,-0.1301042824913687
ACH-001374,-0.3192714356197203
ACH-001377,-0.03416905512520123
ACH-001380,-0.21932882847812865
ACH-001391,-0.20754169245277093
ACH-001408,-0.18501683809520497
ACH-001430,-0.2710027319724927
ACH-001431,-0.014812818965249953
ACH-001450,-0.1235981744300876
ACH-001496,-0.04970420992618295
ACH-001500,-0.2255996634139701
ACH-001523,-0.008657007338297365
ACH-001532,-0.0563048305634791
ACH-001550,-0.1058248189906789
ACH-001552,-0.21658259862110085
ACH-001554,-0.16667380816849248
ACH-001654,-0.19497997154039606
ACH-001735,-0.18102285209871252
ACH-001736,-0.09203617130934298
ACH-001737,0.10027136406757484
ACH-001740,0.06875597235959552
ACH-001745,-0.04098385129070016
ACH-001765,-0.0652669710749047
