,MFSD11 (79157)
ACH-000004,-0.10095199354070626
ACH-000005,-0.3024055084145631
ACH-000007,-0.16435496741397476
ACH-000009,-0.2372770978402577
ACH-000011,-0.2142942558259256
ACH-000012,-0.18971905885028975
ACH-000013,-0.08056072729084987
ACH-000014,-0.07326966022697096
ACH-000015,-0.037993824519156165
ACH-000017,-0.2520446454662476
ACH-000018,-0.10853985522118892
ACH-000019,-0.17932716801058626
ACH-000021,-0.2117020538908182
ACH-000022,-0.21876639926341665
ACH-000025,-0.12247529299137168
ACH-000028,-0.28542380896758784
ACH-000030,-0.1526046248171288
ACH-000035,-0.1798377723942141
ACH-000036,-0.263356713961597
ACH-000037,-0.214997085467944
ACH-000039,-0.29983032861482395
ACH-000040,-0.14507495854197106
ACH-000041,-0.11244921845272562
ACH-000042,-0.29992566756226
ACH-000045,-0.1438648947758806
ACH-000047,-0.13835606978130668
ACH-000052,-0.008069237104140536
ACH-000053,-0.18948968518885906
ACH-000054,-0.268560255331433
ACH-000055,-0.28111689619116803
ACH-000060,-0.2433483736320243
ACH-000067,-0.2902057358702105
ACH-000070,-0.033673583048676965
ACH-000075,-0.19306810952354936
ACH-000078,-0.3036756114428447
ACH-000082,-0.20605109505958266
ACH-000085,-0.12467066426119175
ACH-000086,-0.2621988169426128
ACH-000087,-0.2717462094470731
ACH-000092,-0.17849801260924006
ACH-000095,-0.14514081662237496
ACH-000097,-0.1545440518152698
ACH-000098,-0.06810877944632987
ACH-000099,-0.42342966242498464
ACH-000108,-0.16682272107639148
ACH-000113,-0.10996144144396586
ACH-000116,-0.24923545694050686
ACH-000118,-0.12159890086523173
ACH-000120,-0.297855947649016
ACH-000123,-0.1588819279357852
ACH-000127,-0.1912150827938746
ACH-000128,-0.1479109928005299
ACH-000132,-0.15723403091213706
ACH-000133,-0.13840980564747574
ACH-000137,-0.15449923077815647
ACH-000138,-0.17475778216078838
ACH-000142,-0.31549426026945665
ACH-000143,-0.19559408110908574
ACH-000146,-0.06418794519996059
ACH-000148,-0.1896459843102322
ACH-000150,-0.1668742774751378
ACH-000152,-0.21238049352659694
ACH-000153,-0.050607409251139136
ACH-000159,-0.0630137696767056
ACH-000160,-0.09555550027235668
ACH-000163,-0.05389413934827101
ACH-000167,-0.3553960385042296
ACH-000168,-0.045983626516672683
ACH-000169,-0.2329275744631856
ACH-000178,-0.18865933970516635
ACH-000183,0.03547215803371729
ACH-000188,-0.1302392185167282
ACH-000189,-0.12595517169021206
ACH-000190,-0.41112554823991415
ACH-000198,-0.0069720652710998044
ACH-000203,-0.2368905612417787
ACH-000204,-0.027351355188842682
ACH-000206,-0.2625193884941849
ACH-000207,-0.030803003515487013
ACH-000208,0.0044480753964736
ACH-000210,-0.05492281984032587
ACH-000211,-0.13816503538975414
ACH-000215,-0.09919624477518628
ACH-000221,-0.12882296090021536
ACH-000222,0.059230795132932765
ACH-000223,-0.13444536346022498
ACH-000226,-0.11924278180475745
ACH-000227,-0.29545359495993484
ACH-000228,-0.1754554041488054
ACH-000231,-0.2089843660226906
ACH-000232,-0.05500843260505836
ACH-000233,-0.2106726790956903
ACH-000234,-0.3180142192409935
ACH-000235,-0.10843697245078003
ACH-000237,-0.1469436645776014
ACH-000238,-0.25012896369767995
ACH-000242,0.12460627804513953
ACH-000243,-0.1348990525620682
ACH-000244,-0.04657146897040451
ACH-000246,-0.1253538461936523
ACH-000248,-0.12789959151460156
ACH-000250,-0.26618844602811803
ACH-000251,-0.4409157225841426
ACH-000252,-0.23106584379077355
ACH-000253,-0.1550251209757856
ACH-000255,-0.20930502724129732
ACH-000256,-0.3309483264634452
ACH-000257,-0.17602537446226307
ACH-000258,-0.1448858126108925
ACH-000259,-0.12140703343126708
ACH-000260,-0.3200074928513753
ACH-000261,-0.2613609065948366
ACH-000262,-0.2758570937860536
ACH-000263,-0.3894631291104715
ACH-000264,-0.1771438070445901
ACH-000265,-0.09171397389518106
ACH-000266,-0.16941735197260233
ACH-000272,-0.09194949802042728
ACH-000274,-0.22239613349110834
ACH-000277,-0.2865653771256811
ACH-000278,-0.19618966659573886
ACH-000279,-0.19741771441060976
ACH-000280,-0.250850705243802
ACH-000281,-0.20384600508845285
ACH-000288,-0.21185653508696206
ACH-000291,-0.13970046593305718
ACH-000293,-0.17032206445814105
ACH-000294,-0.006838604424489439
ACH-000295,-0.14692643069685055
ACH-000296,-0.15604957454995044
ACH-000302,-0.09998613972768207
ACH-000304,-0.2551510165161863
ACH-000307,-0.14886520208589568
ACH-000308,-0.10825522566241046
ACH-000310,-0.4178188713064782
ACH-000311,-0.17463866783966028
ACH-000312,-0.1773986204699693
ACH-000315,-0.18873296839148468
ACH-000316,-0.0777508760503463
ACH-000317,-0.04023208983602659
ACH-000318,-0.05162152740984402
ACH-000319,-0.3000552654400986
ACH-000320,-0.013258885571186374
ACH-000322,-0.12625815321479306
ACH-000323,-0.28703122834936906
ACH-000324,-0.1858340309317555
