,ATG4B (23192)
ACH-000189,0.04477806175524013
ACH-000190,-0.18575079463720826
ACH-000198,-0.17106928779179434
ACH-000203,-0.5389262849713923
ACH-000204,-0.4797598774848546
ACH-000206,-0.01352617180683419
ACH-000207,-0.19186904334254587
ACH-000208,-0.21454056618797374
ACH-000210,-0.06530735687345388
ACH-000211,-0.20058276496472927
ACH-000215,-0.23299511743784795
ACH-000221,-0.2493993039613757
ACH-000222,-0.27361108234129183
ACH-000223,-0.2899939136958859
ACH-000226,-0.08465747113908381
ACH-000227,-0.4221787251694463
ACH-000228,-0.17232529868059462
ACH-000231,-0.24121879158495665
ACH-000232,-0.044930529246625786
ACH-000233,-0.1305548469156397
ACH-000234,-0.2760831589048165
ACH-000235,-0.2488236614811445
ACH-000237,-0.3447309041124079
ACH-000238,-0.1638611015146627
ACH-000242,-0.2037745479406524
ACH-000243,-0.23481492714424215
ACH-000244,-0.4482738285268806
ACH-000246,-0.13461994958364198
ACH-000248,0.022331879610669132
ACH-000250,-0.2671213067502571
ACH-000251,-0.03233905554044912
ACH-000252,-0.2342711204440221
ACH-000253,-0.3442221008220208
ACH-000255,-0.16560450835204293
ACH-000256,-0.1319541992544659
ACH-000257,-0.2990878829165254
ACH-000258,-0.24815904891623036
ACH-000259,-0.13831774303861133
ACH-000260,-0.2263426571636153
ACH-000261,-0.22508096646952613
ACH-000262,-0.28175811151641306
ACH-000263,-0.11985062540964173
ACH-000264,-0.10870648089538587
ACH-000265,-0.13420955579509328
ACH-000266,-0.2713119144084825
ACH-000272,-0.07806070073306992
ACH-000274,-0.2665140828601174
ACH-000277,-0.4982319104033973
ACH-000278,-0.15331165120762938
ACH-000279,-0.1268452019266351
ACH-000280,-0.05199058600714099
ACH-000281,-0.3007140949698705
ACH-000288,-0.2564236254178483
ACH-000291,-0.3870783953429307
ACH-000293,-0.0796573520967843
ACH-000294,-0.1328235519166404
ACH-000295,-0.12848526261500068
ACH-000296,-0.14603989915122878
ACH-000302,-0.032698090093298236
ACH-000304,-0.3944237394862877
ACH-000307,-0.11310143103253123
ACH-000308,-0.2539233842842296
ACH-000310,-0.39194564654390457
ACH-000311,-0.33307115028212103
ACH-000312,-0.3063628317755123
ACH-000315,-0.1331709729140097
ACH-000316,-0.16359954216989636
ACH-000317,-0.3743919367861119
ACH-000318,0.011423681969187362
ACH-000319,-0.10935340877501083
ACH-000320,-0.24198178104769244
ACH-000322,-0.2498739540976213
ACH-000323,-0.3763784165163237
ACH-000324,-0.31791098920014066
ACH-000329,-0.36212351781614
ACH-000330,0.040855159317176704
ACH-000331,-0.17108037519640204
ACH-000332,-0.22189243079069956
ACH-000334,-0.055842856233651116
ACH-000335,0.08952327713730936
ACH-000336,-0.14535140811739564
ACH-000337,-0.3865921074395627
ACH-000338,0.5208867024954144
ACH-000339,-0.3034417938904869
ACH-000341,-0.3032906496824506
ACH-000348,-0.4108787241377692
ACH-000350,-0.15439792342411116
ACH-000352,-0.2618571983593411
ACH-000356,0.050282146513175384
ACH-000361,-0.07110497813962897
ACH-000362,-0.3989035172754907
ACH-000363,-0.2668880475655655
ACH-000364,-0.0752623142298272
ACH-000365,-0.21466060364016173
ACH-000366,-0.2459970932010609
ACH-000368,-0.16122397677069414
ACH-000374,-0.22153292783117196
ACH-000375,-0.15186802789396192
ACH-000376,-0.2514847740243738
ACH-000381,-0.268530354384525
ACH-000383,-0.26739092581757845
ACH-000387,-0.3002273226062909
ACH-000389,-0.3214063241374421
ACH-000390,-0.16386756236477376
ACH-000393,-0.1624546868278675
ACH-000395,-0.3388326339973919
ACH-000396,-0.035922889747343964
ACH-000397,-0.1538140917964996
ACH-000401,-0.15454950815099874
ACH-000402,-0.1297260265994207
ACH-000403,-0.3055947771104767
ACH-000404,-0.05409606134560646
ACH-000406,-0.2646025039107624
ACH-000407,-0.24583216407729724
ACH-000408,-0.2240410857190373
ACH-000410,-0.3851030017741651
ACH-000411,-0.4233566041854223
ACH-000414,-0.20684250030852092
ACH-000415,-0.08155233530287324
ACH-000416,-0.1583220780419071
ACH-000420,-0.04339700186285229
ACH-000421,-0.1642061726237523
ACH-000424,-0.22644007383202644
ACH-000425,-0.2517169170446738
ACH-000426,-0.20104072993008948
ACH-000427,-0.3084644623444255
ACH-000433,-0.13838627667197606
ACH-000435,-0.14933902103822888
ACH-000436,-0.11685418572883895
ACH-000444,-0.2216496151885484
ACH-000445,-0.2339726188379763
ACH-000448,-0.1567609571213513
ACH-000450,-0.4801773219411444
ACH-000452,-0.17892279041807574
ACH-000454,-0.17112287838298687
ACH-000458,-0.06981379453260972
ACH-000459,-0.10136456469422864
ACH-000460,-0.1905372161073572
ACH-000461,-0.15155628130234838
ACH-000463,-0.16281891652098418
ACH-000464,-0.17483764755037645
ACH-000466,-0.2819759937071231
ACH-000467,-0.2792115717731161
ACH-000468,-0.10814538482257308
ACH-000469,-0.3387901071272908
ACH-000470,-0.28775880235632245
ACH-000471,0.054770176457528616
ACH-000472,-0.09785908174773196
ACH-000473,-0.21212835862732732
ACH-000475,-0.07944920316167657
ACH-000476,-0.10261090802223014
ACH-000477,-0.21446601472574575
ACH-000479,0.01582603966012064
ACH-000480,-0.2372419172555602
ACH-000481,-0.1552596318420636
ACH-000483,-0.14635737868401752
ACH-000484,-0.4825448567491642
ACH-000485,-0.21094246275990872
ACH-000486,-0.16957022560948626
ACH-000487,-0.4456820514858213
ACH-000488,-0.2734957031635362
ACH-000490,0.01385555597435322
ACH-000491,-0.2713539862484612
ACH-000495,-0.09752979571868528
ACH-000496,-0.2995755318344955
ACH-000499,-0.04978442020468515
ACH-000500,-0.3769001676770596
ACH-000502,-0.10020641163019677
ACH-000503,0.16874491438107275
ACH-000505,-0.2762575160348867
ACH-000507,-0.3668028370138273
ACH-000510,-0.2411561868508627
ACH-000511,-0.2884420046616119
ACH-000512,-0.4757827858428765
ACH-000516,-0.2053412559521761
ACH-000517,-0.1976396821246751
ACH-000518,-0.07900285506709072
ACH-000520,-0.20290149915481154
ACH-000521,-0.2476489836602176
ACH-000522,-0.08472492500675853
ACH-000524,-0.2474480012764721
ACH-000527,-0.19192310606524626
ACH-000528,-0.06490543519539757
ACH-000537,-0.13399276457640194
ACH-000541,-0.29891508411691603
ACH-000542,-0.2739438557583295
ACH-000544,-0.20614695720476756
ACH-000545,0.01939702924682501
ACH-000547,-0.03970348760998215
ACH-000548,-0.12446409330930484
ACH-000549,-0.22709113298533815
ACH-000550,-0.03197957972785363
ACH-000552,-0.1393892277298145
ACH-000556,-0.21914252322504804
ACH-000557,-0.2901929277829831
ACH-000569,-0.39612995679148855
ACH-000570,-0.14530160958176985
ACH-000571,-0.36324480065398695
ACH-000573,-0.0975823077204196
ACH-000576,-0.2704788392493218
ACH-000579,-0.15572773634873668
ACH-000580,-0.2536803640523392
ACH-000584,-0.02717401732738005
ACH-000585,-0.2095407919196253
ACH-000588,-0.1544208209132811
ACH-000589,-0.1705865171810151
ACH-000591,-0.2503481505431328
ACH-000593,-0.08582357911828202
ACH-000600,-0.12178831645394035
ACH-000601,-0.2794041941434435
ACH-000605,-0.07323714239679695
ACH-000606,0.04423457562424418
ACH-000608,-0.2581445866652571
ACH-000614,-0.2013037982629397
ACH-000616,-0.3881295330309591
ACH-000618,-0.16632404684109728
ACH-000619,-0.1196704633304864
ACH-000620,-0.276107390987238
ACH-000621,-0.1566820261717105
ACH-000622,-0.1147717039727278
ACH-000623,-0.2409467640449179
ACH-000624,-0.21990633595762396
ACH-000627,-0.31076637008632163
ACH-000630,-0.031961918553400616
ACH-000631,0.013959466680729296
ACH-000632,-0.2788600797263473
ACH-000633,-0.30412466233987445
ACH-000637,-0.11828176411768347
ACH-000638,-0.058427200025402574
ACH-000646,-0.2234214074056628
ACH-000647,-0.14044938075867608
ACH-000648,-0.21192750978019545
ACH-000649,-0.3218647823430521
ACH-000651,-0.1827186038714032
ACH-000652,-0.2398399895374736
ACH-000653,-0.14744688137904086
ACH-000657,-0.15097200768992242
ACH-000658,-0.1485709361279335
ACH-000661,-0.2304845594532724
ACH-000662,-0.4147192885435045
ACH-000663,-0.23596706009969498
ACH-000665,-0.21023954137945824
ACH-000671,-0.13460077284041289
ACH-000672,-0.09272970470405464
ACH-000673,-0.29426804605657336
ACH-000676,-0.16355577184579095
ACH-000677,-0.1684439713193361
ACH-000681,-0.30668420246107225
ACH-000683,-0.32717238548905625
ACH-000684,-0.3515679671862991
ACH-000688,-0.36086443971480414
ACH-000693,-0.14294328667024686
ACH-000694,-0.17225833253014453
ACH-000695,-0.2084852904130367
ACH-000696,-0.30040188951907026
ACH-000697,-0.19770712776864244
ACH-000699,-0.25918684532248604
ACH-000701,-0.4655285107074883
ACH-000706,0.005745102680101743
ACH-000711,-0.04430424582466964
ACH-000713,0.01415979670350149
ACH-000714,-0.20447286322846625
ACH-000718,-0.2224046151001823
ACH-000720,-0.4071518251945767
ACH-000721,-0.09173865380625693
ACH-000724,-0.17002901828258835
ACH-000725,-0.30858131106393644
ACH-000732,-0.16837587750343638
ACH-000734,-0.13994166486021262
ACH-000735,-0.27933603542277186
ACH-000736,-0.11122546929218602
ACH-000738,-0.0950676448758724
ACH-000746,-0.34410628566077445
ACH-000747,-0.12768129579597984
ACH-000748,0.045576630881262716
ACH-000753,-0.19036016676801654
ACH-000756,-0.1983215321634318
ACH-000757,0.06425823213271943
ACH-000758,-0.28655821172490004
ACH-000760,-0.293535867298943
ACH-000762,-0.06835374502805383
ACH-000763,-0.12820471095292418
ACH-000764,-0.22422866223380367
ACH-000765,-0.3185087948071046
ACH-000766,-0.10763740185527412
ACH-000767,-0.4947204232905256
ACH-000768,-0.17205587381840418
ACH-000769,-0.13873884162525926
ACH-000770,-0.11577768969629992
ACH-000771,-0.1816400816842217
ACH-000773,-0.1729747667193836
ACH-000776,0.046829105169308896
ACH-000777,-0.2345937342760857
ACH-000778,0.05668773645680555
ACH-000781,-0.11172107773188222
ACH-000782,-0.17902136520134973
ACH-000783,-0.28032882308638074
ACH-000784,-0.1637424495702951
ACH-000785,-0.2177240236569665
ACH-000787,-0.1934795229573543
ACH-000788,-0.25458293119357434
ACH-000791,-0.3748558821801702
ACH-000792,-0.22515235801899391
ACH-000794,-0.2651827816029375
ACH-000796,-0.2780211922065033
ACH-000798,-0.2272743692066945
ACH-000799,-0.15667606538386938
ACH-000800,-0.2649391246634757
ACH-000802,-0.16028686676094245
ACH-000804,-0.19790328088505976
ACH-000805,-0.34809911351499256
ACH-000809,-0.15828762766110432
ACH-000810,-0.3368837364213324
ACH-000811,-0.3009472246236933
ACH-000817,-0.1226008524685096
ACH-000819,-0.2660262189306289
ACH-000820,-0.21937672703965014
ACH-000821,-0.09656573615136738
ACH-000822,-0.3194192032971664
ACH-000823,-0.05991960488935266
ACH-000824,-0.2949432953847653
ACH-000827,-0.10515450503699833
ACH-000829,-0.2351582949881865
ACH-000831,-0.1716690692765645
ACH-000832,0.16466536274668694
ACH-000833,-0.12535064959113448
ACH-000834,-0.10707223353595156
ACH-000835,-0.2171151461338411
ACH-000836,-0.16561341746947045
ACH-000837,-0.214007037381142
ACH-000838,-0.31458048482087714
ACH-000839,-0.19454727741639466
ACH-000840,-0.31169422157913923
ACH-000841,-0.1397272604255113
ACH-000843,-0.17269564237796484
ACH-000846,-0.2459692781637887
ACH-000847,-0.1236248606518164
ACH-000848,-0.1955757793056105
ACH-000849,0.01895561253399965
ACH-000851,-0.2354307871773812
ACH-000855,-0.14957962559244245
ACH-000856,-0.16272137227983424
ACH-000858,-0.19784514857041602
ACH-000859,-0.027233475933886114
ACH-000861,-0.17212801957111562
ACH-000862,-0.1929490785446186
ACH-000865,-0.14371544321899293
ACH-000866,-0.2105746219900498
ACH-000867,-0.15709897559561256
ACH-000869,-0.14135569885895666
ACH-000872,-0.1880782130398832
ACH-000873,-0.04733051676384732
ACH-000876,-0.0028010017565074283
ACH-000878,-0.19415128236140974
ACH-000880,-0.4638447183646988
ACH-000881,-0.208675937741008
ACH-000882,-0.3733097363681767
ACH-000884,-0.4595282526901172
ACH-000885,-0.046261943474095485
ACH-000887,-0.09523367317165836
ACH-000889,-0.3695522983234004
ACH-000896,-0.023606479042911518
ACH-000898,-0.11793803234011248
ACH-000900,-0.17206277120425842
ACH-000901,-0.2351745886268667
ACH-000905,-0.2438500716531785
ACH-000906,-0.2507781521863776
ACH-000907,-0.11491189324309135
ACH-000910,-0.3046376908381309
ACH-000911,-0.2278146449391624
ACH-000912,-0.04290780779578631
ACH-000913,-0.2398887552340298
ACH-000915,-0.1421494569588645
ACH-000916,-0.15668539423812694
ACH-000917,-0.11474613240672644
ACH-000920,-0.5745711454528005
ACH-000921,-0.2906420626150597
ACH-000924,-0.22063133860953185
ACH-000926,-0.3486928622944749
ACH-000928,-0.13912510158822688
ACH-000929,-0.020315590281072046
ACH-000932,-0.08727700481282451
ACH-000935,-0.496052972449559
ACH-000936,-0.2123257954373189
ACH-000937,-0.15691278610158724
ACH-000938,-0.0254827461609402
ACH-000939,-0.06579186483398647
ACH-000941,-0.05267540314192515
ACH-000943,-0.1700088404016585
ACH-000946,-0.21272115820708648
ACH-000947,-0.17847100028174334
ACH-000948,-0.260680385220422
ACH-000950,-0.02115845767186518
ACH-000953,-0.4459324996344332
ACH-000954,-0.5025269036855857
ACH-000957,-0.20700776562406656
ACH-000958,-0.3958471069911709
ACH-000960,-0.04202313586012208
ACH-000963,-0.17598504078805915
ACH-000968,-0.3103482032037498
ACH-000969,-0.2828894052552895
ACH-000972,0.10044160822654197
ACH-000973,-0.2050219777381868
ACH-000974,-0.24123955218809
ACH-000978,-0.2258640619475589
ACH-000984,-0.2498307120792707
ACH-000986,-0.17555321524161693
ACH-000988,-0.16201276186180993
ACH-000993,-0.11558706210199192
ACH-000994,-0.17899644021417913
ACH-000996,-0.024381110627049632
ACH-001001,-0.25450416423090066
ACH-001020,-0.01240619496138682
ACH-001028,-0.26580121177686383
ACH-001031,-0.16762185765134166
ACH-001038,-0.18906467049081155
ACH-001048,-0.18140368638651289
ACH-001050,-0.2978499225989468
ACH-001053,-0.2741585643541692
ACH-001054,-0.2452486062974505
ACH-001061,-0.13624471422378806
ACH-001067,-0.3210500317603436
ACH-001075,-0.2992580248445342
ACH-001096,-0.5202929431517817
ACH-001111,-0.05115068636840684
ACH-001119,-0.2472708410053232
ACH-001128,-0.1958852566167408
ACH-001134,-0.20149328877484554
ACH-001151,-0.12054369033514226
ACH-001163,-0.17247356961543933
ACH-001164,-0.15599605974844807
ACH-001183,-0.2988230710986725
ACH-001192,-0.2376959972813409
ACH-001193,-0.1687928088618876
ACH-001196,-0.2661381422859914
ACH-001197,-0.07375410819259723
ACH-001205,-0.2198115470248952
ACH-001211,-0.23939091637190035
ACH-001212,-0.4503887225944353
ACH-001228,-0.10063010707170864
ACH-001232,-0.3396782264770713
ACH-001239,-0.3176999872595357
ACH-001270,-0.1428701437036916
ACH-001274,-0.37293004292322574
ACH-001275,-0.21313804037273745
ACH-001277,0.0069131156896316244
ACH-001278,-0.2533667070998822
ACH-001280,-0.21545206484128468
ACH-001283,-0.03690267645460565
ACH-001289,-0.11255175806942587
ACH-001300,-0.3284947774464953
ACH-001301,-0.5049142240571154
ACH-001302,-0.2939076921984503
ACH-001306,-0.20458264143982705
ACH-001318,0.10586596711462347
ACH-001322,-0.2462486018394448
ACH-001328,-0.093344950967094
ACH-001332,0.06312724272790393
ACH-001336,-0.12606667107943634
ACH-001346,-0.13760483376439056
ACH-001353,-0.15267009447645147
ACH-001354,-0.3841516381197792
ACH-001367,-0.22776158709565855
ACH-001368,-0.1759206308106641
ACH-001374,-0.2795843653679783
ACH-001377,-0.240054432644078
ACH-001380,-0.2464962142856164
ACH-001391,-0.3408455409159021
ACH-001408,-0.16653814919465
ACH-001430,-0.23143853369071365
ACH-001431,-0.4489674075588395
ACH-001450,-0.0748246390381894
ACH-001496,-0.19637896083216852
ACH-001500,0.03855077615115728
ACH-001523,-0.18483546164808756
ACH-001532,-0.2881119987776765
ACH-001550,-0.14730967258639652
ACH-001552,-0.4269133532017141
ACH-001554,-0.2732388380867589
ACH-001654,-0.23513625875544075
ACH-001735,-0.3225435361371033
ACH-001736,-0.2175470119407089
ACH-001737,-0.15868856054313324
ACH-001740,-0.18500769197381595
ACH-001745,-0.1556718709951704
ACH-001765,-0.21101013865958226
