,KRT72 (140807)
ACH-000004,-0.10035261015209514
ACH-000005,-0.3033548378219099
ACH-000007,-0.0674972029717178
ACH-000009,-0.02534034917028166
ACH-000011,-0.24816892142871025
ACH-000012,0.016378542825879687
ACH-000013,-0.19240773710434916
ACH-000014,-0.10464530431957306
ACH-000015,-0.2175089715256523
ACH-000017,-0.062230573552375525
ACH-000018,-0.1344095581218955
ACH-000019,-0.0062367157553419
ACH-000021,-0.16040553677498615
ACH-000022,-0.2390185390547926
ACH-000025,-0.2278362611760476
ACH-000028,-0.19027659661843332
ACH-000030,-0.10724295826125016
ACH-000035,-0.24796677899840344
ACH-000036,0.001633568648186589
ACH-000037,-0.002774475702714709
ACH-000039,-0.32112384815360906
ACH-000040,-0.10166857020253504
ACH-000041,-0.17605072728686758
ACH-000042,-0.08997385441739293
ACH-000045,-0.1887688212906374
ACH-000047,0.17094947971668994
ACH-000052,-0.18335418493008074
ACH-000053,-0.13455795804406506
ACH-000054,0.002578610739183229
ACH-000055,-0.15072474978260125
ACH-000060,-0.0887083087866315
ACH-000067,-0.2303496783287084
ACH-000070,-0.21759337005098944
ACH-000075,-0.2616462892694465
ACH-000078,-0.27798597469789343
ACH-000082,-0.09884471502626296
ACH-000085,-0.13583682905248975
ACH-000086,-0.09441368422916636
ACH-000087,-0.2290897936376109
ACH-000092,-0.031484862668213126
ACH-000095,-0.216837925795949
ACH-000097,-0.12265294410042947
ACH-000098,-0.02646335558706624
ACH-000099,-0.05751070728733384
ACH-000108,-0.16032090454802084
ACH-000113,-0.10161815888192666
ACH-000116,0.03686978573102516
ACH-000118,-0.00834869012302154
ACH-000120,-0.1785900884726378
ACH-000123,0.11941873316976345
ACH-000127,-0.095763036396733
ACH-000128,-0.016331221496452917
ACH-000132,0.08929571778122931
ACH-000133,-0.18576339087050436
ACH-000137,-0.16668956161327228
ACH-000138,-0.0708573720913622
ACH-000142,-0.1487754039473813
ACH-000143,0.008173656587460445
ACH-000146,-0.14591688769812486
ACH-000148,-0.09177974114132913
ACH-000150,-0.08493583689371875
ACH-000152,-0.32436862435935915
ACH-000153,-0.16106189441111815
ACH-000159,-0.21189036567740852
ACH-000160,-0.026728292074603515
