,MYL6B (140465)
ACH-000004,-0.10031513979125617
ACH-000005,-0.34412298745129793
ACH-000007,-0.10387582464920987
ACH-000009,-0.011121054285662013
ACH-000011,-0.041647994748087225
ACH-000012,-0.23192770661813103
ACH-000013,-0.16256936131365274
ACH-000014,-0.3006016445973842
ACH-000015,-0.1953716761704336
ACH-000017,-0.20992262363926015
ACH-000018,-0.3055500853088373
ACH-000019,-0.0831550081142116
ACH-000021,-0.1350231265686882
ACH-000022,-0.3670420473784192
ACH-000025,-0.24650211409455214
ACH-000028,-0.32139730675788913
ACH-000030,-0.21710976568471485
ACH-000035,-0.38009417766737996
ACH-000036,-0.2465884356174681
ACH-000037,-0.2347123122732469
ACH-000039,-0.3245608100483665
ACH-000040,-0.3755273565592462
ACH-000041,-0.22581078410394745
ACH-000042,-0.1325592719382738
ACH-000045,-0.2549359568234973
ACH-000047,-0.13912085020780796
ACH-000052,-0.051435068802387685
ACH-000053,-0.2310389415642345
ACH-000054,-0.33114070096722403
ACH-000055,-0.1383531194184096
ACH-000060,-0.22320091636182432
ACH-000067,-0.41200168460747494
ACH-000070,-0.24207145283679185
ACH-000075,-0.034621922069847925
ACH-000078,-0.21601624900653105
ACH-000082,-0.238973582744014
ACH-000085,-0.21255767640334602
ACH-000086,-0.4448859332759271
ACH-000087,-0.3664977640177437
ACH-000092,-0.23013124444231814
ACH-000095,-0.23169991880615484
ACH-000097,-0.2387882388998548
ACH-000098,-0.1998730402181801
ACH-000099,-0.1844265600557116
ACH-000108,-0.08905619468677815
ACH-000113,-0.3962860541611839
ACH-000116,-0.132365988572889
ACH-000118,-0.20987069424722746
ACH-000120,-0.1351614595449925
ACH-000123,-0.11800799676764985
ACH-000127,-0.21345365719792125
ACH-000128,-0.393287755916849
ACH-000132,0.12098056993321225
ACH-000133,-0.4164281351939624
ACH-000137,-0.19604736963102176
ACH-000138,-0.2738727055946908
ACH-000142,-0.3030519291537009
ACH-000143,-0.017235197790716233
ACH-000146,-0.15944954978589165
ACH-000148,-0.2633593386526101
ACH-000150,-0.3039117619206867
ACH-000152,-0.2978533722914193
ACH-000153,-0.5785685731076979
ACH-000159,-0.11233351943381972
ACH-000160,-0.2119804752958893
ACH-000163,-0.3313814969646953
ACH-000167,-0.3219977786246989
ACH-000168,-0.2665805880500527
ACH-000169,-0.08147703632032441
ACH-000178,-0.13247759660055605
ACH-000183,-0.11463574506515327
ACH-000188,-0.41584743793617296
ACH-000189,-0.2360901073539497
ACH-000190,-0.14764190484133854
ACH-000198,-0.19078769577375584
ACH-000203,-0.005666248005613466
ACH-000204,-0.04674578929778305
ACH-000206,-0.11339174366191385
ACH-000207,-0.2643175433829479
ACH-000208,-0.3481243654999528
ACH-000210,-0.27762372216305525
ACH-000211,-0.14767006233160285
ACH-000215,-0.3606768408640242
ACH-000221,0.04333160029379006
ACH-000222,-0.3512008307582293
ACH-000223,-0.2674062169507547
ACH-000226,-0.18008891635439914
ACH-000227,-0.15687263138145574
ACH-000228,-0.3913161611779921
ACH-000231,-0.3039242368963779
ACH-000232,-0.1806557945989511
ACH-000233,-0.09390956530083244
ACH-000234,-0.2736665519731106
ACH-000235,-0.14692299344235885
ACH-000237,-0.14941957348249862
ACH-000238,-0.2208330232888621
ACH-000242,0.19468934970323049
ACH-000243,-0.17095248792270765
ACH-000244,-0.16185016019792314
ACH-000246,-0.13735797911421155
ACH-000248,-0.12737579373431693
ACH-000250,-0.1772636001722861
ACH-000251,-0.362273362623502
ACH-000252,-0.2630037044872419
ACH-000253,-0.19181474702895476
ACH-000255,-0.12884058499576242
ACH-000256,-0.18572474554146692
ACH-000257,-0.12395622024184813
ACH-000258,-0.13047805058688927
ACH-000259,-0.2019966478029666
ACH-000260,-0.17568658541711854
ACH-000261,-0.17837493739773494
ACH-000262,-0.12959083073094801
ACH-000263,-0.09083723633048367
ACH-000264,-0.2884813332774314
ACH-000265,-0.2116681740094644
ACH-000266,-0.26140319632314657
ACH-000272,-0.08036629391014329
ACH-000274,-0.3815790186820391
ACH-000277,-0.35477586423714474
ACH-000278,-0.26606145395489994
ACH-000279,-0.3436122191205738
ACH-000280,-0.10870851185423028
ACH-000281,-0.4473200761603556
ACH-000288,-0.26503648877293884
ACH-000291,-0.14837571152190387
ACH-000293,-0.008661021431767368
ACH-000294,-0.1917323751863104
ACH-000295,-0.1262737402829424
ACH-000296,-0.5105735536335888
ACH-000302,-0.11158756018395176
ACH-000304,-0.5358550118626135
ACH-000307,-0.1901531300896216
ACH-000308,-0.248786891194174
ACH-000310,-0.060128731340368835
ACH-000311,-0.3654976638605987
ACH-000312,-0.19202812315388745
ACH-000315,-0.1989661731706812
ACH-000316,-0.34939217618809026
ACH-000317,-0.09193283063779784
ACH-000318,-0.2722610037045362
ACH-000319,-0.22445376059867128
ACH-000320,-0.3249238625967816
ACH-000322,-0.4030838806818712
ACH-000323,-0.14796484860328918
ACH-000324,-0.2931026423221759
ACH-000329,-0.26449921606808136
ACH-000330,-0.025862429953427957
ACH-000331,-0.196594647754394
