,UBC (7316)
ACH-000332,-0.748164690675312
ACH-000334,-0.5631138889258474
ACH-000335,-0.7589722937831305
ACH-000336,-0.4440517929677293
ACH-000337,-0.6857345099831303
ACH-000338,-0.7408411418642502
ACH-000339,-0.7892167074576035
ACH-000341,0.03598248277362942
ACH-000348,-0.8160716841159824
ACH-000350,-0.2490779857575381
ACH-000352,-0.6912589059439264
ACH-000356,-0.20950947022059133
ACH-000361,-0.6263382149833637
ACH-000362,-0.2207378007750624
ACH-000363,-0.3160223571546164
ACH-000364,-0.5890701173834199
ACH-000365,-0.25469293446413743
ACH-000366,-0.3582761091650558
ACH-000368,-0.607167326680399
ACH-000374,-0.5135166057703189
ACH-000375,-0.599312492253866
ACH-000376,-0.6627304560788856
ACH-000381,-0.5220259311094848
ACH-000383,-0.7180134052106737
ACH-000387,-0.35549698784967065
ACH-000389,-0.7886484044714775
ACH-000390,-0.6257929402977424
ACH-000393,-0.33949845324493017
ACH-000395,-0.8497051547292622
ACH-000396,-0.3841461543022993
ACH-000397,-0.8223487536336822
ACH-000401,-1.0177552844244897
ACH-000402,-0.2541378432062244
ACH-000403,-0.8735277703627113
ACH-000404,-0.8820730105099738
ACH-000406,-0.5598010575561113
ACH-000407,-0.7987145703168168
ACH-000408,-0.700620587735686
ACH-000410,-0.7629732990867133
ACH-000411,-0.689594996850391
ACH-000414,-0.7115964533452512
ACH-000415,-0.6906977147147745
ACH-000416,-0.7090505732526982
ACH-000420,-0.48360033097568295
ACH-000421,-0.5350470040180471
ACH-000424,-0.6391751083565932
ACH-000425,-0.603465350231538
ACH-000426,-0.3101261266336781
ACH-000427,-0.6610144068015934
ACH-000433,-0.7337004396140313
ACH-000435,-0.6536396567152092
ACH-000436,-0.16844116099316214
ACH-000444,-0.527111816775373
ACH-000445,-0.5794453608202085
ACH-000448,-0.7375455245217156
ACH-000450,-0.7897961361637222
ACH-000452,-0.4819566613413718
ACH-000454,-0.4800117429139136
ACH-000458,-0.5836109587196
ACH-000459,-1.4073976498737513
ACH-000460,-0.9350248515852592
ACH-000461,-0.5629965347662753
ACH-000463,-0.5739813753920149
ACH-000464,-0.9498449657279292
ACH-000466,-0.3757695208377129
ACH-000467,-0.7466879843313899
ACH-000468,-0.39153364952998615
ACH-000469,-0.7884795275395399
ACH-000470,-0.5202235883764256
ACH-000471,-0.3609126718299641
ACH-000472,-0.6735699155686518
ACH-000473,-0.3834951517511759
ACH-000475,-0.6605116625803357
ACH-000476,-0.6830078837958696
ACH-000477,-0.6257318823465077
ACH-000479,-0.8741194581169337
ACH-000480,-0.4113122046381934
ACH-000481,-0.6273085883988068
ACH-000483,-0.15849555653615185
ACH-000484,-0.6212171451549899
ACH-000485,-0.3624589697108028
ACH-000486,-0.4645904767992252
ACH-000487,-0.6227336980498358
ACH-000488,-0.7663484540151075
ACH-000490,-0.6705573628643512
ACH-000491,-0.6188306690107174
ACH-000495,-0.3978474292351499
ACH-000496,-0.8084071814222278
ACH-000499,-0.5340932189159365
ACH-000500,-0.967840651741142
ACH-000502,-0.7181810961557686
ACH-000503,-0.6231649270021591
ACH-000505,-0.39149502551401216
ACH-000507,-0.700128203667877
ACH-000510,-0.4204198304053408
ACH-000511,-0.6030493414902759
ACH-000512,-0.29052393919478026
ACH-000516,-0.8898385744612518
ACH-000517,-0.6174732182845616
ACH-000518,-1.255500260668612
ACH-000520,-0.5812265542982917
ACH-000521,-0.4211980758884231
ACH-000522,-0.4946976665914187
ACH-000524,-1.0122658079586175
ACH-000527,-0.5298213024523843
ACH-000528,-0.6766337309673878
ACH-000537,-0.8089902889836343
ACH-000541,-0.6179248750778907
ACH-000542,-0.4984360031376932
ACH-000544,-0.605538906907905
ACH-000545,-0.5872304916635982
ACH-000547,-0.9380644359375984
ACH-000548,-0.7844700773422341
ACH-000549,-0.6765032535386637
ACH-000550,-0.7982356015845381
ACH-000552,-0.8467716308602893
ACH-000556,-0.3530567672331321
ACH-000557,-0.4641040710368217
ACH-000569,-1.0118866723205822
ACH-000570,-0.5099735022918429
ACH-000571,-0.7802353913402439
ACH-000573,-0.3726676036702957
ACH-000576,-0.5538141276227461
ACH-000579,-0.5768844128869964
ACH-000580,-0.7118555112466396
ACH-000584,-0.9590606959181192
ACH-000585,-0.6416471767567521
ACH-000588,-0.12056121233276867
ACH-000589,-0.8890598820193812
ACH-000591,-0.5397950320737621
ACH-000593,-0.5305912302290022
ACH-000600,-0.4742506903680698
ACH-000601,-0.6327361140456687
ACH-000605,-0.17548986688899146
ACH-000606,-0.6317043414733973
ACH-000608,-0.6157389232249778
ACH-000614,-0.6255710143869397
ACH-000616,-0.27355048290272405
ACH-000618,-0.7273469891822003
ACH-000619,-0.4143390748539769
ACH-000620,-0.7966136758713392
ACH-000621,-0.5199821050348551
ACH-000622,-0.3625095514972984
ACH-000623,-0.8530508613477417
ACH-000624,-0.5644609469645007
ACH-000627,-0.6231072747960659
ACH-000630,-0.28966401049292745
ACH-000631,-0.9120336187669996
ACH-000632,-0.7996382639534209
ACH-000633,-0.7196666809910098
ACH-000637,-0.5674175447902442
ACH-000638,-0.92008645849485
ACH-000646,-0.9995101450931682
ACH-000647,-0.32909152404880937
ACH-000648,-1.1131793038399351
ACH-000649,-0.4439658259766654
ACH-000651,-0.5302278717644412
ACH-000652,-0.4925237667797705
ACH-000653,-0.4887001073912299
ACH-000657,-0.5935656406560902
ACH-000658,-0.02342671734912321
ACH-000661,-1.0009073493392548
ACH-000662,-0.9243351874124034
ACH-000663,-0.2110451604392078
ACH-000665,-0.34606464907664136
ACH-000671,-0.4137580612918027
ACH-000672,-0.3238777669955066
ACH-000673,-0.5150587081755341
ACH-000676,-0.7359991904431671
ACH-000677,-0.1015967595538671
ACH-000681,-0.5900576208705083
ACH-000683,-0.23028482644559034
ACH-000684,-0.8143558925109746
ACH-000688,-1.400079954028664
ACH-000693,-0.5919190066347486
ACH-000694,-0.4792527082634795
ACH-000695,-0.7190026936776842
ACH-000696,-0.8147400784737078
ACH-000697,-0.5604977485574117
ACH-000699,-0.8868364674483554
ACH-000701,-0.6735639447888182
ACH-000706,-0.4775401397563621
ACH-000711,-0.6226234022984546
ACH-000713,-0.5064216836724177
ACH-000714,-0.6468696618357672
ACH-000718,-0.5523205814739647
ACH-000720,-0.7529892732772712
ACH-000721,-0.7690540070722973
ACH-000724,-0.4646046771263213
ACH-000725,-0.8312979042327281
ACH-000732,-0.5550204249000029
ACH-000734,-0.5249919970624516
ACH-000735,-0.5520935629560184
ACH-000736,-0.582973694085801
ACH-000738,-0.7954787088029514
ACH-000746,-0.6089739055994638
ACH-000747,-0.5987361469885004
ACH-000748,-0.595420809960688
ACH-000753,-0.707480917970746
ACH-000756,-0.519198524191099
ACH-000757,-0.3369709220484269
ACH-000758,-0.7906754301880118
ACH-000760,-0.4325636556403645
ACH-000762,-0.7601817969107694
ACH-000763,-0.5565619168363154
ACH-000764,-0.5544600578613919
ACH-000765,-0.7693363216041074
ACH-000766,-0.5117322639762273
ACH-000767,-0.7883771560536701
ACH-000768,-0.6552898354928468
ACH-000769,-0.5281811344684634
ACH-000770,-0.5673242840378134
ACH-000771,-0.6834859640712277
ACH-000773,-0.6252704364601229
ACH-000776,-0.6682143594183005
ACH-000777,-0.3184174598411765
ACH-000778,-0.6064287636232634
ACH-000781,-0.6342455904130323
ACH-000782,-0.4057720029951279
ACH-000783,-1.5411630135537526
ACH-000784,-0.7305632320123961
ACH-000785,-1.0338573072199448
ACH-000787,-0.6880998138550193
ACH-000788,-0.5411315616102923
ACH-000791,-0.6699531097892346
ACH-000792,-0.7553682416786599
ACH-000794,-0.5841571737035537
ACH-000796,-0.6555417778854001
ACH-000798,-0.5878606526392611
ACH-000799,-1.1376700788065215
ACH-000800,-0.9326033438308546
ACH-000802,-0.8514152148572067
ACH-000804,-1.0581608710447197
ACH-000805,-0.7120084398028751
ACH-000809,-0.5274998829770192
ACH-000810,-0.8801110262117731
ACH-000811,-0.4447481814579324
ACH-000817,-0.7268338604883291
ACH-000819,-0.4099353639036038
ACH-000820,-0.490367659536527
ACH-000821,-0.2325631381924381
ACH-000822,-1.064232475610411
ACH-000823,-0.6822580982747549
ACH-000824,-0.2879697928852625
ACH-000827,-0.8030664150695981
ACH-000829,-0.4764306080868323
ACH-000831,-0.4917299976813704
ACH-000832,-0.5071653696469862
ACH-000833,-0.35933800530522997
ACH-000834,-0.7545264216627792
ACH-000835,-0.4414394527823837
ACH-000836,-0.5684989846081665
ACH-000837,-0.868299439656759
ACH-000838,-0.16535004848724602
ACH-000839,-0.7435714311543393
ACH-000840,-0.7183544326668578
ACH-000841,-0.5600428733343495
ACH-000843,-0.5499105400645444
ACH-000846,-0.3697450056765692
ACH-000847,-0.3726211745903526
ACH-000848,-0.6151123045506296
ACH-000849,-0.6224886058332002
ACH-000851,-0.6560842890523886
ACH-000855,-0.6063185429338396
ACH-000856,-0.6487184299823969
ACH-000858,-0.7344016511740862
ACH-000859,-0.7541653492845085
ACH-000861,-0.3706129761588257
ACH-000862,-0.4370700280399398
ACH-000865,-0.3696405153873953
ACH-000866,-0.31684886830352266
ACH-000867,-0.590301105160455
ACH-000869,-0.5465010562579075
ACH-000872,-0.5582813119147361
ACH-000873,-0.3755023491038511
ACH-000876,-0.8090528222102533
ACH-000878,-0.5860127580712722
ACH-000880,-0.5603422394309798
ACH-000881,-0.5419710625544587
ACH-000882,-0.5191093057668374
ACH-000884,-1.194149634772114
ACH-000885,-0.7726223750306789
ACH-000887,-0.4911819989201048
ACH-000889,-0.5890009905389033
ACH-000896,-0.36690584301505663
ACH-000898,-0.5594415598338209
ACH-000900,-1.0805100555027058
ACH-000901,-0.4705697815719774
ACH-000905,-0.5923491081960229
ACH-000906,-0.6382543220707018
ACH-000907,-0.4577740179530895
ACH-000910,-0.6467894120757
ACH-000911,-0.7573422852583492
ACH-000912,-0.6894112209311535
ACH-000913,-0.7417820951679511
ACH-000915,-0.4741743398873705
ACH-000916,-0.666820218454699
ACH-000917,-0.3401913808180556
ACH-000920,-0.4742913461285604
ACH-000921,-0.6756925310200387
ACH-000924,-0.5664522482727913
ACH-000926,-0.36883921548926735
ACH-000928,-0.8470056877266009
ACH-000929,-0.5068074593158856
ACH-000932,-0.5765838254381388
ACH-000935,-0.5624990810158633
ACH-000936,-0.19312326251180495
ACH-000937,-0.5145988962034485
ACH-000938,-0.6387550529568918
ACH-000939,-1.273518446560003
ACH-000941,-0.8613099092025801
ACH-000943,-0.3653874505921781
ACH-000946,-0.4958285581558597
ACH-000947,-1.0849393200621067
ACH-000948,-0.5705843773654038
ACH-000950,-0.3843155238727055
ACH-000953,-0.5324278902009889
ACH-000954,-1.105631439568648
ACH-000957,-0.4755905486169616
ACH-000958,-0.4345961928597355
ACH-000960,-0.7256455918720492
ACH-000963,-0.3499854146061119
ACH-000968,-0.9020681204547666
ACH-000969,-0.3915900019925537
ACH-000972,-0.6582576314668773
ACH-000973,-0.3911346801911211
ACH-000974,-0.4118370474520451
ACH-000978,-0.4588697893497306
ACH-000984,-0.4754143960071242
ACH-000986,-0.7207616265215727
ACH-000988,-0.032462780662838905
ACH-000993,-0.7992915256865499
ACH-000994,-1.0175195505562449
ACH-000996,-1.0002668615334491
ACH-001001,-0.4969424321810152
ACH-001020,-0.6596500284267318
ACH-001028,-0.5767432594217337
ACH-001031,-0.7800319543166164
ACH-001038,-0.8361867791692145
ACH-001048,-0.5498524651972657
ACH-001050,-0.4827756595018048
ACH-001053,-0.3994403128070966
ACH-001054,-0.3673997314365045
ACH-001061,-0.3920005256051178
ACH-001067,-0.8073121781714742
ACH-001075,-0.7426361878220448
ACH-001096,-0.6088733181730277
ACH-001111,-0.6527841599607404
ACH-001119,-0.3364331442371101
ACH-001128,-0.8235215743377724
ACH-001134,-0.6460052810852972
ACH-001151,-0.6973114706455753
ACH-001163,-0.3446222706051251
ACH-001164,-0.7309094180349195
ACH-001183,-0.2703541114953101
ACH-001192,-0.1834910387084721
ACH-001193,-0.6888132268520615
ACH-001196,-0.8238046800378898
ACH-001197,-0.43410308200376535
ACH-001205,-0.812923514409871
ACH-001211,-0.8409588336221963
ACH-001212,-0.617775242964724
ACH-001228,-0.40713908472994653
ACH-001232,-0.6095976627198315
ACH-001239,-0.5926967319729957
ACH-001270,-0.43926461905406505
ACH-001274,-0.8303584514561188
ACH-001275,-0.5428591811719241
ACH-001277,-0.734246968909972
ACH-001278,-0.5450152594967335
ACH-001280,-0.7365117653840633
ACH-001283,-0.7042533599078915
ACH-001289,-0.8009946264554025
ACH-001300,-0.3705595366215114
ACH-001301,-0.6257022527819206
ACH-001302,-0.3821063314338957
ACH-001306,-0.6245098473628754
ACH-001318,-0.418832512554066
ACH-001322,-0.6396237398544053
ACH-001328,-0.7760014351911366
ACH-001332,-0.4119392648081836
ACH-001336,-0.6270708782012705
ACH-001346,-0.5315051765713779
ACH-001353,-0.4647806386701826
ACH-001354,-0.88329303458423
ACH-001367,-0.7284504805570886
ACH-001368,-0.6979482772960162
ACH-001374,-0.5275540336780871
ACH-001377,-0.5330199012693233
ACH-001380,-0.4626062498601477
ACH-001391,-0.6410242806900128
ACH-001408,-0.9049183109255337
ACH-001430,-0.4557756603667317
ACH-001431,-0.5586538053365013
ACH-001450,-0.5807389314748012
ACH-001496,-0.5523914878115243
ACH-001500,-0.8846967538270045
ACH-001523,-0.5050856695306841
ACH-001532,-0.6785868087275798
ACH-001550,-0.2335739180651784
ACH-001552,-0.8903240817555795
ACH-001554,-0.6115412717092601
ACH-001654,-0.6465384149870329
ACH-001735,-0.22122116005498926
ACH-001736,-0.7551144644165082
ACH-001737,-0.20482042630911484
ACH-001740,-1.0634441003712582
ACH-001745,-0.9689706803725432
ACH-001765,-0.4927284774491916
