,FNBP1L (54874)
ACH-000004,-0.027133060641573916
ACH-000005,-0.03914593434946435
ACH-000007,0.2893883787641324
ACH-000009,-0.007602893044228381
ACH-000011,0.00653270946073892
ACH-000012,0.08239234206919742
ACH-000013,0.015227598126626132
ACH-000014,0.016455349677107853
ACH-000015,-0.06026798669659975
ACH-000017,0.06313365931903535
ACH-000018,0.024738351940002973
ACH-000019,0.0230818493853922
ACH-000021,0.03863669481593458
ACH-000022,0.03161166077480048
ACH-000025,0.09780325787215223
ACH-000028,-0.06880317336353509
ACH-000030,0.03705091342342582
ACH-000035,-0.13566251218856265
ACH-000036,0.172600502471331
ACH-000037,0.08509305112539339
ACH-000039,0.15750259967690733
ACH-000040,0.13073393609573442
ACH-000041,0.07965244833110302
ACH-000042,0.039602013477247414
ACH-000045,0.12657888092624767
ACH-000047,-0.04740956700502933
ACH-000052,0.13901505257837352
ACH-000053,0.1398685163777123
ACH-000054,-0.04191709616000648
ACH-000055,-0.08449312323373002
ACH-000060,-0.05050822467702956
ACH-000067,0.059928553812290286
ACH-000070,0.0007345352905428089
ACH-000075,0.07702138762957893
ACH-000078,0.12099631741169417
ACH-000082,-0.005170289678563506
ACH-000085,-0.1575536604149196
ACH-000086,0.059350526334832523
ACH-000087,0.19867800030115934
ACH-000092,0.012447821961134288
ACH-000095,0.07697455970614868
ACH-000097,0.018065978891013214
ACH-000098,-0.028310643882930264
ACH-000099,0.08710110468074886
ACH-000108,0.025923385573351374
ACH-000113,0.027374975692577352
ACH-000116,0.16015283293923185
ACH-000118,0.008818453842934941
ACH-000120,0.1017349629432652
ACH-000123,0.05597245281740206
ACH-000127,0.1291301667327705
ACH-000128,0.02403661995739065
ACH-000132,-0.07372993323510052
ACH-000133,-0.06429840063615712
ACH-000137,0.07862179135152116
ACH-000138,0.04113224846977502
ACH-000142,0.01950742896533535
ACH-000143,0.15917670164438358
ACH-000146,0.11989525138190466
ACH-000148,0.03894075042201412
ACH-000150,0.07973078717969309
ACH-000152,-0.0015861891002814984
ACH-000153,-0.2092226732152888
ACH-000159,0.12814207646577405
ACH-000160,0.09168152181319704
ACH-000163,0.06617868707805791
ACH-000167,0.0002096389345307844
ACH-000168,0.011169706219367971
ACH-000169,0.15877854928773466
ACH-000178,0.04931718656775865
ACH-000183,-0.03302414191170675
ACH-000188,-0.017455862622706066
ACH-000189,-0.07485938521984177
ACH-000190,0.06908105397332563
ACH-000198,0.17095012430309794
ACH-000203,0.04522421571752182
ACH-000204,0.1072397989539232
ACH-000206,0.25470454434493905
ACH-000207,-0.2373353538287805
ACH-000208,0.03184490260896357
ACH-000210,0.0006970810321338472
ACH-000211,0.16182424397164386
ACH-000215,-0.0783172637564395
ACH-000221,0.01192064591445455
ACH-000222,0.3544108089243187
ACH-000223,0.11672893492193165
ACH-000226,-0.04768040199442792
ACH-000227,0.006231355656371897
ACH-000228,0.02824336209555028
ACH-000231,-0.02705201708428884
ACH-000232,0.08838153384694085
ACH-000233,-0.00790897877550071
ACH-000234,0.3032339542783816
ACH-000235,-0.005860527144827662
ACH-000237,0.10493770869280863
ACH-000238,-0.05662682591349143
ACH-000242,-0.30099387603504435
ACH-000243,0.019734666344609717
ACH-000244,0.12367337602164895
ACH-000246,0.1268496327857913
ACH-000248,0.32942425254702706
ACH-000250,0.0368490541515068
ACH-000251,-0.13551032042308436
ACH-000252,0.14047586084888167
ACH-000253,0.10876202783272328
ACH-000255,-0.10213130778753994
ACH-000256,-0.09365553176537753
ACH-000257,0.03026080234972336
ACH-000258,0.16327329537977278
ACH-000259,0.00910368093660331
