,NLRX1 (79671)
ACH-000004,-0.17801725004579586
ACH-000005,-0.04606048287552657
ACH-000007,0.08543204289003828
ACH-000009,-0.04157615128841597
ACH-000011,0.10662450771939196
ACH-000012,-0.1018685464994033
ACH-000013,-0.0271261834436539
ACH-000014,0.004766209409912781
ACH-000015,-0.01017883064622926
ACH-000017,0.02428356272533369
ACH-000018,-0.10842512256247776
ACH-000019,-0.17850695933378022
ACH-000021,-0.07194820974926637
ACH-000022,0.05438121363343473
ACH-000025,-0.0663611780781286
ACH-000028,-0.03493590901685747
ACH-000030,0.009521098671460452
ACH-000035,0.09189296947285187
ACH-000036,-0.041206677625862866
ACH-000037,-0.0908508568819132
ACH-000039,-0.04690038589794586
ACH-000040,-0.009871112238958294
ACH-000041,-0.20598886011257048
ACH-000042,0.07173648762263415
ACH-000045,-0.19695965339244406
ACH-000047,0.019743164911426792
ACH-000052,0.031554052921631784
ACH-000053,-0.05035901369044729
ACH-000054,0.0950879532624385
ACH-000055,0.15422109615972013
ACH-000060,-0.08054883018297199
ACH-000067,0.07274506776003868
ACH-000070,-0.19528516895795586
ACH-000075,0.020632437106149683
ACH-000078,0.11076703860114716
ACH-000082,0.010071115798057443
ACH-000085,-0.038064428202997255
ACH-000086,-0.07957472013285956
ACH-000087,-0.10671457862037424
ACH-000092,0.012667841514435608
ACH-000095,-0.09888950716414067
ACH-000097,-0.07160013280955456
ACH-000098,0.08966698449160854
ACH-000099,0.007141952441707953
ACH-000108,-0.025023959541774173
ACH-000113,-0.00833079223435703
ACH-000116,0.05088067241557236
ACH-000118,0.04379148809334775
ACH-000120,-0.10253614658273326
ACH-000123,0.08100185784603249
ACH-000127,-0.057239581542229474
ACH-000128,0.012147751477539298
ACH-000132,-0.08075981035497237
ACH-000133,0.08868584279470322
ACH-000137,-0.08973543324301048
ACH-000138,-0.0746807133789927
ACH-000142,-0.034628475099838636
ACH-000143,-0.0041694237314306715
ACH-000146,-0.09769032929687024
ACH-000148,-0.06985419959782682
ACH-000150,-0.1930726734636517
ACH-000152,-0.09664770244986906
ACH-000153,-0.0980081931057524
ACH-000159,0.028368889683509133
