,PAK1IP1 (55003)
ACH-000304,-0.9923906160144459
ACH-000307,-1.1439186483667751
ACH-000308,-0.7880975133372536
ACH-000310,-0.8313414935965182
ACH-000311,-0.9977229526675858
ACH-000312,-0.940394038507136
ACH-000315,-1.2024109921332542
ACH-000316,-0.9478155010344254
ACH-000317,-1.256223274767943
ACH-000318,-1.0957962161274508
ACH-000319,-0.9370535174750332
ACH-000320,-1.0193512471153734
ACH-000322,-0.7571495337017013
ACH-000323,-1.0889331286997868
ACH-000324,-1.044378751167342
ACH-000329,-1.075136215582942
ACH-000330,-0.8530060523790641
ACH-000331,-1.0094898935498815
ACH-000332,-1.1732744489544884
ACH-000334,-1.1586347475125218
ACH-000335,-1.1799608778079282
ACH-000336,-1.0003065766037949
ACH-000337,-1.132416505043576
ACH-000338,-0.655787378479901
ACH-000339,-1.0440455999978486
ACH-000341,-0.8866046405256911
ACH-000348,-0.868534471187875
ACH-000350,-0.7036183599058334
ACH-000352,-1.010897113258599
ACH-000356,-0.8846420104070551
ACH-000361,-0.7601584340032636
ACH-000362,-0.9138900004412264
ACH-000363,-0.8668553044154329
ACH-000364,-1.0772250310589928
ACH-000365,-0.9612840877901404
ACH-000366,-1.233229504873638
ACH-000368,-1.0359168703566577
ACH-000374,-1.0456863698128624
ACH-000375,-0.9321344817906021
ACH-000376,-1.0940093985370665
ACH-000381,-1.0097474989480129
ACH-000383,-0.8267418912001844
ACH-000387,-1.05221731744949
ACH-000389,-1.0043711816049523
ACH-000390,-0.8083167876675044
ACH-000393,-0.6713558384772503
ACH-000395,-0.9366778231130858
ACH-000396,-1.0819931232874345
ACH-000397,-1.0302991251432891
ACH-000401,-0.9042652525739001
ACH-000402,-0.5979164691923966
ACH-000403,-0.7775553633109097
ACH-000404,-1.4912042180302612
ACH-000406,-1.0875538748808995
ACH-000407,-1.0141919995327693
ACH-000408,-1.1829127941760806
ACH-000410,-1.0072808068923855
ACH-000411,-1.0755444414257866
ACH-000414,-0.8753181429267
ACH-000415,-0.9343441856208436
ACH-000416,-1.086190949124312
ACH-000420,-0.8460530433287581
ACH-000421,-1.0093124350068197
ACH-000424,-0.9021589206609532
ACH-000425,-1.1273325029562615
ACH-000426,-0.9352845108995762
ACH-000427,-0.5050748488606346
ACH-000433,-1.0306338272859736
ACH-000435,-0.8265147073389225
ACH-000436,-0.8016884645857498
ACH-000444,-0.8396820762271965
ACH-000445,-1.1596658844743128
ACH-000448,-0.871604959199726
ACH-000450,-1.4123267846945773
ACH-000452,-1.0831592995269308
ACH-000454,-1.2070185170411545
ACH-000458,-1.1207308188024188
ACH-000459,-0.8700062846932958
ACH-000460,-1.1361407337159122
ACH-000461,-0.7762143456365829
ACH-000463,-1.0494275782843827
ACH-000464,-0.9521497584520296
ACH-000466,-0.9989904047246296
ACH-000467,-1.1044412247482007
ACH-000468,-1.0924795416808522
ACH-000469,-0.8921429911846529
ACH-000470,-1.1470514946084456
ACH-000471,-0.96192759458925
ACH-000472,-0.9033368302108664
ACH-000473,-1.238750609911857
ACH-000475,-0.7684238568996217
ACH-000476,-0.5776310116325766
ACH-000477,-1.2225318982100517
ACH-000479,-1.0138307639787076
ACH-000480,-1.2045401808186422
ACH-000481,-0.8322496933929253
ACH-000483,-1.0353212259709028
ACH-000484,-0.6619041478958385
ACH-000485,-0.9541162350049868
ACH-000486,-0.8334514655113068
ACH-000487,-0.970972330942286
ACH-000488,-0.8908964599585729
ACH-000490,-1.1279928062718363
ACH-000491,-0.7831169065643611
ACH-000495,-0.9911796733632082
ACH-000496,-1.030273316087897
ACH-000499,-1.1257025388240212
ACH-000500,-0.9931010477107076
ACH-000502,-0.9282822675832536
ACH-000503,-1.212523879942248
ACH-000505,-0.9506721195112321
ACH-000507,-0.9630538132756694
ACH-000510,-1.1432458910669834
ACH-000511,-0.9942093610895292
ACH-000512,-0.9334804445338446
ACH-000516,-0.9562224921304154
ACH-000517,-1.1868978808439756
ACH-000518,-1.2312345560891913
ACH-000520,-0.7328270423682879
ACH-000521,-0.946505032589664
ACH-000522,-0.8424815741670094
ACH-000524,-0.9822996758898672
ACH-000527,-1.0244889703207438
ACH-000528,-1.0738712897265754
ACH-000537,-1.010772108133427
ACH-000541,-0.8450685396299749
ACH-000542,-0.9705986548560148
ACH-000544,-1.1602313904987458
ACH-000545,-1.239791044428449
ACH-000547,-1.1501519718824935
ACH-000548,-0.96422417222209
ACH-000549,-0.8163387553150845
ACH-000550,-1.012696909353304
ACH-000552,-1.0942158609966917
ACH-000556,-0.9250572769826214
ACH-000557,-0.5807805546752774
ACH-000569,-1.087110348161488
ACH-000570,-1.1535866375262165
ACH-000571,-1.116495373095931
ACH-000573,-0.9132571680689816
ACH-000576,-0.8679329040786755
ACH-000579,-0.9084805916092116
ACH-000580,-0.9359013633663892
ACH-000584,-0.9887225825311124
ACH-000585,-0.9198836954526424
ACH-000588,-0.9715333163447596
ACH-000589,-0.9374239353102778
ACH-000591,-1.0259156780448129
ACH-000593,-0.991909573954072
ACH-000600,-1.289237989821396
ACH-000601,-0.9047334821057034
ACH-000605,-1.0844997181923166
ACH-000606,-1.0592022236007563
ACH-000608,-0.7537242913394125
ACH-000614,-1.2598189628055896
ACH-000616,-1.161349444595288
ACH-000618,-0.9150297823500758
ACH-000619,-1.1047893990712498
ACH-000620,-0.8910334545758005
ACH-000621,-1.033016998841949
ACH-000622,-1.0103706258795413
ACH-000623,-1.1924041496968705
ACH-000624,-0.9588829780611986
ACH-000627,-1.133933818641502
ACH-000630,-1.010785587439494
ACH-000631,-1.0801013171533715
ACH-000632,-1.0643594182414602
ACH-000633,-0.8306183898943196
ACH-000637,-1.1445544954868792
ACH-000638,-1.0221899893209954
ACH-000646,-0.9530317773175444
ACH-000647,-0.8595949972724792
ACH-000648,-0.7600350167494142
ACH-000649,-1.0719858502101067
ACH-000651,-1.020005198420076
ACH-000652,-1.1858975709534698
ACH-000653,-0.8980487421525497
ACH-000657,-0.9500834657410904
ACH-000658,-0.9732998902482268
ACH-000661,-1.306637017509821
ACH-000662,-0.8734231253671744
ACH-000663,-1.1625237602520866
ACH-000665,-1.1227181744152517
ACH-000671,-0.8750915305800928
ACH-000672,-1.1143772557266574
ACH-000673,-1.1393162008024105
ACH-000676,-1.120902316122669
ACH-000677,-1.1802678141986946
ACH-000681,-1.1600779660731044
ACH-000683,-1.119561925349978
ACH-000684,-0.9776494156109796
ACH-000688,-0.8268723377740189
ACH-000693,-1.0625942643847912
ACH-000694,-0.99525908045791
ACH-000695,-0.9476354186499188
ACH-000696,-0.9915945610037517
ACH-000697,-0.8169642672433771
ACH-000699,-0.6867391382855792
ACH-000701,-1.23612182524376
ACH-000706,-1.2092252777320085
ACH-000711,-0.9307742343550532
ACH-000713,-1.0460033227526184
ACH-000714,-0.9343476040507196
ACH-000718,-1.1398231092371836
ACH-000720,-1.02350055912434
ACH-000721,-1.1792415771732965
ACH-000724,-0.7457318351110437
ACH-000725,-0.7096935324603523
ACH-000732,-1.048293380477346
ACH-000734,-0.9187873458759026
ACH-000735,-0.9328431969926904
ACH-000736,-0.9051094963339577
ACH-000738,-0.9421496569764726
ACH-000746,-0.6954619665703967
ACH-000747,-0.8511070111495574
ACH-000748,-1.0253979535426656
ACH-000753,-1.051958306197582
ACH-000756,-0.8844619009804142
ACH-000757,-0.984769383148369
ACH-000758,-1.0479263088493749
ACH-000760,-1.1856813558941977
ACH-000762,-0.9757932254968702
ACH-000763,-0.9042325563807566
ACH-000764,-1.0169980925424702
ACH-000765,-1.4736250901652088
ACH-000766,-1.1377592177218638
ACH-000767,-0.9718602644649644
ACH-000768,-1.033244283961398
ACH-000769,-0.9619482852541982
ACH-000770,-0.9017132369388041
ACH-000771,-0.9953788622432564
ACH-000773,-1.0988405591294044
ACH-000776,-0.9958722551526424
ACH-000777,-1.1817345246466266
ACH-000778,-0.7608263338192106
ACH-000781,-1.3210886158610178
ACH-000782,-0.9452141216586954
ACH-000783,-0.6713967922379068
ACH-000784,-1.1741515728820386
ACH-000785,-0.7784685904260077
ACH-000787,-0.988171422765352
ACH-000788,-0.9528495697822076
ACH-000791,-0.8195044555348281
ACH-000792,-1.001246686616924
ACH-000794,-0.8962610170932027
ACH-000796,-0.7205020066097539
ACH-000798,-1.3108322900024143
ACH-000799,-1.0092360717413265
ACH-000800,-1.199220260540183
ACH-000802,-0.9891155193742976
ACH-000804,-1.133612892647584
ACH-000805,-0.9859877837832616
ACH-000809,-1.0616751057310956
ACH-000810,-1.3430597525878936
ACH-000811,-1.0680127674051394
ACH-000817,-0.6909928897896649
ACH-000819,-0.9101491236563568
ACH-000820,-0.994024814071476
ACH-000821,-0.8881599628439258
ACH-000822,-0.652306630009722
ACH-000823,-1.064254423158682
ACH-000824,-1.0319446541434238
ACH-000827,-1.0729458558898637
ACH-000829,-0.7452472860822686
ACH-000831,-1.0246473561051976
ACH-000832,-1.04331046307803
ACH-000833,-0.9764355862868168
ACH-000834,-1.1605218873371548
ACH-000835,-0.9113789921305324
ACH-000836,-1.0018067944663172
ACH-000837,-1.1570927673504796
ACH-000838,-1.091827590439315
ACH-000839,-0.8471426427626011
ACH-000840,-0.9123059276637512
ACH-000841,-0.8729980214641321
ACH-000843,-1.2164684543391042
ACH-000846,-1.1770237711188491
ACH-000847,-0.8933743453305794
ACH-000848,-1.0451735415215964
ACH-000849,-0.9341857310675921
ACH-000851,-0.9565528146889276
ACH-000855,-1.1782041548322435
ACH-000856,-0.8786616607173361
ACH-000858,-1.2600171946961345
ACH-000859,-1.1107255496108923
ACH-000861,-0.9771912147923904
ACH-000862,-0.9435050982993826
ACH-000865,-1.0509061686684489
ACH-000866,-1.0768655123882074
ACH-000867,-0.9796594787189492
ACH-000869,-0.9477779780517984
ACH-000872,-1.0770127476926732
ACH-000873,-1.0014230256747194
ACH-000876,-0.8431189563756971
ACH-000878,-1.2728755688226632
ACH-000880,-0.659055864668431
ACH-000881,-1.1635345463491231
ACH-000882,-1.178852708163765
ACH-000884,-0.9504553748474897
ACH-000885,-0.9055768518549936
ACH-000887,-0.9555616834798822
ACH-000889,-1.3574014721883616
ACH-000896,-0.7719548194261276
ACH-000898,-0.986172757909479
ACH-000900,-0.7632817041981602
ACH-000901,-1.011160223382244
ACH-000905,-1.1497994216927898
ACH-000906,-1.0583828126062294
ACH-000907,-1.2100014331452549
ACH-000910,-1.0671245827583011
ACH-000911,-0.8804460714328495
ACH-000912,-1.176655781521444
ACH-000913,-0.8979129404842809
ACH-000915,-0.9342268177216072
ACH-000916,-0.7714579782670566
ACH-000917,-1.0194398818859265
ACH-000920,-0.8502744820984514
ACH-000921,-1.1134108562521554
ACH-000924,-1.0130218533253077
ACH-000926,-1.043491841826616
ACH-000928,-1.0913353911969976
ACH-000929,-0.9832467632748878
ACH-000932,-0.988788596221514
ACH-000935,-1.1675502918252776
ACH-000936,-1.1402968185624365
ACH-000937,-1.1276432823928433
ACH-000938,-0.7231900314472957
ACH-000939,-1.119814078759166
ACH-000941,-0.6700159259313677
ACH-000943,-0.970479314787124
ACH-000946,-0.935587813490082
ACH-000947,-1.0141423086635926
ACH-000948,-1.0025273891030817
ACH-000950,-1.293581527933663
ACH-000953,-0.9390074974315608
ACH-000954,-0.7447286683697213
ACH-000957,-0.9980058457082729
ACH-000958,-1.1334164960451818
ACH-000960,-0.6711431690141426
ACH-000963,-0.8789514290436661
ACH-000968,-0.9946437390111528
ACH-000969,-1.083114046873318
ACH-000972,-0.972273224855438
ACH-000973,-0.9144489304534628
ACH-000974,-1.061508437426117
ACH-000978,-1.4954034983712547
ACH-000984,-0.8744112989299524
ACH-000986,-1.1456251363542909
ACH-000988,-1.062282956167888
ACH-000993,-0.8556176624883498
ACH-000994,-0.9005354494452363
ACH-000996,-0.8767011928645309
ACH-001001,-0.95830836549923
ACH-001020,-0.7714597800927827
ACH-001028,-1.0826350193867775
ACH-001031,-0.9968474646013652
ACH-001038,-1.0496059022525714
ACH-001048,-1.114878192188132
ACH-001050,-0.9790194880286344
ACH-001053,-1.0987203739642102
ACH-001054,-0.9086534716540684
ACH-001061,-1.051380624658819
ACH-001067,-0.9122233251371408
ACH-001075,-0.8249287137884624
ACH-001096,-0.9690083431005836
ACH-001111,-0.9844609544689746
ACH-001119,-1.1065504887095088
ACH-001128,-0.7543533682150476
ACH-001134,-1.1160499184955035
ACH-001151,-0.9907373988607856
ACH-001163,-0.9847449104908876
ACH-001164,-1.046338018502164
ACH-001183,-1.1667080802048526
ACH-001192,-1.062770892538703
ACH-001193,-0.8576838148882584
ACH-001196,-1.0137923768573829
ACH-001197,-1.0170461830823718
ACH-001205,-0.8231518966932861
ACH-001211,-0.9139641641036328
ACH-001212,-0.7868983177762142
ACH-001228,-1.155443021800049
ACH-001232,-1.041770183956581
ACH-001239,-1.121744938733216
ACH-001270,-1.0626670071692852
ACH-001274,-0.821146936323848
ACH-001275,-0.986433779728148
ACH-001277,-1.0879033853406819
ACH-001278,-1.0158225032443102
ACH-001280,-0.8312790828548928
ACH-001283,-1.0380540690898468
ACH-001289,-1.1703225799307737
ACH-001300,-0.9232873876508518
ACH-001301,-0.9707053380362536
ACH-001302,-0.8777261921448057
ACH-001306,-1.048331549614381
ACH-001318,-1.0963769539898636
ACH-001322,-0.7418269217277609
ACH-001328,-0.91368476469217
ACH-001332,-1.255758927627015
ACH-001336,-0.8200408371464293
ACH-001346,-1.1302437099839462
ACH-001353,-0.9222585689014812
ACH-001354,-1.2612656574668084
ACH-001367,-1.0661041464078984
ACH-001368,-0.9200647896888812
ACH-001374,-1.1350102342340849
ACH-001377,-1.042026894963918
ACH-001380,-1.0231294280816374
ACH-001391,-0.620670033063944
ACH-001408,-1.0149095241520936
ACH-001430,-0.6641158749119449
ACH-001431,-0.8542655110398342
ACH-001450,-0.8762567068411865
ACH-001496,-1.0435323305595798
ACH-001500,-0.961975481907534
ACH-001523,-1.0011155264131355
ACH-001532,-0.8833461507832827
ACH-001550,-1.1404949070206931
ACH-001552,-0.930854534284846
ACH-001554,-0.9356832863200356
ACH-001654,-1.1615499757101446
ACH-001735,-1.1505526243192068
ACH-001736,-0.9694167849083178
ACH-001737,-1.0750158344852183
ACH-001740,-1.1325357136070242
ACH-001745,-1.0420369153740476
ACH-001765,-1.273262734604694
