,PROB1 (389333)
ACH-000677,-0.06292313522906251
ACH-000681,-0.13931659292157506
ACH-000683,-0.1412528352384246
ACH-000684,0.06814155646074192
ACH-000688,-0.11683264179567335
ACH-000693,-0.08763833266062203
ACH-000694,-0.0665448170552672
ACH-000695,0.08083084245393861
ACH-000696,-0.07279615904504824
ACH-000697,0.054085663360435535
ACH-000699,-0.06937135624407821
ACH-000701,-0.03270804520340701
ACH-000706,-0.1171515577438824
ACH-000711,-0.152888295413994
ACH-000713,-0.17088779122287526
ACH-000714,-0.14043743350853272
ACH-000718,-0.15541700268869055
ACH-000720,-0.10152754956087676
ACH-000721,-0.0710725636591368
ACH-000724,0.0453438979663115
ACH-000725,-0.0856302650375791
ACH-000732,-0.10027067406680024
ACH-000734,-0.08303776431225464
ACH-000735,-0.22112839286773792
ACH-000736,-0.02222342650677336
ACH-000738,-0.08564519162780171
ACH-000746,-0.039087640712919466
ACH-000747,-0.1085565818550022
ACH-000748,-0.1875926297398363
ACH-000753,-0.1971483724051412
ACH-000756,-0.17392601982626413
ACH-000757,-0.114709426698985
ACH-000758,-0.20279076057169995
ACH-000760,-0.052629624288553216
ACH-000762,-0.15008900145163162
ACH-000763,-0.2899543982404254
ACH-000764,-0.21367732846929208
ACH-000765,-0.15827014483790836
ACH-000766,0.11496026882454455
ACH-000767,0.1100094289865405
ACH-000768,-0.1249646327653844
ACH-000769,-0.15584105582221686
ACH-000770,-0.007813744584036319
ACH-000771,-0.04246665461442736
ACH-000773,-0.21934535085831108
ACH-000776,-0.13944560488750166
ACH-000777,0.06244186857256015
ACH-000778,-0.03337375669617584
ACH-000781,-0.1188232975379023
ACH-000782,0.012754946211276838
ACH-000783,-0.16707648726363666
ACH-000784,-0.15089264057026888
ACH-000785,-0.12128351334333418
ACH-000787,0.0214399180465485
ACH-000788,-0.08642396625214582
ACH-000791,-0.08554239214393662
ACH-000792,-0.049559342496280336
ACH-000794,-0.24292844623
ACH-000796,-0.14685422103617726
ACH-000798,-0.16781354896149744
ACH-000799,-0.07845192545972189
ACH-000800,-0.23592217191365525
ACH-000802,-0.2504366006406973
ACH-000804,0.04407157791163841
ACH-000805,-0.2910197852255967
ACH-000809,-0.07360022167447328
ACH-000810,-0.2045099473921865
ACH-000811,-0.007276828656762881
ACH-000817,0.059334851554888726
ACH-000819,0.013446690975746677
ACH-000820,-0.08654114710164892
ACH-000821,0.05610736018061894
ACH-000822,-0.08859826603714636
ACH-000823,-0.08679385322371519
ACH-000824,-0.15920194123211204
ACH-000827,-0.15339787575783112
ACH-000829,0.09563830110215066
ACH-000831,-0.031088012040762437
ACH-000832,-0.11251951151647034
ACH-000833,-0.05253639645152574
ACH-000834,-0.04919675894227074
ACH-000835,-0.046114040526068704
ACH-000836,-0.09826462220325323
ACH-000837,-0.1063789005553564
ACH-000838,-0.04004908487772877
ACH-000839,-0.06669295738095278
ACH-000840,0.01870021538491631
ACH-000841,-0.09883759417030813
ACH-000843,0.037849396805614964
ACH-000846,-0.1107064762972552
ACH-000847,-0.08552358854854747
ACH-000848,-0.10648510964290324
ACH-000849,-0.24131892715561604
ACH-000851,-0.02887569380203352
ACH-000855,0.06932611436026354
ACH-000856,-0.13732402246940667
ACH-000858,-0.15450692361614626
ACH-000859,-0.03182413445236765
ACH-000861,-0.07187671952899756
ACH-000862,-0.0962670769112088
ACH-000865,-0.08478272967018155
ACH-000866,-0.057605934250585064
ACH-000867,-0.18813603669902013
ACH-000869,-0.14553055545692573
ACH-000872,0.003766648456052239
ACH-000873,-0.10987615349488744
ACH-000876,-0.050202255959534765
ACH-000878,-0.11166252862434237
ACH-000880,-0.05695379263968223
ACH-000881,-0.13941922582724975
ACH-000882,-0.032780154178130835
ACH-000884,-0.1652147306897342
ACH-000885,-0.12881947829732568
ACH-000887,-0.046983379247632254
ACH-000889,-0.1822317203906116
ACH-000896,-0.054229003587348036
ACH-000898,0.019158345282711497
ACH-000900,-0.09595095170571487
ACH-000901,-0.14753229984114868
ACH-000905,-0.14315871582535009
ACH-000906,-0.10120411936470074
ACH-000907,-0.159373879784018
ACH-000910,-0.13432470623992593
ACH-000911,-0.017993236664245394
ACH-000912,-0.13342142791015682
ACH-000913,-0.042532340392999496
ACH-000915,0.010635108141933063
ACH-000916,-0.15878690873017187
ACH-000917,-0.10449590106241638
ACH-000920,-0.08960170430472708
ACH-000921,-0.17348361113666966
ACH-000924,-0.08103950333455268
ACH-000926,-0.08732798293620811
ACH-000928,-0.18916869068943368
ACH-000929,-0.007101223388655419
ACH-000932,0.07564613444532578
ACH-000935,-0.11259750537575038
ACH-000936,-0.18633721104346024
ACH-000937,-0.21363943872459185
ACH-000938,-0.1164434323736378
ACH-000939,-0.1254956023933848
ACH-000941,-0.14540907732873495
ACH-000943,-0.04083589401058072
ACH-000946,-0.06213506577337175
ACH-000947,-0.13320888441210418
ACH-000948,-0.008643136678459893
ACH-000950,-0.10385798566459807
ACH-000953,-0.19738793355034764
ACH-000954,-0.0025121072228478
ACH-000957,5.220650064313877e-05
ACH-000958,0.13513311109135828
ACH-000960,-0.20881197429730744
ACH-000963,-0.053737908260603415
ACH-000968,-0.1948753332945488
ACH-000969,-0.02288783203910226
ACH-000972,-0.28059890038822344
ACH-000973,-0.10901952190232356
ACH-000974,-0.16639389885680714
ACH-000978,-0.028091103139126185
ACH-000984,-0.35780121656007163
ACH-000986,-0.12696274973840346
ACH-000988,-0.08962137320811793
ACH-000993,-0.04058446397564813
ACH-000994,-0.08280086812366286
ACH-000996,-0.2425056738539737
ACH-001001,-0.17669599499275504
ACH-001020,-0.18647227142758208
ACH-001028,-0.13673397579797306
ACH-001031,-0.05078752431200838
ACH-001038,-0.13380697669575528
ACH-001048,-0.04517117330552939
ACH-001050,-0.03309511857926504
ACH-001053,-0.12339889162728605
ACH-001054,-0.3083579058663649
ACH-001061,-0.15005741029897854
ACH-001067,-0.3059872829887716
ACH-001075,0.1528522660137824
ACH-001096,-0.031796164624463184
ACH-001111,-0.14486008249328766
ACH-001119,0.06753805780535325
ACH-001128,0.21630840720650266
ACH-001134,-0.04255650792100064
ACH-001151,-0.0908262757912853
ACH-001163,-0.029684346749119288
ACH-001164,-0.035975641730398716
ACH-001183,-0.02119317591754538
ACH-001192,-0.06676136998678034
ACH-001193,-0.193076805892144
ACH-001196,-0.011024951288419791
ACH-001197,0.10262909037791963
ACH-001205,-0.2244652938995816
ACH-001211,-0.055228817250131484
ACH-001212,-0.03287926124744905
ACH-001228,-0.13745893030346318
ACH-001232,-0.06273522877846224
ACH-001239,-0.07416137384701517
ACH-001270,-0.26797804879535153
ACH-001274,-0.17815833666158049
ACH-001275,-0.07551348250451685
ACH-001277,-0.05917763010389732
ACH-001278,-0.18998902394806946
ACH-001280,-0.2544664819277037
ACH-001283,-0.2383606863123696
ACH-001289,-0.26199400065416706
ACH-001300,-0.23574582923720336
ACH-001301,-0.046761678926105714
ACH-001302,-0.24555831209540466
ACH-001306,-0.10014276965354256
ACH-001318,-0.0142918617181668
ACH-001322,-0.12402747995675505
ACH-001328,-0.24801319665352994
ACH-001332,-0.1284627900237447
ACH-001336,-0.10240175857641268
ACH-001346,0.022969720803315358
ACH-001353,-0.08254325707893641
ACH-001354,-0.38278896298273335
ACH-001367,-0.1094305709360299
ACH-001368,-0.08955732777496389
ACH-001374,0.045419721759529234
ACH-001377,-0.076763152393175
ACH-001380,-0.2457657965601406
ACH-001391,-0.2317263733878241
ACH-001408,-0.13585015061530284
ACH-001430,-0.21489128857030054
ACH-001431,-0.1407469600323789
ACH-001450,0.07155028838191467
ACH-001496,-0.07108333317166644
ACH-001500,-0.19424087563833448
ACH-001523,-0.2322994667360989
ACH-001532,-0.09456832706917223
ACH-001550,-0.07122280621334239
ACH-001552,-0.23256685615956785
ACH-001554,-0.04918106304553373
ACH-001654,-0.051290778172054526
ACH-001735,-0.019830249470699144
ACH-001736,-0.09105925006816
ACH-001737,0.06538365264341607
ACH-001740,-0.3330584068217692
ACH-001745,-0.11594504582023366
ACH-001765,-0.11370501871974772
