,KAT6B (23522)
ACH-000004,0.0007383476156528242
ACH-000005,0.21535288003688532
ACH-000007,-0.10063068222728576
ACH-000009,0.09871876527024996
ACH-000011,0.2773044623680439
ACH-000012,0.1191899979423024
ACH-000013,-0.4471415569637904
ACH-000014,-0.04489248615228307
ACH-000015,-0.013653008123093566
ACH-000017,-0.14104073456478608
ACH-000018,-0.01845360090847837
ACH-000019,-0.34394757149715016
ACH-000021,-0.02092958315690105
ACH-000022,0.1188726750834771
ACH-000025,-0.15970899844080194
ACH-000028,-0.10834559485541674
ACH-000030,-0.11215296837766583
ACH-000035,-0.1211603071242556
ACH-000036,-0.11847350674260933
ACH-000037,-0.007833937427131408
ACH-000039,0.18352090879388416
ACH-000040,-0.05278801762738138
ACH-000041,0.00029064188983196696
ACH-000042,-0.07575591946473845
ACH-000045,-0.05555640687117476
ACH-000047,-0.13916154318612675
ACH-000052,-0.06214974793929531
ACH-000053,0.1487347682114606
ACH-000054,0.007874995005197567
ACH-000055,0.035812032959361716
ACH-000060,-0.0698375819917688
ACH-000067,-0.17233402778817802
ACH-000070,0.0714789196075651
ACH-000075,0.13886029928314528
ACH-000078,0.06399370603986336
ACH-000082,-0.26931318951802746
ACH-000085,0.00975404999350938
ACH-000086,-0.09254788848121633
ACH-000087,-0.1789757962624291
ACH-000092,0.11865609091072482
ACH-000095,-0.003589409574457671
ACH-000097,-0.07819557681823938
ACH-000098,0.024796576393310343
ACH-000099,-0.20612794075563934
ACH-000108,-0.008941674662041309
ACH-000113,-0.15857732508458544
ACH-000116,0.006083710677595736
ACH-000118,-0.1000654760215889
ACH-000120,-0.1994600558991116
ACH-000123,0.07221732555456499
ACH-000127,-0.10781931627513383
ACH-000128,-0.09600712095899212
ACH-000132,0.05828268746468038
ACH-000133,-0.08060124955764163
ACH-000137,0.12858264106167144
ACH-000138,0.03865129907543455
ACH-000142,0.014441786859680157
ACH-000143,0.1158627952136153
ACH-000146,0.11028554637894243
ACH-000148,0.02655322036969672
ACH-000150,-0.026881929033531343
ACH-000152,-0.14145937765371552
ACH-000153,0.007176143646529803
ACH-000159,-0.02538571015285896
ACH-000160,0.21984667043280431
ACH-000163,-0.09860360508832927
ACH-000167,0.3710158397292523
ACH-000168,0.17562352182998767
ACH-000169,-0.08615917502613127
