,SACM1L (22908)
ACH-000522,-0.681374404831471
ACH-000524,-1.096680438152808
ACH-000527,-0.7844585685800509
ACH-000528,-0.8497616568894831
ACH-000537,-1.0909223922077598
ACH-000541,-1.0016579324654116
ACH-000542,-0.6510411958236936
ACH-000544,-0.8092918148487701
ACH-000545,-0.8979283820687995
ACH-000547,-0.808961471510243
ACH-000548,-0.821315316248697
ACH-000549,-0.8443905511388249
ACH-000550,-0.7285033868299708
ACH-000552,-0.8045900457311168
ACH-000556,-0.8920669273063833
ACH-000557,-0.7409649103905721
ACH-000569,-0.8723260959371344
ACH-000570,-0.8493179992137172
ACH-000571,-0.8326633957986216
ACH-000573,-1.0095038843514357
ACH-000576,-0.6757998905992474
ACH-000579,-0.7756041561032508
ACH-000580,-0.7053873951947368
ACH-000584,-1.1781717245339478
ACH-000585,-1.05491014384279
ACH-000588,-0.8666642916485455
ACH-000589,-0.887441738884331
ACH-000591,-0.7736020446548946
ACH-000593,-0.8312523354982134
ACH-000600,-0.8464873669819712
ACH-000601,-0.8075343874359502
ACH-000605,-0.8646955370633018
ACH-000606,-0.9822304127872646
ACH-000608,-0.5239096453240291
ACH-000614,-0.8205338498596084
ACH-000616,-0.7270912951941134
ACH-000618,-0.7493910809959147
ACH-000619,-0.8191701563490591
ACH-000620,-0.8270753911801105
ACH-000621,-0.8710242695782633
ACH-000622,-0.8630925350510541
ACH-000623,-0.994149688341036
ACH-000624,-0.8640181612972551
ACH-000627,-1.0660546327814582
ACH-000630,-0.8562356422274686
ACH-000631,-0.5873513732241984
ACH-000632,-0.6927009352820125
ACH-000633,-0.8157701173650198
ACH-000637,-0.9010017345811188
ACH-000638,-0.7947392249932638
ACH-000646,-0.6816478643113627
ACH-000647,-0.7956552750481763
ACH-000648,-0.4956201076590621
ACH-000649,-0.7719209132587121
ACH-000651,-0.8248305927457963
ACH-000652,-0.8526142483534924
ACH-000653,-0.9822472203012808
ACH-000657,-0.8429353397789359
ACH-000658,-0.8864363241948742
ACH-000661,-0.9294365975295076
ACH-000662,-0.8229706847441763
ACH-000663,-0.9921156589447516
ACH-000665,-0.7746734124553121
ACH-000671,-0.659565963002746
ACH-000672,-0.7438376601903446
ACH-000673,-0.7496861652152286
ACH-000676,-0.79881591929393
ACH-000677,-0.7809367303063522
ACH-000681,-0.7670020922432509
ACH-000683,-0.6914986279109654
ACH-000684,-0.7827938400687938
ACH-000688,-1.0488662258906971
ACH-000693,-0.9299920358316746
ACH-000694,-0.9876800035009348
ACH-000695,-1.1498973620953423
ACH-000696,-0.5795948619684669
ACH-000697,-0.6546730110947014
ACH-000699,-0.8208243217380525
ACH-000701,-0.7902710215776244
ACH-000706,-0.9420064688584532
ACH-000711,-0.7858854035273976
ACH-000713,-0.8818357654020775
ACH-000714,-0.688605303162322
ACH-000718,-0.9485790110958144
ACH-000720,-0.9500699863073624
ACH-000721,-0.8802643024717444
ACH-000724,-0.7737287994045385
ACH-000725,-0.5707246408894873
ACH-000732,-0.665643495835361
ACH-000734,-0.7483209514615251
ACH-000735,-0.8907020628167066
ACH-000736,-0.9811704890812863
ACH-000738,-0.6271602254900107
ACH-000746,-0.8300581163906061
ACH-000747,-0.8677862369940764
ACH-000748,-0.6312832929367567
ACH-000753,-0.8232090814505056
ACH-000756,-0.627049039477419
ACH-000757,-0.7205098742288883
ACH-000758,-0.9122162883764959
ACH-000760,-0.8659928071582601
ACH-000762,-0.9964485904786284
ACH-000763,-0.598686966557924
ACH-000764,-0.9260337506305756
ACH-000765,-0.6902721973358669
ACH-000766,-0.8305457666759636
ACH-000767,-0.8167772306131031
ACH-000768,-0.6842311277722024
ACH-000769,-0.8605383749038781
ACH-000770,-0.838011496782414
ACH-000771,-0.8143854877662908
ACH-000773,-0.5556623673952503
ACH-000776,-0.6993622542298839
ACH-000777,-0.98138129050378
ACH-000778,-0.88666833619433
ACH-000781,-0.7906154309979975
ACH-000782,-0.9067511846482392
ACH-000783,-1.1095113728805879
ACH-000784,-0.8940780180388269
ACH-000785,-1.136402004508132
ACH-000787,-0.7817174253970087
ACH-000788,-0.8622486450840368
ACH-000791,-0.8272572985060612
ACH-000792,-0.8832679049700727
ACH-000794,-1.115735113599279
ACH-000796,-1.0092876791738978
ACH-000798,-1.0505148044941726
ACH-000799,-0.6410157710084877
ACH-000800,-0.9740298574710206
ACH-000802,-0.8934587304914017
ACH-000804,-0.7538813145600902
ACH-000805,-0.6096663697294926
ACH-000809,-0.8613557964348414
ACH-000810,-0.34883699325821377
ACH-000811,-0.9995237034731628
ACH-000817,-0.6223095372908506
ACH-000819,-0.8925215082340361
ACH-000820,-0.6215627336256097
ACH-000821,-0.6220088560353251
ACH-000822,-1.1113279953742228
ACH-000823,-0.7970275702339953
ACH-000824,-0.8487097692342228
ACH-000827,-0.7492504771605507
ACH-000829,-0.8413742411039785
ACH-000831,-0.7158333225940534
ACH-000832,-0.9627093357989874
ACH-000833,-0.7404031527979376
ACH-000834,-0.7599904586219308
ACH-000835,-0.8823948517302203
ACH-000836,-0.9449358170742832
ACH-000837,-0.8826990880637254
ACH-000838,-0.6911025798142171
ACH-000839,-0.9164734585234201
ACH-000840,-0.8062969765908455
ACH-000841,-0.830867685223452
ACH-000843,-0.6638064070792543
ACH-000846,-0.8309723629936374
ACH-000847,-0.8700865358031109
ACH-000848,-0.7167588666834437
ACH-000849,-0.7004317009377214
ACH-000851,-0.8761586418721656
ACH-000855,-0.5975014959324356
ACH-000856,-0.7130325175859011
ACH-000858,-0.6770299904942066
ACH-000859,-0.7848461560183564
ACH-000861,-0.8027527905575883
ACH-000862,-0.8744367499514591
ACH-000865,-0.7598567421381276
ACH-000866,-0.7749027044724123
ACH-000867,-0.8188983114672709
ACH-000869,-0.874085495713151
ACH-000872,-0.7614077915792519
ACH-000873,-0.8314406358016835
ACH-000876,-1.0934485634904545
ACH-000878,-0.7646337567566623
ACH-000880,-0.6297228997416318
ACH-000881,-0.7957902170696098
ACH-000882,-0.8582927316687163
ACH-000884,-0.7279087134879775
ACH-000885,-0.7650444306541243
ACH-000887,-0.9215734788935024
ACH-000889,-0.7668465740159484
ACH-000896,-0.8130307371276759
ACH-000898,-0.7012930734004333
ACH-000900,-0.8290722655994374
ACH-000901,-0.7016876044567696
ACH-000905,-0.8201875415809224
ACH-000906,-0.7268897824752498
ACH-000907,-0.7909119291364926
ACH-000910,-0.7508105229882257
ACH-000911,-0.884160042489987
ACH-000912,-0.8924502134161643
ACH-000913,-0.8304100188515108
ACH-000915,-0.9603304763016836
ACH-000916,-1.0171044583016826
ACH-000917,-0.8473891819889265
ACH-000920,-0.8383170970210017
ACH-000921,-0.8143753662428143
ACH-000924,-0.8355960079008653
ACH-000926,-0.8177517661629151
ACH-000928,-0.9693899467255817
ACH-000929,-0.8697697862100368
ACH-000932,-0.6665216885928539
ACH-000935,-0.64034987509751
ACH-000936,-0.867896655633572
ACH-000937,-0.7466015263829497
ACH-000938,-0.6148113177219136
ACH-000939,-0.6929162961900011
ACH-000941,-0.7420556988573204
ACH-000943,-0.765898349647138
ACH-000946,-0.6343788979187478
ACH-000947,-0.5966357055486452
ACH-000948,-0.7342273131789352
ACH-000950,-0.9988690591129524
ACH-000953,-0.6648080332147306
ACH-000954,-0.670249105128664
ACH-000957,-0.7239963810531967
ACH-000958,-0.6733193651406176
ACH-000960,-0.9707124019578024
ACH-000963,-0.6929001867700494
ACH-000968,-0.5889690428576037
ACH-000969,-0.8908384886558962
ACH-000972,-1.1477297346584718
ACH-000973,-0.7597666476508358
ACH-000974,-0.8025881124745646
ACH-000978,-0.7108340919763991
ACH-000984,-0.8847539013911407
ACH-000986,-0.8518831602084301
ACH-000988,-0.7299137754492009
ACH-000993,-0.4838946187422616
ACH-000994,-0.7715830133206156
ACH-000996,-0.8191318226376677
ACH-001001,-0.8138452276914386
ACH-001020,-0.6135984344449744
ACH-001028,-0.944956456441588
ACH-001031,-0.8440163653573026
ACH-001038,-0.6181434463006146
ACH-001048,-0.9681608560438896
ACH-001050,-0.7441913860637606
ACH-001053,-1.0892949753824173
ACH-001054,-0.8305379148384493
ACH-001061,-0.8015879311751256
ACH-001067,-0.72249853980059
ACH-001075,-0.8042736602635359
ACH-001096,-0.9021470245899912
ACH-001111,-0.69180905914166
ACH-001119,-0.6466648541834636
ACH-001128,-0.755926304004523
ACH-001134,-0.9168212569725522
ACH-001151,-0.8795645118846437
ACH-001163,-0.9636393251740056
ACH-001164,-1.0732237853217412
ACH-001183,-0.8030455958983965
ACH-001192,-0.9215936604469196
ACH-001193,-0.7331453786977629
ACH-001196,-0.770100118698014
ACH-001197,-0.7950449343339231
ACH-001205,-0.9388305775961204
ACH-001211,-0.9789266813338192
ACH-001212,-0.6235737908083101
ACH-001228,-0.9872965226151276
ACH-001232,-0.9429629857747552
ACH-001239,-0.5612746902977093
ACH-001270,-1.0684421516865772
ACH-001274,-0.5433219319272863
ACH-001275,-0.9393266173315205
ACH-001277,-0.8153521191321734
ACH-001278,-0.7228400020407096
ACH-001280,-0.8126150105581785
ACH-001283,-0.5488265099251667
ACH-001289,-0.5571030188900972
ACH-001300,-1.013207472101929
ACH-001301,-0.6824948633988633
ACH-001302,-0.5587772458049024
ACH-001306,-0.7841604420501389
ACH-001318,-0.954624800999936
ACH-001322,-0.8195324540947981
ACH-001328,-0.7572423327213147
ACH-001332,-0.8069788529690952
ACH-001336,-1.0553719436977869
ACH-001346,-0.9684961983665822
ACH-001353,-0.8429763884207926
ACH-001354,-0.6567619992294436
ACH-001367,-0.9044086736411434
ACH-001368,-0.9318597643217316
ACH-001374,-0.7838248915273359
ACH-001377,-0.8400692997017851
ACH-001380,-0.9030564432560196
ACH-001391,-0.8639211080162017
ACH-001408,-0.7307082846333743
ACH-001430,-0.8740470856898747
ACH-001431,-0.7799077105748451
ACH-001450,-0.7231896491625583
ACH-001496,-0.8712866272156291
ACH-001500,-0.7317390542929754
ACH-001523,-0.8930722568980137
ACH-001532,-0.6589075588294547
ACH-001550,-0.9919333858703088
ACH-001552,-1.0264879695401763
ACH-001554,-0.7022560945494444
ACH-001654,-0.785683351821695
ACH-001735,-0.8234499281128975
ACH-001736,-0.6816670777495133
ACH-001737,-1.2415658655070625
ACH-001740,-0.9701971027783212
ACH-001745,-0.9418540328159218
ACH-001765,-0.7700648519112715
