,GPATCH8 (23131)
ACH-000004,-0.17599955844378226
ACH-000005,-0.3616803052699385
ACH-000007,-0.2131982734531196
ACH-000009,-0.2923207063413838
ACH-000011,0.045438181250837664
ACH-000012,-0.2655601941168806
ACH-000013,-0.26627030269548235
ACH-000014,-0.13436578357623974
ACH-000015,0.009791167998275029
ACH-000017,-0.4058144864209511
ACH-000018,-0.1299399727093548
ACH-000019,-0.16860000934698835
ACH-000021,-0.20159660435793594
ACH-000022,-0.08641902222911313
ACH-000025,-0.2173225623264829
ACH-000028,-0.3595247435268429
ACH-000030,-0.2385306925214383
ACH-000035,-0.13801158102132804
ACH-000036,-0.05540783524374841
ACH-000037,-0.11523443081007848
ACH-000039,-0.38617714931388536
ACH-000040,-0.20335350877047365
ACH-000041,-0.14923262356160624
ACH-000042,-0.3977625655855785
ACH-000045,-0.063575328507085
ACH-000047,-0.21998694255030285
ACH-000052,-0.2770010909512138
ACH-000053,-0.142968075672344
ACH-000054,-0.08398436250342675
ACH-000055,-0.3852844586728038
ACH-000060,-0.1930773077820312
ACH-000067,-0.3741561016447983
ACH-000070,-0.2954187718496539
ACH-000075,0.003348705150969305
ACH-000078,-0.1852727305268148
ACH-000082,-0.10471959170906607
ACH-000085,-0.24392385918406925
ACH-000086,-0.12600996618851154
ACH-000087,-0.3888938258965429
ACH-000092,-0.18643535783617632
ACH-000095,-0.10604765992963444
ACH-000097,-0.14028139869638634
ACH-000098,-0.08344791350666332
ACH-000099,-0.04694934767609032
ACH-000108,-0.39252032843688855
ACH-000113,-0.09176929558523758
ACH-000116,-0.3769049857103847
ACH-000118,-0.23701467631054404
ACH-000120,-0.3104812404197281
ACH-000123,-0.23288529712848224
ACH-000127,-0.0176665913385885
ACH-000128,-0.3513758631626404
ACH-000132,-0.13783208628641894
ACH-000133,-0.04593676160542185
ACH-000137,-0.1873392197444561
ACH-000138,-0.22469699826268927
ACH-000142,-0.224761700336028
ACH-000143,-0.17076750140676514
ACH-000146,-0.13723877581542573
ACH-000148,-0.22175209435732293
ACH-000150,-0.25425956796732885
ACH-000152,-0.3997873415165207
ACH-000153,0.02166404201748802
ACH-000159,-0.11560368584583312
ACH-000160,-0.21866926697742733
ACH-000163,-0.13391784882184968
ACH-000167,-0.21663238972312124
ACH-000168,-0.3435036527463237
ACH-000169,-0.09105104505665178
ACH-000178,-0.0992391945037077
ACH-000183,-0.07049217174098593
ACH-000188,-0.26377669571610396
ACH-000189,-0.14392451446880086
ACH-000190,-0.17972332182364084
ACH-000198,-0.31794846385980946
ACH-000203,-0.1476825215427352
ACH-000204,-0.2812010395130027
ACH-000206,0.07231280788852391
ACH-000207,-0.015714677031624585
ACH-000208,-0.0945225356207426
ACH-000210,-0.060990322702368885
ACH-000211,-0.2452652987056663
ACH-000215,-0.19344894679804028
ACH-000221,0.0016441073660095414
ACH-000222,-0.15549634628336967
ACH-000223,-0.1346831290764561
ACH-000226,-0.11596712556204533
ACH-000227,-0.2378409696943895
ACH-000228,-0.1184151969225205
ACH-000231,-0.0779861728388405
ACH-000232,-0.14718096048173976
ACH-000233,-0.2761430854559048
ACH-000234,-0.07841299545232774
ACH-000235,-0.1113756007724732
ACH-000237,-0.08448421404480377
ACH-000238,-0.1441750806613996
ACH-000242,-0.34548003128533866
ACH-000243,-0.17662711388591418
ACH-000244,-0.31027937805221395
ACH-000246,-0.10991434646070723
ACH-000248,-0.3194294681143512
ACH-000250,-0.2707849302877338
ACH-000251,-0.2877998242445793
ACH-000252,0.18575981773769
ACH-000253,0.011403927698912415
ACH-000255,-0.1345719799703098
ACH-000256,-0.1733278564072681
ACH-000257,-0.2966211551105856
ACH-000258,-0.2764566908836743
ACH-000259,-0.29804431564558986
ACH-000260,-0.2257334335458043
ACH-000261,-0.12440094602971193
ACH-000262,0.14472906689376458
ACH-000263,-0.08987392868771757
ACH-000264,-0.2305707709929158
ACH-000265,-0.16654270661023055
ACH-000266,-0.16053031304275087
ACH-000272,0.04997180354517578
ACH-000274,-0.09940338666228447
ACH-000277,-0.22971955100597646
ACH-000278,-0.0944402562708066
ACH-000279,-0.28872440372650804
ACH-000280,-0.03647384940357544
ACH-000281,-0.31043537121242915
ACH-000288,-0.3106860707451108
ACH-000291,-0.3570282611023233
ACH-000293,-0.2713522367516675
ACH-000294,-0.39131205659327134
ACH-000295,-0.2510669737416571
ACH-000296,-0.40181410381145183
ACH-000302,-0.23650208680847476
ACH-000304,-0.1430534148172278
ACH-000307,-0.20865033368442068
ACH-000308,0.0057028313338091
ACH-000310,-0.19990788540245605
ACH-000311,0.25595897756306385
ACH-000312,-0.3656553444431539
ACH-000315,-0.2766743649282824
ACH-000316,-0.27858618390554885
ACH-000317,-0.07741977056698512
ACH-000318,-0.1731151679653752
ACH-000319,-0.2337090295503581
ACH-000320,0.055780396905526386
ACH-000322,-0.1996596567892226
ACH-000323,-0.3472769127543266
ACH-000324,-0.1267213038600857
ACH-000329,-0.14020489096064814
ACH-000330,-0.3019349002811121
ACH-000331,-0.19495217092411046
ACH-000332,-0.2247161334558652
ACH-000334,-0.11116003507067727
ACH-000335,-0.17194661413713738
ACH-000336,-0.07363595398632368
ACH-000337,-0.4699422647554674
ACH-000338,-0.12197789059797595
ACH-000339,-0.3312263238860028
ACH-000341,-0.12356977730617325
ACH-000348,-0.042928692225385576
ACH-000350,-0.20230783441481207
ACH-000352,-0.1829342036908625
ACH-000356,0.17084781654315467
ACH-000361,0.09654058637562896
ACH-000362,-0.21465494956010334
ACH-000363,-0.06764292749188625
ACH-000364,-0.17560097837054142
ACH-000365,-0.170794321347412
ACH-000366,-0.2071762271316597
ACH-000368,-0.07881213141703182
ACH-000374,-0.2833926099433053
ACH-000375,0.11383886281210827
ACH-000376,0.0713826100580488
ACH-000381,-0.3941087316868769
ACH-000383,-0.1937570739113056
ACH-000387,-0.3392308515740556
ACH-000389,0.10730386058935913
ACH-000390,-0.2689345767468821
