,GRIN3B (116444)
ACH-000265,-0.1548042004813385
ACH-000266,-0.18834880166536555
ACH-000272,-0.07661025727776744
ACH-000274,-0.18343905894519505
ACH-000277,-0.15944903545806374
ACH-000278,-0.1880722564975741
ACH-000279,-0.1106534194757552
ACH-000280,-0.2601894162516208
ACH-000281,-0.11533315038536562
ACH-000288,-0.034865585407840204
ACH-000291,-0.18168547777643398
ACH-000293,-0.19438153810506847
ACH-000294,-0.28441186991886463
ACH-000295,-0.2747744572948922
ACH-000296,-0.1319235106110052
ACH-000302,-0.09377772171399287
ACH-000304,0.19361127067216505
ACH-000307,-0.15288882508837556
ACH-000308,-0.10240619212115973
ACH-000310,-0.1256491413157388
ACH-000311,-0.1697924533820714
ACH-000312,-0.00025111334706653883
ACH-000315,0.17142750311821672
ACH-000316,-0.29079739394401377
ACH-000317,-0.1056186591677618
ACH-000318,-0.030002116893553175
ACH-000319,-0.0747181881490476
ACH-000320,-0.08764541629339856
ACH-000322,-0.05727711141922235
ACH-000323,0.04815098710256978
ACH-000324,-0.17265866284445466
ACH-000329,-0.08536319120866237
ACH-000330,-0.21571130319968865
ACH-000331,0.021954030969763217
ACH-000332,-0.11214296993046254
ACH-000334,0.002038073540931985
ACH-000335,-0.07626918181523773
ACH-000336,0.0008424534411290701
ACH-000337,-0.1094357707673142
ACH-000338,-0.4885377314787723
ACH-000339,-0.14425695601208832
ACH-000341,-0.25665225882050674
ACH-000348,-0.09066655974221234
ACH-000350,-0.07894713620650619
ACH-000352,-0.0923612794844071
ACH-000356,-0.12388378227168907
ACH-000361,-0.09862880808807876
ACH-000362,-0.1320215144164933
ACH-000363,-0.16649264284726414
ACH-000364,-0.09493031817457803
ACH-000365,-0.07764444048775693
ACH-000366,-0.2499311890615156
ACH-000368,-0.03579191845906555
ACH-000374,-0.1073442451745278
ACH-000375,-0.05481246431494247
ACH-000376,-0.007040296815356445
ACH-000381,-0.1491513335119669
ACH-000383,-0.1111329690103896
ACH-000387,-0.038039068845277184
ACH-000389,-0.14516617866221296
ACH-000390,-0.12501537812611488
ACH-000393,-0.2344851896353741
ACH-000395,0.023306150763116068
ACH-000396,-0.10812036686305596
ACH-000397,-0.023771684397207487
ACH-000401,-0.14636337718210302
ACH-000402,-0.2678267926556892
ACH-000403,-0.16940174295154947
ACH-000404,-0.1362628918330469
ACH-000406,-0.0685569434056683
ACH-000407,-0.19980438649588467
ACH-000408,-0.09197840170825716
ACH-000410,-0.05452639846893181
ACH-000411,-0.2130874659749528
ACH-000414,-0.14741752017729345
ACH-000415,-0.06628729148970297
ACH-000416,-0.10795116476821302
ACH-000420,-0.32875979223031976
ACH-000421,-0.14238691509015697
ACH-000424,-0.047763438939268335
ACH-000425,-0.08878715712876636
ACH-000426,-0.2586190642508408
ACH-000427,-0.07542691182784804
ACH-000433,-0.5149340580378545
ACH-000435,-0.04405172714510716
ACH-000436,-0.0526786075838818
ACH-000444,-0.12573198549949827
ACH-000445,-0.262753888928214
ACH-000448,-0.07989886416175432
ACH-000450,0.07506215561994102
ACH-000452,-0.06052654939793595
ACH-000454,0.00880448527024026
ACH-000458,-0.01233870814846252
ACH-000459,-0.0526523916539285
ACH-000460,-0.2089419561370523
ACH-000461,-0.0981440163944007
ACH-000463,-0.040631443655173904
ACH-000464,-0.13833188497903973
ACH-000466,-0.2244931048537744
ACH-000467,-0.048129670481806885
ACH-000468,-0.18572889368481896
ACH-000469,-0.120584305820194
ACH-000470,-0.08700597701304567
ACH-000471,-0.09539805119032203
ACH-000472,-0.038460486180307264
ACH-000473,-0.3767409289291098
ACH-000475,-0.1810174674071032
ACH-000476,-0.2286026541847731
ACH-000477,0.08256860288229212
ACH-000479,0.005871819466724384
ACH-000480,-0.23351106356366635
ACH-000481,-0.1108446014996804
ACH-000483,-0.07259571475083976
ACH-000484,0.08755001009738274
ACH-000485,0.007732205072301145
ACH-000486,-0.1526484706033923
ACH-000487,-0.0028133887311574506
ACH-000488,-0.1722350286514336
ACH-000490,-0.132806976203924
ACH-000491,-0.1893842039906836
ACH-000495,0.046925382828772094
ACH-000496,-0.1198928505243851
ACH-000499,-0.30356416990863505
ACH-000500,-0.3760969297394924
ACH-000502,-0.049700184299457134
ACH-000503,-0.08793842621536231
ACH-000505,-0.11984603469974375
ACH-000507,-0.13198562971824512
ACH-000510,-0.06609671276979895
ACH-000511,-0.0953286296151396
ACH-000512,0.21029454039959689
ACH-000516,-0.17907937148552994
ACH-000517,-0.22679960241990496
ACH-000518,-0.11091286668986793
ACH-000520,-0.14069681093996692
ACH-000521,-0.10459625837591592
ACH-000522,-0.07741938146175978
ACH-000524,-0.2415612383454052
ACH-000527,-0.2451032336117459
ACH-000528,-0.08713788600490252
ACH-000537,-0.27891915641150505
ACH-000541,-0.05091786313955099
ACH-000542,-0.15662886374719642
ACH-000544,-0.1908205641352632
ACH-000545,-0.10315239630624252
ACH-000547,-0.3091977658273165
ACH-000548,-0.199063362045716
ACH-000549,0.09344872640676974
ACH-000550,-0.06063885999576363
ACH-000552,-0.1144168929358513
ACH-000556,-0.15049490985348868
ACH-000557,-0.0400522905697794
ACH-000569,-0.3381062411746917
ACH-000570,-0.09413868231568492
ACH-000571,-0.1042191232509002
ACH-000573,-0.17393363902345668
ACH-000576,0.034307772218113784
ACH-000579,-0.15802660187705211
ACH-000580,-0.11199247886327036
ACH-000584,-0.18432788378043805
ACH-000585,-0.21371559519831
ACH-000588,-0.14099773937145538
ACH-000589,-0.05772930737362623
ACH-000591,-0.006583279056072467
ACH-000593,-0.12031209598441242
ACH-000600,-0.1500973217057399
ACH-000601,-0.185311540798326
ACH-000605,-0.2450245447695737
ACH-000606,-0.267706282668792
ACH-000608,-0.15131979952805147
ACH-000614,-0.26581479468158603
ACH-000616,-0.019990820041201483
ACH-000618,-0.16021322328300924
ACH-000619,-0.0012222891960630249
ACH-000620,-0.08376170915371872
ACH-000621,-0.15484648884639518
ACH-000622,-0.3264872168047719
ACH-000623,-0.08954906918766932
ACH-000624,-0.10766237140005856
ACH-000627,-0.15686713777373412
ACH-000630,-0.23506480162221036
ACH-000631,-0.1785910218799652
ACH-000632,-0.09279814250440853
ACH-000633,-0.2412830409375905
ACH-000637,-0.2114570069137426
ACH-000638,-0.14639645989346967
ACH-000646,-0.08325480440881483
ACH-000647,-0.09532407772851627
ACH-000648,-0.24125723951552935
ACH-000649,-0.07595701575501118
ACH-000651,-0.04196153624626933
ACH-000652,-0.09326630568963157
ACH-000653,-0.09303414947456476
ACH-000657,-0.2429646207426945
ACH-000658,-0.021080444164203856
ACH-000661,-0.15789810958237754
ACH-000662,-0.2237418036283714
ACH-000663,-0.05577602559797525
ACH-000665,-0.1867649678721337
ACH-000671,0.010319830298240516
ACH-000672,-0.02822424172270341
ACH-000673,-0.04489876483048108
ACH-000676,-0.0985220291949321
ACH-000677,-0.13739610921718984
ACH-000681,-0.1934937937324066
ACH-000683,-0.0789809950338406
ACH-000684,-0.33166438051267144
ACH-000688,-0.25216877413462635
ACH-000693,-0.056308647840710976
ACH-000694,-0.04794980603158605
ACH-000695,-0.13882165304317892
ACH-000696,-0.10712606043168936
ACH-000697,-0.024111793232864102
ACH-000699,-0.10117792210439833
ACH-000701,-0.16562809695883204
ACH-000706,-0.12314778257646618
ACH-000711,-0.06949057369726858
ACH-000713,-0.05756292147824649
ACH-000714,0.030014648735068136
ACH-000718,0.019585101528490717
ACH-000720,-0.10189864746229503
ACH-000721,-0.14017806154520301
ACH-000724,-0.3170686856504213
ACH-000725,-0.08279350212685459
ACH-000732,-0.16787470763415066
ACH-000734,-0.2632390776516184
ACH-000735,-0.07590149007796934
ACH-000736,-0.1834055730795521
ACH-000738,-0.1365696465454804
ACH-000746,0.09246863250889516
ACH-000747,-0.1237928166592611
ACH-000748,-0.2678389322616462
ACH-000753,-0.08813666011648792
ACH-000756,-0.12524172561833036
ACH-000757,0.0901688178961794
ACH-000758,-0.18770252237546467
ACH-000760,-0.08201838348920486
ACH-000762,-0.15865216184929526
ACH-000763,-0.15186045722246613
ACH-000764,-0.2935075430549847
ACH-000765,-0.03600230519443358
ACH-000766,-0.10896172918445736
ACH-000767,-0.20305756641595385
ACH-000768,-0.09650248852396016
ACH-000769,-0.17619519945809636
ACH-000770,-0.1193973835949606
ACH-000771,-0.05022674648123676
ACH-000773,-0.08101753833958343
ACH-000776,-0.12491770911872405
ACH-000777,-0.17134077883554258
ACH-000778,-0.01269943282553194
ACH-000781,-0.052596091095014785
ACH-000782,0.059511710823110825
ACH-000783,-0.20957278137177265
ACH-000784,-0.08695320965308691
ACH-000785,-0.2530309187940559
ACH-000787,-0.021602133273636224
ACH-000788,-0.21730802820554126
ACH-000791,-0.18675767915439734
ACH-000792,-0.1457522772345296
ACH-000794,-0.16713117312137518
ACH-000796,-0.19438868946296745
ACH-000798,-0.04402266166828272
ACH-000799,-0.0977697126683925
ACH-000800,-0.3737169731839933
ACH-000802,-0.07604603589985695
ACH-000804,-0.2578665390219479
ACH-000805,-0.17891232039694058
ACH-000809,-0.20626156956841135
ACH-000810,-0.016515769527272052
ACH-000811,-0.12544007702123036
ACH-000817,0.025006062190272155
ACH-000819,-0.1767797235228396
ACH-000820,0.07041823883960108
ACH-000821,-0.1953644006639202
ACH-000822,-0.1443532329902989
ACH-000823,-0.03622790837697632
ACH-000824,-0.15852346102186765
ACH-000827,-0.2016796040161668
ACH-000829,-0.16173163027728962
ACH-000831,-0.19889369890883088
ACH-000832,-0.1315288783739885
ACH-000833,-0.015628124212990487
ACH-000834,-0.17017995847234182
ACH-000835,-0.050851216201490836
ACH-000836,-0.08437801636164638
ACH-000837,-0.005213462996337282
ACH-000838,-0.039460145198099664
ACH-000839,-0.1845153393588713
ACH-000840,-0.21113428990984848
ACH-000841,-0.1595267869999333
ACH-000843,-0.13616915234961072
ACH-000846,-0.12163609318317035
ACH-000847,-0.06529370351496235
ACH-000848,-0.0814572636547484
ACH-000849,-0.07582772278200026
ACH-000851,-0.21196637044708985
ACH-000855,0.1258344772039254
ACH-000856,-0.2729705679014324
ACH-000858,-0.1085884570163692
ACH-000859,-0.07134630097452052
ACH-000861,-0.05546904347848791
ACH-000862,-0.09010912683876716
ACH-000865,-0.16788286614550638
ACH-000866,-0.0807357168685269
ACH-000867,-0.16650953723456188
ACH-000869,-0.1258503457963964
ACH-000872,-0.07217370400188468
ACH-000873,-0.24551015749933355
ACH-000876,-0.11434977781252136
ACH-000878,-0.0327269256006872
ACH-000880,-0.14690522150082153
ACH-000881,-0.2293305099986808
ACH-000882,-0.09874526833833268
ACH-000884,-0.11993079423373565
ACH-000885,-0.18894330449178184
ACH-000887,-0.189340169524755
ACH-000889,0.006200460496076415
ACH-000896,-0.1053022612005249
ACH-000898,0.01884707426163233
ACH-000900,-0.238277707634486
ACH-000901,-0.11236623066716966
ACH-000905,-0.08080343538354694
ACH-000906,-0.10841823698410524
ACH-000907,-0.0939564611307295
ACH-000910,-0.1946585116032778
ACH-000911,-0.07339809141145627
ACH-000912,-0.1774339879250309
ACH-000913,-0.11801004629714755
ACH-000915,-0.08462525160903595
ACH-000916,-0.4194429691192274
ACH-000917,0.00637693304554397
ACH-000920,-0.025015170141356687
ACH-000921,-0.1500633855172543
ACH-000924,-0.04571006341212184
ACH-000926,0.03201865065164124
ACH-000928,-0.2990950014414371
ACH-000929,-0.006733538116604486
ACH-000932,-0.07682305132547865
ACH-000935,-0.2423316780217416
ACH-000936,0.05196940957944237
ACH-000937,-0.09456734061538796
ACH-000938,-0.20739083088026555
ACH-000939,-0.05440011015070287
ACH-000941,-0.25901053525645296
ACH-000943,-0.03549271479979397
ACH-000946,-0.10206819609435973
ACH-000947,-0.13043415764604055
ACH-000948,-0.144632155437947
ACH-000950,0.09908907437371647
ACH-000953,-0.2518219156766801
ACH-000954,-0.1290704707259379
ACH-000957,-0.06845308794190944
ACH-000958,0.021384079330241928
ACH-000960,-0.0944840719269141
ACH-000963,-0.1805936633442352
ACH-000968,-0.09675758455254184
ACH-000969,0.0421817697004767
ACH-000972,-0.21483471526408487
ACH-000973,-0.14641495141158714
ACH-000974,-0.20645698716190705
ACH-000978,-0.22429131465598331
ACH-000984,-0.14531411686395826
ACH-000986,-0.07232886220770311
ACH-000988,-0.06660369316030622
ACH-000993,-0.2336913285889917
ACH-000994,-0.16656067287924345
ACH-000996,-0.13489373195692184
ACH-001001,-0.09138904447104447
ACH-001020,-0.19863699486341405
ACH-001028,-0.1666783241159145
ACH-001031,-0.11816421649900045
ACH-001038,-0.2446483588667143
ACH-001048,-0.2483366581020021
ACH-001050,-0.21402924651129285
ACH-001053,-0.020473704997895872
ACH-001054,-0.2414979667447453
ACH-001061,-0.1259044589783801
ACH-001067,-0.4182825081387332
ACH-001075,-0.12632534959442976
ACH-001096,0.016938690543031355
ACH-001111,-0.02098561499865251
ACH-001119,-0.2033040479049874
ACH-001128,-0.408420310996476
ACH-001134,-0.054241554220248366
ACH-001151,-0.1534511067035073
ACH-001163,-0.14457979726399392
ACH-001164,-0.06659106499881208
ACH-001183,-0.2978212157160955
ACH-001192,-0.13101638887531214
ACH-001193,-0.017221163358794127
ACH-001196,-0.2290398577297888
ACH-001197,-0.04435290932218963
ACH-001205,0.11361221068868026
ACH-001211,0.07584961428504129
ACH-001212,0.05730416952830979
ACH-001228,-0.10175573396506757
ACH-001232,-0.12209045369925055
ACH-001239,-0.015724141522575185
ACH-001270,-0.06455945870547568
ACH-001274,-0.16302404443394727
ACH-001275,-0.29860802779560885
ACH-001277,-0.13289723057317815
ACH-001278,-0.1910283468544216
ACH-001280,-0.20760536123232112
ACH-001283,-0.09288130651504926
ACH-001289,-0.1466079533462684
ACH-001300,-0.13292973121306464
ACH-001301,-0.11255797127761044
ACH-001302,-0.1462883927739322
ACH-001306,-0.09752959468704443
ACH-001318,-0.14099114315010508
ACH-001322,-0.16036759079640386
ACH-001328,-0.2365547714263008
ACH-001332,0.21669300221649127
ACH-001336,-0.05422342678658463
ACH-001346,-0.1221348030606267
ACH-001353,-0.017286181829908726
ACH-001354,-0.07624597227943353
ACH-001367,-0.0663976671343924
ACH-001368,-0.12324149915355093
ACH-001374,-0.2486189187989799
ACH-001377,-0.1664680821688919
ACH-001380,-0.27463659757477304
ACH-001391,-0.18054593347001555
ACH-001408,-0.10766298914850056
ACH-001430,0.009672511618787441
ACH-001431,-0.030324159173471074
ACH-001450,0.008845042496686752
ACH-001496,-0.09890192236959396
ACH-001500,-0.1127184256129176
ACH-001523,-0.15415798089103974
ACH-001532,-0.1872455418437255
ACH-001550,-0.08380858106171572
ACH-001552,-0.1896719353078213
ACH-001554,-0.11284967839920125
ACH-001654,-0.18540284621480932
ACH-001735,0.06251554699682531
ACH-001736,-0.06641947072829663
ACH-001737,0.1676446976772657
ACH-001740,-0.113916145725188
ACH-001745,-0.2301049145232601
ACH-001765,-0.1224038742989523
