,SSB (6741)
ACH-000544,-0.3913977944494088
ACH-000545,-0.5973257609976294
ACH-000547,-0.3608722268970196
ACH-000548,-0.6586029310081012
ACH-000549,-0.5681959184804573
ACH-000550,-0.3905505245776328
ACH-000552,-0.3651340219314397
ACH-000556,-0.1813509972814933
ACH-000557,-0.3872387047800684
ACH-000569,-0.4123536887010711
ACH-000570,-0.699223766951885
ACH-000571,-0.2511255502384777
ACH-000573,-0.5626563062866597
ACH-000576,-0.2272204859032817
ACH-000579,-0.2889542534660699
ACH-000580,-0.3303311670519909
ACH-000584,-0.4181332466469597
ACH-000585,-0.41517743120139455
ACH-000588,-0.14524622103038676
ACH-000589,-0.1244725473060263
ACH-000591,-0.5530725765730247
ACH-000593,-0.4453057316103961
ACH-000600,-0.4251973653252064
ACH-000601,-0.4800128017424439
ACH-000605,-0.43083379471571376
ACH-000606,-0.406843156746902
ACH-000608,-0.08195664911753746
ACH-000614,-0.22933950206942755
ACH-000616,-0.3196253769878268
ACH-000618,-0.4019416004541859
ACH-000619,-0.3420362869253267
ACH-000620,-0.2350313514912859
ACH-000621,-0.13183305608941576
ACH-000622,-0.3829166602452827
ACH-000623,-0.6072435663640718
ACH-000624,-0.4449220415753028
ACH-000627,-0.5382146371174462
ACH-000630,-0.5962817986284525
ACH-000631,-0.5551633263779691
ACH-000632,-0.5557462560975925
ACH-000633,-0.16294966967563662
ACH-000637,-0.3485214769381333
ACH-000638,-0.24395428165561786
ACH-000646,-0.4284790430314738
ACH-000647,-0.3645617509084461
ACH-000648,-0.4533787919332007
ACH-000649,-0.551158575639876
ACH-000651,-0.4331027347640327
ACH-000652,-0.5204218653761277
ACH-000653,-0.1378191190875919
ACH-000657,-0.3531213615437489
ACH-000658,-0.2362880458448829
ACH-000661,-0.3703066979369028
ACH-000662,-0.28688402102521504
ACH-000663,-0.3262638275656031
ACH-000665,-0.3074326354754389
ACH-000671,-0.341956984197096
ACH-000672,-0.4544462471521714
ACH-000673,-0.690187670139721
ACH-000676,-0.3026445690211881
ACH-000677,-0.14732279334598222
ACH-000681,-0.3886548047877277
ACH-000683,-0.5626695548385223
ACH-000684,-0.7641897961897421
ACH-000688,-0.5293178882943516
ACH-000693,-0.4401913885353232
ACH-000694,-0.3932724991439426
ACH-000695,-0.1815127259137407
ACH-000696,-0.5520444207668461
ACH-000697,-0.4358832711988879
ACH-000699,-0.1395592642230844
ACH-000701,-0.394415039734177
ACH-000706,-0.3683069405774196
ACH-000711,-0.2441908358008597
ACH-000713,-0.5126309415190333
ACH-000714,-0.18454568260507828
ACH-000718,-0.121060610090237
ACH-000720,-0.3817328763631085
ACH-000721,-0.3586133867891186
ACH-000724,-0.2655380261673636
ACH-000725,-0.11179519245035736
ACH-000732,-0.3771640546590054
ACH-000734,-0.1952106059946828
ACH-000735,-0.5686684463337535
ACH-000736,-0.3501576553716744
ACH-000738,-0.5543724760764356
ACH-000746,-0.3151121831152233
ACH-000747,-0.33625884520389443
ACH-000748,-0.7228956350068362
ACH-000753,-0.7530518668383962
ACH-000756,-0.6314192196864984
ACH-000757,-0.3725619297634053
ACH-000758,-0.30117638443291594
ACH-000760,-0.4398195369893112
ACH-000762,-0.4072116322007664
ACH-000763,-0.2858776864100622
ACH-000764,-0.5520382352390818
ACH-000765,-0.5894162817380735
ACH-000766,-0.2456817981434279
ACH-000767,-0.2909739564868025
ACH-000768,-0.5510136440517296
ACH-000769,-0.5528342259758865
ACH-000770,-0.4364220404051763
ACH-000771,-0.4063146659396605
ACH-000773,0.0012142502075950339
ACH-000776,-0.33137360654131864
ACH-000777,-0.4792450406347962
ACH-000778,-0.35201736397098
ACH-000781,-0.35856004725075996
ACH-000782,-0.4634305889810487
ACH-000783,-0.041951566075495696
ACH-000784,-0.4970803785458641
ACH-000785,-0.3390170429192069
ACH-000787,-0.4854820476127614
ACH-000788,-0.3433619243408249
ACH-000791,-0.4345941395017844
ACH-000792,-0.3062773774428337
ACH-000794,-0.4164945715101489
ACH-000796,0.02838722935837808
ACH-000798,-0.563055822617523
ACH-000799,-0.42806078088558425
ACH-000800,-0.3590826480070116
ACH-000802,-0.6070084777181928
ACH-000804,-0.3654793681797383
ACH-000805,-0.36006288682421383
ACH-000809,-0.2154850845232965
ACH-000810,-0.7003477530765256
ACH-000811,-0.4963762689645212
ACH-000817,-0.2270507148011593
ACH-000819,-0.5522619535796202
ACH-000820,-0.7102627278673308
ACH-000821,-0.2283662379110766
ACH-000822,-0.4286788476049096
ACH-000823,-0.3515415470539892
ACH-000824,0.028687348895921408
ACH-000827,-0.26573470037853186
ACH-000829,-0.2912156974200848
ACH-000831,-0.22797691502945575
ACH-000832,-0.4213426014117103
ACH-000833,-0.29480467087723705
ACH-000834,-0.5064213014513778
ACH-000835,-0.5232339777964484
ACH-000836,-0.6082094478679738
ACH-000837,-0.5786942936401317
ACH-000838,-0.048160621495276584
ACH-000839,-0.32834901830465857
ACH-000840,-0.3072487214042043
ACH-000841,-0.10089685280310276
ACH-000843,-0.4660368977101162
ACH-000846,-0.373038633542046
ACH-000847,-0.3875392357507643
ACH-000848,-0.3637880356364559
ACH-000849,-0.3746470344517115
ACH-000851,-0.4003192843987377
ACH-000855,-0.6863824323372271
ACH-000856,-0.5441931212160737
ACH-000858,-0.5046453646429192
ACH-000859,-0.33471345958657583
ACH-000861,-0.41575614988396303
ACH-000862,-0.39077369060294986
ACH-000865,-0.6136934684286971
ACH-000866,-0.6020716203695746
ACH-000867,0.15990118258194033
ACH-000869,-0.32586198193925825
ACH-000872,-0.5133853914146472
ACH-000873,-0.4376539429726621
ACH-000876,-0.06530435454967687
ACH-000878,-0.41250837798510576
ACH-000880,-0.15053462015737645
ACH-000881,-0.4440735381521991
ACH-000882,-0.2221113611057204
ACH-000884,-0.288869133871402
ACH-000885,-0.4495207044736381
ACH-000887,-0.4858658992377075
ACH-000889,-0.13551047509912267
ACH-000896,-0.7628009350062341
ACH-000898,-0.43374663133424396
ACH-000900,-0.3135926493506186
ACH-000901,-0.402359038963698
ACH-000905,-0.4788425855592686
ACH-000906,-0.5455905804636396
ACH-000907,-0.4125427833562271
ACH-000910,-0.17780111896719075
ACH-000911,-0.45020043201270943
ACH-000912,-0.5418540661880632
ACH-000913,-0.5305030801729989
ACH-000915,-0.5204577219633733
ACH-000916,-0.4603929334732342
ACH-000917,-0.2034690820902108
ACH-000920,-0.4662078121888612
ACH-000921,-0.23113814321413026
ACH-000924,-0.29103959967313164
ACH-000926,-0.262908548673568
ACH-000928,-0.29847639988403524
ACH-000929,-0.4203231581600249
ACH-000932,-0.31115980062051235
ACH-000935,-0.5340208404641964
ACH-000936,-0.4256863607129151
ACH-000937,-0.5804624296859794
ACH-000938,-0.25110548778491826
ACH-000939,-0.4330435989789408
ACH-000941,-0.4548611272646911
ACH-000943,-0.5479279781871179
ACH-000946,-0.27964972478908634
ACH-000947,-0.2622451310156133
ACH-000948,-0.3324815432676082
ACH-000950,-0.6629106348748443
ACH-000953,-0.18877196169558924
ACH-000954,-0.4718220309212981
ACH-000957,-0.14831816722296834
ACH-000958,-0.408625050244654
ACH-000960,-0.003733347416957676
ACH-000963,-0.3263068038959572
ACH-000968,-0.4994137316102967
ACH-000969,-0.3120881492363463
ACH-000972,-0.5607466147822326
ACH-000973,-0.3437053132091936
ACH-000974,-0.43054309757027615
ACH-000978,-0.29613701214389754
ACH-000984,-0.5047743219316915
ACH-000986,-0.3653760357810929
ACH-000988,-0.40326967273560027
ACH-000993,-0.26096387272458776
ACH-000994,-0.2852024120955066
ACH-000996,-0.2289549770391877
ACH-001001,-0.3035542618359
ACH-001020,-0.5354379520691565
ACH-001028,-0.4686176706225485
ACH-001031,-0.4665492720436696
ACH-001038,-0.11705299640145213
ACH-001048,-0.4454751303878281
ACH-001050,-0.5081217816480651
ACH-001053,-0.412795896330695
ACH-001054,-0.3306429042311973
ACH-001061,-0.5264055349576996
ACH-001067,-0.44224917845298384
ACH-001075,-0.2138771419594591
ACH-001096,-0.3274710169820086
ACH-001111,-0.1959775085663152
ACH-001119,-0.3142269179673519
ACH-001128,-0.30081495264088337
ACH-001134,-0.2330587805192671
ACH-001151,-0.3197308274558775
ACH-001163,-0.357169703094474
ACH-001164,-0.13701406164523958
ACH-001183,-0.2827396971852332
ACH-001192,-0.3643151613934006
ACH-001193,-0.4159896981866715
ACH-001196,-0.3963305309896225
ACH-001197,-0.4763306689552801
ACH-001205,-0.5143391474662415
ACH-001211,-0.4712444740349741
ACH-001212,-0.13374398018144382
ACH-001228,-0.13424862446304714
ACH-001232,-0.7342552643468392
ACH-001239,-0.2760891034720744
ACH-001270,-0.3259882162097066
ACH-001274,-0.5483261536417643
ACH-001275,-0.2395264417987547
ACH-001277,-0.5028300717990696
ACH-001278,-0.2746650437917382
ACH-001280,-0.27218464756192023
ACH-001283,-0.20901309373257784
ACH-001289,-0.015886614059950867
ACH-001300,-0.13792834586438069
ACH-001301,-0.4366027989762211
ACH-001302,-0.12347116494601035
ACH-001306,-0.5901787048143239
ACH-001318,-0.32199179136266043
ACH-001322,-0.1146254153597473
ACH-001328,-0.5281454123910733
ACH-001332,-0.2949113062171048
ACH-001336,-0.6209748135775255
ACH-001346,-0.4864751889272418
ACH-001353,-0.36089684503981095
ACH-001354,-0.2298849853051837
ACH-001367,-0.4383281243107929
ACH-001368,-0.2337040133455373
ACH-001374,-0.3250633552981816
ACH-001377,-0.19155565528921592
ACH-001380,-0.2771349787769365
ACH-001391,-0.4556375953891875
ACH-001408,-0.31430763824911945
ACH-001430,-0.5124130092929593
ACH-001431,-0.1871056893086128
ACH-001450,-0.4747597560195048
ACH-001496,-0.6091245683022286
ACH-001500,-0.46449957169102296
ACH-001523,-0.6310362904229594
ACH-001532,-0.17672745821208996
ACH-001550,-0.3187854678428859
ACH-001552,-0.3579987394834939
ACH-001554,-0.3952051962104284
ACH-001654,-0.5747099216691982
ACH-001735,-0.19652294832834116
ACH-001736,-0.4977869462090616
ACH-001737,-0.5644578096894718
ACH-001740,-0.3118601075895678
ACH-001745,-0.29121715257203473
ACH-001765,-0.3429121563817334
