,ST18 (9705)
ACH-000004,0.00678296928191091
ACH-000005,0.27080405026103704
ACH-000007,0.048796089298641564
ACH-000009,0.08005014585167665
ACH-000011,0.12740062799841587
ACH-000012,0.12128484789592132
ACH-000013,0.018933523004790526
ACH-000014,0.23727559548876698
ACH-000015,0.0437379722097785
ACH-000017,0.012819480634386971
ACH-000018,0.20764225170279854
ACH-000019,0.07063614581884023
ACH-000021,0.0351383732346308
ACH-000022,0.09373610127611952
ACH-000025,0.08570315381944632
ACH-000028,0.026787852066713917
ACH-000030,-0.027194305544928785
ACH-000035,-0.13820058702679014
ACH-000036,0.05312014530527672
ACH-000037,-0.07594637449206132
ACH-000039,0.09238399368407986
ACH-000040,0.07637165794761737
ACH-000041,0.06619137064746236
ACH-000042,0.05977715310578914
ACH-000045,0.2363655190505565
ACH-000047,0.128251894351926
ACH-000052,0.05771234938437118
ACH-000053,0.033598561204586694
ACH-000054,0.07094900060688401
ACH-000055,-0.10349648752001782
ACH-000060,0.16719693698533314
ACH-000067,0.1750043882239625
ACH-000070,0.15957488615348386
ACH-000075,-0.22458085715136591
ACH-000078,0.1000173274180042
ACH-000082,0.11034228807313942
ACH-000085,-0.0361203848744212
ACH-000086,0.2949851450117778
ACH-000087,0.06802932541381998
ACH-000092,-0.0598126317373289
ACH-000095,0.10581957802775888
ACH-000097,-0.0952309762869732
ACH-000098,-0.016223506031350948
ACH-000099,-0.10723185769381853
ACH-000108,-0.009379156100860445
ACH-000113,0.1094095966776198
ACH-000116,0.06811639090593234
ACH-000118,-0.016942795773269195
ACH-000120,0.14863424484837026
ACH-000123,-0.027936121238995915
ACH-000127,0.009389666486578678
ACH-000128,0.07111070801617847
ACH-000132,0.05553643564670982
ACH-000133,0.026889349250236443
ACH-000137,0.26414424672037096
ACH-000138,0.09824468197412768
ACH-000142,0.06555540734476037
ACH-000143,0.32691162037012345
ACH-000146,0.061456613471191614
ACH-000148,0.04813718011548615
ACH-000150,-0.2544784096955801
ACH-000152,-0.1651667676931932
ACH-000153,-0.1235103352923132
ACH-000159,0.05942200216115266
ACH-000160,0.10335596603644193
ACH-000163,0.10717712195429188
ACH-000167,-0.4489558136613469
ACH-000168,0.2215092410108001
ACH-000169,0.18825991087373453
ACH-000178,-0.08227998007871856
ACH-000183,0.05117422866832195
ACH-000188,0.07133493116908213
ACH-000189,0.1233663290490199
ACH-000190,0.047619590436835016
ACH-000198,0.2453758608599274
ACH-000203,-0.16761614811300446
ACH-000204,-0.2813673491743926
ACH-000206,0.050561984311082574
ACH-000207,0.14053082702437994
ACH-000208,-0.08608982613669977
ACH-000210,-0.05772341919936354
ACH-000211,0.09437517237633178
ACH-000215,-0.035932765904712206
ACH-000221,-0.04766244223775037
ACH-000222,0.10608223096016373
ACH-000223,-0.024641034616907524
ACH-000226,0.14699230767027632
ACH-000227,0.04141124788321437
ACH-000228,0.05600918969242997
ACH-000231,0.033608920682253365
ACH-000232,-0.016533892699710666
ACH-000233,0.15934811034828328
ACH-000234,0.06734083967662155
ACH-000235,0.03319991791321557
ACH-000237,0.1131580901957375
ACH-000238,0.26537008339620105
ACH-000242,0.3990055233530029
ACH-000243,0.0018059880941646094
ACH-000244,-0.0582758463397608
ACH-000246,-0.002810643829915126
ACH-000248,0.09448090012414287
ACH-000250,0.049554187463957095
ACH-000251,0.11625219587033388
ACH-000252,-0.02087822547369352
ACH-000253,-0.03658102172991109
ACH-000255,0.1057829869193183
ACH-000256,-0.013312113064987006
ACH-000257,-0.0023203615278302512
ACH-000258,-0.2421078292792276
ACH-000259,0.008538861229420776
ACH-000260,0.07129761297669163
ACH-000261,-0.03011225184612858
ACH-000262,0.0028699751794712697
ACH-000263,-0.07866457797937454
ACH-000264,0.06168614720937188
ACH-000265,-0.08915166297641143
ACH-000266,0.02911277007320976
ACH-000272,0.02561294780953924
ACH-000274,0.014460477173870548
ACH-000277,-0.12121250219465304
ACH-000278,0.19391070889120704
ACH-000279,0.10393214778064534
ACH-000280,0.008548390207964938
ACH-000281,0.07654267830037614
ACH-000288,0.1697074594649684
ACH-000291,-0.10316454812500482
ACH-000293,0.014602458114959931
ACH-000294,-0.028152162845276107
ACH-000295,0.1459723169082272
ACH-000296,0.28312775216135666
ACH-000302,0.0023787646818831843
ACH-000304,0.2241838490396769
ACH-000307,0.0678366632370759
ACH-000308,-0.011652806552413443
ACH-000310,0.02447412000084653
ACH-000311,-0.02761008695366182
ACH-000312,0.10582468765753604
ACH-000315,0.006257208843632996
ACH-000316,0.21755704415232016
ACH-000317,0.08685643734375538
ACH-000318,0.07219434229207145
ACH-000319,-0.06374935955193674
ACH-000320,0.21456550836375368
ACH-000322,-0.10028968331532258
ACH-000323,0.05357109975746331
ACH-000324,-0.07520094373157662
ACH-000329,0.0603923841097045
ACH-000330,0.052331523828646836
ACH-000331,0.12696798127095785
ACH-000332,0.0015626574087531206
ACH-000334,-0.26574214427005177
ACH-000335,-0.017035878580475918
ACH-000336,-0.04775213713821768
ACH-000337,0.10607637396110152
ACH-000338,0.3772270421597034
ACH-000339,0.041401918519291744
ACH-000341,-0.1818451957396472
ACH-000348,0.10606878078934948
ACH-000350,0.0126876342349829
ACH-000352,0.04785689714440139
ACH-000356,0.12601419716218784
ACH-000361,0.06201469807467633
ACH-000362,-0.10280713855049456
ACH-000363,0.024632862537204658
ACH-000364,0.02179641705679695
ACH-000365,0.006854085979516622
ACH-000366,0.18438712057878767
ACH-000368,0.12913329950562655
ACH-000374,0.30550149172888913
ACH-000375,0.2320676304511544
ACH-000376,-0.06796681923763494
ACH-000381,0.16472457878662233
ACH-000383,0.06605675794022252
ACH-000387,0.07146209665995837
ACH-000389,0.17703571627890985
ACH-000390,-0.1179438325858687
ACH-000393,-0.007998505099823009
ACH-000395,0.0035226166396121546
ACH-000396,0.21687570932823466
ACH-000397,-0.05106015556782741
ACH-000401,0.23490026755583604
ACH-000402,0.00997855270145317
ACH-000403,-0.07316341823754158
ACH-000404,0.05437224560331928
ACH-000406,0.02749975182376034
ACH-000407,0.05653623552623501
ACH-000408,0.12602206690208334
ACH-000410,-0.01824313219780327
ACH-000411,0.1151327008102604
ACH-000414,0.13999289442628024
ACH-000415,-0.03246356429619112
ACH-000416,0.08428165258747312
ACH-000420,0.20714326536261046
ACH-000421,-0.11595596340005662
ACH-000424,0.22576519343009116
ACH-000425,0.013608829666375614
ACH-000426,-0.26897799681864143
ACH-000427,0.1212148255905851
ACH-000433,-0.11754946986754528
ACH-000435,0.039584124342741236
ACH-000436,0.0398877653076861
ACH-000444,0.01948684172187656
ACH-000445,0.15027233521962782
ACH-000448,-0.06789964659433656
