,GNB3 (2784)
ACH-000004,-0.09962170537239236
ACH-000005,0.05234561604325859
ACH-000007,-0.11272337865832037
ACH-000009,-0.18488457092889898
ACH-000011,-0.20499910710888655
ACH-000012,0.04436927461080836
ACH-000013,0.024263047243904268
ACH-000014,-0.08483061698466145
ACH-000015,-0.046541165883479535
ACH-000017,-0.06027307807960909
ACH-000018,-0.2420293567040391
ACH-000019,-0.08072704731476471
ACH-000021,-0.11728199557225424
ACH-000022,-0.16903965319913775
ACH-000025,0.02361299938037129
ACH-000028,-0.08514182231942273
ACH-000030,-0.06592211917511825
ACH-000035,0.09858354576835647
ACH-000036,-0.03682721531929765
ACH-000037,-0.1328508054792132
ACH-000039,-0.15021297596296995
ACH-000040,-0.07852707076108044
ACH-000041,-0.2274434570813021
ACH-000042,-0.0984849003292369
ACH-000045,-0.11515332550876665
ACH-000047,-0.08421225077203483
ACH-000052,0.1114995184343584
ACH-000053,-0.08930666549988146
ACH-000054,-0.0617325953917772
ACH-000055,-0.13720006927139752
ACH-000060,-0.0621221977381708
ACH-000067,-0.048624944573226594
ACH-000070,-0.11225520623728204
ACH-000075,0.00020915435253182795
ACH-000078,-0.17312303261821432
ACH-000082,-0.06819518660590189
ACH-000085,0.012320642189220169
ACH-000086,-0.17936392771764167
ACH-000087,-0.09886281528959796
ACH-000092,-0.07617319826034634
ACH-000095,-0.07795261026952656
ACH-000097,-0.05123424474487577
ACH-000098,-0.051161800716719136
ACH-000099,-0.04887220389551072
ACH-000108,-0.1565410509464062
ACH-000113,-0.0270223999782168
ACH-000116,-0.13269500569469708
ACH-000118,-0.1419684468505883
ACH-000120,-0.0194851563993951
ACH-000123,-0.1491356140963676
ACH-000127,-0.018472860596914456
ACH-000128,-0.04370173605269816
ACH-000132,0.02882753759438955
ACH-000133,0.03562082451654425
ACH-000137,-0.09643584221512104
ACH-000138,-0.13840024113764685
ACH-000142,-0.2015046277197128
ACH-000143,-0.05616861199447521
ACH-000146,-0.0791637547749292
ACH-000148,0.009165891604486477
ACH-000150,-0.006435749113747451
ACH-000152,-0.04473397294037591
ACH-000153,-0.09778298815363792
ACH-000159,-0.13446993624448028
ACH-000160,-0.1894761661758
ACH-000163,-0.0106521166653349
ACH-000167,-0.19227347253146693
ACH-000168,0.0763828281177384
ACH-000169,-0.12752689466862432
ACH-000178,0.015420396708640004
ACH-000183,-0.08482843302754975
ACH-000188,-0.045211594899708565
ACH-000189,-0.1672115447252736
ACH-000190,-0.08746158971122661
ACH-000198,-0.0027484509363370586
ACH-000203,-0.336417535891137
ACH-000204,0.07098945886246044
ACH-000206,0.03833824948466902
ACH-000207,-0.10468552646489296
ACH-000208,-0.03763593188174833
ACH-000210,-0.21113630580450005
ACH-000211,-0.12279216502725253
ACH-000215,-0.03409337548756279
ACH-000221,-0.13391516571752007
ACH-000222,-0.10552450162968803
ACH-000223,-0.16558338213851792
ACH-000226,0.027358222745174764
ACH-000227,-0.08160537834661065
ACH-000228,-0.349296531831748
ACH-000231,-0.02902828492601657
ACH-000232,-0.14662593964460507
ACH-000233,-0.0161436465371014
ACH-000234,-0.11269613590152795
ACH-000235,-0.09390533044792196
ACH-000237,-0.09946571349581593
ACH-000238,-0.12600635694168807
ACH-000242,-0.16681548080478187
ACH-000243,-0.0019366132249966329
ACH-000244,-0.23910012975499215
ACH-000246,-0.020451962920986885
ACH-000248,0.09806023638396444
ACH-000250,-0.06531425554305165
ACH-000251,0.04907063676410976
ACH-000252,-0.22421736840031467
ACH-000253,-0.14541315252631212
ACH-000255,-0.1857317912401225
ACH-000256,-0.22102108353845865
ACH-000257,-0.13797369672717005
ACH-000258,0.01123688902695393
ACH-000259,-0.07034168449661378
ACH-000260,-0.014794535198010803
ACH-000261,-0.09327948041438887
ACH-000262,0.009754234034592931
ACH-000263,-0.15619449152774298
ACH-000264,-0.1472221027326573
ACH-000265,0.014081921113706953
ACH-000266,-0.11696611506935704
ACH-000272,-0.15698345244380688
ACH-000274,-0.09675533265831113
ACH-000277,0.08928473532711081
ACH-000278,-0.07405988429798395
ACH-000279,-0.16293376770754806
ACH-000280,-0.14816075300496234
ACH-000281,-0.0738659065990268
ACH-000288,-0.19442808579656712
ACH-000291,-0.10093460489113423
ACH-000293,-0.11829866367776135
ACH-000294,-0.030963792966674883
ACH-000295,-0.27649522553499417
ACH-000296,-0.17678805921252927
ACH-000302,-0.06869770881450835
ACH-000304,-0.0006448987808636199
ACH-000307,-0.15809817762973855
ACH-000308,-0.1578819834700381
ACH-000310,0.008517724873947346
ACH-000311,-0.10786708040048948
ACH-000312,-0.04807278909735595
ACH-000315,-0.06851165025448618
ACH-000316,-0.09808166091123703
ACH-000317,-0.19964698596479635
ACH-000318,-0.045677892663495104
ACH-000319,-0.2322382325203205
ACH-000320,-0.16923675715286754
ACH-000322,-0.10204021077068942
ACH-000323,-0.1717632658558335
ACH-000324,-0.24736079584458726
ACH-000329,-0.04198777540865759
ACH-000330,-0.1306471788326875
ACH-000331,0.0029389656205284003
ACH-000332,-0.13448996099216398
ACH-000334,-0.2478305757009066
ACH-000335,0.12402562844793577
ACH-000336,-0.19507638186801166
ACH-000337,-0.07979507100105747
ACH-000338,0.2356518447112544
ACH-000339,-0.1119880523153482
ACH-000341,-0.03194912552742727
ACH-000348,-0.10510482836138743
ACH-000350,-0.21399710772618696
ACH-000352,-0.09197639328147852
ACH-000356,0.0010849475028209669
ACH-000361,-0.19042380840246384
ACH-000362,-0.12059298010485316
ACH-000363,-0.1923485069480292
ACH-000364,0.0048060468354866
ACH-000365,-0.2978996645071184
ACH-000366,-0.10367668929818788
ACH-000368,-0.06520256315898204
ACH-000374,-0.09230039270896767
ACH-000375,-0.04818818313506516
ACH-000376,-0.06581304230141041
ACH-000381,-0.0456126108651784
ACH-000383,-0.13378282157609436
ACH-000387,-0.059441996174419184
ACH-000389,-0.31552897738956703
ACH-000390,-0.02127534104338696
ACH-000393,-0.09186486386172693
ACH-000395,0.032857793718166085
ACH-000396,-0.0559679232541756
ACH-000397,-0.09507225934021477
ACH-000401,-0.12748444195642514
ACH-000402,-0.0937192261678366
ACH-000403,-0.01836477076188041
ACH-000404,0.14065603091122109
ACH-000406,-0.0990326629709529
ACH-000407,0.0033898766035854178
ACH-000408,-0.15998579052942255
