,SEC16B (89866)
ACH-000004,0.18425810287871605
ACH-000005,-0.0937401049608092
ACH-000007,0.07526135571713165
ACH-000009,-0.011587227569021993
ACH-000011,-0.07369665491271551
ACH-000012,-0.06348920111246775
ACH-000013,0.0589043077973507
ACH-000014,-0.13077905283000688
ACH-000015,0.03174792690922821
ACH-000017,0.06721876146213311
ACH-000018,0.0903024519242522
ACH-000019,-0.03763024158392039
ACH-000021,0.09016559204941718
ACH-000022,0.01567078668553365
ACH-000025,-0.15263885661713644
ACH-000028,0.008240777527817614
ACH-000030,0.017963400080189432
ACH-000035,-0.2108132656688289
ACH-000036,0.022400649620668286
ACH-000037,0.1535470118414827
ACH-000039,-0.189656740797832
ACH-000040,0.08357182493181102
ACH-000041,0.04778067158736383
ACH-000042,-0.05499918477787042
ACH-000045,0.04460334953043542
ACH-000047,0.08132898707565023
ACH-000052,0.08756687833526472
ACH-000053,0.0376028671529982
ACH-000054,0.053960421564081824
ACH-000055,-0.03570082273834353
ACH-000060,0.12007597817373472
ACH-000067,0.1849919867750364
ACH-000070,-0.021062937597983857
ACH-000075,-0.054373325387613525
ACH-000078,0.15735550176739588
ACH-000082,0.17147688071133071
ACH-000085,-0.12465520512944454
ACH-000086,-0.2105051605334163
ACH-000087,0.10847357530428324
ACH-000092,-0.1063629923800665
ACH-000095,0.04108051640342438
ACH-000097,0.006495797820177505
ACH-000098,-0.024686651689165284
ACH-000099,-0.12475209015119727
ACH-000108,0.027631721927294246
ACH-000113,0.12878039474614805
ACH-000116,0.09678326457246952
ACH-000118,0.03650840558397943
ACH-000120,0.07521666865709473
ACH-000123,-0.01874106236401957
ACH-000127,-0.03649900216122361
ACH-000128,-0.01826822144048884
ACH-000132,0.012323768293394424
ACH-000133,-0.10700720198176107
ACH-000137,0.08853952275977581
ACH-000138,0.09881973264251548
ACH-000142,-0.018490729445711188
ACH-000143,-0.0981822595947472
ACH-000146,0.11746785173814815
ACH-000148,-0.08984863998661813
ACH-000150,0.05492508304302221
ACH-000152,-0.02784059764759273
ACH-000153,0.055969297594316784
ACH-000159,0.023188456247901428
ACH-000160,0.02866581816013368
ACH-000163,-0.16652154762358226
ACH-000167,-0.014949961644768969
ACH-000168,-0.012059056347407386
