,PIEZO1 (9780)
ACH-000436,-0.0174905962951497
ACH-000444,-0.2974552060083851
ACH-000445,0.05601365141699437
ACH-000448,-0.22389399766419568
ACH-000450,-0.1924789909534179
ACH-000452,-0.1706662689516939
ACH-000454,0.03455813437329147
ACH-000458,-0.10701638277913526
ACH-000459,-0.004335976103413569
ACH-000460,-0.04160275481903775
ACH-000461,-0.2286082272475265
ACH-000463,-0.12187314446684172
ACH-000464,0.040677473665961805
ACH-000466,-0.2259172865655333
ACH-000467,-0.1806347731787533
ACH-000468,-0.15103849088421428
ACH-000469,-0.14088094466593545
ACH-000470,-0.10224477708595417
ACH-000471,-0.1474044169578457
ACH-000472,-0.1995696168494508
ACH-000473,-0.17139664353934486
ACH-000475,-0.1840638845294608
ACH-000476,-0.19101650102310144
ACH-000477,-0.2268302088543674
ACH-000479,0.2714622590422839
ACH-000480,-0.00948234370908683
ACH-000481,-0.11066480544371747
ACH-000483,-0.1768339178182888
ACH-000484,-0.2665405042726692
ACH-000485,-0.11466227334967988
ACH-000486,-0.0891080425428589
ACH-000487,-0.2287923951574056
ACH-000488,-0.1384212623667325
ACH-000490,-0.24404379129626494
ACH-000491,-0.08108528334304638
ACH-000495,-0.20210574322668048
ACH-000496,-0.2737266516667959
ACH-000499,0.17366098220488835
ACH-000500,0.03836403953619074
ACH-000502,-0.2651885809100383
ACH-000503,-0.2084985506605116
ACH-000505,-0.2417080033034833
ACH-000507,-0.0745461228869224
ACH-000510,-0.1449985253741181
ACH-000511,-0.12339158485117376
ACH-000512,-0.035016467392902394
ACH-000516,0.044192721223332086
ACH-000517,-0.18452243422039544
ACH-000518,-0.2249632100064128
ACH-000520,-0.2235858663155672
ACH-000521,-0.2379543971176666
ACH-000522,-0.23614185457036385
ACH-000524,-0.18298679356899308
ACH-000527,-0.09815103095530957
ACH-000528,0.045557645308193256
ACH-000537,-0.10189988513148633
ACH-000541,-0.6018396682404435
ACH-000542,-0.1641317967270265
ACH-000544,-0.1506072458263928
ACH-000545,-0.1834280267084631
ACH-000547,-0.1215722615516712
ACH-000548,-0.18141215348087852
ACH-000549,-0.14221320448855312
ACH-000550,-0.0586030658000702
ACH-000552,-0.0803371105619349
ACH-000556,-0.09271239356380262
ACH-000557,-0.11095771807011064
ACH-000569,-0.3819633394018122
ACH-000570,-0.2038443267404356
ACH-000571,-0.17872665553076084
ACH-000573,-0.20022375118696947
ACH-000576,0.14076870442921505
ACH-000579,-0.12665255982356255
ACH-000580,-0.1272232807285457
ACH-000584,-0.09575207863712293
ACH-000585,-0.14761918452129524
ACH-000588,-0.05959233348675996
ACH-000589,-0.20409468524224825
ACH-000591,-0.16217681341141013
ACH-000593,-0.09974250118743626
ACH-000600,-0.2628894450229866
ACH-000601,-0.17513747052595174
ACH-000605,-0.1420758492249578
ACH-000606,0.058805577782565135
ACH-000608,-0.20747349662556366
ACH-000614,-0.2321613440631675
ACH-000616,-0.19874967601062066
ACH-000618,-0.1188608036523307
ACH-000619,-0.20385830191997484
ACH-000620,-0.1818474237105696
ACH-000621,-0.09310189545967247
ACH-000622,-0.3915057153653875
ACH-000623,-0.2004856511245626
ACH-000624,-0.12708543719083285
ACH-000627,-0.02712005972157143
ACH-000630,-0.1259085876729437
ACH-000631,-0.3221500955555827
ACH-000632,-0.23505667582694986
ACH-000633,-0.1503277987212398
ACH-000637,0.0009843646329615204
ACH-000638,-0.022729046979154097
ACH-000646,-0.256011784690448
ACH-000647,-0.14295450762812836
ACH-000648,-0.2530142362000241
ACH-000649,-0.105666315513262
ACH-000651,-0.004395708615836767
ACH-000652,-0.0321935421952472
ACH-000653,-0.2294332790979795
ACH-000657,-0.19150572082832248
ACH-000658,-0.07065250595188928
ACH-000661,-0.15694511773213166
ACH-000662,-0.04918422841157928
ACH-000663,-0.25311952906255225
ACH-000665,-0.07449896377337388
ACH-000671,-0.17239444991684733
ACH-000672,0.1741492161862555
ACH-000673,-0.1425271960583563
ACH-000676,-0.01603867686769334
ACH-000677,-0.054645731487637066
ACH-000681,-0.21074245755748774
ACH-000683,-0.26078472303577593
ACH-000684,-0.05875316362709855
ACH-000688,-0.33876573731202003
ACH-000693,-0.01332582225924018
ACH-000694,-0.07351890488209846
ACH-000695,-0.22504408905462445
ACH-000696,-0.08730321715830562
ACH-000697,0.007721754985093205
ACH-000699,-0.040495499491436805
ACH-000701,-0.1311800389072835
ACH-000706,-0.07095422360767155
ACH-000711,-0.11503767031937134
ACH-000713,-0.169911740016027
ACH-000714,-0.3189331767173748
ACH-000718,-0.2973411324728431
ACH-000720,-0.15090914072688202
ACH-000721,-0.16740270439960073
ACH-000724,0.0028143173931236675
ACH-000725,-0.14719354646742186
ACH-000732,-0.1721938499898325
ACH-000734,-0.19726298194079936
ACH-000735,-0.16152919594681522
ACH-000736,-0.18418493082589035
ACH-000738,-0.09497438819482204
ACH-000746,-0.1734612491783466
ACH-000747,-0.1355134501688314
ACH-000748,-0.1458303703993428
ACH-000753,-0.2436283169844638
ACH-000756,-0.24940374611303065
ACH-000757,-0.4389013682067639
ACH-000758,-0.031764666754292424
ACH-000760,-0.12480906127586193
ACH-000762,-0.15738063470841485
ACH-000763,-0.07255628629881168
ACH-000764,-0.17156943167445554
ACH-000765,-0.09025311632890934
ACH-000766,-0.14422899567899192
ACH-000767,-0.2122541730885615
ACH-000768,-0.11865916572823948
ACH-000769,0.026045636703534127
ACH-000770,-0.28131283257416834
ACH-000771,-0.08697856171721689
ACH-000773,-0.2363381414250941
ACH-000776,-0.1248640640228924
ACH-000777,0.004911360085274144
ACH-000778,-0.06456662209640401
ACH-000781,-0.1940759299496872
ACH-000782,-0.1631320724246525
ACH-000783,-0.2437125930277175
ACH-000784,-0.1289876880286231
ACH-000785,-0.12861603876436606
ACH-000787,-0.04298359892783222
ACH-000788,-0.2579890957525475
ACH-000791,-0.1521832008703518
ACH-000792,-0.2189109612335021
ACH-000794,-0.056235286832156485
ACH-000796,-0.2066825263501933
ACH-000798,0.07852940362665912
ACH-000799,-0.25431263601033555
ACH-000800,-0.30573462240434074
ACH-000802,-0.10452650990029737
ACH-000804,0.08309153645105115
ACH-000805,0.025539340199469136
ACH-000809,-0.07723911010766818
ACH-000810,-0.09176827005955683
ACH-000811,-0.11113345883895526
ACH-000817,-0.07660681042562023
ACH-000819,-0.01864322251670276
ACH-000820,0.09069617350880706
ACH-000821,-0.19076467373389572
ACH-000822,-0.07590935410653876
ACH-000823,-0.2047486116028065
ACH-000824,-0.3108821315469044
ACH-000827,-0.12962219385269447
ACH-000829,-0.14236332398472154
ACH-000831,-0.06108152898606309
ACH-000832,-0.25699541921809305
ACH-000833,-0.04854574285148752
ACH-000834,-0.04456651240492873
ACH-000835,-0.055386471799485665
ACH-000836,-0.12200085529908344
ACH-000837,-0.0772288691308069
ACH-000838,-0.2078038296408576
ACH-000839,-0.2386056721658854
ACH-000840,-0.3770309205965277
ACH-000841,-0.25146473338249503
ACH-000843,-0.07488892996584384
ACH-000846,-0.3696266486767072
ACH-000847,-0.10439892936890467
ACH-000848,-0.16889091396900674
ACH-000849,-0.21666180868583326
ACH-000851,-0.04818646344884636
ACH-000855,-0.1124557454264457
ACH-000856,-0.15678673764149142
ACH-000858,-0.05975764764287754
ACH-000859,-0.1508224939847203
ACH-000861,-0.07366235278849588
ACH-000862,0.07719445802457281
ACH-000865,-0.0037524378269614186
ACH-000866,-0.09952992981808063
ACH-000867,-0.10303522218277504
ACH-000869,0.022552245916835374
ACH-000872,-0.09581841741518043
ACH-000873,-0.029582945470650712
ACH-000876,-0.2646170914124466
ACH-000878,0.11692008420890927
ACH-000880,-0.08429835884438049
ACH-000881,-0.24390756521862425
ACH-000882,-0.06833943480121943
ACH-000884,-0.298206731939409
ACH-000885,-0.13178905068914812
ACH-000887,-0.03989966173880645
ACH-000889,-0.12956647049552855
ACH-000896,-0.12625913449950452
ACH-000898,-0.04992079739535217
ACH-000900,-0.3410586510034348
ACH-000901,-0.048502945651488966
ACH-000905,-0.22387017967843706
ACH-000906,-0.09323998794186948
ACH-000907,-0.0108089779884717
ACH-000910,-0.0885278792758838
ACH-000911,-0.103242692152506
ACH-000912,-0.09479077130728317
ACH-000913,-0.07600396865176412
ACH-000915,-0.2729739533109359
ACH-000916,0.038705009314385516
ACH-000917,-0.1410730733875855
ACH-000920,-0.1801796277908567
ACH-000921,-0.09406417856067092
ACH-000924,-0.2626046631899964
ACH-000926,-0.19227721420006536
ACH-000928,-0.3354241289589305
ACH-000929,-0.42667956146550695
ACH-000932,-0.060240966768028474
ACH-000935,-0.0958612191367617
ACH-000936,-0.06348735171409006
ACH-000937,-0.08562678989336106
ACH-000938,-0.06105835655103493
ACH-000939,-0.2237797531093643
ACH-000941,-0.08763512165266972
ACH-000943,-0.0897301377298825
ACH-000946,-0.10374741901774667
ACH-000947,-0.21244323412422836
ACH-000948,0.028742676186715038
ACH-000950,-0.12604560127037487
ACH-000953,-0.26852666489477284
ACH-000954,-0.3740356488695482
ACH-000957,-0.032851462755782844
ACH-000958,-0.3541821253462943
ACH-000960,-0.19156117489890792
ACH-000963,-0.1049868639707267
ACH-000968,-0.06590398048887136
ACH-000969,-0.0723280690176543
ACH-000972,-0.2266039743153656
ACH-000973,-0.1693226486142127
ACH-000974,-0.06654367867309227
ACH-000978,-0.06921801587969942
ACH-000984,-0.12667001922139629
ACH-000986,0.0098699824641104
ACH-000988,-0.2370015399763469
ACH-000993,0.06780289450128374
ACH-000994,-0.15094321459418986
ACH-000996,-0.0697023081291187
ACH-001001,-0.21268902241960969
ACH-001020,-0.2813411309020773
ACH-001028,-0.07794166221637416
ACH-001031,-0.15087231994253766
ACH-001038,-0.10236173135602523
ACH-001048,-0.1397909715470832
ACH-001050,-0.23980004171375235
ACH-001053,-0.3854389016420658
ACH-001054,-0.09890359099406458
ACH-001061,-0.14972790894713894
ACH-001067,-0.3214898974083795
ACH-001075,-0.1338438818514126
ACH-001096,-0.0783090555205386
ACH-001111,0.16545971855998115
ACH-001119,-0.1918254259290656
ACH-001128,-0.2542353814979306
ACH-001134,-0.1686350348497279
ACH-001151,-0.1287918638177622
ACH-001163,-0.09421856398952674
ACH-001164,0.15482128059564298
ACH-001183,-0.29928706015019546
ACH-001192,-0.15447000498871427
ACH-001193,-0.6659943593179285
ACH-001196,-0.2583739117257988
ACH-001197,-0.08852644775198791
ACH-001205,-0.267940217834363
ACH-001211,-0.14585157892786266
ACH-001212,-0.014582402088504488
ACH-001228,-0.1476739130090287
ACH-001232,-0.04040614884116405
ACH-001239,-0.12967031068822107
ACH-001270,-0.1598606116334734
ACH-001274,0.02292487002897415
ACH-001275,0.028577057456805336
ACH-001277,0.1279983183342808
ACH-001278,-0.206259726953175
ACH-001280,-0.1268289950960818
ACH-001283,-0.08897045345272261
ACH-001289,-0.08336467398215873
ACH-001300,-0.1147417950270735
ACH-001301,-0.1468862745529039
ACH-001302,0.2159375970162195
ACH-001306,-0.16332005479913206
ACH-001318,-0.1784003349277602
ACH-001322,-0.24596788584587506
ACH-001328,-0.18985962341738705
ACH-001332,0.18815090639361115
ACH-001336,0.019402829332969173
ACH-001346,0.05050988466850063
ACH-001353,-0.16777896090473876
ACH-001354,-0.08218899737874312
ACH-001367,-0.32739767127019503
ACH-001368,-0.1940523564098201
ACH-001374,-0.06630187814805351
ACH-001377,-0.02074076154103789
ACH-001380,-0.1758680781012758
ACH-001391,-0.17118285281863524
ACH-001408,-0.11773411306618985
ACH-001430,-0.19556784279183306
ACH-001431,-0.3232564239678075
ACH-001450,-0.23452648970164666
ACH-001496,-0.2506806001092796
ACH-001500,-0.12538343152785664
ACH-001523,-0.1078524676580416
ACH-001532,-0.1663391671281858
ACH-001550,0.012781969734103142
ACH-001552,-0.23167693120967076
ACH-001554,-0.13438224742604846
ACH-001654,-0.2436096495211656
ACH-001735,-0.19823013131929054
ACH-001736,-0.1809842153997478
ACH-001737,-0.030275344010780445
ACH-001740,-0.11646130842782015
ACH-001745,-0.16310656963320366
ACH-001765,-0.17180827755401104
