,PRB2 (653247)
ACH-000004,0.00588895372174479
ACH-000005,-0.12050170818593026
ACH-000007,0.0017559572915259055
ACH-000009,0.049994786834670436
ACH-000011,-0.1626530667564825
ACH-000012,0.053240672088390784
ACH-000013,-0.030951082864590636
ACH-000014,-0.08212658498457867
ACH-000015,0.04203604479484122
ACH-000017,0.08838502048782874
ACH-000018,-0.058688378820120186
ACH-000019,-0.04751245979472739
ACH-000021,-0.006647816072381922
ACH-000022,-0.09329566305298577
ACH-000025,-0.03857695807985365
ACH-000028,-0.18040972136356967
ACH-000030,-0.05432757391846583
ACH-000035,0.08461371443663725
ACH-000036,-0.031435235740757954
ACH-000037,-0.07464066755727715
ACH-000039,0.02488079415012521
ACH-000040,0.039193490157274205
ACH-000041,-0.14202316660954906
ACH-000042,0.0719940124314848
ACH-000045,0.04052062587980168
ACH-000047,-0.015670846809805863
ACH-000052,-0.121739376590737
ACH-000053,-0.007562310524274383
ACH-000054,-0.2285248556910671
ACH-000055,-0.04709250314858506
ACH-000060,-0.05319479455105565
ACH-000067,0.12655221885664575
ACH-000070,-0.34367467135605284
ACH-000075,0.05294463737784863
ACH-000078,-0.048429568640229834
ACH-000082,-0.07141809511620191
ACH-000085,-0.13399361339833074
ACH-000086,0.034123289231781664
ACH-000087,0.12739637268674614
ACH-000092,0.050558443796506335
ACH-000095,-0.2903496873728068
ACH-000097,0.1072239743255025
ACH-000098,-0.035993533180184376
ACH-000099,-0.09918960684098667
ACH-000108,-0.08013024226131944
ACH-000113,-0.003021552448905894
ACH-000116,-0.06353194679034813
ACH-000118,-0.019597384032053324
ACH-000120,-0.04383405173841359
ACH-000123,0.12895873545579634
ACH-000127,0.022313956772946796
ACH-000128,-0.04748158485949806
ACH-000132,-0.021126661407617986
ACH-000133,0.041680822207461665
ACH-000137,0.01840072092742473
ACH-000138,-0.028193105820501094
ACH-000142,-0.0298323769862824
ACH-000143,-0.010551476389575432
ACH-000146,-0.03485630752182518
ACH-000148,0.10592868848429964
ACH-000150,-0.15319655532941276
ACH-000152,0.07508859350487225
ACH-000153,0.058946274693505114
ACH-000159,0.007643582364994639
ACH-000160,-0.04564929056194682
ACH-000163,-0.023508177866202483
ACH-000167,0.18290746972510485
ACH-000168,-0.017532660099440826
ACH-000169,-0.03681049690813268
ACH-000178,0.05443456881613165
ACH-000183,0.26278262610248193
ACH-000188,-0.003403822929562993
ACH-000189,0.21715622405198792
ACH-000190,0.0138808136944513
ACH-000198,-0.007705654926264738
ACH-000203,-0.3940792454521009
ACH-000204,0.16865275807834568
ACH-000206,0.048404568426141874
ACH-000207,-0.014692319600121243
ACH-000208,-0.25115674566084395
ACH-000210,-0.06760873303450325
ACH-000211,-0.0677654880580521
ACH-000215,-0.2109925867812521
ACH-000221,-0.07853280902111047
ACH-000222,-0.04654836575099253
ACH-000223,-0.04942714622130897
ACH-000226,-0.2682086640784621
ACH-000227,-0.039653785470046436
ACH-000228,-0.15083773515117127
ACH-000231,-0.07047846895969663
ACH-000232,0.058838548906078335
ACH-000233,0.030435136640453664
ACH-000234,-0.10422373476183597
ACH-000235,-0.011301120418721358
ACH-000237,0.06000377096056414
ACH-000238,-0.18767778604107208
ACH-000242,-0.23285301534074054
ACH-000243,-0.10613455380304186
ACH-000244,0.06944068118613514
ACH-000246,-0.08248090814522974
ACH-000248,-0.10477769757843114
