,FNTB (2342)
ACH-000253,-0.8904856495787101
ACH-000255,-1.0272501636837288
ACH-000256,-0.9457947050660838
ACH-000257,-0.8668674070984269
ACH-000258,-0.8986428703387811
ACH-000259,-0.9006642468566146
ACH-000260,-1.033931233505569
ACH-000261,-1.1145538964648267
ACH-000262,-1.0255898892538968
ACH-000263,-1.1918593076888218
ACH-000264,-0.9512271878456892
ACH-000265,-0.8218089933728706
ACH-000266,-0.5340702550442319
ACH-000272,-0.8242574931961955
ACH-000274,-0.4524037021085069
ACH-000277,-0.9340858063059372
ACH-000278,-0.6417130388550935
ACH-000279,-1.0519544436840322
ACH-000280,-0.8780159414952016
ACH-000281,-1.1187577286548014
ACH-000288,-1.0206629302709207
ACH-000291,-0.5556441579612995
ACH-000293,-0.5368888487628806
ACH-000294,-1.0300405141496156
ACH-000295,-0.9249160505316116
ACH-000296,-0.6019544283991606
ACH-000302,-0.7201045516934905
ACH-000304,-0.9331394483864212
ACH-000307,-1.0982982852426246
ACH-000308,-0.989067816864122
ACH-000310,-0.4220120090172765
ACH-000311,-0.8588174924194645
ACH-000312,-0.9022867697645196
ACH-000315,-0.9136317934800576
ACH-000316,-0.9766631790355564
ACH-000317,-1.4351512580974797
ACH-000318,-0.6976320109246332
ACH-000319,-1.2711879061565734
ACH-000320,-1.0823826927475175
ACH-000322,-1.0018760564957143
ACH-000323,-0.9853941435093112
ACH-000324,-0.9543825960628014
ACH-000329,-0.4386048925177384
ACH-000330,-1.265756852024453
ACH-000331,-1.018785098883447
ACH-000332,-0.8652080324543332
ACH-000334,-0.7025124260311966
ACH-000335,-0.9897834128467484
ACH-000336,-0.8281510842497979
ACH-000337,-1.181926071942922
ACH-000338,-0.6017691405407619
ACH-000339,-0.7309589278387357
ACH-000341,-1.0665001698615602
ACH-000348,-0.9544669701803092
ACH-000350,-1.098119980200006
ACH-000352,-1.2315015872889623
ACH-000356,-0.8972055621689531
ACH-000361,-0.8667790496658726
ACH-000362,-0.6206833692685254
ACH-000363,-0.6627715315381405
ACH-000364,-0.7796131386132166
ACH-000365,-0.7256618478125777
ACH-000366,-0.933619735049845
ACH-000368,-0.9874574877783504
ACH-000374,-0.919047466805624
ACH-000375,-1.0481210001153942
ACH-000376,-1.073265975210287
ACH-000381,-0.9590422448915452
ACH-000383,-0.6984967078891601
ACH-000387,-0.7532468276682868
ACH-000389,-0.8887339311911633
ACH-000390,-0.9037600290966372
ACH-000393,-0.9244824943364058
ACH-000395,-0.9262268277206648
ACH-000396,-0.6086807026707196
ACH-000397,-0.9688548576951204
ACH-000401,-0.8804355371771254
ACH-000402,-0.9155686680868502
ACH-000403,-0.7389485018590342
ACH-000404,-1.1099544534677654
ACH-000406,-0.7968569536316118
ACH-000407,-1.0376362599354605
ACH-000408,-0.8405345975088762
ACH-000410,-0.7872956312629761
ACH-000411,-0.9908977882699468
ACH-000414,-1.0172579976889344
ACH-000415,-1.1109581478270325
ACH-000416,-0.5360916873710148
ACH-000420,-1.0201173882727674
ACH-000421,-0.6589991191197254
ACH-000424,-0.9711262819450988
ACH-000425,-0.7941151880149514
ACH-000426,-1.2427817991665129
ACH-000427,-0.7169949865234573
ACH-000433,-0.6831999497003844
ACH-000435,-0.974650150933064
ACH-000436,-0.8516168679021867
ACH-000444,-0.9457939474766336
ACH-000445,-0.8301088576752965
ACH-000448,-0.6366011526146124
ACH-000450,-0.8030177590885341
ACH-000452,-0.9709352314866244
ACH-000454,-1.072857188847319
ACH-000458,-0.894495362110842
ACH-000459,-1.0144319229712344
ACH-000460,-0.8721241511152297
ACH-000461,-0.8539671402625948
ACH-000463,-0.9856825307571528
ACH-000464,-0.9306123476333609
ACH-000466,-0.8579236545605782
ACH-000467,-1.1369163941645093
ACH-000468,-0.7817384348589927
ACH-000469,-1.034565824918663
ACH-000470,-0.8832634073128172
ACH-000471,-0.9417575117236444
ACH-000472,-0.9701833128982802
ACH-000473,-1.288210226464604
ACH-000475,-0.9783124856551072
ACH-000476,-0.903819685882078
ACH-000477,-0.6288167820459266
ACH-000479,-1.1843577864008916
ACH-000480,-1.1441741378515748
ACH-000481,-0.8292168415997399
ACH-000483,-0.7408646437693722
ACH-000484,-0.5170521705569311
ACH-000485,-0.7756762070830551
ACH-000486,-0.9178917171881144
ACH-000487,-0.8629160625068172
ACH-000488,-0.8680241067728349
ACH-000490,-0.9860859101302274
ACH-000491,-0.5036906383490382
ACH-000495,-1.2316216155357933
ACH-000496,-1.017728237914903
ACH-000499,-1.1368212171924703
ACH-000500,-1.3066394761567297
ACH-000502,-0.9234465267534778
ACH-000503,-1.0552807174931036
ACH-000505,-1.0480443622364135
ACH-000507,-1.0076660031944524
ACH-000510,-0.8374775836177788
ACH-000511,-0.9877728418175312
ACH-000512,-0.9024158107812692
ACH-000516,-0.9305770374148988
ACH-000517,-0.9714954504186274
ACH-000518,-1.0187466695599343
ACH-000520,-0.7702691750444045
ACH-000521,-0.9715119386459176
ACH-000522,-0.925132236537198
ACH-000524,-0.5627346769936118
ACH-000527,-1.113169661971572
ACH-000528,-0.9767290560628056
ACH-000537,-1.0166314490343042
ACH-000541,-1.2770240194467335
ACH-000542,-0.9442539810150196
ACH-000544,-1.1068508744769208
ACH-000545,-0.9992869776303892
ACH-000547,-1.0442739192421688
ACH-000548,-0.9533484894206212
ACH-000549,-0.8047566458075678
ACH-000550,-0.974489746709622
ACH-000552,-1.1464794297428715
ACH-000556,-0.7156829729951586
ACH-000557,-0.5326282568455766
ACH-000569,-0.6630240670849926
ACH-000570,-0.9512269163481268
ACH-000571,-0.8813008875647851
ACH-000573,-1.1892279058697464
ACH-000576,-0.882208391789443
ACH-000579,-0.9355267578005729
ACH-000580,-0.9911633652043252
ACH-000584,-0.9098190500997024
ACH-000585,-1.1784517509474337
ACH-000588,-1.1008221894048005
ACH-000589,-0.5920714781147857
ACH-000591,-1.0375386511890436
ACH-000593,-0.6576812668383119
ACH-000600,-0.8485598613314401
ACH-000601,-0.9222510976794132
ACH-000605,-0.8247033921366143
ACH-000606,-1.0908954818306569
ACH-000608,-0.5469922680411351
ACH-000614,-1.0671356245100518
ACH-000616,-0.9003394251835009
ACH-000618,-0.9831102077922372
ACH-000619,-1.00123631146739
ACH-000620,-0.8084200832081233
ACH-000621,-0.8677106310702496
ACH-000622,-0.6303186568781306
ACH-000623,-1.0770651292718507
ACH-000624,-0.9233834690729368
ACH-000627,-1.0260812371305157
ACH-000630,-0.9120468922299412
ACH-000631,-0.5644183007998689
ACH-000632,-0.802229402981841
ACH-000633,-0.7094229743205139
ACH-000637,-0.7565790687800159
ACH-000638,-0.8906429126877341
ACH-000646,-0.6443516343323353
ACH-000647,-0.9443706447430732
ACH-000648,-0.8864982706553154
ACH-000649,-1.0395031333072402
ACH-000651,-0.9773798367991376
ACH-000652,-0.9409150369111334
ACH-000653,-0.7639019002408052
ACH-000657,-0.8907994408404755
ACH-000658,-1.1079699990337224
ACH-000661,-1.0064129490063505
ACH-000662,-0.5742302676479587
ACH-000663,-1.1247405877702619
ACH-000665,-1.0836644049909436
ACH-000671,-0.9735256348456468
ACH-000672,-1.018803884095106
ACH-000673,-0.9154736871065244
ACH-000676,-1.0485805012786682
ACH-000677,-0.9187578122628218
ACH-000681,-0.8718900192489913
ACH-000683,-0.8243706358119814
ACH-000684,-0.9824519885753537
ACH-000688,-0.6752853060809059
ACH-000693,-0.9118079391969214
ACH-000694,-0.8396584934349922
ACH-000695,-0.663062375312523
ACH-000696,-0.856127174303014
ACH-000697,-1.0153748243066851
ACH-000699,-1.0187130434381344
ACH-000701,-0.9120763320286532
ACH-000706,-1.0387025801633072
ACH-000711,-0.8079351610525933
ACH-000713,-0.7979096493914968
ACH-000714,-0.8289579211889283
ACH-000718,-0.9007724418396246
ACH-000720,-1.0522373417752062
ACH-000721,-0.9488977873811518
ACH-000724,-0.7172265578107341
ACH-000725,-0.8516267141103343
ACH-000732,-0.9230907006173816
ACH-000734,-0.93992654780645
ACH-000735,-0.8819216813656479
ACH-000736,-0.8372618142171139
ACH-000738,-1.103193366514988
ACH-000746,-0.6727262717871151
ACH-000747,-0.9348063415091654
ACH-000748,-1.0285663900099695
ACH-000753,-0.9976989388111072
ACH-000756,-1.2883728047429588
ACH-000757,-0.7640642183194429
ACH-000758,-0.8286892251339565
ACH-000760,-1.1410351790279765
ACH-000762,-0.7332246554410412
ACH-000763,-0.8253158078199394
ACH-000764,-1.0767088473318656
ACH-000765,-1.1375634403670345
ACH-000766,-0.5761094816330726
ACH-000767,-0.9682041555955364
ACH-000768,-0.7640530456642041
ACH-000769,-0.9072461427311592
ACH-000770,-0.9752357411844887
ACH-000771,-0.9426490498515762
ACH-000773,-0.7884480266122529
ACH-000776,-1.015669262279107
ACH-000777,-1.0530792641433462
ACH-000778,-0.7482234606970283
ACH-000781,-1.1146175461241297
ACH-000782,-0.9328115800026672
ACH-000783,-0.4619363053307217
ACH-000784,-0.8469618191290916
ACH-000785,-0.5306771278913404
ACH-000787,-0.9058949758736744
ACH-000788,-0.9482575513549316
ACH-000791,-0.6491620853893543
ACH-000792,-1.0743587430495438
ACH-000794,-1.0166180516608578
ACH-000796,-0.7000314361946075
ACH-000798,-0.8713402871086902
ACH-000799,-0.6199735084868501
ACH-000800,-0.7845624516956371
ACH-000802,-0.9980393707743866
ACH-000804,-0.7900510188235312
ACH-000805,-1.0990397935000134
ACH-000809,-0.8160332167901216
ACH-000810,-0.6905013476428237
ACH-000811,-0.5429819547508724
ACH-000817,-0.9742512398995352
ACH-000819,-1.0570390505196725
ACH-000820,-1.2467537278089205
ACH-000821,-0.6495717977356095
ACH-000822,-0.5229185212276887
ACH-000823,-0.7692153788228973
ACH-000824,-0.7495397646705869
ACH-000827,-1.0254954815405153
ACH-000829,-0.8120112741932427
ACH-000831,-0.8951079405345986
ACH-000832,-0.9477855973236724
ACH-000833,-0.5047486894368429
ACH-000834,-0.9950251910198911
ACH-000835,-1.1097335406972395
ACH-000836,-1.206436865610238
ACH-000837,-0.9758144270241648
ACH-000838,-1.0863515293788208
ACH-000839,-0.8558948947381771
ACH-000840,-0.3709968257459124
ACH-000841,-0.9035293400243052
ACH-000843,-1.037541339408932
ACH-000846,-0.7709484911987521
ACH-000847,-0.9543256171381652
ACH-000848,-1.1531383162523847
ACH-000849,-1.0639155183443534
ACH-000851,-0.8875760049153596
ACH-000855,-1.2477784467611532
ACH-000856,-0.9175126782641716
ACH-000858,-1.125814673334869
ACH-000859,-1.1484220681158768
ACH-000861,-1.078065643688649
ACH-000862,-0.8456176924657798
ACH-000865,-1.1417545504671054
ACH-000866,-0.9285472642903968
ACH-000867,-0.4846446893270516
ACH-000869,-1.3100287020021386
ACH-000872,-0.9576768830060496
ACH-000873,-0.8718538460765829
ACH-000876,-0.5365072110349194
ACH-000878,-1.424529410982565
ACH-000880,-0.7315422368627159
ACH-000881,-1.0486422819182954
ACH-000882,-1.0679648033265592
ACH-000884,-0.8308421240383139
ACH-000885,-0.8794777831037112
ACH-000887,-1.0650458775691725
ACH-000889,-0.7259861599371722
ACH-000896,-1.028194904629096
ACH-000898,-0.7219289970296506
ACH-000900,-0.8663973016845541
ACH-000901,-0.9244251703608356
ACH-000905,-0.9606115415296228
ACH-000906,-0.8861997807105062
ACH-000907,-1.016160967399874
ACH-000910,-0.971991333935916
ACH-000911,-0.8415553354350759
ACH-000912,-0.9328540631427249
ACH-000913,-0.7923809627566338
ACH-000915,-0.8286624220442241
ACH-000916,-0.972763328567379
ACH-000917,-1.0895986257685442
ACH-000920,-1.0680739406390798
ACH-000921,-1.012399296933293
ACH-000924,-0.6951281666662718
ACH-000926,-0.9875375489243854
ACH-000928,-0.7492756511380306
ACH-000929,-0.9239824331928704
ACH-000932,-0.8676792984502921
ACH-000935,-1.151389010842887
ACH-000936,-1.0508848667347324
ACH-000937,-0.7094334848376352
ACH-000938,-0.7165460136828375
ACH-000939,-1.095431007860836
ACH-000941,-0.9735752035114308
ACH-000943,-0.7293005382793163
ACH-000946,-0.8061097716983171
ACH-000947,-0.9046015648256506
ACH-000948,-1.1448557576195326
ACH-000950,-0.9770484192327122
ACH-000953,-0.9513742174319916
ACH-000954,-0.9541316764260752
ACH-000957,-0.8576968314504271
ACH-000958,-0.9911065245059426
ACH-000960,-0.6249682654259389
ACH-000963,-0.8278448046148464
ACH-000968,-0.8255405565098002
ACH-000969,-0.939701131970993
ACH-000972,-0.7547283543247922
ACH-000973,-0.9746789593779264
ACH-000974,-0.8303313779269791
ACH-000978,-0.8131949088144151
ACH-000984,-0.9055954630542448
ACH-000986,-1.039826208555381
ACH-000988,-0.9721850882555716
ACH-000993,-0.9150282743049982
ACH-000994,-0.7126560040786051
ACH-000996,-0.6746669650131305
ACH-001001,-0.623476595646883
ACH-001020,-1.0489561058140258
ACH-001028,-0.9188404868821746
ACH-001031,-0.9290264568833126
ACH-001038,-0.982152642391286
ACH-001048,-0.7878711778422388
ACH-001050,-0.7991077786736557
ACH-001053,-0.9947092680771684
ACH-001054,-0.9888929037627964
ACH-001061,-1.0425299810014823
ACH-001067,-0.614102264338802
ACH-001075,-1.069339630395062
ACH-001096,-0.8310923745223132
ACH-001111,-0.9416461559817688
ACH-001119,-0.8398917565372233
ACH-001128,-0.6186784677033794
ACH-001134,-1.1361254829647904
ACH-001151,-0.6512144928103527
ACH-001163,-0.8105175812973492
ACH-001164,-0.8352359224246012
ACH-001183,-1.0839384481151266
ACH-001192,-1.01888518572604
ACH-001193,-1.034687420024096
ACH-001196,-0.9971792531479594
ACH-001197,-0.8110442989621833
ACH-001205,-0.9018987969309656
ACH-001211,-0.9313588951206382
ACH-001212,-0.5408661542595296
ACH-001228,-1.1291555558735764
ACH-001232,-1.1232078385338762
ACH-001239,-0.9506934621677394
ACH-001270,-0.7420767295797637
ACH-001274,-0.8955962874348571
ACH-001275,-0.8969346960737465
ACH-001277,-1.1609456649267331
ACH-001278,-1.0269817632843516
ACH-001280,-0.7258847070755977
ACH-001283,-0.8487473242786935
ACH-001289,-1.0115963630435352
ACH-001300,-0.7231517952465072
ACH-001301,-0.9186624242361304
ACH-001302,-0.6256947796987647
ACH-001306,-1.1571592022812656
ACH-001318,-1.0254842011194558
ACH-001322,-1.1613579239793388
ACH-001328,-0.9949152433647688
ACH-001332,-0.8269258219359301
ACH-001336,-0.8041034107049044
ACH-001346,-1.0959457793554699
ACH-001353,-0.7555881025662424
ACH-001354,-1.1800097016489808
ACH-001367,-0.7845153391171985
ACH-001368,-0.830996517174211
ACH-001374,-0.8181205020701132
ACH-001377,-0.9293079682579511
ACH-001380,-0.9896256716646832
ACH-001391,-0.6142306565830645
ACH-001408,-1.038722348906054
ACH-001430,-0.8665502981921348
ACH-001431,-0.9023130582243668
ACH-001450,-0.8657637376833913
ACH-001496,-1.0288776922028775
ACH-001500,-1.0588794032392554
ACH-001523,-1.1291617803410758
ACH-001532,-0.9172043947410472
ACH-001550,-0.7798688474052476
ACH-001552,-0.7762580109539998
ACH-001554,-0.8493463261649041
ACH-001654,-1.1191829484733633
ACH-001735,-0.7901325890913699
ACH-001736,-0.8976037392117658
ACH-001737,-0.7211329447830035
ACH-001740,-0.8993217742620262
ACH-001745,-0.985015176796874
ACH-001765,-0.9252828670428768
