,POLR1E (64425)
ACH-000198,-0.7592622599520534
ACH-000203,-0.9109911882387708
ACH-000204,-0.5142784994851755
ACH-000206,-0.7765180096261006
ACH-000207,-0.4933784120591781
ACH-000208,-1.347621961785143
ACH-000210,-0.32240129561926834
ACH-000211,-0.5921701242031359
ACH-000215,-0.854840191237337
ACH-000221,-0.9445348540402436
ACH-000222,-0.8396666819781614
ACH-000223,-0.6228792372659436
ACH-000226,-0.9890820348078116
ACH-000227,-0.6605850984962277
ACH-000228,-0.889180780323621
ACH-000231,-0.8635877001696509
ACH-000232,-0.8024462381315195
ACH-000233,-0.7153698898839798
ACH-000234,-1.0198816120425316
ACH-000235,-0.8760838768511151
ACH-000237,-0.9300030368974432
ACH-000238,-0.9714239959499138
ACH-000242,-1.0411879345870785
ACH-000243,-0.9130243820003306
ACH-000244,-0.9400539634010912
ACH-000246,-0.9600140104689648
ACH-000248,-0.6906164134748569
ACH-000250,-0.7950584626587335
ACH-000251,-0.6477510960070365
ACH-000252,-0.8701973056874135
ACH-000253,-0.6015633412648946
ACH-000255,-0.9329272317788472
ACH-000256,-0.7315307457359888
ACH-000257,-0.6682069631141867
ACH-000258,-0.7981846437802381
ACH-000259,-0.5971749965691409
ACH-000260,-0.6491058963124903
ACH-000261,-0.6902043727197943
ACH-000262,-0.8827165412493567
ACH-000263,-0.6485979212120654
ACH-000264,-0.6473226769077669
ACH-000265,-0.7938004728878946
ACH-000266,-0.8143069400928655
ACH-000272,-0.9997517547842502
ACH-000274,-0.7546365008770829
ACH-000277,-0.7957667255239155
ACH-000278,-0.8351813148484868
ACH-000279,-0.5191334219641054
ACH-000280,-0.7545061276916798
ACH-000281,-0.9155045842577012
ACH-000288,-0.5749491419811619
ACH-000291,-0.9959150410191692
ACH-000293,-0.5668253444432503
ACH-000294,-0.7887801228900994
ACH-000295,-1.1302153171007858
ACH-000296,-0.5163160467453584
ACH-000302,-0.6826385711452504
ACH-000304,-0.4042208356825256
ACH-000307,-0.9142460113576532
ACH-000308,-0.7710078404138968
ACH-000310,-0.4955549180744259
ACH-000311,-0.849942385261917
ACH-000312,-0.6566996513660056
ACH-000315,-0.7914638390953821
ACH-000316,-0.9714096005771944
ACH-000317,-0.9206242308941563
ACH-000318,-0.9561877848731404
ACH-000319,-0.6541549960381348
ACH-000320,-0.8476115146357891
ACH-000322,-0.8689687356421211
ACH-000323,-0.8828463719744203
ACH-000324,-0.9158073978607209
ACH-000329,-0.8624958034134164
ACH-000330,-0.7002043919378264
ACH-000331,-0.8435853663097787
ACH-000332,-0.9395892071917724
ACH-000334,-0.6055356359345033
ACH-000335,-0.849749217038275
ACH-000336,-1.1200986419876848
ACH-000337,-0.696860099519179
ACH-000338,-1.2290077890602942
ACH-000339,-0.9013074260614634
ACH-000341,-0.7331356328904057
ACH-000348,-0.5707946001944006
ACH-000350,-0.5801995462982932
ACH-000352,-0.5942895331777561
ACH-000356,-0.6721061742086428
ACH-000361,-1.1411067648328947
ACH-000362,-0.7043539762354455
ACH-000363,-0.4192340290252998
ACH-000364,-0.6827929024500861
ACH-000365,-0.762481193814679
ACH-000366,-0.6764177462655512
ACH-000368,-0.788702180521541
ACH-000374,-0.8760170395545976
ACH-000375,-1.0477685554532252
ACH-000376,-0.8474854091872205
ACH-000381,-1.0032192007366143
ACH-000383,-0.9365289038250524
ACH-000387,-0.8056364828292241
ACH-000389,-0.7877799641280742
ACH-000390,-1.0934273182760317
ACH-000393,-0.5550511350341967
ACH-000395,-0.5908010226228653
ACH-000396,-0.7275576895090607
ACH-000397,-0.7620031993295266
ACH-000401,-0.8365095723734962
ACH-000402,-0.6509244607286657
ACH-000403,-0.6947521614092409
ACH-000404,-0.9358509855000724
ACH-000406,-1.0545861395339382
ACH-000407,-1.086178110006136
ACH-000408,-1.0480084643969272
ACH-000410,-0.4740871327433898
ACH-000411,-0.8693696706826549
ACH-000414,-0.7010261485186385
ACH-000415,-0.6161244723213006
ACH-000416,-0.8506163118922568
ACH-000420,-0.6641871535960165
ACH-000421,-0.8017548246953465
ACH-000424,-0.6436192320652275
ACH-000425,-0.8964870470369874
ACH-000426,-0.4256282450898004
ACH-000427,-0.4744475011418696
ACH-000433,-0.8489281129393457
ACH-000435,-1.1611349151214094
ACH-000436,-0.5056189322982972
ACH-000444,-0.8961101957660651
ACH-000445,-1.0428472786857264
ACH-000448,-0.8338320299618022
ACH-000450,-0.982823524309276
ACH-000452,-0.8969948506022881
ACH-000454,-0.8755160022658468
ACH-000458,-0.7659408607763943
ACH-000459,-0.7414185886150971
ACH-000460,-0.6301014570242084
ACH-000461,-0.7468096476539929
ACH-000463,-0.7104595855942261
ACH-000464,-0.7887252295978253
ACH-000466,-0.7051336716565577
ACH-000467,-0.7349552178463974
ACH-000468,-0.8518579881857343
ACH-000469,-0.7904448514409275
ACH-000470,-0.7203531555882385
ACH-000471,-0.8609984782369532
ACH-000472,-0.6516137499063449
ACH-000473,-0.5554341781514397
ACH-000475,-0.4111908536920468
ACH-000476,-0.5844981869513064
ACH-000477,-0.8344753336702528
ACH-000479,-1.1939058467747181
ACH-000480,-0.6693594547407112
ACH-000481,-0.5748065475640232
ACH-000483,-0.6956392753053919
ACH-000484,-0.6057266509698158
ACH-000485,-0.8655663588315899
ACH-000486,-0.7893904755910176
ACH-000487,-0.5843016291793447
ACH-000488,-0.6923132168786528
ACH-000490,-0.8047118818876455
ACH-000491,-0.7931988927684138
ACH-000495,-0.9598301992453149
ACH-000496,-0.9587998519352924
ACH-000499,-1.0724249119857054
ACH-000500,-0.6372690621064957
ACH-000502,-0.9288782647764215
ACH-000503,-0.9454516611850448
ACH-000505,-0.6897906659679106
ACH-000507,-0.7167891032771658
ACH-000510,-0.8370211068151521
ACH-000511,-0.9308765138256216
ACH-000512,-0.8164712183060178
ACH-000516,-0.7963087217057472
ACH-000517,-0.7972693605861775
ACH-000518,-1.0046032473986175
ACH-000520,-0.8697476693769455
ACH-000521,-0.8299472563405071
ACH-000522,-0.7512517181847963
ACH-000524,-0.6828128944701596
ACH-000527,-0.8888019433639164
ACH-000528,-0.7799846478116294
ACH-000537,-0.5403617742218787
ACH-000541,-0.5468341278641476
ACH-000542,-0.8291356558687206
ACH-000544,-0.976833002636972
ACH-000545,-0.7856090991156139
ACH-000547,-0.6793147301350161
ACH-000548,-0.4793398933095828
ACH-000549,-0.4685481373630514
ACH-000550,-0.6394884794505689
ACH-000552,-0.7159781205461769
ACH-000556,-0.8218862873429833
ACH-000557,-0.7619801663986379
ACH-000569,-1.1588776606082956
ACH-000570,-0.8215048718923513
ACH-000571,-0.4773944004187438
ACH-000573,-0.7133265610271124
ACH-000576,-0.4308233848157002
ACH-000579,-0.9967723826309192
ACH-000580,-1.3804709824554857
ACH-000584,-0.6702293807825453
ACH-000585,-0.7302613444489356
ACH-000588,-0.7370537129400541
ACH-000589,-0.6344539848909752
ACH-000591,-1.0851711762893752
ACH-000593,-0.7757247274258072
ACH-000600,-0.7785385975301697
ACH-000601,-0.7161897080072561
ACH-000605,-0.8144776368132299
ACH-000606,-0.8470764687801328
ACH-000608,-0.8257212482432255
ACH-000614,-1.2117282692168538
ACH-000616,-0.6973228138676777
ACH-000618,-0.7968674622034917
ACH-000619,-0.8897689438247295
ACH-000620,-0.7301978246415923
ACH-000621,-0.5259300353228314
ACH-000622,-0.8701241643022474
ACH-000623,-0.6882621309520877
ACH-000624,-0.9341954956407644
ACH-000627,-0.6974870235676359
ACH-000630,-0.7684986528064734
ACH-000631,-0.547278646522298
ACH-000632,-0.7488818546655774
ACH-000633,-0.4373566591869267
ACH-000637,-0.8642717836492305
ACH-000638,-0.8184107733188688
ACH-000646,-0.9086293925968388
ACH-000647,-0.9172735951621002
ACH-000648,-0.914031844764544
ACH-000649,-0.9648824867637908
ACH-000651,-0.9012549021055056
ACH-000652,-0.8530445870341898
ACH-000653,-0.5954406818257707
ACH-000657,-0.6942971713602821
ACH-000658,-0.39262233686273135
ACH-000661,-0.8442487112616758
ACH-000662,-0.9394362425423091
ACH-000663,-1.1607317393767749
ACH-000665,-0.9102035575706626
ACH-000671,-0.6920078794182901
ACH-000672,-0.877274241863962
ACH-000673,-0.8357040729204048
ACH-000676,-1.0040713492506594
ACH-000677,-0.8460663083952175
ACH-000681,-0.7140158942378018
ACH-000683,-0.6770559333254219
ACH-000684,-1.0193472945899158
ACH-000688,-0.7668980185370795
ACH-000693,-1.046230259666743
ACH-000694,-0.9723038121075456
ACH-000695,-0.7547144097044033
ACH-000696,-0.8243471436312845
ACH-000697,-0.8086231617572659
ACH-000699,-0.5694052684267931
ACH-000701,-1.0083779904088177
ACH-000706,-0.6664452120130301
ACH-000711,-0.8369884338319572
ACH-000713,-0.6856073782004873
ACH-000714,-0.5679134404847356
ACH-000718,-0.8101186574317121
ACH-000720,-0.4290219404117108
ACH-000721,-0.9164934408818068
ACH-000724,-0.6516013530161048
ACH-000725,-0.437671815483892
ACH-000732,-0.8106568752799337
ACH-000734,-0.9103071456180556
ACH-000735,-0.8002810739145738
ACH-000736,-0.6175626389223536
ACH-000738,-0.9178341870506744
ACH-000746,-0.7699081061493371
ACH-000747,-0.8705009483167953
ACH-000748,-1.0243321427089598
ACH-000753,-0.8196838475609178
ACH-000756,-0.7371448479851592
ACH-000757,-1.0667608591619555
ACH-000758,-0.7539695239548025
ACH-000760,-0.8619287525377608
ACH-000762,-0.886603765702712
ACH-000763,-0.6383329251423694
ACH-000764,-0.9048178601813676
ACH-000765,-0.9052137189848064
ACH-000766,-0.9273038620263035
ACH-000767,-0.5170439300741114
ACH-000768,-0.5791254713509503
ACH-000769,-0.5004807621238353
ACH-000770,-0.8357666818792775
ACH-000771,-0.8892404978876797
ACH-000773,-0.8159523740769327
ACH-000776,-0.741002816445142
ACH-000777,-0.8149073583144079
ACH-000778,-0.5268871916904836
ACH-000781,-0.8127505576714259
ACH-000782,-0.8226656258719671
ACH-000783,-0.3246055687489039
ACH-000784,-0.8202383202296981
ACH-000785,-0.5138626210214164
ACH-000787,-0.7680634823564014
ACH-000788,-0.6109633811440464
ACH-000791,-0.6972513495819666
ACH-000792,-0.893807218936989
ACH-000794,-0.7474971716121233
ACH-000796,-0.7331800205109279
ACH-000798,-0.7251895399371754
ACH-000799,-0.7398556352481463
ACH-000800,-0.9329124162043199
ACH-000802,-1.1221743811900515
ACH-000804,-0.5227626105701876
ACH-000805,-0.7348189725230229
ACH-000809,-0.8405875616184114
ACH-000810,-0.98948029055361
ACH-000811,-0.7878256277103783
ACH-000817,-0.5760348932544658
ACH-000819,-0.9153940397544588
ACH-000820,-0.8928017485857007
ACH-000821,-0.8051117768625082
ACH-000822,-0.3348848970394133
ACH-000823,-0.9944533728858076
ACH-000824,-0.7783503024049133
ACH-000827,-0.8994021458982201
ACH-000829,-0.8498915583927977
ACH-000831,-0.6748473874814325
ACH-000832,-0.7691935136876669
ACH-000833,-0.7542423965360705
ACH-000834,-0.9544196836071972
ACH-000835,-0.9920043859933512
ACH-000836,-0.8158762069694736
ACH-000837,-0.9406102767219466
ACH-000838,-0.7149869657535255
ACH-000839,-1.0468322800764844
ACH-000840,-0.8624849867685489
ACH-000841,-0.9493376533631779
ACH-000843,-1.018906526177933
ACH-000846,-0.7692924293832528
ACH-000847,-0.9798221147831632
ACH-000848,-0.9513214938392784
ACH-000849,-0.7962992723458463
ACH-000851,-0.9133198073880556
ACH-000855,-1.1265647654485331
ACH-000856,-0.9032584319716086
ACH-000858,-0.783018800162188
ACH-000859,-0.8225093214625709
ACH-000861,-0.677712439954584
ACH-000862,-0.6619000467373377
ACH-000865,-0.8591776645107403
ACH-000866,-0.4540971854793546
ACH-000867,-0.4021041776278668
ACH-000869,-0.5590945508179255
ACH-000872,-0.9812184732902888
ACH-000873,-0.7742585186195275
ACH-000876,-0.7357993277508299
ACH-000878,-0.8359145613790587
ACH-000880,-0.902110536263204
ACH-000881,-0.8275136544537058
ACH-000882,-0.7824553782845114
ACH-000884,-0.6753356664511733
ACH-000885,-0.8003076925263252
ACH-000887,-0.9848117228727088
ACH-000889,-0.560155284271722
ACH-000896,-0.7745288949767533
ACH-000898,-0.8137907788406286
ACH-000900,-0.6960544303143544
ACH-000901,-0.8586528224684937
ACH-000905,-0.6730632726620319
ACH-000906,-0.8160443228835584
ACH-000907,-0.8324395666436045
ACH-000910,-0.6787397251549944
ACH-000911,-0.8098631731860766
ACH-000912,-0.8622431677065263
ACH-000913,-0.6912536221312847
ACH-000915,-0.4926227479578898
ACH-000916,-0.5250158833722071
ACH-000917,-1.01948297720214
ACH-000920,-0.6399084198054977
ACH-000921,-0.8362331735602055
ACH-000924,-0.7352498048712856
ACH-000926,-0.6863881233625435
ACH-000928,-0.9097362734591259
ACH-000929,-0.7905033631025958
ACH-000932,-0.8061788808131619
ACH-000935,-0.7344549533372604
ACH-000936,-0.8352302221370258
ACH-000937,-0.8464875030818912
ACH-000938,-0.8191812151155152
ACH-000939,-0.5629661405622626
ACH-000941,-0.35267241059702875
ACH-000943,-0.9069167075265776
ACH-000946,-0.7921513985861459
ACH-000947,-0.8562545885169272
ACH-000948,-0.7209211378919642
ACH-000950,-0.9490818949904772
ACH-000953,-0.6023448143589988
ACH-000954,-1.014034158634315
ACH-000957,-0.8685449197494644
ACH-000958,-0.8684410898080349
ACH-000960,-0.7580184644064665
ACH-000963,-0.8573016707168729
ACH-000968,-0.7318672084488389
ACH-000969,-0.25650601682094776
ACH-000972,-0.8276724689384304
ACH-000973,-0.8472436906315828
ACH-000974,-0.7528197118940158
ACH-000978,-0.6208294629778828
ACH-000984,-0.6452943639011777
ACH-000986,-0.791070250146769
ACH-000988,-0.7111138866304479
ACH-000993,-0.7855207398304256
ACH-000994,-0.5314842984032556
ACH-000996,-0.8647772136799917
ACH-001001,-0.5130020057006263
ACH-001020,-0.8565118334386945
ACH-001028,-0.8721438301749008
ACH-001031,-1.0804540143970842
ACH-001038,-0.4194404255966381
ACH-001048,-0.6823148023778667
ACH-001050,-0.8045087842726595
ACH-001053,-0.757774374743672
ACH-001054,-0.8127384790161339
ACH-001061,-0.6801276884713731
ACH-001067,-0.7751704446373702
ACH-001075,-0.9077955086841154
ACH-001096,-0.8144296551776955
ACH-001111,-0.5322213780813655
ACH-001119,-0.9347042385859076
ACH-001128,-0.8672360952626835
ACH-001134,-0.8814650442619721
ACH-001151,-0.6393602845413348
ACH-001163,-0.7851945179948945
ACH-001164,-0.662586532393176
ACH-001183,-0.8425671890495137
ACH-001192,-0.5034598868884385
ACH-001193,-0.9050469295116448
ACH-001196,-0.6557275799867375
ACH-001197,-0.6285339825516083
ACH-001205,-0.7117271403974639
ACH-001211,-0.831420887671476
ACH-001212,-1.01567847480147
ACH-001228,-0.4828109907478896
ACH-001232,-0.945214751841674
ACH-001239,-0.8005014304885703
ACH-001270,-0.6387071952323458
ACH-001274,-0.651672009699678
ACH-001275,-0.7153762312179569
ACH-001277,-0.6460252772827504
ACH-001278,-0.8641858166334373
ACH-001280,-0.35206222679233506
ACH-001283,-0.5329075034412943
ACH-001289,-0.895955027463973
ACH-001300,-0.6293360518840057
ACH-001301,-0.7493577670914965
ACH-001302,-0.8355685693516661
ACH-001306,-0.7407810799544062
ACH-001318,-0.5756075478045038
ACH-001322,-0.7318688233368694
ACH-001328,-0.798110344303833
ACH-001332,-0.8479482885982009
ACH-001336,-0.7999273926709358
ACH-001346,-1.0708927866073483
ACH-001353,-0.6493789944459841
ACH-001354,-0.35615398622308475
ACH-001367,-1.0082949254516744
ACH-001368,-0.9409578499513264
ACH-001374,-0.956581135704388
ACH-001377,-0.7930616009026841
ACH-001380,-0.8838692451852362
ACH-001391,-0.4296082557428506
ACH-001408,-0.7573844942767456
ACH-001430,-0.7662515852112323
ACH-001431,-0.8682979723546804
ACH-001450,-0.23194934042513735
ACH-001496,-0.9768933284020892
ACH-001500,-0.6787487384908484
ACH-001523,-0.4577177364263712
ACH-001532,-0.7083658497222537
ACH-001550,-0.9961766047439156
ACH-001552,-0.7394316765970032
ACH-001554,-0.7125928721324821
ACH-001654,-1.0108172905629198
ACH-001735,-0.8088478991292409
ACH-001736,-0.9348780981398392
ACH-001737,-0.5274267013012818
ACH-001740,-0.7861394736496382
ACH-001745,-0.7270395383839561
ACH-001765,-0.40803812180844107
