,ORC5 (5001)
ACH-000004,-0.5828737527237225
ACH-000005,-0.5436500881448048
ACH-000007,-0.2502480040822497
ACH-000009,-0.4003483380828999
ACH-000011,-0.3725860630396154
ACH-000012,-0.3431406277846504
ACH-000013,-0.5904001542661728
ACH-000014,-0.4805520534553335
ACH-000015,-0.4953455899428756
ACH-000017,-0.14590859180949062
ACH-000018,-0.4738502613203397
ACH-000019,-0.3060965713655384
ACH-000021,-0.5245023112074431
ACH-000022,-0.4483191108021477
ACH-000025,-0.6010428124866971
ACH-000028,-0.1685856446404896
ACH-000030,-0.5028534815149428
ACH-000035,-0.654689088441901
ACH-000036,-0.3966683861296368
ACH-000037,-0.6977109341126786
ACH-000039,-0.4340684249952623
ACH-000040,-0.5424374354853061
ACH-000041,-0.4530575042872067
ACH-000042,-0.4782358270420985
ACH-000045,-0.516739104514013
ACH-000047,-0.4989708369594504
ACH-000052,-0.691186524439785
ACH-000053,-0.4194741733145864
ACH-000054,-0.5747917797349882
ACH-000055,-0.7338814656411947
ACH-000060,-0.4371508094282799
ACH-000067,-0.5860606708763488
ACH-000070,-0.3210048710913869
ACH-000075,-0.8608619157564382
ACH-000078,-0.3602208143227062
ACH-000082,-0.4505163467220538
ACH-000085,-0.5270127874963877
ACH-000086,-0.6489781899362963
ACH-000087,-0.5840927174575539
ACH-000092,-0.4345622182199107
ACH-000095,-0.5163719187751342
ACH-000097,-0.2714915581439528
ACH-000098,-0.6437776479398838
ACH-000099,-0.6661728596315856
ACH-000108,-0.593949436193693
ACH-000113,-0.33494950084751224
ACH-000116,-0.5770913522696441
ACH-000118,-0.5077613353836198
ACH-000120,-0.5192812091877792
ACH-000123,-0.5311109851412883
ACH-000127,-0.6912125056852344
ACH-000128,-0.6908083875944845
ACH-000132,-0.4050616568654618
ACH-000133,-0.6864777647659234
ACH-000137,-0.6688778856901596
ACH-000138,-0.4547872192376565
ACH-000142,-0.662643861977337
ACH-000143,-0.3330482198094101
ACH-000146,-0.4192053435409383
ACH-000148,-0.6869004110010724
ACH-000150,-0.6644961021245006
ACH-000152,-0.8294111642988061
ACH-000153,-0.6789584554379929
ACH-000159,-0.5792369447109426
ACH-000160,-0.5179957609933595
ACH-000163,-0.4713091012733437
ACH-000167,-0.6234037122067928
ACH-000168,-0.9499349176685478
ACH-000169,-0.488901785369449
ACH-000178,-0.5641548222438834
ACH-000183,-0.3927890922608104
ACH-000188,-0.7019466582405421
ACH-000189,-0.571260661128464
ACH-000190,-0.7331511205402693
ACH-000198,-0.3778836833557063
ACH-000203,-0.7144177509686279
ACH-000204,-0.4210076011280717
ACH-000206,-0.4773419339552517
ACH-000207,-0.5600904799285039
ACH-000208,-0.4830046555721752
ACH-000210,-0.9627862144505944
ACH-000211,-0.551516826921779
ACH-000215,-0.5459274356232817
ACH-000221,-0.5822474691445219
ACH-000222,-0.3857828657166739
ACH-000223,-0.5241959048910065
ACH-000226,-0.5009966815622032
ACH-000227,-0.3198866906197911
ACH-000228,-0.2762885917278205
ACH-000231,-0.7180099304538798
ACH-000232,-0.5635857382384971
ACH-000233,-0.5582242495033827
ACH-000234,-0.4516146948334126
ACH-000235,-0.5307762261063002
ACH-000237,-0.6487048704656471
ACH-000238,-0.7569959188221234
ACH-000242,-0.3900991304736873
ACH-000243,-0.5618458931440229
ACH-000244,-0.3997202410195072
ACH-000246,-0.3872942614667306
ACH-000248,-0.20573907385328247
ACH-000250,-0.2767328383742777
ACH-000251,-0.39511375712524144
ACH-000252,-0.5408775800048181
ACH-000253,-0.3627855943783026
ACH-000255,-0.5672811910231264
ACH-000256,-0.2458011279377551
ACH-000257,-0.5059645663723662
ACH-000258,-0.6413194463139683
ACH-000259,-0.7281949050997971
ACH-000260,-0.5389008188214347
ACH-000261,-0.4940918146391009
ACH-000262,-0.4860895184336244
ACH-000263,-0.4111051078063195
ACH-000264,-0.3328347090772211
ACH-000265,-0.426156134955706
ACH-000266,-0.6720588591522407
