,ATXN7L2 (127002)
ACH-000004,-0.10013442790226702
ACH-000005,-0.12267534002436715
ACH-000007,0.14471310001794802
ACH-000009,-0.13216379548380375
ACH-000011,-0.03150967318039842
ACH-000012,-0.18340114896545656
ACH-000013,-0.08212031397704306
ACH-000014,-0.1965346799927532
ACH-000015,-0.08563862371712205
ACH-000017,0.017561985529703488
ACH-000018,0.1389694033856093
ACH-000019,-0.3246441203668653
ACH-000021,-0.07579401515116105
ACH-000022,-0.1761204324263016
ACH-000025,-0.32215908340888205
ACH-000028,-0.2785413959732136
ACH-000030,-0.17324981781709267
ACH-000035,-0.33117621729337143
ACH-000036,-0.12585001448148267
ACH-000037,-0.07492557458737187
ACH-000039,-0.01790255421307362
ACH-000040,-0.15600667868683385
ACH-000041,0.008588154433783168
ACH-000042,0.03615423724745083
ACH-000045,-0.12133610333786167
ACH-000047,0.07065101121731113
ACH-000052,0.059920153023782674
ACH-000053,-0.010213444290285643
ACH-000054,-0.12901873899640015
ACH-000055,-0.11778132198087275
ACH-000060,-0.1022305089542414
ACH-000067,-0.1357687274911602
ACH-000070,-0.09621471685075024
ACH-000075,-0.5465731135829637
ACH-000078,-0.25954778916538185
ACH-000082,0.002716724417363241
ACH-000085,-0.17938621433030466
ACH-000086,-0.1447818840224937
ACH-000087,-0.06732753562582433
ACH-000092,-0.2468169540272423
ACH-000095,-0.07167312683039308
ACH-000097,0.03587757747070159
ACH-000098,-0.1115389346330082
ACH-000099,-0.12242425869707005
ACH-000108,-0.03634367895286338
ACH-000113,-0.07084208431035789
ACH-000116,-0.01228046905281592
ACH-000118,-0.010339939372112495
ACH-000120,0.00808335736363288
ACH-000123,-0.1361247936173658
ACH-000127,-0.1353449700548815
ACH-000128,0.04315372793880934
ACH-000132,-0.1757945524480598
ACH-000133,-0.1526650233702907
ACH-000137,0.025074696112843436
ACH-000138,0.08778077332762857
ACH-000142,0.020941981722157887
ACH-000143,0.15896672894565836
ACH-000146,-0.17747751900983647
ACH-000148,0.06903268261057542
ACH-000150,-0.07310910083579067
ACH-000152,-0.16337761845319804
ACH-000153,-0.26926939774416925
ACH-000159,-0.06286751778377705
ACH-000160,0.03223571288499602
ACH-000163,-0.051043683876475066
ACH-000167,0.06760988619614931
ACH-000168,0.032075319504605286
ACH-000169,-0.1545400832162202
ACH-000178,-0.06000816434697385
ACH-000183,-0.08686513773347014
ACH-000188,-0.13936857191436264
ACH-000189,-0.2259466394199597
ACH-000190,0.016237535607621704
ACH-000198,-0.4112415444719599
ACH-000203,-0.3800402610260673
ACH-000204,-0.16405954418070612
ACH-000206,-0.08247409188891076
ACH-000207,-0.08571267781694741
ACH-000208,0.15784594432437826
ACH-000210,-0.11138819940336576
ACH-000211,-0.01855050882508483
ACH-000215,-0.07136621790961295
ACH-000221,-0.15040051098557336
ACH-000222,0.019190253903174262
