,ADCYAP1R1 (117)
ACH-000389,-0.1089628153202726
ACH-000390,-0.02749181987824911
ACH-000393,-0.007116031624391972
ACH-000395,-0.098946343014473
ACH-000396,-0.040917593961723314
ACH-000397,-0.1449474398072819
ACH-000401,0.0159984537292295
ACH-000402,-0.2621726266371671
ACH-000403,-0.12385738218887625
ACH-000404,-0.2760895509018348
ACH-000406,-0.2178447068277999
ACH-000407,-0.09532752312230228
ACH-000408,-0.15926180443915153
ACH-000410,0.002785034640317005
ACH-000411,-0.0541909980052864
ACH-000414,-0.03863142159640856
ACH-000415,-0.08933332157782707
ACH-000416,-0.0841068504366761
ACH-000420,-0.11851958246228605
ACH-000421,-0.07303191521958728
ACH-000424,-0.05409884904966546
ACH-000425,-0.04878263406940855
ACH-000426,0.09279221943685052
ACH-000427,0.00993326844815561
ACH-000433,-0.016657549169405306
ACH-000435,-0.1540025135517764
ACH-000436,-0.12527405194064928
ACH-000444,-0.07279049718658738
ACH-000445,0.1052195829970794
ACH-000448,-0.1445642920086684
ACH-000450,-0.03766238077062917
ACH-000452,-0.06711563861311852
ACH-000454,-0.09407421562191648
ACH-000458,-0.05213720545177025
ACH-000459,-0.14738495462829548
ACH-000460,-0.03540763600810767
ACH-000461,0.01647681933045364
ACH-000463,-0.005328962490867549
ACH-000464,-0.07903062794009127
ACH-000466,-0.03380008817878877
ACH-000467,-0.20665660441609987
ACH-000468,-0.13901351459885686
ACH-000469,-0.08030219460063842
ACH-000470,-0.01887336132066227
ACH-000471,-0.11425825028891112
ACH-000472,-0.1305322218098125
ACH-000473,-0.052320851832737006
ACH-000475,-0.04593516840421556
ACH-000476,-0.1435938152459359
ACH-000477,-0.06387857475130262
ACH-000479,-0.1469283453693441
ACH-000480,-0.016514766440121238
ACH-000481,-0.06762944081895107
ACH-000483,0.07629639620179614
ACH-000484,-0.09862871060034616
ACH-000485,-0.16633539526234278
ACH-000486,0.09790619337763663
ACH-000487,-0.006430766955455341
ACH-000488,-0.0483338693111005
ACH-000490,-0.05196122842895578
ACH-000491,-0.15540283398334034
ACH-000495,0.00791769432051275
ACH-000496,-0.01107865871109628
ACH-000499,0.06835996778531779
ACH-000500,-0.41880481344192777
ACH-000502,0.004480686847577109
ACH-000503,0.23263200116092786
ACH-000505,-0.0377941945396453
ACH-000507,-0.07834895591929379
ACH-000510,-0.14060573171545154
ACH-000511,-0.012863905641835795
ACH-000512,0.0293799675207288
ACH-000516,-0.13010990165210468
ACH-000517,-0.0009379862693684368
ACH-000518,-0.2344224842669281
ACH-000520,0.11847259677786798
ACH-000521,0.027283440973788483
ACH-000522,-0.1543941940835304
ACH-000524,-0.07294491014047894
ACH-000527,-0.025983637625255983
ACH-000528,-0.03723153216331558
ACH-000537,-0.16236414566910634
ACH-000541,-0.058748262428780125
ACH-000542,-0.08891385532940152
ACH-000544,-0.10317348800080883
ACH-000545,-0.08391193826246605
ACH-000547,-0.13489857338541647
ACH-000548,-0.011028797002899571
ACH-000549,-0.01081094914064538
ACH-000550,-0.20041629385353346
ACH-000552,-0.08342188227228134
ACH-000556,-0.037628622882341416
ACH-000557,-0.07412447778767355
ACH-000569,-0.15292237967281042
ACH-000570,-0.1057516043277329
ACH-000571,0.010593498259925916
ACH-000573,-0.0783719599065181
ACH-000576,-0.041995468602392866
ACH-000579,-0.028906789171085214
ACH-000580,0.10270347399435112
ACH-000584,-0.11784640564896727
ACH-000585,-0.08618028352451358
ACH-000588,-0.09549316635049662
ACH-000589,-0.020195737150879557
ACH-000591,-0.21865241118652107
ACH-000593,-0.04752430248946763
ACH-000600,-0.10380965112142068
ACH-000601,-0.03193682934363904
ACH-000605,-0.00615788585386166
ACH-000606,0.09894036446886853
ACH-000608,-0.09867704335611573
ACH-000614,-0.2484830469279753
ACH-000616,-0.0031689882451873203
ACH-000618,-0.26066774342622906
ACH-000619,-0.1232327575042879
ACH-000620,-0.07026611980247137
ACH-000621,-0.12401309975993526
ACH-000622,-0.10771642370111943
ACH-000623,-0.17257794352120467
ACH-000624,-0.0005372549177644831
ACH-000627,-0.08391106080840914
ACH-000630,-0.07878612785579601
ACH-000631,0.34948312883416616
ACH-000632,-0.10898787689548847
ACH-000633,-0.14067869648769712
ACH-000637,-0.0006550958978367204
ACH-000638,0.039407430682375975
ACH-000646,-0.13884007163469142
ACH-000647,-0.10794027381618426
ACH-000648,0.11808592105648638
ACH-000649,-0.05208508071163371
ACH-000651,-0.09525146968891686
ACH-000652,-0.08414855932135967
ACH-000653,-0.0652330303016196
ACH-000657,-0.19571911927218535
ACH-000658,0.0015529050827386768
ACH-000661,-0.17859734671737326
ACH-000662,0.17795144096625934
ACH-000663,-0.1040348064189249
ACH-000665,-0.016529382741823584
ACH-000671,-0.032055392782978684
ACH-000672,0.3715633735418288
ACH-000673,-0.08805441866902781
ACH-000676,-0.07782175478543751
ACH-000677,0.04304363884600528
ACH-000681,-0.12487095335169095
ACH-000683,-0.04538271752609085
ACH-000684,-0.132664632631778
ACH-000688,0.030591014305753183
ACH-000693,-0.01014972838986479
ACH-000694,-0.15517061102423552
ACH-000695,0.20275128806025694
ACH-000696,-0.07361059925789709
ACH-000697,-0.13130076639171226
ACH-000699,-0.03425466485472798
ACH-000701,0.09021096280969687
ACH-000706,0.0325744430219206
ACH-000711,-0.07788298407563311
ACH-000713,-0.4908886913811356
ACH-000714,-0.20235095151804086
ACH-000718,-0.03692549532376525
ACH-000720,-0.12385477316353945
ACH-000721,-0.06417228034807614
ACH-000724,-0.11378978493436435
ACH-000725,0.032159169594985736
ACH-000732,-0.11740144633995417
ACH-000734,0.017219011148339285
ACH-000735,-0.07934852428566548
ACH-000736,0.04241822491781603
ACH-000738,-0.009507702106082608
ACH-000746,0.11672840980437026
ACH-000747,-0.05990247841294821
ACH-000748,-0.0845557677465625
ACH-000753,-0.08615648346982095
ACH-000756,0.22251637298243174
ACH-000757,0.047314220991990535
ACH-000758,-0.12689787326375876
ACH-000760,-0.023046766136154768
ACH-000762,-0.0764455398058677
ACH-000763,0.02344730510467409
ACH-000764,-0.15794384273027742
ACH-000765,0.026459207165901902
ACH-000766,-0.032099147925477925
ACH-000767,0.004153933206053128
ACH-000768,0.04651651020815622
ACH-000769,0.02991111084015169
ACH-000770,-0.043046024233608066
ACH-000771,-0.12476576260975895
ACH-000773,-0.21920475868741884
ACH-000776,0.026749902960708453
ACH-000777,-0.09413066283091072
ACH-000778,-0.09446589336124436
ACH-000781,-0.14348375884982578
ACH-000782,0.07702035160104229
ACH-000783,-0.14315278150146502
ACH-000784,-0.02357796412142389
ACH-000785,-0.04714598039087887
ACH-000787,-0.06329545106144498
ACH-000788,-0.06845097138012525
ACH-000791,0.006959905802784754
ACH-000792,-0.08957039526997984
ACH-000794,-0.10316087686571468
ACH-000796,-0.08221238661446696
ACH-000798,-0.1616691500916152
ACH-000799,-0.16898625057180974
ACH-000800,-0.011960550389390432
ACH-000802,-0.11611723978398895
ACH-000804,-0.06987044965512776
ACH-000805,-0.08996301181634643
ACH-000809,-0.08817199911168633
ACH-000810,-0.043571892868784975
ACH-000811,-0.10451739289357934
ACH-000817,0.026144631222621558
ACH-000819,-0.03061777524505142
ACH-000820,0.013589777001841349
ACH-000821,-0.1564272226665451
ACH-000822,-0.019805503588078324
ACH-000823,-0.15461496190558782
ACH-000824,-0.098396687895564
ACH-000827,-0.04054652458841434
ACH-000829,-0.24042236587330165
ACH-000831,-0.12269346973485952
ACH-000832,-0.06514828690293906
ACH-000833,-0.023554947068306888
ACH-000834,-0.1947574152155452
ACH-000835,-0.05663173480811316
ACH-000836,0.013326758072993508
ACH-000837,0.029145376099829014
ACH-000838,-0.0791618345329226
ACH-000839,0.12051031168293724
ACH-000840,-0.001573927839491615
ACH-000841,-0.14869259448908434
ACH-000843,-0.2280899472314857
ACH-000846,0.1150402387682714
ACH-000847,-0.18795534706532596
ACH-000848,-0.043085513073780966
ACH-000849,-0.07094904527789009
ACH-000851,-0.06616347699012262
ACH-000855,-0.13024802998741955
ACH-000856,-0.1226665863047879
ACH-000858,0.0033789686689604218
ACH-000859,0.04572033724218138
ACH-000861,-0.004028413832005182
ACH-000862,-0.07124270802775604
ACH-000865,-0.0960640474350098
ACH-000866,-0.10713224032079237
ACH-000867,-0.004459782382505606
ACH-000869,-0.07588850815679372
ACH-000872,0.027941412817607217
ACH-000873,-0.11861665211017175
ACH-000876,-0.16258199968305792
ACH-000878,-0.10297738754402573
ACH-000880,-0.15045614717016104
ACH-000881,-0.053636945727314526
ACH-000882,-0.15504003401356556
ACH-000884,-0.05328610431552412
ACH-000885,-0.026900233237761858
ACH-000887,-0.08310301827362535
ACH-000889,-0.09958376442371723
ACH-000896,-0.08579439816126716
ACH-000898,0.14073742974545878
ACH-000900,-0.1225373570576718
ACH-000901,-0.10767885949418657
ACH-000905,-0.2663858115001495
ACH-000906,-0.1245254669100056
ACH-000907,0.1937266494476957
ACH-000910,-0.06359542569020303
ACH-000911,-0.08682862578003671
ACH-000912,-0.030930229944895662
ACH-000913,-0.11379253184078325
ACH-000915,-0.17531996531185925
ACH-000916,0.03887285010326324
ACH-000917,-0.22790257349780024
ACH-000920,0.21944260903183546
ACH-000921,-0.06739864594178048
ACH-000924,-0.10018580462698162
ACH-000926,-0.10553669347655792
ACH-000928,0.09164629383662347
ACH-000929,0.010677870868439295
ACH-000932,-0.02395183862482588
ACH-000935,-0.2140025837076472
ACH-000936,-0.15765124109144338
ACH-000937,-0.026796703824851033
ACH-000938,0.003144818767020177
ACH-000939,-0.0005329546853492875
ACH-000941,-0.0512244899766577
ACH-000943,-0.06597202280385979
ACH-000946,0.05553412556681486
ACH-000947,-0.09628404620540497
ACH-000948,-0.09344717496047997
ACH-000950,-0.1683875902574902
ACH-000953,0.04778840308503489
ACH-000954,0.005370964701166471
ACH-000957,-0.12396556809854113
ACH-000958,-0.1386029601030353
ACH-000960,-0.0489779699158386
ACH-000963,-0.0926509266120554
ACH-000968,-0.08095460030651429
ACH-000969,-0.11550100324713315
ACH-000972,0.13612892335677432
ACH-000973,-0.11235184092240537
ACH-000974,-0.12732018426843658
ACH-000978,0.10476387064787562
ACH-000984,-0.08604451491369668
ACH-000986,-0.012681289249695514
ACH-000988,-0.0041728427142010225
ACH-000993,-0.04478746709946809
ACH-000994,-0.1645084035030082
ACH-000996,0.10326928078059447
ACH-001001,-0.07473105468750546
ACH-001020,-0.18036559951132325
ACH-001028,-0.08714147191371803
ACH-001031,0.046629148288442605
ACH-001038,-0.09351019386948724
ACH-001048,-0.08197896852372633
ACH-001050,0.026971895774811516
ACH-001053,-0.0712435213234682
ACH-001054,-0.008176666673117183
ACH-001061,-0.09471054796294733
ACH-001067,-0.04086267465738426
ACH-001075,-0.2542697834000513
ACH-001096,0.03253121462799647
ACH-001111,-0.358210997608852
ACH-001119,-0.15802916914760973
ACH-001128,-0.17665110235700562
ACH-001134,0.02731227232173721
ACH-001151,-0.08829112812512567
ACH-001163,-0.08370961978861613
ACH-001164,-0.2864369856439517
ACH-001183,0.15283162211017906
ACH-001192,-0.06264416071165449
ACH-001193,-0.11905382795446325
ACH-001196,-0.11406193514828772
ACH-001197,0.016817008760751654
ACH-001205,-0.057007313145725914
ACH-001211,-0.07456285076832611
ACH-001212,0.1448633979802483
ACH-001228,-0.03973671575845564
ACH-001232,0.07306737836400815
ACH-001239,-0.03790810633837462
ACH-001270,-0.2957394407848635
ACH-001274,-0.04766148144968412
ACH-001275,-0.1751753413043404
ACH-001277,-0.1549910363082984
ACH-001278,-0.048358768961227226
ACH-001280,0.02476616740086059
ACH-001283,-0.1406633655057475
ACH-001289,0.05437631505233915
ACH-001300,-0.12848031686915468
ACH-001301,-0.07415386846992725
ACH-001302,-0.14496327302663206
ACH-001306,-0.10457388536436434
ACH-001318,-0.11736481598448098
ACH-001322,-0.02799549091714832
ACH-001328,-0.0544925834814362
ACH-001332,-0.258229953045202
ACH-001336,0.004108850654448685
ACH-001346,0.02492363549948197
ACH-001353,-0.1046291674387725
ACH-001354,-0.060407401592846514
ACH-001367,0.01999992627332785
ACH-001368,-0.079302898211677
ACH-001374,0.12100023980577895
ACH-001377,-0.003583453677690497
ACH-001380,-0.0384340247539998
ACH-001391,-0.0789884775172095
ACH-001408,-0.03826102405337317
ACH-001430,-0.17848437969477146
ACH-001431,-0.18619752687375984
ACH-001450,-0.19322481728509028
ACH-001496,-0.15830376264376858
ACH-001500,-0.14806770163886054
ACH-001523,0.020809708350763668
ACH-001532,-0.027189241574258213
ACH-001550,-0.13376025978986095
ACH-001552,0.025344884948554868
ACH-001554,0.039993241571297314
ACH-001654,-0.1013079674634919
ACH-001735,-0.010105595254614408
ACH-001736,0.047706801590057316
ACH-001737,0.10569726269320362
ACH-001740,0.05144568171088574
ACH-001745,0.012436954137170714
ACH-001765,0.018216077385733533
