,NRTN (4902)
ACH-000004,0.06239387346824653
ACH-000005,0.2337103720121385
ACH-000007,0.08212756469021819
ACH-000009,0.09841913818655
ACH-000011,0.15347987376203112
ACH-000012,0.08060119210129423
ACH-000013,0.05796289661939327
ACH-000014,0.19271536171646386
ACH-000015,0.1083360034268782
ACH-000017,0.039425836663838316
ACH-000018,0.19968663162868416
ACH-000019,-0.12635254015416827
ACH-000021,-0.006740676432030547
ACH-000022,0.034926781768928224
ACH-000025,0.016625921637146268
ACH-000028,0.08474738842576396
ACH-000030,0.02784440824965053
ACH-000035,0.051680389303407466
ACH-000036,0.13119421270167275
ACH-000037,0.14482141750820535
ACH-000039,0.1606694656621102
ACH-000040,0.12123103205331155
ACH-000041,0.06903823595543496
ACH-000042,0.2045259825661942
ACH-000045,-0.023551607036238112
ACH-000047,0.08171214762936431
ACH-000052,0.15729152783988967
ACH-000053,0.048920109783402235
ACH-000054,0.08545097890438745
ACH-000055,0.07360813140191412
ACH-000060,0.21377754539441327
ACH-000067,0.0960981994978868
ACH-000070,0.1523660407502743
ACH-000075,0.15667429742062566
ACH-000078,0.16077143966422458
ACH-000082,0.15181919511544426
ACH-000085,-0.06767012907611761
ACH-000086,0.05380211017497782
ACH-000087,-0.07780131728593673
ACH-000092,0.06698743984411641
ACH-000095,0.012089475173234098
ACH-000097,0.06307506775588742
ACH-000098,-0.1078548525816138
ACH-000099,0.07009100413027385
ACH-000108,-0.050913571487804114
ACH-000113,0.007702835029325212
ACH-000116,0.17610276803332495
ACH-000118,0.12254483591188105
ACH-000120,0.06322433510585912
ACH-000123,0.246906379576618
ACH-000127,-0.01410221257143218
ACH-000128,-0.053389775328394035
ACH-000132,0.2577591357447033
ACH-000133,-0.011968986071891844
ACH-000137,0.0976779192534972
ACH-000138,-0.00895537336817493
ACH-000142,0.02468604509665605
ACH-000143,-0.06269255651275546
ACH-000146,0.050973370396165764
ACH-000148,0.17581980412652967
ACH-000150,0.08562692517596943
ACH-000152,0.035832204894728416
ACH-000153,0.248680806669401
ACH-000159,0.12801549945625088
ACH-000160,0.0755141530666891
ACH-000163,0.07159280197267756
ACH-000167,0.2965738752711185
ACH-000168,-0.06220313007930356
ACH-000169,0.11290038522400266
ACH-000178,0.03279015745448945
ACH-000183,-0.04719095840887181
ACH-000188,0.07562574799849409
ACH-000189,0.18669748647266834
ACH-000190,0.05391876805594552
ACH-000198,0.159600456770665
ACH-000203,0.08783266049804933
ACH-000204,-0.016349820050342512
ACH-000206,0.16619905643624505
ACH-000207,0.09950542883705576
ACH-000208,0.0930107398190963
ACH-000210,0.043758068926312496
ACH-000211,0.13288442092067598
ACH-000215,0.1205552712309231
ACH-000221,0.03203549174545668
