,P2RY12 (64805)
ACH-000004,-0.3239699994021904
ACH-000005,-0.22244195319301024
ACH-000007,-0.0879599123780679
ACH-000009,-0.053083631361207584
ACH-000011,-0.19262257810253824
ACH-000012,0.024336740839687045
ACH-000013,0.0015643981870317538
ACH-000014,-0.2689437446526671
ACH-000015,-0.12073104674475785
ACH-000017,-0.1103859205001657
ACH-000018,0.018911032352923667
ACH-000019,0.026045054621939564
ACH-000021,-0.10279196496229
ACH-000022,-0.09630031582456314
ACH-000025,-0.1305147816341031
ACH-000028,-0.10763432498925088
ACH-000030,-0.07391895308851236
ACH-000035,-0.3767861462013351
ACH-000036,-0.07813375912696671
ACH-000037,-0.18826318005130815
ACH-000039,-0.020623522051210826
ACH-000040,-0.10321441494571652
ACH-000041,-0.24053767853942976
ACH-000042,-0.1579554833534248
ACH-000045,0.0043890232171302675
ACH-000047,0.01721320373146741
ACH-000052,-0.3413224129974886
ACH-000053,-0.053270743536071134
ACH-000054,-0.013835674882787544
ACH-000055,-0.15222361172671828
ACH-000060,-0.2374444355559253
ACH-000067,-0.3060645135884623
ACH-000070,-0.1972959773750181
ACH-000075,-0.12647838096918793
ACH-000078,-0.01650124009119648
ACH-000082,-0.13793630934364914
ACH-000085,-0.1414439339745278
ACH-000086,0.0029096945145505987
ACH-000087,-0.035170448430439545
ACH-000092,-0.2085739960468743
ACH-000095,-0.17963346480291348
ACH-000097,0.04780375379713822
ACH-000098,-0.1620912866906456
ACH-000099,-0.12052469044077113
ACH-000108,-0.1477310442266406
ACH-000113,-0.21068519805534835
ACH-000116,-0.06575032076462492
ACH-000118,-0.06258031249518398
ACH-000120,-0.07733342906006753
ACH-000123,-0.0299789311337173
ACH-000127,-0.008652616895808509
ACH-000128,-0.1795197582382167
ACH-000132,-0.21606240751747025
ACH-000133,-0.10804439233925456
ACH-000137,0.08589775735668517
ACH-000138,-0.07400715340286218
ACH-000142,-0.06252812297192598
ACH-000143,0.11421258627082813
ACH-000146,-0.10173097264267077
ACH-000148,-0.0007744982195305296
ACH-000150,-0.22964972576753
ACH-000152,-0.09536403859135137
ACH-000153,0.07444255068237073
ACH-000159,-0.17739602163974955
ACH-000160,-0.2176048669849635
ACH-000163,-0.16626922442771638
ACH-000167,-0.2449709874200522
ACH-000168,-0.21726391778184592
ACH-000169,-0.19460401546287706
ACH-000178,-0.12388628534456472
ACH-000183,-0.14700485565585933
ACH-000188,-0.05024630493566662
ACH-000189,-0.1050314825631583
ACH-000190,-0.11956312255010468
ACH-000198,-0.06667816804076879
ACH-000203,-0.14676730838685562
ACH-000204,0.3464966687718127
ACH-000206,-0.1032602297854978
ACH-000207,-0.19144650798318502
ACH-000208,-0.3308413276140038
ACH-000210,-0.2784183520789389
ACH-000211,-0.12098754805949045
ACH-000215,-0.0822878086639665
ACH-000221,-0.08843662081962116
ACH-000222,-0.0555039106883246
ACH-000223,-0.06909980747836503
ACH-000226,0.05057907399561112
ACH-000227,-0.10890454583172322
ACH-000228,-0.040472002997971435
ACH-000231,-0.06247374358101749
ACH-000232,-0.034085135922967864
ACH-000233,-0.2533209187907753
ACH-000234,-0.15938509050447258
ACH-000235,-0.10282252449410212
ACH-000237,-0.10113167499626076
ACH-000238,0.01259334901143478
ACH-000242,-0.01701320723758011
ACH-000243,-0.08069148449888626
ACH-000244,0.09824918786258577
ACH-000246,-0.07038020236269794
ACH-000248,-0.09371141060788296
ACH-000250,-0.1355837811829071
ACH-000251,0.1012647242423818
ACH-000252,-0.4083836962816558
ACH-000253,-0.16253832150338232
ACH-000255,-0.08132897547571717
ACH-000256,-0.2986518341121261
ACH-000257,0.03368764530510866
ACH-000258,-0.15242839852695636
ACH-000259,-0.208269189533768
ACH-000260,-0.1592331060100373
ACH-000261,-0.0658389299601531
ACH-000262,-0.11733826042755965
ACH-000263,-0.059659516408195515
ACH-000264,-0.05952394294467059
ACH-000265,-0.17627267948388192
ACH-000266,-0.18456458859018648
ACH-000272,-0.14721542285105427
ACH-000274,-0.14701790409693669
ACH-000277,-0.1897749253285116
ACH-000278,-0.0859369746935192
ACH-000279,-0.14767565073751804
ACH-000280,-0.20545511178767187
