,NVL (4931)
ACH-000329,-0.7690509114363523
ACH-000330,-0.7741383815725185
ACH-000331,-1.0662062594925252
ACH-000332,-0.8679369778866478
ACH-000334,-1.0678095601441269
ACH-000335,-0.7836475054345073
ACH-000336,-0.9634515243474432
ACH-000337,-1.0224909024299944
ACH-000338,-1.0491274440955904
ACH-000339,-0.742662078882607
ACH-000341,-0.799544045833302
ACH-000348,-0.8657005820936284
ACH-000350,-0.7696184252834437
ACH-000352,-1.015928497287408
ACH-000356,-0.9294025955859928
ACH-000361,-1.1217453397721475
ACH-000362,-0.8084329262626575
ACH-000363,-0.8003596566134983
ACH-000364,-0.8869802201948659
ACH-000365,-0.9808892932902036
ACH-000366,-0.8604244342919889
ACH-000368,-0.8246767277979596
ACH-000374,-0.8335745650738534
ACH-000375,-1.0918928477052652
ACH-000376,-0.948417605248726
ACH-000381,-0.9339556581490228
ACH-000383,-0.9133583088116666
ACH-000387,-0.95519987584077
ACH-000389,-0.9374876651154452
ACH-000390,-0.9033562205807618
ACH-000393,-1.0177195422183174
ACH-000395,-1.158883939226566
ACH-000396,-0.8353766457461085
ACH-000397,-0.8606822432829558
ACH-000401,-0.7168292617905974
ACH-000402,-0.9929067250083754
ACH-000403,-0.8576885934340551
ACH-000404,-1.1316938029039652
ACH-000406,-0.8426791642343573
ACH-000407,-0.9203736148936928
ACH-000408,-1.0247862719984702
ACH-000410,-1.1878576239982062
ACH-000411,-0.8511210251138748
ACH-000414,-0.7453039277356197
ACH-000415,-0.9596303364971565
ACH-000416,-0.8635108134931273
ACH-000420,-0.8336391386718113
ACH-000421,-1.0116890734712678
ACH-000424,-0.8660773752131999
ACH-000425,-1.0857405051273772
ACH-000426,-0.6224499945294211
ACH-000427,-0.5056726997163249
ACH-000433,-0.719013858888527
ACH-000435,-0.9032410493288802
ACH-000436,-0.8002114809239813
ACH-000444,-0.9031358837348956
ACH-000445,-0.906192695138675
ACH-000448,-0.8426531873484829
ACH-000450,-0.9278325267418542
ACH-000452,-1.0208122106565958
ACH-000454,-0.8274736004379392
ACH-000458,-0.9087080811957216
ACH-000459,-0.8534304559917141
ACH-000460,-0.6786003088536959
ACH-000461,-0.934790369569918
ACH-000463,-0.8972690391484441
ACH-000464,-0.923359086936205
ACH-000466,-0.9727677838848984
ACH-000467,-0.783944107464885
ACH-000468,-0.7433410945831685
ACH-000469,-0.8180508494910198
ACH-000470,-0.9711255223905764
ACH-000471,-0.8981599248565545
ACH-000472,-0.7351014921375453
ACH-000473,-1.0270080890872322
ACH-000475,-0.7517846662167059
ACH-000476,-0.7797631453596986
ACH-000477,-1.0287165400131704
ACH-000479,-0.947897081226635
ACH-000480,-0.8182871503569059
ACH-000481,-0.9598027051992379
ACH-000483,-1.0601655847606395
ACH-000484,-1.0419537667762222
ACH-000485,-0.846003463441525
ACH-000486,-0.8684779007550228
ACH-000487,-0.8252648179434685
ACH-000488,-0.8788284788170089
ACH-000490,-0.9554448517946968
ACH-000491,-0.8993695934227474
ACH-000495,-0.8378646737457319
ACH-000496,-1.0321321886775705
ACH-000499,-0.9668905871393572
ACH-000500,-1.2369209214936552
ACH-000502,-0.9110949156843396
ACH-000503,-0.8051418834463706
ACH-000505,-0.9127540915077776
ACH-000507,-1.0671542299680163
ACH-000510,-1.0311131227333423
ACH-000511,-1.016007988786873
ACH-000512,-0.827845348783905
ACH-000516,-0.9115793125757492
ACH-000517,-1.0044505072883805
ACH-000518,-1.2890741830100392
ACH-000520,-0.9245800661073555
ACH-000521,-0.7792001022122254
ACH-000522,-0.8057742140157169
ACH-000524,-0.8406586112012515
ACH-000527,-0.9601424900434072
ACH-000528,-0.9989396842417779
ACH-000537,-0.9080109525480476
ACH-000541,-0.7538800422099903
ACH-000542,-0.896081700481038
ACH-000544,-0.8161896632741896
ACH-000545,-0.8726190093703657
ACH-000547,-1.1089418213144988
ACH-000548,-0.8141779969926554
ACH-000549,-0.9986046566936612
ACH-000550,-1.021027043279902
ACH-000552,-1.1295843843514048
ACH-000556,-0.8918865787652059
ACH-000557,-0.8537226893356505
ACH-000569,-0.9532205347136524
ACH-000570,-0.8929849236325638
ACH-000571,-0.8607301064152134
ACH-000573,-0.9223372374559312
ACH-000576,-0.8330400330777694
ACH-000579,-1.070536989283372
ACH-000580,-1.2611408170187821
ACH-000584,-0.8828671325691518
ACH-000585,-0.8753219788067699
ACH-000588,-0.8998278982551545
ACH-000589,-0.7875000982951054
ACH-000591,-1.018058903001257
ACH-000593,-0.9699257578109448
ACH-000600,-0.8739491197799536
ACH-000601,-0.7844524405968349
ACH-000605,-0.9781070835803384
ACH-000606,-1.0567871062925889
ACH-000608,-0.8140360510723882
ACH-000614,-1.119447541822388
ACH-000616,-0.6274514706293042
ACH-000618,-0.9299702729295712
ACH-000619,-1.063188642014318
ACH-000620,-0.9290809065584564
ACH-000621,-0.7637117682255706
ACH-000622,-1.0983608304471764
ACH-000623,-0.9223142608506206
ACH-000624,-0.9756519795139084
ACH-000627,-1.127324721365495
ACH-000630,-0.8730640004198734
ACH-000631,-0.8963380294009787
ACH-000632,-0.9528229104473
ACH-000633,-0.6982007609918383
ACH-000637,-0.8889724627072854
ACH-000638,-0.9219386751221644
ACH-000646,-0.8777344245582307
ACH-000647,-0.8366884891877849
ACH-000648,-0.8958939696180152
ACH-000649,-1.029095502233191
ACH-000651,-0.9145367833145012
ACH-000652,-0.9200138880724704
ACH-000653,-1.0106072874266838
ACH-000657,-0.9058839147725658
ACH-000658,-0.7551379133513385
ACH-000661,-0.9339393253174526
ACH-000662,-0.7867612781078595
ACH-000663,-1.2229744471308586
ACH-000665,-0.7700222715196826
ACH-000671,-0.8338139181474037
ACH-000672,-1.0972713718811598
ACH-000673,-0.8278787480296971
ACH-000676,-0.9879654725543024
ACH-000677,-1.0049484918010878
ACH-000681,-0.8807561820121785
ACH-000683,-0.9272444026487964
ACH-000684,-0.6782424083305153
ACH-000688,-0.8594732193719976
ACH-000693,-0.8357619409895085
ACH-000694,-0.989368785068136
ACH-000695,-0.8351615102364233
ACH-000696,-0.8661726897714542
ACH-000697,-0.9039697348545264
ACH-000699,-0.8811730310198842
ACH-000701,-0.9656054748934334
ACH-000706,-1.2682911055866921
ACH-000711,-0.9113374024363096
ACH-000713,-0.9512781970569796
ACH-000714,-0.7531464620976425
ACH-000718,-0.9107652262537228
ACH-000720,-0.9483127005794948
ACH-000721,-0.9122771806836252
ACH-000724,-0.7581463419095206
ACH-000725,-0.7522163264659729
ACH-000732,-0.7696369265591702
ACH-000734,-0.8358688534068579
ACH-000735,-1.0509513074030692
ACH-000736,-0.8835835190147519
ACH-000738,-0.9872721010954002
ACH-000746,-0.9628899347679641
ACH-000747,-0.984760053078421
ACH-000748,-1.0474217544163729
ACH-000753,-0.9003856555792206
ACH-000756,-0.5866469964766009
ACH-000757,-0.9342582380461828
ACH-000758,-0.9207734991879728
ACH-000760,-1.0176251646043006
ACH-000762,-0.965021776638752
ACH-000763,-0.7458464760092428
ACH-000764,-0.9448822448331808
ACH-000765,-0.947164527779102
ACH-000766,-0.932125760169198
ACH-000767,-0.9766279952076072
ACH-000768,-0.920790762337103
ACH-000769,-1.1475494102996755
ACH-000770,-0.9902922510819336
ACH-000771,-0.8249854126571192
ACH-000773,-0.6995935050046441
ACH-000776,-0.7240687357629021
ACH-000777,-0.8283504271920925
ACH-000778,-0.786669169331434
ACH-000781,-0.9205931534958159
ACH-000782,-1.005658232282655
ACH-000783,-0.8653480367619071
ACH-000784,-0.9049027650202428
ACH-000785,-0.9540444970892012
ACH-000787,-0.9179193248158914
ACH-000788,-0.8640821862417759
ACH-000791,-0.981780323734065
ACH-000792,-0.7570351603593095
ACH-000794,-0.8936714326660565
ACH-000796,-0.7900109140399996
ACH-000798,-0.7904180578705365
ACH-000799,-0.7253326025130776
ACH-000800,-1.0298703340044577
ACH-000802,-1.0636343134438755
ACH-000804,-0.6982687087135335
ACH-000805,-0.8521528815556471
ACH-000809,-0.9076253839690568
ACH-000810,-0.8353224070776448
ACH-000811,-0.9533471396438159
ACH-000817,-0.4871237227180421
ACH-000819,-1.2129980891660728
ACH-000820,-1.0110652781784537
ACH-000821,-0.856741960850991
ACH-000822,-0.8813204166030418
ACH-000823,-0.9744424060517952
ACH-000824,-0.9673927583213512
ACH-000827,-0.8785461376656921
ACH-000829,-0.9749491109958184
ACH-000831,-0.8372698857479133
ACH-000832,-0.9287448869597276
ACH-000833,-1.1288075430579654
ACH-000834,-0.7936639931177657
ACH-000835,-1.1199056228256243
ACH-000836,-0.9780195333227546
ACH-000837,-0.7658112135462162
ACH-000838,-1.258086257996544
ACH-000839,-0.8542360093062534
ACH-000840,-1.1337913519663878
ACH-000841,-1.005145564584944
ACH-000843,-0.9209486055136212
ACH-000846,-0.9102495075515488
ACH-000847,-0.8303146211867979
ACH-000848,-1.0637578387985354
ACH-000849,-0.7647596908930121
ACH-000851,-0.8023826276070629
ACH-000855,-0.9631592778048814
ACH-000856,-1.255421015155824
ACH-000858,-0.8807030193931046
ACH-000859,-0.8942657445837447
ACH-000861,-0.8951075383767687
ACH-000862,-1.0248007256630705
ACH-000865,-0.9245812177928898
ACH-000866,-0.7173653824547676
ACH-000867,-0.9914666897127526
ACH-000869,-0.8797706594872392
ACH-000872,-1.0223802620104605
ACH-000873,-0.6938618599565897
ACH-000876,-0.8897766318729704
ACH-000878,-0.8783567508616482
ACH-000880,-1.0013594278352194
ACH-000881,-1.072998392423339
ACH-000882,-1.0941370286393757
ACH-000884,-0.8776056643340117
ACH-000885,-1.1090001796025892
ACH-000887,-0.9143785192330393
ACH-000889,-0.8332918622897239
ACH-000896,-0.916105188297006
ACH-000898,-0.9578894171336928
ACH-000900,-0.7787628142737756
ACH-000901,-0.8659870387918345
ACH-000905,-0.9234615150296156
ACH-000906,-1.049574063727975
ACH-000907,-0.9308008847649576
ACH-000910,-0.7504687170081431
ACH-000911,-0.8045664100361619
ACH-000912,-1.0171107181206307
ACH-000913,-0.983405371480128
ACH-000915,-0.8066766167398898
ACH-000916,-1.086022088733229
ACH-000917,-1.1052728965796683
ACH-000920,-0.7233230254253185
ACH-000921,-0.9728159555112555
ACH-000924,-0.8927441248039748
ACH-000926,-0.9885276105018644
ACH-000928,-1.0241734249877628
ACH-000929,-1.00871049109589
ACH-000932,-0.8620334424250503
ACH-000935,-1.0093058189209598
ACH-000936,-1.03965134195103
ACH-000937,-0.7745068103682534
ACH-000938,-0.7758765992335647
ACH-000939,-0.977705176391896
ACH-000941,-0.7993274490403462
ACH-000943,-0.9286357381446636
ACH-000946,-0.9183223883098006
ACH-000947,-0.8511962463769946
ACH-000948,-0.8826232825691187
ACH-000950,-1.0804904959270545
ACH-000953,-0.7865157378828845
ACH-000954,-1.0394377869987652
ACH-000957,-1.0008739416257295
ACH-000958,-0.972831099884986
ACH-000960,-0.8841644771680629
ACH-000963,-0.977605162931588
ACH-000968,-1.062030048129194
ACH-000969,-0.9078524239416852
ACH-000972,-0.9825213202854636
ACH-000973,-0.9251434001114848
ACH-000974,-0.8627712654119368
ACH-000978,-0.6969049225363168
ACH-000984,-0.8092560025418204
ACH-000986,-1.1578255340739818
ACH-000988,-0.7634922893914291
ACH-000993,-0.8332566026541397
ACH-000994,-0.7468883295964697
ACH-000996,-1.0775801727534309
ACH-001001,-0.7760071278706666
ACH-001020,-0.7652053923039186
ACH-001028,-0.9375323753713054
ACH-001031,-1.0427990187545193
ACH-001038,-0.7084392175277802
ACH-001048,-0.9355974705390164
ACH-001050,-1.0870891039967718
ACH-001053,-1.137336192601374
ACH-001054,-0.8330985360769895
ACH-001061,-1.060600983251673
ACH-001067,-0.9300320596062296
ACH-001075,-1.0055325177361942
ACH-001096,-0.9455558086381588
ACH-001111,-0.7848557908646264
ACH-001119,-1.0026347820039485
ACH-001128,-1.1305742102854537
ACH-001134,-0.763041503395137
ACH-001151,-1.0075843289961937
ACH-001163,-0.9570463497989266
ACH-001164,-0.7564977676518374
ACH-001183,-0.8111146327767972
ACH-001192,-0.8409972406823527
ACH-001193,-0.8540324455226908
ACH-001196,-0.6293340544723777
ACH-001197,-0.6981553688308368
ACH-001205,-0.7439706948819016
ACH-001211,-0.6735942207675023
ACH-001212,-0.9183784828652508
ACH-001228,-0.8294039424051534
ACH-001232,-0.9527885263006756
ACH-001239,-0.8038522656665517
ACH-001270,-0.7817462775061452
ACH-001274,-0.8306400420583852
ACH-001275,-0.7714205038263174
ACH-001277,-0.9880106485513274
ACH-001278,-1.2287096388733163
ACH-001280,-0.9758571367787546
ACH-001283,-1.1572340031864266
ACH-001289,-0.8861101161797903
ACH-001300,-1.1275721520912056
ACH-001301,-0.673645310822699
ACH-001302,-1.0834999490553143
ACH-001306,-0.9661501408053372
ACH-001318,-0.8833549553434262
ACH-001322,-1.054033442754891
ACH-001328,-0.8205522648401726
ACH-001332,-0.9148994839636914
ACH-001336,-0.8817795735168996
ACH-001346,-0.949333743164172
ACH-001353,-0.8988171915265891
ACH-001354,-0.517977974053675
ACH-001367,-0.91148152424261
ACH-001368,-0.9846167859966236
ACH-001374,-0.6934743078141913
ACH-001377,-0.8707546059803526
ACH-001380,-0.8212670998279596
ACH-001391,-0.9235830456619644
ACH-001408,-1.0542191673154568
ACH-001430,-1.0150525293871009
ACH-001431,-0.7676504670616952
ACH-001450,-1.0473762469260697
ACH-001496,-0.9959643326287932
ACH-001500,-0.8314731824730952
ACH-001523,-0.8598581743031701
ACH-001532,-0.8504641900909118
ACH-001550,-1.0945454503418248
ACH-001552,-0.8669256380421885
ACH-001554,-0.9008027465331508
ACH-001654,-0.8814001865411023
ACH-001735,-1.045659315683127
ACH-001736,-0.8367615549466783
ACH-001737,-0.7154351221423733
ACH-001740,-0.8330178806954636
ACH-001745,-0.9141880366854688
ACH-001765,-0.9035738731346508
