,GFOD1 (54438)
ACH-000004,0.16463455499659815
ACH-000005,0.3857907336841284
ACH-000007,0.13844098797027346
ACH-000009,0.14724008488051835
ACH-000011,0.20985841982716485
ACH-000012,0.16710078287933192
ACH-000013,0.15724367549498852
ACH-000014,0.1619082801332356
ACH-000015,0.13254955169709326
ACH-000017,0.09991453311948703
ACH-000018,-0.003069379236180219
ACH-000019,0.13282819341749053
ACH-000021,0.12130367902351427
ACH-000022,0.13837898243198948
ACH-000025,0.08004362346507936
ACH-000028,0.1553453724842977
ACH-000030,0.18697190896470486
ACH-000035,0.2299340311606776
ACH-000036,0.1292082583115767
ACH-000037,0.15207947705828084
ACH-000039,0.2755208673264234
ACH-000040,0.1269525267794007
ACH-000041,0.08755599879480203
ACH-000042,0.10234530116823944
ACH-000045,0.2415466616699386
ACH-000047,0.17463680847832355
ACH-000052,0.18552979262393907
ACH-000053,0.2067877826550044
ACH-000054,0.211637620754904
ACH-000055,0.1717480996899013
ACH-000060,0.11549617915106812
ACH-000067,0.05694935906866199
ACH-000070,0.2985928565454946
ACH-000075,0.2783827772638581
ACH-000078,0.3316119765759961
ACH-000082,0.20638104180292444
ACH-000085,0.2495362621407641
ACH-000086,0.2374747416637016
ACH-000087,0.011870099135214352
ACH-000092,0.2073983126995348
ACH-000095,0.15480788525144062
ACH-000097,0.21172185020631032
ACH-000098,0.16252357077852195
ACH-000099,0.2529397948034477
ACH-000108,0.102647770406167
ACH-000113,0.05801533476741341
ACH-000116,0.2307800435957433
ACH-000118,0.06920055677465382
ACH-000120,0.07770222502394128
ACH-000123,0.11699634045302965
ACH-000127,0.14055333811890755
ACH-000128,0.2069814392791036
ACH-000132,0.1314599327655298
ACH-000133,0.058216597244407677
ACH-000137,0.10966605618137633
ACH-000138,0.18452607199625096
ACH-000142,0.11821647183753126
ACH-000143,0.15797513337536198
ACH-000146,0.2980904513943755
ACH-000148,0.12251055530111925
ACH-000150,0.17755278256466825
ACH-000152,0.08045673498984357
ACH-000153,0.020981801511416417
ACH-000159,0.16216343328268748
ACH-000160,0.0503430721858307
ACH-000163,0.20174977227423185
ACH-000167,-0.024814269844710617
ACH-000168,0.01281457867033163
ACH-000169,0.2314652478300549
ACH-000178,0.2657795332500944
ACH-000183,0.1828274981025189
ACH-000188,0.2324112646842237
ACH-000189,0.3411107630163497
ACH-000190,0.2816811146621044
ACH-000198,0.26460382676301936
ACH-000203,0.13861695303425592
ACH-000204,0.2795680539153875
ACH-000206,0.2247982503215351
ACH-000207,0.2398423718327032
ACH-000208,0.059676082735333785
ACH-000210,0.12841902225985735
ACH-000211,0.13146212981607508
ACH-000215,0.14475015659296195
ACH-000221,0.28789711970522386
ACH-000222,0.10613892922630314
ACH-000223,-0.017042832571068194
ACH-000226,0.2496445888374783
ACH-000227,0.0733260238240406
ACH-000228,0.1836111073121115
ACH-000231,0.11749094088999758
ACH-000232,0.2038947332629716
ACH-000233,0.2581834203435715
ACH-000234,0.06975703466430938
ACH-000235,0.151195634608372
ACH-000237,0.2327413192655318
ACH-000238,0.0893148919738267
ACH-000242,0.4916893864374721
ACH-000243,0.14069189848248306
ACH-000244,0.13070649634479936
ACH-000246,0.1016088577471006
ACH-000248,0.17415716729200745
ACH-000250,0.2076302903557521
ACH-000251,0.47859831918057
ACH-000252,0.2919889846806976
ACH-000253,0.18142426327608094
ACH-000255,0.2012047839211747
ACH-000256,0.2563669348475233
ACH-000257,0.21057819162186486
