,DESI1 (27351)
ACH-000521,-0.09362605744845018
ACH-000522,-0.06102184295977384
ACH-000524,-0.2601772916071511
ACH-000527,-0.1653247220717243
ACH-000528,-0.15423569010336344
ACH-000537,-0.13889350099089742
ACH-000541,-0.2557631611202507
ACH-000542,-0.10728068488388896
ACH-000544,-0.22418802855529604
ACH-000545,0.07358133854959156
ACH-000547,-0.2620990716368564
ACH-000548,-0.07475553085213013
ACH-000549,-0.2760426733770311
ACH-000550,-0.2000685614004127
ACH-000552,-0.1719351257207634
ACH-000556,-0.1191087024228422
ACH-000557,-0.2209570960680702
ACH-000569,-0.24750737677351475
ACH-000570,-0.333248410239831
ACH-000571,-0.23782649004634296
ACH-000573,-0.08450442840211715
ACH-000576,-0.20135412793923607
ACH-000579,-0.15428296017764628
ACH-000580,-0.055124002864519066
ACH-000584,-0.1910472657827169
ACH-000585,-0.07307085688890354
ACH-000588,-0.08384485171250708
ACH-000589,-0.14149267932954948
ACH-000591,-0.20789756299337
ACH-000593,-0.10900176412399466
ACH-000600,0.05289117358268016
ACH-000601,-0.1845698140852255
ACH-000605,-0.3417000323094465
ACH-000606,-0.1820556835723204
ACH-000608,-0.2720979105894387
ACH-000614,-0.16686599244267253
ACH-000616,-0.11924929599504247
ACH-000618,-0.16965467332938186
ACH-000619,-0.10693172850128488
ACH-000620,-0.16171438407238872
ACH-000621,-0.2294935917857887
ACH-000622,-0.18562757713720385
ACH-000623,-0.3366580703740861
ACH-000624,-0.2490510695281705
ACH-000627,-0.15037958239311414
ACH-000630,-0.04445237585870114
ACH-000631,-0.3356292832471681
ACH-000632,-0.06978039533983986
ACH-000633,-0.18356714946987496
ACH-000637,-0.21036582199259174
ACH-000638,-0.056563416857840235
ACH-000646,-0.11346400589457364
ACH-000647,-0.21717635716792327
ACH-000648,0.039478936688429896
ACH-000649,-0.10952932577086558
ACH-000651,-0.15831587268807848
ACH-000652,-0.0036051009302862634
ACH-000653,-0.08372983977126111
ACH-000657,-0.19579627876159447
ACH-000658,-0.05980913920589007
ACH-000661,0.028528992061861495
ACH-000662,-0.4641349076615581
ACH-000663,-0.15571568828217378
ACH-000665,-0.2308281432282683
ACH-000671,-0.24026860140346706
ACH-000672,-0.08865065663620597
ACH-000673,-0.2344352427171897
ACH-000676,-0.0958429907084444
ACH-000677,-0.2118925447591529
ACH-000681,-0.0740695897398265
ACH-000683,-0.18465922325306175
ACH-000684,0.06360157045922296
ACH-000688,-0.14796852944676192
ACH-000693,-0.12050607668038572
ACH-000694,-0.16842084531466475
ACH-000695,-0.4060118872306756
ACH-000696,-0.0362332027942218
ACH-000697,-0.006436111558295617
ACH-000699,-0.14172583510200495
ACH-000701,-0.16434310474487435
ACH-000706,-0.15753271842340996
ACH-000711,-0.2330692633565984
ACH-000713,-0.08987102730287531
ACH-000714,-0.27097559089556217
ACH-000718,-0.11726525178745703
ACH-000720,-0.18236123959461534
ACH-000721,-0.1992640098839196
ACH-000724,-0.13656505424732526
ACH-000725,-0.29677723761627695
ACH-000732,-0.2486032276056964
ACH-000734,-0.14491830571174305
ACH-000735,-0.2441171378771569
ACH-000736,-0.2347800213045105
ACH-000738,-0.05294269621241435
ACH-000746,-0.18410894523903
ACH-000747,-0.3576177098557711
ACH-000748,-0.18925904367586371
ACH-000753,-0.12962553691485906
ACH-000756,-0.019165404768031444
ACH-000757,-0.28110811531496743
ACH-000758,-0.21298685419655344
ACH-000760,-0.2874613456418817
ACH-000762,-0.15879863475664707
ACH-000763,-0.1770639376968967
ACH-000764,-0.01844908287978894
ACH-000765,-0.02309712004115697
ACH-000766,-0.14820727809510292
ACH-000767,-0.21900086431647328
ACH-000768,-0.13653288676987646
ACH-000769,-0.21192251886031088
ACH-000770,-0.11045782291883408
ACH-000771,0.0021476716580104355
ACH-000773,-0.2159196088053396
ACH-000776,-0.05194657295851258
ACH-000777,-0.12705296021131973
ACH-000778,-0.1289374855076663
ACH-000781,-0.17324003928111845
ACH-000782,-0.1191026726082641
ACH-000783,-0.2501939865983674
ACH-000784,-0.13107524436402027
ACH-000785,-0.15064112052720538
ACH-000787,-0.1976883004216389
ACH-000788,-0.22443744895276888
ACH-000791,-0.25493044464246417
ACH-000792,-0.04765976586576217
ACH-000794,-0.10769365660593913
ACH-000796,-0.17403950339549515
ACH-000798,-0.11901836010995365
ACH-000799,-0.26512766782209884
ACH-000800,-0.057312433719994275
ACH-000802,0.0298493667892624
ACH-000804,-0.16516987646400258
ACH-000805,-0.24801265948008194
ACH-000809,-0.1928101165982544
ACH-000810,-0.17234726099524178
ACH-000811,-0.14045126587113765
ACH-000817,0.008284356018606682
ACH-000819,-0.09470236301289872
ACH-000820,-0.049736693786530235
ACH-000821,-0.670839818956511
ACH-000822,-0.06889787361031431
ACH-000823,-0.14108981063967202
ACH-000824,-0.06932993110641053
ACH-000827,-0.13589026757975942
ACH-000829,-0.18837604946877332
ACH-000831,-0.31178695672936635
ACH-000832,-0.017126088788519844
ACH-000833,-0.09227528721265547
ACH-000834,-0.0949214184698482
ACH-000835,-0.09025709801418333
ACH-000836,-0.323796819108198
ACH-000837,-0.11939969777408715
ACH-000838,-0.038407224403060936
ACH-000839,-0.19481840208379825
ACH-000840,-0.023692128904029545
ACH-000841,-0.1055281963201003
ACH-000843,-0.09183585478537627
ACH-000846,-0.100700547833021
ACH-000847,0.008985817030109054
ACH-000848,-0.1325076632860169
ACH-000849,-0.06564408679355868
ACH-000851,-0.12811804588343018
ACH-000855,-0.25780205564987546
ACH-000856,-0.02145506769499805
ACH-000858,-0.11150481127812888
ACH-000859,-0.4501540595186177
ACH-000861,-0.17889648427382215
ACH-000862,-0.11209840198310092
ACH-000865,-0.12710730862518207
ACH-000866,-0.17731351134613338
ACH-000867,-0.22370305833706425
ACH-000869,-0.14241482307099435
ACH-000872,-0.05384763219409206
ACH-000873,-0.21024824249732035
ACH-000876,-0.3210000273129455
ACH-000878,-0.2836343501333228
ACH-000880,-0.07357562608254675
ACH-000881,-0.19062996761885453
ACH-000882,-0.11430354210571192
ACH-000884,-0.3936502071335456
ACH-000885,-0.12018367521462185
ACH-000887,-0.19962786866245136
ACH-000889,-0.07236049091768294
ACH-000896,-0.12543490403104185
ACH-000898,-0.0299893095739602
ACH-000900,-0.228535908476463
ACH-000901,-0.2033854031655708
ACH-000905,-0.10819314842322074
ACH-000906,-0.25506891015514205
ACH-000907,-0.2184378687619731
ACH-000910,-0.14421251183259762
ACH-000911,-0.3828851518299128
ACH-000912,-0.1932145429359148
ACH-000913,0.008581973702862164
ACH-000915,-0.1399912949362788
ACH-000916,-0.3325163190952334
ACH-000917,-0.1368556902209128
ACH-000920,-0.22082027224333428
ACH-000921,-0.09392292160471932
ACH-000924,-0.044701283870999406
ACH-000926,-0.12554199966938956
ACH-000928,-0.1315730478050047
ACH-000929,-0.08859943105359587
ACH-000932,-0.10058374189785094
ACH-000935,-0.11567685933478625
ACH-000936,-0.1436334307641559
ACH-000937,-0.08559787413632823
ACH-000938,-0.2240281938172739
ACH-000939,-0.2683130781973434
ACH-000941,-0.06765202523048404
ACH-000943,-0.02361531444747024
ACH-000946,-0.2313474654015942
ACH-000947,-0.1664643026403596
ACH-000948,-0.15253925258965714
ACH-000950,-0.2501430150435991
ACH-000953,-0.1107001681337595
ACH-000954,-0.20363384132632367
ACH-000957,-0.24231996300212666
ACH-000958,-0.2323291233932462
ACH-000960,-0.1619597431231545
ACH-000963,-0.2579529423778757
ACH-000968,-0.2376226385985812
ACH-000969,-0.10628174019478333
ACH-000972,-0.27755423057397494
ACH-000973,-0.11847636910352988
ACH-000974,-0.10782817737924699
ACH-000978,-0.026317398353204718
ACH-000984,-0.11276829927444608
ACH-000986,-0.1717991865550474
ACH-000988,-0.41142244270000017
ACH-000993,-0.23178300365412166
ACH-000994,0.009036335569661132
ACH-000996,-0.10327433275532294
ACH-001001,-0.22591097648475586
ACH-001020,-0.2268613823145168
ACH-001028,-0.16907443321952434
ACH-001031,-0.038416460923158285
ACH-001038,-0.19880824869394084
ACH-001048,-0.2248192717968602
ACH-001050,-0.1300192030870176
ACH-001053,-0.24574900597819785
ACH-001054,-0.11926494579177205
ACH-001061,-0.123937096408352
ACH-001067,-0.1577180856800315
ACH-001075,-0.11379996193349888
ACH-001096,-0.2171162869326416
ACH-001111,-0.19303296178546955
ACH-001119,-0.24188229201492906
ACH-001128,-0.4276258297929052
ACH-001134,-0.2305222159563768
ACH-001151,-0.2987736427626143
ACH-001163,-0.13330131580918572
ACH-001164,-0.12917229545825826
ACH-001183,-0.117922367134394
ACH-001192,-0.25351802101484416
ACH-001193,-0.2117057293126013
ACH-001196,-0.1363594583122889
ACH-001197,-0.10799790916091694
ACH-001205,-0.20708646221071947
ACH-001211,-0.13528122968212591
ACH-001212,-0.1291021414881282
ACH-001228,-0.21700811494031372
ACH-001232,-0.19335742148873475
ACH-001239,-0.2562890296409492
ACH-001270,-0.12410274802357575
ACH-001274,-0.17123658020856733
ACH-001275,-0.1979784386299858
ACH-001277,-0.12393186515385472
ACH-001278,-0.1034064019575324
ACH-001280,-0.33425921108962825
ACH-001283,-0.14451799874677587
ACH-001289,-0.083986183717686
ACH-001300,-0.20131499947471784
ACH-001301,-0.11589787553699522
ACH-001302,-0.2992101987234258
ACH-001306,-0.09294767123946217
ACH-001318,-0.18908318895586426
ACH-001322,-0.046330192985035566
ACH-001328,-0.1167281968610845
ACH-001332,-0.09699859575609557
ACH-001336,-0.23518886078829654
ACH-001346,-0.18616315666007166
ACH-001353,-0.08930663347633627
ACH-001354,-0.17300781389114542
ACH-001367,-0.05236076355854241
ACH-001368,-0.09271304933896246
ACH-001374,-0.2077704349718709
ACH-001377,-0.1461720248838535
ACH-001380,-0.011368724442852321
ACH-001391,-0.19657529303704413
ACH-001408,-0.3712508952526058
ACH-001430,-0.2446519813539445
ACH-001431,0.08345831831799183
ACH-001450,0.08810073876679463
ACH-001496,-0.19636544781642104
ACH-001500,-0.04663673335846781
ACH-001523,-0.10467678115665366
ACH-001532,-0.0886214374901402
ACH-001550,-0.17212801754333612
ACH-001552,-0.1208805022020056
ACH-001554,-0.2506933769580896
ACH-001654,-0.1762955030752278
ACH-001735,-0.233675275722044
ACH-001736,-0.10538382178742092
ACH-001737,-0.6814612923852975
ACH-001740,-0.10802105316049508
ACH-001745,-0.21796678119791216
ACH-001765,-0.14261234825148938
