,NEK4 (6787)
ACH-000004,-0.20912272831227394
ACH-000005,-0.01051240519168468
ACH-000007,-0.04306013907903514
ACH-000009,-0.25814394934725576
ACH-000011,-0.028142230399660424
ACH-000012,-0.13661390261395842
ACH-000013,-0.13985747952182898
ACH-000014,-0.1966695878954492
ACH-000015,-0.1884298751773659
ACH-000017,-0.3429063448892624
ACH-000018,-0.09742083434144247
ACH-000019,-0.41677731200949547
ACH-000021,-0.16217478515927472
ACH-000022,-0.12418279038983
ACH-000025,-0.3741077652829484
ACH-000028,-0.30121468909674665
ACH-000030,-0.13441926035095272
ACH-000035,-0.02469154075743177
ACH-000036,-0.15858725275176944
ACH-000037,-0.0815905032988589
ACH-000039,-0.243236445690361
ACH-000040,-0.17520914679522726
ACH-000041,-0.19073221118601488
ACH-000042,-0.23719246589194384
ACH-000045,-0.05893693232746754
ACH-000047,-0.17012518740831678
ACH-000052,0.12360312968127145
ACH-000053,-0.11328183375585392
ACH-000054,-0.20245835850665125
ACH-000055,-0.12128994359823735
ACH-000060,-0.1170715546109247
ACH-000067,-0.22287277679561635
ACH-000070,-0.31260276518320984
ACH-000075,-0.3252577625576749
ACH-000078,-0.1222320437427473
ACH-000082,-0.05017063706757559
ACH-000085,-0.044905408736763186
ACH-000086,-0.046658203166800034
ACH-000087,-0.18088096666780787
ACH-000092,-0.16900653931540774
ACH-000095,-0.2491566005205734
ACH-000097,-0.2233233948221783
ACH-000098,-0.18879310426848728
ACH-000099,-0.1301434303240412
ACH-000108,-0.2038692993392316
ACH-000113,-0.04970324528852518
ACH-000116,-0.2198007623316636
ACH-000118,-0.22227411495808436
ACH-000120,-0.29026175868093684
ACH-000123,-0.1784773163861558
ACH-000127,-0.21504808779368148
ACH-000128,-0.11219172193415176
ACH-000132,-0.14388151909701374
ACH-000133,-0.06824262186246012
ACH-000137,-0.14945198894452413
ACH-000138,-0.10599899074851414
ACH-000142,-0.16942607614888666
ACH-000143,-0.3753619369303392
ACH-000146,-0.1287614448005288
ACH-000148,-0.12408898067638405
ACH-000150,-0.38196356228786377
ACH-000152,-0.11884257025616687
ACH-000153,-0.08903213431374052
ACH-000159,-0.14221259637342135
ACH-000160,-0.1765365302475476
ACH-000163,-0.2803817287062109
ACH-000167,-0.13816769345535054
ACH-000168,-0.11418832524707195
ACH-000169,-0.09199447603660432
ACH-000178,-0.1144960791141576
