,CSAD (51380)
ACH-000251,-0.29593299007389195
ACH-000252,-0.2581758355000063
ACH-000253,-0.07454939110085115
ACH-000255,-0.09641796922586908
ACH-000256,-0.01892634393805009
ACH-000257,0.062418491074289525
ACH-000258,0.029688071987589743
ACH-000259,-0.1588332369543546
ACH-000260,-0.20322901938609192
ACH-000261,-0.14968891458288214
ACH-000262,-0.10575747625142552
ACH-000263,-0.17882891120437178
ACH-000264,-0.15408782639223287
ACH-000265,-0.07115240022647147
ACH-000266,-0.1825602474612449
ACH-000272,-0.0011063535165162816
ACH-000274,-0.14622954101669322
ACH-000277,0.054566559101134365
ACH-000278,-0.15358709496530568
ACH-000279,-0.16773683656197835
ACH-000280,-0.19686290423031613
ACH-000281,-0.16466439411216838
ACH-000288,-0.2331702655751569
ACH-000291,-0.16670241729030566
ACH-000293,-0.16599099709707416
ACH-000294,-0.19545555151866054
ACH-000295,-0.12667932828227188
ACH-000296,-0.1972291665861395
ACH-000302,-0.103565177941557
ACH-000304,-0.21533850681989344
ACH-000307,-0.06397043909536566
ACH-000308,-0.14815761044644207
ACH-000310,-0.0917651338567644
ACH-000311,-0.10876383499686107
ACH-000312,-0.0316729554706693
ACH-000315,-0.14403255716366786
ACH-000316,-0.1862922199549408
ACH-000317,-0.1831348506244768
ACH-000318,-0.23275244923625885
ACH-000319,-0.18002989930460295
ACH-000320,-0.27295945368283714
ACH-000322,-0.081883440246088
ACH-000323,-0.034119575993611415
ACH-000324,-0.11796879769695855
ACH-000329,-0.050608956306814765
ACH-000330,0.01809372747663564
ACH-000331,-0.16046886135313207
ACH-000332,-0.0878660121581438
ACH-000334,0.00962747186416307
ACH-000335,-0.015803418033434453
ACH-000336,-0.1969233172248752
ACH-000337,-0.15785695512660144
ACH-000338,-0.4966447058898741
ACH-000339,-0.17215715003600374
ACH-000341,-0.024570881371932418
ACH-000348,-0.13741363366588286
ACH-000350,-0.2310896405140329
ACH-000352,-0.1499826561764871
ACH-000356,-0.3030025478068424
ACH-000361,-0.004376603432432458
ACH-000362,-0.07766039361982208
ACH-000363,-0.04853352083844493
ACH-000364,-0.23167103627159716
ACH-000365,-0.14070065856426034
ACH-000366,-0.1513795609610461
ACH-000368,-0.27357633516120466
ACH-000374,-0.12454850889816314
ACH-000375,-0.2113825090540628
ACH-000376,-0.16867727247947795
ACH-000381,-0.10297626943452974
ACH-000383,-0.15845670989195465
ACH-000387,-0.2817260963581916
ACH-000389,-0.08615766429592836
ACH-000390,-0.1319307204880152
ACH-000393,-0.08925316868646163
ACH-000395,-0.2587752684610988
ACH-000396,-0.1927874894614245
ACH-000397,0.029257283268735463
ACH-000401,0.026215556421189532
ACH-000402,0.09159955271488478
ACH-000403,-0.18158953543121625
ACH-000404,0.18015658985852206
ACH-000406,-0.20793174530225275
ACH-000407,-0.11337265207920401
ACH-000408,-0.2440555277143273
ACH-000410,0.007158659337009287
ACH-000411,-0.1260726333607703
ACH-000414,-0.14487644821264
ACH-000415,-0.15606361564428906
ACH-000416,-0.21787974163542692
ACH-000420,-0.0371278919212263
ACH-000421,-0.15591264110775566
ACH-000424,-0.16021543428446033
ACH-000425,-0.031773482306875905
ACH-000426,-0.09975293298808
ACH-000427,-0.06281172638832802
ACH-000433,-0.2455895793865909
ACH-000435,-0.7840385034772489
ACH-000436,-0.27505379853855844
ACH-000444,-0.094579097425866
ACH-000445,-0.1789705326592952
ACH-000448,-0.09205309301632232
ACH-000450,-0.047317955113988834
ACH-000452,-0.17708973548289875
ACH-000454,-0.17977065093292355
ACH-000458,-0.2073622480582839
ACH-000459,-0.059543336286513364
ACH-000460,-0.10878591923838876
ACH-000461,-0.4789717504784378
ACH-000463,-0.2929362825936089
ACH-000464,-0.1400972428226713
ACH-000466,-0.08608382349854858
ACH-000467,-0.1373485932179105
ACH-000468,-0.24183949639159816
ACH-000469,-0.03546341854832944
ACH-000470,-0.13531877973071532
ACH-000471,-0.004777491283196391
ACH-000472,-0.136068177342408
ACH-000473,0.026578018870187983
ACH-000475,-0.17350618526362632
ACH-000476,-0.1434901623935486
ACH-000477,-0.057129748927198326
ACH-000479,0.17732775565344253
ACH-000480,-0.10859289793029404
ACH-000481,-0.2733076981296226
ACH-000483,-0.039918550267512884
ACH-000484,0.005528446592040219
ACH-000485,-0.30272649295274884
ACH-000486,-0.1827930292395812
ACH-000487,-0.017872308285108728
ACH-000488,-0.1815712912903474
ACH-000490,-0.3029702968753807
ACH-000491,-0.19672347105686852
ACH-000495,0.08123006690508378
ACH-000496,-0.33597994986517216
ACH-000499,-0.1926082694572189
ACH-000500,-0.11688010461121424
ACH-000502,-0.11521240032968247
ACH-000503,-0.046772880299367006
ACH-000505,-0.1861817006609779
ACH-000507,-0.2742220893083676
ACH-000510,-0.07930379458154352
ACH-000511,-0.05665858573233876
ACH-000512,-0.061040443116245575
ACH-000516,-0.29957790116643035
ACH-000517,-0.14135691839574852
ACH-000518,-0.17149169548659118
ACH-000520,-0.21071266813848105
ACH-000521,0.0906266041390882
ACH-000522,-0.15201504661104925
ACH-000524,-0.1740397017285302
ACH-000527,-0.09951054474863573
ACH-000528,-0.1176764434669773
ACH-000537,-0.15570286772707234
ACH-000541,-0.016012072026081344
ACH-000542,-0.1311500300092787
ACH-000544,-0.23265616014164844
ACH-000545,-0.19860313981617125
ACH-000547,-0.15993641771857942
ACH-000548,-0.1253444234591274
ACH-000549,-0.25098310535493784
ACH-000550,-0.2920265798411573
ACH-000552,-0.2206063812532988
ACH-000556,-0.20794812373877253
ACH-000557,-0.08096347579935055
ACH-000569,-0.04722361773048301
ACH-000570,-0.13844804080768136
ACH-000571,-0.08624606702855572
ACH-000573,-0.0168145083888392
ACH-000576,-0.17822817737414284
ACH-000579,-0.3316783752210734
ACH-000580,-0.11560371636716275
ACH-000584,-0.25813569526087865
ACH-000585,-0.05706363682426181
ACH-000588,0.0034968091159330947
ACH-000589,-0.20658792213845956
ACH-000591,-0.21429750567090303
ACH-000593,-0.11535649672278342
ACH-000600,-0.1325402523205674
ACH-000601,-0.10468014333854816
ACH-000605,-0.07087548792660192
ACH-000606,-0.2653312142625919
ACH-000608,-0.2711787480418322
ACH-000614,-0.30273933313409185
ACH-000616,-0.21413148724210654
ACH-000618,-0.18228375205718805
ACH-000619,-0.034673556093851136
ACH-000620,-0.1232896477113497
ACH-000621,-0.12230738555569814
ACH-000622,-0.09915175869853043
ACH-000623,-0.12454448727065075
ACH-000624,-0.0722014322538785
ACH-000627,-0.16935191241319153
ACH-000630,-0.09805905024734993
ACH-000631,-0.4652045055316256
ACH-000632,-0.08405363020480135
ACH-000633,-0.18800805200624449
ACH-000637,-0.09483944515454666
ACH-000638,-0.21107783854950013
ACH-000646,-0.1669974182675283
ACH-000647,-0.20102489721740352
ACH-000648,-0.008348083312717426
ACH-000649,-0.1530319085228827
ACH-000651,-0.3676606044835384
ACH-000652,-0.07393990937685603
ACH-000653,-0.19876837797008395
ACH-000657,-0.17827185992896874
ACH-000658,-0.08242857043821404
ACH-000661,-0.18144843748746364
ACH-000662,-0.21759340912812344
ACH-000663,-0.2444219744882581
ACH-000665,-0.18334951053661014
ACH-000671,-0.11342335165390866
ACH-000672,-0.20117146294932936
ACH-000673,-0.12575663009538202
ACH-000676,-0.2254182668165489
ACH-000677,-0.16765691980315742
ACH-000681,-0.1264891933048785
ACH-000683,-0.05368880008968335
ACH-000684,0.012208574075102441
ACH-000688,0.07873009992573465
ACH-000693,-0.1970265645588796
ACH-000694,-0.3364994751369981
ACH-000695,-0.1802875930607259
ACH-000696,-0.1422012528028809
ACH-000697,-0.1951984275728353
ACH-000699,-0.13218568047310908
ACH-000701,-0.1969773292097616
ACH-000706,-0.16585814582427313
ACH-000711,-0.1185343864032793
ACH-000713,-0.15670581902823102
ACH-000714,-0.21305583742160847
ACH-000718,-0.09396426389737213
ACH-000720,-0.09290220718523402
ACH-000721,-0.07045568182091336
ACH-000724,-0.2517229129466612
ACH-000725,-0.2100774904921282
ACH-000732,-0.13327838519707744
ACH-000734,-0.22550811316998395
ACH-000735,-0.17656806235267408
ACH-000736,-0.2724134354744692
ACH-000738,-0.2372251435617801
ACH-000746,-0.08745979575122748
ACH-000747,-0.14011936078364318
ACH-000748,-0.13881882827859907
ACH-000753,-0.18359344877720785
ACH-000756,-0.11710886283861527
ACH-000757,-0.2600660654709023
ACH-000758,-0.21361986960075674
ACH-000760,-0.14786932641723993
ACH-000762,-0.06145230952771796
ACH-000763,-0.07105746302829677
ACH-000764,-0.2485557970559387
ACH-000765,-0.2830992702344737
ACH-000766,-0.023639873972700943
ACH-000767,-0.08274413296781911
ACH-000768,-0.11551772294616308
ACH-000769,-0.12377136392176995
ACH-000770,-0.23066531235898616
ACH-000771,-0.15769345794269418
ACH-000773,-0.10378014071040632
ACH-000776,-0.16551791936061575
ACH-000777,-0.1313724625448291
ACH-000778,-0.08644699679839082
ACH-000781,-0.11933652785416278
ACH-000782,-0.17965280942375528
ACH-000783,-0.19401516340213004
ACH-000784,-0.1786720354100305
ACH-000785,-0.14270416249225426
ACH-000787,-0.09568365319610014
ACH-000788,-0.04742936698040321
ACH-000791,-0.09115582544839168
ACH-000792,-0.19940487752588126
ACH-000794,0.032862554510107764
ACH-000796,-0.20066205789317434
ACH-000798,-0.15964614307484065
ACH-000799,-0.07367900965677325
ACH-000800,-0.14621957145050427
ACH-000802,-0.2142674091913666
ACH-000804,-0.14933317111285116
ACH-000805,-0.07024902609611673
ACH-000809,-0.18705185162282048
ACH-000810,-0.20737009200604511
ACH-000811,-0.18430402061231854
ACH-000817,-0.2541995876631439
ACH-000819,-0.2006558300191793
ACH-000820,-0.17160129278899403
ACH-000821,-0.16255288554525898
ACH-000822,-0.15477276089288322
ACH-000823,-0.28710732184266696
ACH-000824,-0.06842835857670078
ACH-000827,-0.13238510918007348
ACH-000829,-0.02404443907745336
ACH-000831,-0.3484924232551179
ACH-000832,-0.2288794467481101
ACH-000833,-0.31805650455412104
ACH-000834,-0.23380247530181303
ACH-000835,-0.14784865728209498
ACH-000836,-0.04015229725122176
ACH-000837,-0.1570172835364767
ACH-000838,0.03638681940624073
ACH-000839,-0.0741806214733509
ACH-000840,-0.20111569903889245
ACH-000841,-0.4044829960023017
ACH-000843,-0.039305939001322884
ACH-000846,-0.19901217357222345
ACH-000847,-0.14999206339140914
ACH-000848,-0.11327189854815525
ACH-000849,-0.07186443297619577
ACH-000851,-0.16459374064528273
ACH-000855,-0.1543296675045772
ACH-000856,-0.18719145889001487
ACH-000858,-0.09823984556333012
ACH-000859,-0.2983763784877214
ACH-000861,-0.19929985328124272
ACH-000862,-0.0921220686416301
ACH-000865,-0.2732022058364626
ACH-000866,-0.1625046281025012
ACH-000867,-0.12346219798739864
ACH-000869,-0.026503874479428875
ACH-000872,-0.013101665164384008
ACH-000873,-0.16654611440330308
ACH-000876,-0.23652920353437434
ACH-000878,-0.15856412894825833
ACH-000880,-0.30350045840464684
ACH-000881,-0.0476291908391604
ACH-000882,-0.21395806000046294
ACH-000884,-0.08296777963010167
ACH-000885,-0.1464498407534375
ACH-000887,-0.19687644848907293
ACH-000889,-0.21141049881881924
ACH-000896,-0.1088173733857492
ACH-000898,-0.23516170540919695
ACH-000900,-0.32635319266974083
ACH-000901,-0.15007420151850287
ACH-000905,-0.10270706748077252
ACH-000906,-0.2354980212001621
ACH-000907,-0.015583065604151309
ACH-000910,-0.022837851850876858
ACH-000911,-0.20480771269353115
ACH-000912,-0.15901508589045552
ACH-000913,-0.20974106713269788
ACH-000915,-0.2659246421225654
ACH-000916,-0.250434133158798
ACH-000917,-0.29224452310945953
ACH-000920,-0.09593828048171553
ACH-000921,-0.18721528114272454
ACH-000924,-0.007686532435352566
ACH-000926,-0.08582955079428105
ACH-000928,-0.024740211294826828
ACH-000929,-0.0641094474288857
ACH-000932,-0.12081569176168006
ACH-000935,-0.10248366692927298
ACH-000936,-0.20682227739622766
ACH-000937,-0.14097086862621613
ACH-000938,-0.16836969985621475
ACH-000939,-0.009589625696000215
ACH-000941,-0.16803104297917107
ACH-000943,-0.1601945658639868
ACH-000946,-0.04208135605672381
ACH-000947,-0.159934957737582
ACH-000948,-0.06432462402714306
ACH-000950,-0.20908717977111616
ACH-000953,-0.12183541347169262
ACH-000954,-0.2772491994988961
ACH-000957,-0.015703939425442282
ACH-000958,-0.13078308699123709
ACH-000960,-0.12161972611582135
ACH-000963,-0.1146280974880098
ACH-000968,-0.12061729815497935
ACH-000969,-0.13892001682139296
ACH-000972,-0.05556465897722032
ACH-000973,-0.1366670981355418
ACH-000974,-0.057111845251067675
ACH-000978,-0.13986620683127052
ACH-000984,-0.16574306280183626
ACH-000986,-0.15263649715040242
ACH-000988,-0.051916979499732084
ACH-000993,-0.14031661813394808
ACH-000994,-0.08922453866412157
ACH-000996,-0.016258465937984662
ACH-001001,-0.13744929029601852
ACH-001020,-0.2273482963505269
ACH-001028,-0.2373261489517943
ACH-001031,-0.10097058725255252
ACH-001038,-0.1611596174025949
ACH-001048,-0.190136500069974
ACH-001050,-0.31955056819469096
ACH-001053,-0.2598380056236411
ACH-001054,-0.0005161693154302077
ACH-001061,-0.19389759105433688
ACH-001067,-0.20620215196211106
ACH-001075,0.015115937082382647
ACH-001096,-0.13663089719979005
ACH-001111,0.030131116279523813
ACH-001119,-0.2616759524900832
ACH-001128,-0.25784789560191124
ACH-001134,-0.17932684362223342
ACH-001151,-0.04314380236626657
ACH-001163,-0.23344752960022494
ACH-001164,-0.5136766268376699
ACH-001183,-0.09185189229345454
ACH-001192,-0.17666737063348273
ACH-001193,-0.26046414735831763
ACH-001196,-0.23601273745413145
ACH-001197,0.0706253526419455
ACH-001205,-0.2265541213149393
ACH-001211,-0.04766393462112886
ACH-001212,0.1883343363875218
ACH-001228,-0.11728554350320672
ACH-001232,-0.2377823618882253
ACH-001239,-0.2407312261490005
ACH-001270,0.01724530264000937
ACH-001274,-0.15934410836514215
ACH-001275,0.025892238838359786
ACH-001277,0.011422022522107987
ACH-001278,-0.2459019077085255
ACH-001280,-0.15258676385736328
ACH-001283,-0.14192442759492285
ACH-001289,-0.038604113551083265
ACH-001300,-0.17529522147782695
ACH-001301,-0.26282161000922905
ACH-001302,-0.3506236096975628
ACH-001306,-0.04180934532712965
ACH-001318,-0.16050841527947854
ACH-001322,-0.0639077273366657
ACH-001328,-0.13780621809861315
ACH-001332,-0.06508904398269715
ACH-001336,-0.2980525024103807
ACH-001346,-0.16907362747991073
ACH-001353,-0.08863197551075683
ACH-001354,-0.2536505489273606
ACH-001367,-0.3387898134170941
ACH-001368,-0.2043738797703386
ACH-001374,-0.21067760688569614
ACH-001377,-0.2261334722342088
ACH-001380,-0.09457821270188133
ACH-001391,-0.21949935539209509
ACH-001408,-0.0801334349933499
ACH-001430,-0.34123117554873905
ACH-001431,-0.003425074196561065
ACH-001450,-0.2209023504012428
ACH-001496,-0.17170871327002898
ACH-001500,-0.092325564336196
ACH-001523,-0.10941108917994194
ACH-001532,-0.1908274902945706
ACH-001550,-0.30740939890510977
ACH-001552,-0.1000109358530411
ACH-001554,-0.059167342061158014
ACH-001654,-0.1485131653839847
ACH-001735,-0.12236831473033387
ACH-001736,-0.10863452819218074
ACH-001737,-0.08053633418770859
ACH-001740,-0.2581783351244153
ACH-001745,-0.09275793657684676
ACH-001765,-0.12198540190813055
