,TBP (6908)
ACH-000308,-0.6298297238116553
ACH-000310,-0.2591080548240674
ACH-000311,-0.3201056842589369
ACH-000312,-0.5886041770650781
ACH-000315,-0.2377511838357395
ACH-000316,-0.34952275947659506
ACH-000317,-0.30691009604513925
ACH-000318,-0.5333057559615118
ACH-000319,-0.2751512495919422
ACH-000320,-0.4085935860427395
ACH-000322,-0.6100137455780487
ACH-000323,-0.4243227313746382
ACH-000324,-0.3786996227578607
ACH-000329,-0.32724393251441714
ACH-000330,-0.4145050301931427
ACH-000331,-0.5713345111417991
ACH-000332,-0.3796704271273208
ACH-000334,-0.5661074997866815
ACH-000335,-0.08275401225880866
ACH-000336,-0.2590758785969435
ACH-000337,-0.3699295066927154
ACH-000338,-0.3575468371786811
ACH-000339,-0.3286306698359159
ACH-000341,-0.4443375630115174
ACH-000348,-0.28863556882035035
ACH-000350,-0.8458155831072673
ACH-000352,-0.8950183735644072
ACH-000356,-0.5835078706309353
ACH-000361,-0.3170631192948361
ACH-000362,-0.20847040674670128
ACH-000363,-0.660526675564183
ACH-000364,-0.6536846438926347
ACH-000365,-0.4430150766158771
ACH-000366,-0.4681528722107802
ACH-000368,-0.3346068845529735
ACH-000374,-0.35032064943416097
ACH-000375,-0.0426213197739704
ACH-000376,-0.3496230839296426
ACH-000381,-0.3530939576705987
ACH-000383,-0.18779200101435128
ACH-000387,-0.2062101689520043
ACH-000389,-0.7830831482944649
ACH-000390,-0.5968459658902509
ACH-000393,-0.2850753117198567
ACH-000395,-0.29050832978478003
ACH-000396,-0.4557773914523181
ACH-000397,-0.4416760068274615
ACH-000401,-0.285672768731273
ACH-000402,-0.5421826048952549
ACH-000403,-0.41268459790866746
ACH-000404,-0.2510619418864057
ACH-000406,-0.3490770723811785
ACH-000407,-0.4477951167260855
ACH-000408,-0.5835287330267656
ACH-000410,-0.5668733618560821
ACH-000411,-0.3236817042815631
ACH-000414,-0.3186262032813876
ACH-000415,-0.4514251713719892
ACH-000416,-0.4920611630876559
ACH-000420,-0.5182813760062311
ACH-000421,-0.35406128407714704
ACH-000424,-0.4806018796258181
ACH-000425,-0.16924811524122574
ACH-000426,-0.637316947702856
ACH-000427,-0.5316555267188415
ACH-000433,-0.6058606603910857
ACH-000435,-0.7814326899756855
ACH-000436,-0.3957924994225322
ACH-000444,-0.4487235264598805
ACH-000445,-0.6661238205690075
ACH-000448,-0.31563659350874035
ACH-000450,-0.28317501111523713
ACH-000452,-0.34602034856508584
ACH-000454,-0.5711557109466838
ACH-000458,-0.3977732197107509
ACH-000459,-0.3427131183339499
ACH-000460,-0.4390477837072933
ACH-000461,-0.4222089190071044
ACH-000463,-0.3813270236189529
ACH-000464,-0.5749093645453445
ACH-000466,-0.28628344979593096
ACH-000467,-0.6165110176486316
ACH-000468,-0.40275918088473206
ACH-000469,-0.2555407609514933
ACH-000470,-0.33624782057161284
ACH-000471,-0.5327680411844238
ACH-000472,-0.3676618234719816
ACH-000473,-0.5056268949483506
ACH-000475,-0.3757548397748505
ACH-000476,-0.6525928055560519
ACH-000477,-0.4412599667495581
ACH-000479,-0.4187413149468925
ACH-000480,-0.3611655879535307
ACH-000481,-0.3885330425255091
ACH-000483,-0.3951469702813713
ACH-000484,-0.31921133612636376
ACH-000485,-0.19966614254174828
ACH-000486,-0.29097287151063633
ACH-000487,-0.5144648608009024
ACH-000488,-0.4939196363821677
ACH-000490,-0.37214095848260575
ACH-000491,-0.5255859029085959
ACH-000495,-0.5350064022807189
ACH-000496,-0.30128822664171645
ACH-000499,-0.2514323719462341
ACH-000500,-0.16371754662904464
ACH-000502,-0.2657837389480348
ACH-000503,-0.5713332021407668
ACH-000505,-0.22243716887338555
ACH-000507,-0.4181689649447826
ACH-000510,-0.10166788233475264
ACH-000511,-0.4760710411004661
ACH-000512,-0.3759352414796491
ACH-000516,-0.4703369611901553
ACH-000517,-0.4022006735460105
ACH-000518,-0.3794596274909737
ACH-000520,-0.2663956897339225
ACH-000521,-0.5060456045030115
ACH-000522,-0.1784319442574041
ACH-000524,-0.4175044153803557
ACH-000527,-0.5798777688222769
ACH-000528,-0.5132308815725776
ACH-000537,-0.5080036146041081
ACH-000541,-0.215492328998676
ACH-000542,-0.25589558487381736
ACH-000544,-0.325200066459552
ACH-000545,-0.4372514525818794
ACH-000547,-0.2970043886742592
ACH-000548,-0.3515279705518579
ACH-000549,-0.4400425315828159
ACH-000550,-0.42785107764709146
ACH-000552,-0.5749597231241818
ACH-000556,-0.4220973574170072
ACH-000557,-0.3216693600979461
ACH-000569,-0.6613115660798471
ACH-000570,-0.42634390078774975
ACH-000571,-0.2501020663042613
ACH-000573,-0.5332654545698964
ACH-000576,-0.6020995615746263
ACH-000579,-0.4019095029437727
ACH-000580,-0.2821638848147513
ACH-000584,-0.9252173665135064
ACH-000585,-0.5571157325709613
ACH-000588,-0.2353293928639799
ACH-000589,-0.4005048794944117
ACH-000591,-0.40345987166616426
ACH-000593,-0.4126433007708771
ACH-000600,-0.3528097894372399
ACH-000601,-0.3531228582618779
ACH-000605,-0.43578492566325533
ACH-000606,-0.4523446240580776
ACH-000608,-0.34462452038258057
ACH-000614,-0.18808918141408928
ACH-000616,-0.4507650370854757
ACH-000618,-0.4767016817551153
ACH-000619,-0.2955337536085427
ACH-000620,-0.4615595229945306
ACH-000621,-0.3472406084126096
ACH-000622,-0.4446151115668484
ACH-000623,-0.3836339787654317
ACH-000624,-0.31614063307363377
ACH-000627,-0.17783519344460194
ACH-000630,-0.22156239986983312
ACH-000631,-0.36454212724311214
ACH-000632,-0.271747687033276
ACH-000633,-0.3874605562343941
ACH-000637,-0.6591279606124549
ACH-000638,-0.5173989841564622
ACH-000646,-0.5270006636421749
ACH-000647,-0.5307966407374085
ACH-000648,-0.4150786570911156
ACH-000649,-0.3999819475796256
ACH-000651,-0.5758316466526995
ACH-000652,-0.4160973485794247
ACH-000653,-0.5352402660122204
ACH-000657,-0.5906723163408256
ACH-000658,-0.5649529834746571
ACH-000661,-0.3050295921666071
ACH-000662,-0.09989850800554127
ACH-000663,-0.20153462447805426
ACH-000665,-0.4559773461973992
ACH-000671,-0.6729198051380048
ACH-000672,-0.4271845064762262
ACH-000673,-0.279053805249779
ACH-000676,-0.4300732956243277
ACH-000677,-0.16566294089140804
ACH-000681,-0.4336449364188436
ACH-000683,-0.4007407144146092
ACH-000684,-0.3988666716278222
ACH-000688,-0.2087154061663032
ACH-000693,-0.3746046072868364
ACH-000694,-0.3961335840479394
ACH-000695,-0.485963690243121
ACH-000696,-0.5358745949948472
ACH-000697,-0.5297945829243416
ACH-000699,-0.4812482343194321
ACH-000701,-0.2962315565700648
ACH-000706,-0.3721975471723663
ACH-000711,-0.4862099557150397
ACH-000713,-0.4667911757553287
ACH-000714,-0.2032105800377136
ACH-000718,-0.31151330710293673
ACH-000720,-0.29999449829765057
ACH-000721,-0.2640710093345006
ACH-000724,-0.7114161949625795
ACH-000725,-0.730238335014807
ACH-000732,-0.3998859289297077
ACH-000734,-0.2679689837925705
ACH-000735,-0.21549106478329427
ACH-000736,-0.4615329483685344
ACH-000738,-0.5219070534035699
ACH-000746,-0.8287033801508995
ACH-000747,-0.4512982401975175
ACH-000748,-0.6862820857842462
ACH-000753,-0.30319045149336804
ACH-000756,-0.4924998296062022
ACH-000757,-0.717454008330785
ACH-000758,-0.5306527686033605
ACH-000760,-0.4511712738272511
ACH-000762,-0.3589820711886701
ACH-000763,-0.676262172322641
ACH-000764,-0.2557685867315443
ACH-000765,-0.6078432096624795
ACH-000766,-0.3245947640488574
ACH-000767,-0.31773886826752723
ACH-000768,-0.2732030601666944
ACH-000769,-0.26099763306940504
ACH-000770,-0.4031242102148204
ACH-000771,-0.25300539043412074
ACH-000773,-0.12864447860297118
ACH-000776,-0.3722233570433824
ACH-000777,-0.4753133044316686
ACH-000778,-0.4073265321699207
ACH-000781,-0.3190597966948881
ACH-000782,-0.3619461066086801
ACH-000783,-0.5067277323281891
ACH-000784,-0.6232830169298155
ACH-000785,-0.262394075481837
ACH-000787,-0.4367929218821652
ACH-000788,-0.4857126367612717
ACH-000791,-0.4501599887389419
ACH-000792,-0.4486271387107048
ACH-000794,-0.4052526334788074
ACH-000796,-0.34700124978248825
ACH-000798,-0.38256995308719616
ACH-000799,-0.5460033541835521
ACH-000800,-0.5245843399366329
ACH-000802,-0.30848223499447563
ACH-000804,-0.3162110171028914
ACH-000805,-0.6059659756452711
ACH-000809,-0.3727966757240809
ACH-000810,-0.4630763096482056
ACH-000811,-0.25930681274759465
ACH-000817,-0.2702530663399233
ACH-000819,-0.566060018621203
ACH-000820,-0.517819176590424
ACH-000821,-0.6911115278095721
ACH-000822,-0.23483926253749474
ACH-000823,-0.4328062050720767
ACH-000824,-0.1767726110776726
ACH-000827,-0.33150408626831945
ACH-000829,-0.3580259632773157
ACH-000831,-0.26668223920982803
ACH-000832,-0.410159797603578
ACH-000833,-0.4884927021874986
ACH-000834,-0.25424159128784485
ACH-000835,-0.3027451056791242
ACH-000836,-0.03398052464950048
ACH-000837,-0.4967105928283672
ACH-000838,-0.5688326175306448
ACH-000839,-0.4931570184327385
ACH-000840,-0.6072352241210152
ACH-000841,-0.38421004460478253
ACH-000843,-0.5275239193564686
ACH-000846,-0.4633909997981474
ACH-000847,-0.6650699995589532
ACH-000848,-0.3550857696318763
ACH-000849,-0.4517563951374022
ACH-000851,-0.5211112563641134
ACH-000855,-0.2406641824767249
ACH-000856,-0.4596098889445298
ACH-000858,-0.5102262600105129
ACH-000859,-0.1723611064281979
ACH-000861,-0.32872871468471543
ACH-000862,-0.3794348615023199
ACH-000865,-0.2993214070950353
ACH-000866,-0.5514460324584529
ACH-000867,-0.4232315509751722
ACH-000869,-0.23745996332664124
ACH-000872,-0.6024895977851555
ACH-000873,-0.6038490184716879
ACH-000876,-0.6986705795863442
ACH-000878,-0.362410327294306
ACH-000880,-0.4082054519261524
ACH-000881,-0.3314078879581858
ACH-000882,-0.5408040431269607
ACH-000884,-0.4027210225684195
ACH-000885,-0.4975749333421602
ACH-000887,-0.3700080802937647
ACH-000889,-0.2473548723584609
ACH-000896,-0.4656353733631601
ACH-000898,-0.26814313262577805
ACH-000900,-0.504031185713704
ACH-000901,-0.24153027757368076
ACH-000905,-0.31796714830352324
ACH-000906,-0.3673301621968259
ACH-000907,-0.4585737077677098
ACH-000910,-0.4872053901842498
ACH-000911,-0.2639503368643292
ACH-000912,-0.5940935322740782
ACH-000913,-0.6525748972694786
ACH-000915,-0.28224839609049396
ACH-000916,-0.2663880895211432
ACH-000917,-0.5865906050554709
ACH-000920,-0.3959258634122223
ACH-000921,-0.3106559646719356
ACH-000924,-0.3867392660369625
ACH-000926,-0.3348475027678049
ACH-000928,-0.5679465006132077
ACH-000929,-0.618090580390682
ACH-000932,-0.5260585496385425
ACH-000935,-0.2380061255361697
ACH-000936,-0.4082272024660967
ACH-000937,-0.3562886391884689
ACH-000938,-0.4081195377523661
ACH-000939,-0.14819310525483956
ACH-000941,-0.5745583047083399
ACH-000943,-0.420781510862818
ACH-000946,-0.4792144689154941
ACH-000947,-0.6453827296778355
ACH-000948,-0.4030377251642753
ACH-000950,-0.1200047405128614
ACH-000953,-0.2636515099779345
ACH-000954,-0.5693724174458866
ACH-000957,-0.6871005651559701
ACH-000958,-0.5589333827416461
ACH-000960,-0.34822874674924464
ACH-000963,-0.2840781635038038
ACH-000968,-0.4803677117574264
ACH-000969,-0.28049026431296303
ACH-000972,-0.5963537293811713
ACH-000973,-0.4762953675708457
ACH-000974,-0.4465442942108712
ACH-000978,-0.3120825278501938
ACH-000984,-0.5803718336087227
ACH-000986,-0.5400568906782649
ACH-000988,-0.5077811265283946
ACH-000993,-0.5770293156257087
ACH-000994,-0.43234973975254093
ACH-000996,-0.3256358221648505
ACH-001001,-0.450317367361996
ACH-001020,-0.3013502842466937
ACH-001028,-0.4019117631751365
ACH-001031,-0.5193320972042921
ACH-001038,-0.4750794938987712
ACH-001048,-0.35931895719132706
ACH-001050,-0.30732862122382754
ACH-001053,-0.3493078608694169
ACH-001054,-0.4955748087888195
ACH-001061,-0.3278628250557617
ACH-001067,-0.4640362124076043
ACH-001075,-0.5186858150135037
ACH-001096,-0.5920496622760976
ACH-001111,-0.2320239991425836
ACH-001119,-0.19378430568263505
ACH-001128,0.39803816061501135
ACH-001134,-0.3815132892570438
ACH-001151,-0.412638075110584
ACH-001163,-0.2775160571561377
ACH-001164,-0.40899707305069904
ACH-001183,-0.6142104073585125
ACH-001192,-0.3647600464601498
ACH-001193,-0.2802398177374032
ACH-001196,-0.6499108922756568
ACH-001197,-0.2502394156178558
ACH-001205,-0.2976331284671522
ACH-001211,-0.7238496974061778
ACH-001212,-0.6284491555336784
ACH-001228,-0.5957651620846797
ACH-001232,-0.1046185044259646
ACH-001239,-0.3119611542651901
ACH-001270,-0.6288444864391814
ACH-001274,-0.3099098876257118
ACH-001275,-0.6269309852872926
ACH-001277,-0.6811312634001071
ACH-001278,-0.3795276081217069
ACH-001280,-0.5314906209217498
ACH-001283,-0.4885749878300306
ACH-001289,-0.5194873204801329
ACH-001300,-0.4144267803224184
ACH-001301,-0.6954771979894643
ACH-001302,-0.4759945856920919
ACH-001306,-0.3758844428972482
ACH-001318,-0.31861952235132784
ACH-001322,-0.4616589840831226
ACH-001328,-0.3256386710685075
ACH-001332,-0.17892765001655495
ACH-001336,-0.6053020662608175
ACH-001346,-0.4019396492989391
ACH-001353,-0.3612093085423155
ACH-001354,-0.30453049975385865
ACH-001367,-0.5225126546302367
ACH-001368,-0.345281052978182
ACH-001374,-0.2757352278225794
ACH-001377,-0.3212125031759961
ACH-001380,-0.5300197388470713
ACH-001391,-0.3768519910038166
ACH-001408,-0.2450419544605245
ACH-001430,-0.1312049127784178
ACH-001431,-0.29757413009546474
ACH-001450,-0.3927335370422294
ACH-001496,-0.1318291766527918
ACH-001500,-0.17402276504431113
ACH-001523,-0.2741392103233385
ACH-001532,-0.4812401502765202
ACH-001550,-0.12061662829050412
ACH-001552,-0.30830346918333995
ACH-001554,-0.4039998812370647
ACH-001654,-0.29119638408239745
ACH-001735,-0.5023946025897141
ACH-001736,-0.5552224269227881
ACH-001737,-0.4150092996502887
ACH-001740,-0.5206431299659993
ACH-001745,-0.4115009103178495
ACH-001765,-0.3531030382451201
