,PLSCR2 (57047)
ACH-000004,-0.0781404982035419
ACH-000005,0.3437187060406197
ACH-000007,0.03636296195123575
ACH-000009,-0.2559176503449864
ACH-000011,-0.03243407574790806
ACH-000012,0.07825688970182823
ACH-000013,-0.0344701369894192
ACH-000014,-0.3459015650977448
ACH-000015,-0.18195726970132609
ACH-000017,0.01205177028506779
ACH-000018,-0.2724928702466562
ACH-000019,-0.1850435399000592
ACH-000021,-0.07143826636555474
ACH-000022,-0.1054305167179104
ACH-000025,-0.079898608590133
ACH-000028,-0.2005410768286217
ACH-000030,-0.08503873407803761
ACH-000035,-0.2066967023809008
ACH-000036,-0.1854185175838252
ACH-000037,0.009648038951050188
ACH-000039,-0.1807658875544946
ACH-000040,0.020008807109907455
ACH-000041,-0.007177158476770144
ACH-000042,-0.021443166613776446
ACH-000045,-0.07245299818617555
ACH-000047,-0.013995583375929785
ACH-000052,-0.06250746341540776
ACH-000053,-0.0443347010202764
ACH-000054,-0.12536546113296135
ACH-000055,0.1900195548301324
ACH-000060,-0.06981252154771964
ACH-000067,-0.04646258102663031
ACH-000070,-0.009264186861178506
ACH-000075,-0.25525258114249405
ACH-000078,0.08663619356359395
ACH-000082,-0.0669665680568189
ACH-000085,-0.09180224414991224
ACH-000086,-0.06368168289626508
ACH-000087,0.13707916921423172
ACH-000092,-0.1730072491248885
ACH-000095,-0.10156470346830664
ACH-000097,-0.1434321576717171
ACH-000098,-0.11909471289655492
ACH-000099,-0.17831396028930732
ACH-000108,-0.21357969198642
ACH-000113,-0.15258429924112538
ACH-000116,-0.1355739626922982
ACH-000118,-0.145966427683802
ACH-000120,-0.10269119943122827
ACH-000123,0.009916369530954008
ACH-000127,-0.13524726692125486
ACH-000128,-0.3318356009768835
ACH-000132,-0.1176794572058909
ACH-000133,-0.1532342475188712
ACH-000137,-0.05973261011432515
ACH-000138,-0.10017752151379387
ACH-000142,0.021857491622906743
ACH-000143,0.0382842158802057
ACH-000146,-0.04066338911819194
ACH-000148,-0.16392737689315126
ACH-000150,0.05233270236872118
ACH-000152,-0.08499437103451836
ACH-000153,-0.07734686732206145
ACH-000159,-0.2418104597554093
ACH-000160,-0.16658030325659384
ACH-000163,-0.15584969916158492
ACH-000167,0.12678941313534575
ACH-000168,0.054151914806772665
ACH-000169,-0.10690353779527996
ACH-000178,-0.016033436574530373
ACH-000183,-0.20383239862362465
ACH-000188,-0.0741680334816353
ACH-000189,0.07971234835417812
ACH-000190,-0.1041165401834188
ACH-000198,-0.040646063903703816
ACH-000203,-0.2083675683457516
ACH-000204,-0.3066302678767925
ACH-000206,-0.2275259155561915
ACH-000207,0.03986517691377782
ACH-000208,-0.09794302380697748
ACH-000210,-0.15458877009082808
ACH-000211,-0.2675272929094608
ACH-000215,-0.021822714972871343
ACH-000221,-0.056768640340276136
ACH-000222,-0.003405331564715841
ACH-000223,-0.091157702830308
ACH-000226,-0.13267128824889635
ACH-000227,-0.1077273994205498
ACH-000228,-0.1014699394646832
ACH-000231,-0.06305264654452837
ACH-000232,-0.09124218968217024
ACH-000233,-0.12251969133070488
ACH-000234,-0.10026319553589992
ACH-000235,-0.05428638304150466
ACH-000237,-0.029041268754947364
ACH-000238,-0.04149809074735979
ACH-000242,-0.2286956096204037
ACH-000243,-0.07490717823051668
ACH-000244,-0.028197133292626776
ACH-000246,-0.07132797098040912
ACH-000248,-0.08956683947739243
ACH-000250,-0.1658339630436098
ACH-000251,-0.09791431607529354
ACH-000252,0.1101825399203354
ACH-000253,-0.11712809965096968
ACH-000255,-0.17161451525329444
ACH-000256,-0.0926994206152618
ACH-000257,-0.3185517987905775
ACH-000258,-0.2451009687275652
ACH-000259,-0.15295161058499468
ACH-000260,-0.047877664420706637
ACH-000261,-0.16492741418318882
ACH-000262,-0.10807008701661104
ACH-000263,-0.21955015107155584
ACH-000264,-0.0520151996037324
ACH-000265,-0.10092594637405512
ACH-000266,-0.0044650653079968535
ACH-000272,-0.10244475048764808
ACH-000274,-0.1511701962080598
ACH-000277,-0.014806704630444454
ACH-000278,0.008628922840482757
ACH-000279,-0.1192181002987258
ACH-000280,-0.14720463812461326
ACH-000281,0.001814656133971625
ACH-000288,-0.058020175718085314
ACH-000291,-0.09294889393977533
ACH-000293,-0.10029507626725263
ACH-000294,-0.199479714439007
ACH-000295,-0.1847457541527973
ACH-000296,-0.125341541917987
ACH-000302,-0.09525565479103193
ACH-000304,0.17014238205916374
ACH-000307,-0.07988680361714827
ACH-000308,-0.08447609786902185
ACH-000310,-0.021135756477807563
ACH-000311,-0.021870771398479563
ACH-000312,-0.025285661473890424
ACH-000315,0.059020485384400724
ACH-000316,0.08608955814809982
