,PDCL3 (79031)
ACH-000232,-0.26351195486398377
ACH-000233,-0.243649094699675
ACH-000234,-0.1832588810972993
ACH-000235,-0.2075768889035978
ACH-000237,-0.27273209823994315
ACH-000238,-0.14698059981946707
ACH-000242,-0.16114024164010762
ACH-000243,-0.1703196560228295
ACH-000244,-0.425338282115758
ACH-000246,-0.1790062980343381
ACH-000248,-0.20738039163867625
ACH-000250,-0.26544075728664723
ACH-000251,-0.3298629166285369
ACH-000252,-0.09655916300234346
ACH-000253,-0.1256122939333961
ACH-000255,-0.4305007833914992
ACH-000256,-0.06594370015536218
ACH-000257,0.2718327776786732
ACH-000258,-0.02344787270804337
ACH-000259,-0.05578896592981535
ACH-000260,-0.2357022956624385
ACH-000261,-0.2653405682983732
ACH-000262,-0.07350138277615544
ACH-000263,-0.1265942143114235
ACH-000264,-0.4009013993157712
ACH-000265,-0.16458686930782496
ACH-000266,-0.1476570037235485
ACH-000272,-0.18962777248020565
ACH-000274,-0.3750576460475069
ACH-000277,-0.13332489735237654
ACH-000278,-0.10007617808719774
ACH-000279,-0.1328436258587484
ACH-000280,-0.1733882914939775
ACH-000281,-0.20308020162980248
ACH-000288,-0.4150342824247758
ACH-000291,-0.14728583932788594
ACH-000293,-0.26743445804087285
ACH-000294,-0.007624422897493709
ACH-000295,-0.14606341475236456
ACH-000296,-0.2434704036090735
ACH-000302,-0.0992544223504834
ACH-000304,-0.3805871616296513
ACH-000307,-0.18978723710622167
ACH-000308,-0.2183889089590636
ACH-000310,-0.2468813895812145
ACH-000311,-0.14453481528650405
ACH-000312,-0.08121238268044262
ACH-000315,-0.012884497167292888
ACH-000316,-0.1970035218048017
ACH-000317,-0.2950061364845684
ACH-000318,-0.2933491084241421
ACH-000319,-0.1719254091011324
ACH-000320,-0.08452642545261232
ACH-000322,-0.33860363989412257
ACH-000323,-0.2423454932166431
ACH-000324,-0.13553602116843322
ACH-000329,-0.2925979642268429
ACH-000330,-0.14307237928735525
ACH-000331,-0.3672341010115081
ACH-000332,-0.2092338237625102
ACH-000334,-0.03790732467667929
ACH-000335,-0.34639720540305136
ACH-000336,-0.10355142127587777
ACH-000337,-0.14786413685936278
ACH-000338,0.32110910548446125
ACH-000339,-0.2921203372788054
ACH-000341,-0.3014720393276866
ACH-000348,-0.1602018696114998
ACH-000350,0.02940512361181028
ACH-000352,-0.33445816533822464
ACH-000356,-0.2903561980331277
ACH-000361,-0.4170191940065453
ACH-000362,-0.13272593992743484
ACH-000363,-0.10681065218002243
ACH-000364,-0.11357680216584627
ACH-000365,-0.12651366308231285
ACH-000366,-0.06901411999386703
ACH-000368,-0.14815487184497927
ACH-000374,-0.5254356760847054
ACH-000375,-0.29123003095351885
ACH-000376,-0.15201706040680307
ACH-000381,-0.3538716117784271
ACH-000383,-0.10215390292815836
ACH-000387,-0.14153694083477533
ACH-000389,-0.20537544597436092
ACH-000390,-0.2347878969570834
ACH-000393,-0.3332621344476805
ACH-000395,-0.0957859970460909
ACH-000396,-0.2137415954101244
ACH-000397,-0.4066298171580063
ACH-000401,-0.20565955834138014
ACH-000402,-0.22420421715344696
ACH-000403,-0.12853867365527635
ACH-000404,-0.4428987235849242
ACH-000406,-0.08528507582082796
ACH-000407,-0.2496409055422005
ACH-000408,-0.056810052147393264
ACH-000410,-0.18266263683563572
ACH-000411,-0.3837471159370016
ACH-000414,-0.10722693800652264
ACH-000415,-0.2704456177356012
ACH-000416,-0.34991837831100503
ACH-000420,-0.2939488424069862
ACH-000421,-0.13015847176936507
ACH-000424,-0.199000010159428
ACH-000425,-0.3191559075826752
ACH-000426,-0.13423063811459274
ACH-000427,-0.17874691223552897
ACH-000433,-0.40334576435997294
ACH-000435,-0.2734216516729959
ACH-000436,0.0017715029139527489
ACH-000444,-0.11862567622202345
ACH-000445,-0.4064413432549373
ACH-000448,-0.34879650207309265
ACH-000450,-0.2501350038267864
ACH-000452,-0.15262954489633246
ACH-000454,-0.3372998336221149
ACH-000458,-0.17359113770616105
ACH-000459,0.011720960319308657
ACH-000460,-0.30146617626799543
ACH-000461,-0.06935795569280452
ACH-000463,-0.3527565575263599
ACH-000464,-0.40287357907164656
ACH-000466,-0.09380853180432187
ACH-000467,-0.22970098364231
ACH-000468,-0.2406028112431641
ACH-000469,-0.2698964261989463
ACH-000470,-0.15797951623410386
ACH-000471,-0.31664418960430113
ACH-000472,-0.2241566478061288
ACH-000473,-0.166540010146043
ACH-000475,-0.1993337392492871
ACH-000476,-0.1593464599410168
ACH-000477,-0.0051701099026166325
ACH-000479,-0.2576100595848465
ACH-000480,-0.17313492939261232
ACH-000481,-0.22502631499117307
ACH-000483,-0.30075855734668744
ACH-000484,-0.414415045368497
ACH-000485,-0.2516832536840113
ACH-000486,-0.19073383474734584
ACH-000487,0.012936332480939377
ACH-000488,-0.3397797634052327
ACH-000490,-0.32114547393444626
ACH-000491,-0.15333276498688364
ACH-000495,-0.2703042546519781
ACH-000496,-0.21716253856560844
ACH-000499,-0.1624048031102932
ACH-000500,-0.25696148526504675
ACH-000502,-0.24640341627269866
ACH-000503,-0.3537921617228805
ACH-000505,-0.21391196679687366
ACH-000507,-0.3672385329069836
ACH-000510,-0.14154027247411402
ACH-000511,-0.13030136924423386
ACH-000512,-0.2964636059021594
ACH-000516,-0.34640279470408963
ACH-000517,-0.30981899991931594
ACH-000518,-0.1686219995946346
ACH-000520,-0.11340457673201035
ACH-000521,-0.2070534354109456
ACH-000522,-0.20345517373113126
ACH-000524,-0.19354421538952327
ACH-000527,-0.11454392278115788
ACH-000528,-0.14300986921603867
ACH-000537,-0.3757246954452564
ACH-000541,-0.08532105917070157
ACH-000542,-0.26105890150305555
ACH-000544,-0.18313145517479795
ACH-000545,-0.2260188349318656
ACH-000547,-0.026683914981229486
ACH-000548,-0.24984102566026745
ACH-000549,-0.5157984253406892
ACH-000550,-0.3837082458377955
ACH-000552,-0.19741586856465645
ACH-000556,-0.3275741192636485
ACH-000557,0.16428937908931104
ACH-000569,-0.5120846254243525
ACH-000570,-0.3576564821053452
ACH-000571,-0.09771329480051333
ACH-000573,-0.09138821367523148
ACH-000576,-0.21538394215092588
ACH-000579,-0.1854818998684249
ACH-000580,-0.09226962804259052
ACH-000584,-0.34651881394873896
ACH-000585,-0.32065066274924503
ACH-000588,0.019154495465813118
ACH-000589,-0.2536302892374437
ACH-000591,-0.3819930655728602
ACH-000593,-0.3225519114616028
ACH-000600,-0.20641030337204028
ACH-000601,-0.3730993294437036
ACH-000605,-0.09771261108414474
ACH-000606,-0.3679319104734831
ACH-000608,0.017036185385499003
ACH-000614,-0.12230279770856445
ACH-000616,-0.3034372208274056
ACH-000618,-0.2534486722596984
ACH-000619,-0.1720003110654172
ACH-000620,-0.29172321597901923
ACH-000621,-0.14464055577867982
ACH-000622,-0.2901421839948063
ACH-000623,-0.19461252862247105
ACH-000624,-0.2987659505539045
ACH-000627,-0.244988345790176
ACH-000630,-0.35482124664715997
ACH-000631,-0.4340129791095765
ACH-000632,-0.3243240958567284
ACH-000633,-0.08861830135079703
ACH-000637,-0.25340453699710275
ACH-000638,-0.19899629115414014
ACH-000646,-0.15312978631563529
ACH-000647,-0.2657257230985713
ACH-000648,-0.2249649159941
ACH-000649,-0.21935803964375766
ACH-000651,-0.17477824128020342
ACH-000652,-0.16385267201043208
ACH-000653,-0.18402424638554304
ACH-000657,-0.3873812041015493
ACH-000658,-0.04657763483054055
ACH-000661,-0.08300036613622383
ACH-000662,-0.23568049168829416
ACH-000663,-0.18799996499969615
ACH-000665,-0.18100720181123525
ACH-000671,-0.15731464075855753
ACH-000672,-0.2438285297122419
ACH-000673,-0.39845857558300013
ACH-000676,-0.19243759723383852
ACH-000677,-0.2610283326792432
ACH-000681,-0.1357453694798766
ACH-000683,-0.08476645758223042
ACH-000684,-0.25653570464523884
ACH-000688,-0.31454156573900666
ACH-000693,-0.2661357695868328
ACH-000694,-0.31286012074608777
ACH-000695,-0.2790600700212528
ACH-000696,-0.2878706354503814
ACH-000697,-0.28510970806702485
ACH-000699,-0.2784341096653311
ACH-000701,-0.2675954225379805
ACH-000706,-0.17412002509672436
ACH-000711,-0.3034742843803181
ACH-000713,-0.3085900235563941
ACH-000714,-0.13935148591309646
ACH-000718,-0.2927746544420717
ACH-000720,-0.17425229351802052
ACH-000721,-0.4745152029330432
ACH-000724,-0.3071555401363968
ACH-000725,-0.2683823220875758
ACH-000732,-0.2561422966724805
ACH-000734,-0.2498928551291446
ACH-000735,-0.2795884914006796
ACH-000736,-0.15499982596458814
ACH-000738,-0.1451152233995681
ACH-000746,0.13791547762923903
ACH-000747,-0.22176731850477416
ACH-000748,-0.12488448453794215
ACH-000753,-0.06758635867605536
ACH-000756,-0.35345783174579465
ACH-000757,-0.16096060934312328
ACH-000758,-0.2690849236530916
ACH-000760,-0.2644326172085995
ACH-000762,-0.11912779533457865
ACH-000763,-0.03601584976676095
ACH-000764,-0.40862900430522736
ACH-000765,-0.3956837693908715
ACH-000766,-0.2540021680941233
ACH-000767,-0.3157584459418191
ACH-000768,-0.525971514386652
ACH-000769,-0.2407559693127473
ACH-000770,-0.17015258876340875
ACH-000771,-0.2380113318734469
ACH-000773,-0.16500668539203175
ACH-000776,-0.32549081349490866
ACH-000777,-0.23594334920223706
ACH-000778,-0.2880457779371371
ACH-000781,-0.09598663981430333
ACH-000782,-0.16558373204020874
ACH-000783,-0.3764545242402945
ACH-000784,-0.26450519094856706
ACH-000785,-0.22149505257689864
ACH-000787,-0.3207259061397928
ACH-000788,-0.2544629839571133
ACH-000791,-0.17871698382690526
ACH-000792,-0.23429881111828926
ACH-000794,-0.1143626371982156
ACH-000796,-0.3250647608120348
ACH-000798,-0.2568614831585056
ACH-000799,-0.2880523009411097
ACH-000800,-0.4900396935564191
ACH-000802,-0.18038517204380594
ACH-000804,-0.28077273300768146
ACH-000805,-0.3527205130324005
ACH-000809,-0.17759171371674112
ACH-000810,-0.4688388584476702
ACH-000811,-0.1643867371163128
ACH-000817,-0.12792055915888084
ACH-000819,-0.16914525909070946
ACH-000820,-0.44198749817594335
ACH-000821,0.0071045693170652315
ACH-000822,-0.06313108118850756
ACH-000823,-0.3492707246687575
ACH-000824,-0.1758880634231625
ACH-000827,-0.3566375906836899
ACH-000829,-0.2547387295110421
ACH-000831,-0.324090278961408
ACH-000832,-0.4005934009420413
ACH-000833,-0.20344924954453972
ACH-000834,-0.26963119692834003
ACH-000835,-0.10223781143832536
ACH-000836,-0.4757974661330957
ACH-000837,-0.20214135048704196
ACH-000838,-0.09628530960353872
ACH-000839,-0.3944100718920825
ACH-000840,-0.43107138947191775
ACH-000841,-0.14096919945157033
ACH-000843,-0.32007639214475875
ACH-000846,-0.19750970927900166
ACH-000847,-0.09249324656719647
ACH-000848,-0.2638200019757342
ACH-000849,-0.44890931613675067
ACH-000851,-0.4189648395225653
ACH-000855,-0.07496773531018418
ACH-000856,-0.18626797077718849
ACH-000858,-0.3067928762134092
ACH-000859,-0.4140665415915763
ACH-000861,-0.16373297181391172
ACH-000862,-0.15997559099118286
ACH-000865,-0.12266902697501722
ACH-000866,-0.10937821625847924
ACH-000867,-0.2364360615133436
ACH-000869,-0.29076287284559826
ACH-000872,-0.3752202394191345
ACH-000873,-0.21313872640214407
ACH-000876,-0.1723107432984954
ACH-000878,-0.14406164838939875
ACH-000880,-0.1596852801886162
ACH-000881,-0.10103465074148843
ACH-000882,-0.2467133968548807
ACH-000884,-0.2640086392786287
ACH-000885,-0.0909974934801572
ACH-000887,-0.28734118702035744
ACH-000889,-0.08038807334665768
ACH-000896,-0.2477931385712039
ACH-000898,-0.08008790532696497
ACH-000900,-0.3855364619315473
ACH-000901,-0.2326291085661435
ACH-000905,-0.21960756673710372
ACH-000906,-0.13200325067357765
ACH-000907,-0.3040089544652697
ACH-000910,-0.08960369373739778
ACH-000911,-0.12620062905376386
ACH-000912,-0.4068604720358723
ACH-000913,-0.28984280988778865
ACH-000915,-0.23238712632937625
ACH-000916,-0.3679474484056965
ACH-000917,-0.21322602723804926
ACH-000920,-0.2967861194024129
ACH-000921,-0.18516113151691696
ACH-000924,-0.2583900740747651
ACH-000926,-0.18354084000625048
ACH-000928,-0.34044657952743274
ACH-000929,-0.1478248626854485
ACH-000932,-0.17905771542231255
ACH-000935,-0.3248060053159381
ACH-000936,-0.2868696174323106
ACH-000937,-0.16561167015533726
ACH-000938,-0.033018060420497236
ACH-000939,-0.13072475694259514
ACH-000941,-0.35360287092308884
ACH-000943,-0.33931511751606896
ACH-000946,-0.3449267676187064
ACH-000947,-0.2186671063741108
ACH-000948,-0.1859083654008937
ACH-000950,-0.2827986362008572
ACH-000953,-0.09383494398471176
ACH-000954,-0.3174427468340645
ACH-000957,-0.2781526221029277
ACH-000958,-0.11316350339012975
ACH-000960,0.08342662186899935
ACH-000963,-0.238429489248522
ACH-000968,-0.22204053680466668
ACH-000969,-0.23839466577804666
ACH-000972,-0.3443750152707627
ACH-000973,-0.3187668988347138
ACH-000974,-0.2102036134062726
ACH-000978,-0.27221386268969583
ACH-000984,-0.23557185485069515
ACH-000986,-0.2760769502650466
ACH-000988,-0.13365698447309218
ACH-000993,-0.2247245950285928
ACH-000994,-0.13145227709308788
ACH-000996,-0.2138765330011371
ACH-001001,-0.250672870740107
ACH-001020,-0.15533710561995004
ACH-001028,-0.4247679515480001
ACH-001031,-0.34298093942397856
ACH-001038,-0.23044738198421705
ACH-001048,-0.3214586845655027
ACH-001050,-0.10664433877976894
ACH-001053,-0.1612790122538038
ACH-001054,-0.1925592281367205
ACH-001061,-0.4208702457372575
ACH-001067,-0.4324123581531952
ACH-001075,-0.3321985447809472
ACH-001096,-0.055197264222752916
ACH-001111,-0.4140196819745644
ACH-001119,-0.19374405437705125
ACH-001128,-0.15501083661498902
ACH-001134,-0.0770174269966965
ACH-001151,-0.29904614296305665
ACH-001163,-0.2584244787273309
ACH-001164,-0.3840710316426632
ACH-001183,-0.13602057663980793
ACH-001192,-0.10647541545345107
ACH-001193,-0.3202767004615336
ACH-001196,-0.2370949425541945
ACH-001197,-0.3325658105020778
ACH-001205,-0.3374503607091608
ACH-001211,-0.4325291316236537
ACH-001212,-0.4626810828116093
ACH-001228,-0.2212042879408943
ACH-001232,-0.4222017692345384
ACH-001239,-0.18930509248959
ACH-001270,-0.5411056600823275
ACH-001274,-0.2128124474608388
ACH-001275,-0.4321871111579921
ACH-001277,-0.03823887871665469
ACH-001278,-0.1720218892747506
ACH-001280,-0.21259123341345604
ACH-001283,-0.13114384918527847
ACH-001289,-0.2391412871497625
ACH-001300,-0.01909727315111356
ACH-001301,-0.06491657036601807
ACH-001302,-0.061807928272971324
ACH-001306,-0.281867687890362
ACH-001318,-0.09128055706609073
ACH-001322,-0.2078622992197464
ACH-001328,-0.3794294641389396
ACH-001332,-0.18858005607311676
ACH-001336,-0.34323301982762605
ACH-001346,-0.2522839074775391
ACH-001353,-0.2556887074830359
ACH-001354,-0.2636751366244078
ACH-001367,-0.4715865850680146
ACH-001368,-0.14923886527893326
ACH-001374,-0.2299681459447434
ACH-001377,-0.19508440657909235
ACH-001380,-0.2571809579012948
ACH-001391,-0.1345818224966165
ACH-001408,-0.2302109449264139
ACH-001430,-0.27401286817590303
ACH-001431,-0.2260710446854069
ACH-001450,-0.09010447139601596
ACH-001496,-0.1381931699859104
ACH-001500,-0.2106545052802525
ACH-001523,-0.2836241213957894
ACH-001532,-0.27587951195422306
ACH-001550,-0.23813581777465806
ACH-001552,-0.30110702239167825
ACH-001554,-0.2647576993041752
ACH-001654,-0.2515336543605471
ACH-001735,-0.044510917281906176
ACH-001736,-0.023695656964146317
ACH-001737,-0.30544289737505725
ACH-001740,-0.1949331881699144
ACH-001745,-0.0963053805483092
ACH-001765,-0.0725007692786624
