,TENC1 (23371)
ACH-000004,-0.11646101931726036
ACH-000005,-0.2288627592830919
ACH-000007,-0.2917431091660035
ACH-000009,-0.35429670146833464
ACH-000011,-0.1482003028703898
ACH-000012,-0.3224222396930043
ACH-000013,-0.4087654607585113
ACH-000014,0.00018291460930184688
ACH-000015,-0.28208390829358104
ACH-000017,-0.3488187008345938
ACH-000018,-0.3901909696678712
ACH-000019,-0.2884339985175051
ACH-000021,-0.2391158665236537
ACH-000022,-0.24827631204960854
ACH-000025,-0.3079378328331805
ACH-000028,-0.4220768642454838
ACH-000030,-0.2986857461088257
ACH-000035,-0.19722025064650173
ACH-000036,-0.1657347727722461
ACH-000037,-0.3219484525299872
ACH-000039,-0.2865423572181369
ACH-000040,-0.3041698920389938
ACH-000041,-0.3719906896978187
ACH-000042,-0.14366126660478765
ACH-000045,-0.09824693339784744
ACH-000047,-0.26437171847456
ACH-000052,-0.17051079515505796
ACH-000053,-0.2669860194375952
ACH-000054,-0.22138771284314002
ACH-000055,-0.43456065407763184
ACH-000060,-0.2733003954543759
ACH-000067,-0.291902036029087
ACH-000070,-0.3298332432339309
ACH-000075,-0.2629842305774034
ACH-000078,-0.3194024977867117
ACH-000082,-0.1879364935583638
ACH-000085,-0.043587482714041115
ACH-000086,-0.4284876167494428
ACH-000087,-0.4348953959612184
ACH-000092,-0.10308357400516524
ACH-000095,-0.16026912375905336
ACH-000097,-0.3285402445563759
ACH-000098,-0.1726075848972993
ACH-000099,-0.2335453634583818
ACH-000108,-0.16723979236026346
ACH-000113,-0.19448816344068653
ACH-000116,-0.16351533860139236
ACH-000118,-0.2244739390306972
ACH-000120,-0.10444753312128438
ACH-000123,-0.21699296239644866
ACH-000127,-0.3355281488021033
ACH-000128,-0.3858592757857699
ACH-000132,-0.15535599283627408
ACH-000133,-0.4459857066362271
ACH-000137,-0.17206861480323785
ACH-000138,-0.3115434248360946
ACH-000142,-0.3157654772472407
ACH-000143,-0.035959803338823856
ACH-000146,-0.20587491525415846
ACH-000148,-0.27712767389029513
ACH-000150,-0.2747276572891352
ACH-000152,-0.32309642627808666
ACH-000153,-0.2181151354482951
ACH-000159,-0.15918749354412054
ACH-000160,-0.3548978255242308
ACH-000163,-0.3548445745208805
ACH-000167,-0.1686755635330561
ACH-000168,-0.3646388561735257
ACH-000169,-0.22246989104855744
ACH-000178,-0.19658831542154487
ACH-000183,-0.2227016438733623
ACH-000188,-0.28178651126122184
ACH-000189,-0.18736506388239146
ACH-000190,-0.3479058665312597
ACH-000198,-0.19518758414671328
ACH-000203,0.4331263146586564
ACH-000204,0.13533234726169746
ACH-000206,-0.09786134582940977
ACH-000207,-0.2783832219557684
ACH-000208,-0.4674496732598178
ACH-000210,-0.3594554992246898
ACH-000211,-0.15526408332360467
ACH-000215,-0.2817348895797381
ACH-000221,-0.07203020753682107
ACH-000222,-0.1885024552186832
ACH-000223,-0.22529385219609185
ACH-000226,-0.0054471625338416655
ACH-000227,-0.2810988127307278
ACH-000228,-0.3111430836715468
ACH-000231,-0.39241582273515796
ACH-000232,-0.2353230517961891
ACH-000233,-0.2389696120543836
ACH-000234,-0.2510126285286943
ACH-000235,-0.28225667050325104
ACH-000237,-0.11792830513116095
ACH-000238,-0.3302093069671457
ACH-000242,0.0160695797715813
ACH-000243,-0.19800317475806867
ACH-000244,0.04060670362415123
ACH-000246,-0.3723131446128848
ACH-000248,-0.3717428498882949
ACH-000250,-0.17202619624221913
ACH-000251,-0.17009849070666208
ACH-000252,-0.4169445275968829
ACH-000253,-0.12670732318416195
ACH-000255,-0.17438445031077193
ACH-000256,-0.243847573430974
ACH-000257,-0.10991864866512743
ACH-000258,-0.23481810044893905
ACH-000259,-0.2693075966156174
ACH-000260,-0.18637544674190387
ACH-000261,-0.3117312195112352
ACH-000262,-0.2877641009557257
ACH-000263,-0.5439378391322184
ACH-000264,-0.3079551321453946
ACH-000265,-0.13293759854386
ACH-000266,-0.2300437872849135
ACH-000272,-0.1578048011891853
ACH-000274,-0.3696951741846257
ACH-000277,-0.2455464753404074
ACH-000278,-0.2363061602369108
ACH-000279,-0.2686328487506274
ACH-000280,-0.2590930004080372
ACH-000281,-0.2940145100966021
ACH-000288,-0.2766126647617981
ACH-000291,-0.31146248055148495
ACH-000293,-0.3328825773400809
ACH-000294,-0.17929691492439356
ACH-000295,-0.09230030071907183
ACH-000296,-0.2475040566663009
ACH-000302,-0.2385809502762224
ACH-000304,-0.35386586645214785
ACH-000307,-0.3016471587384706
ACH-000308,-0.2504976860130053
ACH-000310,-0.10106555545941644
ACH-000311,-0.2510220828210045
ACH-000312,-0.26103040417146256
ACH-000315,-0.2157275343693972
ACH-000316,-0.2700767352684598
ACH-000317,-0.10646907355651132
ACH-000318,-0.4745887097580823
ACH-000319,-0.3603893776081203
ACH-000320,-0.26406586212219074
ACH-000322,-0.3078312791038087
ACH-000323,-0.19386081413048498
ACH-000324,-0.2540151257506552
ACH-000329,-0.2799060733564622
ACH-000330,-0.07071644907696589
ACH-000331,-0.14006442150721685
ACH-000332,-0.21129123893598645
ACH-000334,-0.13521712964837948
ACH-000335,-0.4225613474836996
ACH-000336,-0.4675176546320125
ACH-000337,-0.1606538918659341
ACH-000338,-0.21806277287545986
ACH-000339,-0.33181061619400504
ACH-000341,-0.2697199233799786
ACH-000348,-0.15196909069671685
ACH-000350,-0.3104917098830385
ACH-000352,-0.17585295541392218
ACH-000356,-0.4460243725786737
ACH-000361,-0.028635473647331895
ACH-000362,-0.21055496244422106
ACH-000363,-0.11605259542365562
ACH-000364,-0.2928934797379129
ACH-000365,-0.3807593904357944
ACH-000366,-0.2510072495906257
ACH-000368,-0.19780318588778287
ACH-000374,-0.29726533135588784
ACH-000375,-0.2746768652925368
ACH-000376,-0.1928323459889345
ACH-000381,0.026022327946783767
ACH-000383,-0.2270848091589772
ACH-000387,-0.4438950833663084
ACH-000389,-0.24005670174704466
ACH-000390,-0.32807660444019165
ACH-000393,-0.1608147070009209
ACH-000395,-0.3204670570180645
ACH-000396,-0.10608821264721788
ACH-000397,-0.20536842888882129
ACH-000401,-0.23934355049470885
ACH-000402,-0.10464462938011322
ACH-000403,-0.24875073230850644
ACH-000404,-0.2635022572775309
ACH-000406,-0.23879730406092003
ACH-000407,-0.22121725328313074
ACH-000408,-0.3496325967825652
ACH-000410,-0.30814888976073185
ACH-000411,-0.10109956607329036
ACH-000414,-0.2613315408588328
ACH-000415,-0.2498141248443549
ACH-000416,-0.2670581114304601
ACH-000420,0.02365160180768237
ACH-000421,-0.42959632331400455
ACH-000424,-0.4049985902343972
ACH-000425,-0.17848149929510482
ACH-000426,-0.19232780779556327
ACH-000427,-0.3101249344412882
ACH-000433,-0.4139433819818055
ACH-000435,-0.20229126586815752
ACH-000436,-0.2618442469073264
ACH-000444,-0.10878323283158964
ACH-000445,-0.2962466724934432
ACH-000448,-0.29849755754004503
ACH-000450,-0.2647087723270422
ACH-000452,-0.38017998720835133
ACH-000454,-0.3219302343132027
ACH-000458,-0.2147977182915729
ACH-000459,-0.25014095474640896
ACH-000460,-0.28334568993347803
ACH-000461,-0.2914216324391175
ACH-000463,-0.15441817172435435
ACH-000464,-0.2256424174575932
ACH-000466,-0.2351294459690869
ACH-000467,-0.1938474578482888
ACH-000468,-0.37948600170298596
ACH-000469,-0.30899010330505283
ACH-000470,-0.3669120484432221
ACH-000471,-0.2519748569771572
ACH-000472,-0.2801504575394454
ACH-000473,-0.3711387494714149
ACH-000475,-0.2201263651893936
ACH-000476,-0.15198733024240346
ACH-000477,-0.06271489591426709
ACH-000479,-0.08820485003805655
ACH-000480,-0.4376304830725392
ACH-000481,-0.4234060158880004
ACH-000483,-0.295374469485086
ACH-000484,-0.17254350794887338
ACH-000485,-0.3290593873297365
ACH-000486,-0.29581172516601434
ACH-000487,-0.2606136842919295
ACH-000488,-0.26733625042854986
ACH-000490,-0.4112556948565479
ACH-000491,-0.3512612487600584
ACH-000495,-0.12750566553758286
ACH-000496,-0.2651248700942237
ACH-000499,-0.3808713731903919
ACH-000500,-0.5428862799537033
ACH-000502,-0.22081791144919896
ACH-000503,-0.22754443317678796
ACH-000505,-0.23176328350706005
ACH-000507,-0.2620672456806805
ACH-000510,-0.2593607219633562
ACH-000511,-0.2637397169119271
ACH-000512,-0.5715205547569558
ACH-000516,-0.2743855496585748
ACH-000517,-0.2103353435613307
ACH-000518,-0.31503142429081915
ACH-000520,-0.2790589032214421
ACH-000521,-0.23098758255037136
ACH-000522,-0.19528734162417236
ACH-000524,-0.1895272702586752
ACH-000527,-0.2408544507703361
ACH-000528,-0.2387365080346058
ACH-000537,-0.2753882232414793
ACH-000541,-0.5474199818939229
ACH-000542,-0.3136091371587499
ACH-000544,-0.23984412220367984
ACH-000545,-0.2899974312218162
ACH-000547,-0.20265100380921056
ACH-000548,-0.2919404675650984
ACH-000549,-0.2385565355224635
ACH-000550,-0.2541508180425253
ACH-000552,-0.24138886038004745
ACH-000556,-0.4173560433713837
ACH-000557,-0.2043245521691772
ACH-000569,-0.46082544411250703
ACH-000570,-0.2726020680322421
ACH-000571,-0.16186546188145085
ACH-000573,-0.14850745757765646
ACH-000576,-0.14800302626609335
ACH-000579,-0.2255430765241285
ACH-000580,-0.18278306647666773
ACH-000584,-0.34626652177712475
ACH-000585,-0.37986102053950255
ACH-000588,-0.20631484399887848
ACH-000589,-0.2891206448927655
ACH-000591,-0.3210845945082778
ACH-000593,-0.4087672942768557
ACH-000600,-0.21058900713412607
ACH-000601,-0.2504242567026112
ACH-000605,-0.17645206316345674
ACH-000606,-0.3726958768813941
ACH-000608,-0.34046158888474604
ACH-000614,-0.3200678326959999
ACH-000616,-0.32010181355044603
ACH-000618,-0.3204051993791613
ACH-000619,-0.2518324381267575
ACH-000620,-0.17608044418670032
ACH-000621,-0.3430911182902324
ACH-000622,-0.1939661857683796
ACH-000623,-0.28325726813688706
ACH-000624,-0.2537487549336488
ACH-000627,-0.18394948799626806
ACH-000630,-0.2658814619645332
ACH-000631,-0.11501907265623905
ACH-000632,-0.23879598471074126
ACH-000633,-0.25949279083332205
ACH-000637,-0.15836318339561833
ACH-000638,-0.31977291783965794
ACH-000646,-0.16520653468838178
ACH-000647,-0.21770910643266675
ACH-000648,-0.2600225111466726
ACH-000649,-0.34244907110385336
