,RASGRP2 (10235)
ACH-000004,-0.17394009107636638
ACH-000005,-0.2164261505236212
ACH-000007,-0.12581517385741733
ACH-000009,-0.16372419106528194
ACH-000011,-0.20409168013191625
ACH-000012,-0.3033205047301623
ACH-000013,-0.26551312462161314
ACH-000014,0.02133947014692961
ACH-000015,-0.10354011930563338
ACH-000017,-0.29825609983254986
ACH-000018,-0.11650737329780365
ACH-000019,-0.21049200046376385
ACH-000021,-0.28510056819962915
ACH-000022,-0.25748088087734405
ACH-000025,-0.33984121225438674
ACH-000028,-0.2564249369662201
ACH-000030,-0.2265102621128372
ACH-000035,-0.1227156786485481
ACH-000036,-0.2922377613275777
ACH-000037,-0.2767759267558855
ACH-000039,-0.2653479654857949
ACH-000040,-0.25456397005187803
ACH-000041,-0.1668015897549479
ACH-000042,-0.2491265680345613
ACH-000045,-0.1250543730245803
ACH-000047,-0.2140825440067043
ACH-000052,-0.1951074347333652
ACH-000053,-0.23662305999790065
ACH-000054,-0.1867902330232734
ACH-000055,-0.09329046174791863
ACH-000060,-0.10437433895040166
ACH-000067,-0.1617871408285995
ACH-000070,-0.20335072849452213
ACH-000075,-0.3396631408670803
ACH-000078,-0.2555439776866776
ACH-000082,-0.2941044750932875
ACH-000085,-0.2598116354991929
ACH-000086,-0.3662833682840938
ACH-000087,-0.1360396493068326
ACH-000092,-0.23078761230717934
ACH-000095,-0.059545999057277615
ACH-000097,-0.1976382559312766
ACH-000098,-0.14098583423639033
ACH-000099,-0.13988385363724112
ACH-000108,-0.2456402749915235
ACH-000113,-0.2533506389289957
ACH-000116,-0.4297605624350408
ACH-000118,-0.3690592612593269
ACH-000120,-0.2477524115199689
ACH-000123,-0.09769079125043584
ACH-000127,-0.1370919342268187
ACH-000128,-0.09442045954342172
ACH-000132,-0.2832462689439261
ACH-000133,-0.2659430969471641
ACH-000137,-0.3308445825575319
ACH-000138,-0.26249485491220104
ACH-000142,-0.2690002347095225
ACH-000143,-0.11426772526645936
ACH-000146,-0.17162459962814658
ACH-000148,-0.14542860928190446
ACH-000150,-0.2891659430210176
ACH-000152,-0.1481439005517157
ACH-000153,-0.38650325174549455
ACH-000159,-0.070781795869877
ACH-000160,-0.25313345244202506
ACH-000163,-0.16580688566105914
ACH-000167,-0.2503931280426766
ACH-000168,-0.2135250111070944
ACH-000169,-0.09413727984206226
ACH-000178,-0.1486146381874103
ACH-000183,-0.1316872587164936
ACH-000188,-0.6015443430548367
ACH-000189,-0.2661943992568915
ACH-000190,0.03695191655797051
ACH-000198,-0.1646065757623546
ACH-000203,-0.5932702674592609
ACH-000204,-0.2611608426273602
ACH-000206,-0.11464088807529693
ACH-000207,-0.28708051151141994
ACH-000208,-0.17364409571994538
ACH-000210,-0.2103041799003278
ACH-000211,-0.29468397923887624
ACH-000215,-0.2095015709847992
ACH-000221,-0.1544165009328756
ACH-000222,-0.3749300271237913
ACH-000223,-0.17611627041273006
ACH-000226,-0.12290494721188093
ACH-000227,-0.13860732666635378
ACH-000228,-0.3810901070217479
ACH-000231,-0.2341585316580324
ACH-000232,-0.16430291885856466
ACH-000233,-0.27923596022432695
ACH-000234,-0.3469463352726348
ACH-000235,-0.25396998520774594
ACH-000237,-0.2713846022675018
ACH-000238,-0.43195683646035815
ACH-000242,-0.1976387017076944
ACH-000243,-0.08329006582440301
ACH-000244,-0.3033449623565496
ACH-000246,-0.1699103438018545
ACH-000248,-0.354266088505293
ACH-000250,-0.24866114830746205
ACH-000251,-0.23792137365186364
ACH-000252,-0.14833682280971686
ACH-000253,-0.1759735064762646
ACH-000255,-0.2535136298393453
ACH-000256,-0.2429359624157256
ACH-000257,-0.07454590331999564
ACH-000258,0.010862691741676036
ACH-000259,-0.1896577359928165
ACH-000260,-0.2580804319753206
ACH-000261,-0.19457276058956904
ACH-000262,-0.4665991227510424
ACH-000263,0.042589654163069916
ACH-000264,-0.20147396973980647
ACH-000265,-0.1166601335383243
ACH-000266,-0.1799981418929009
ACH-000272,-0.07880829964902318
ACH-000274,-0.12053074084517687
ACH-000277,-0.2357259809260944
ACH-000278,-0.2889698924586241
ACH-000279,-0.21501312201435765
ACH-000280,-0.30090952940632565
ACH-000281,-0.2944161637440754
ACH-000288,-0.2332763948289879
ACH-000291,-0.24347163347436498
ACH-000293,-0.24291722634408544
ACH-000294,-0.2410828178864319
ACH-000295,-0.14984885932324246
ACH-000296,-0.020479976720290463
ACH-000302,-0.11789355107506196
ACH-000304,-0.1422124270114388
ACH-000307,-0.08981986942324219
ACH-000308,-0.2282206515185715
ACH-000310,-0.1585261545709398
ACH-000311,-0.26823385192883314
ACH-000312,-0.2510823843843843
ACH-000315,-0.5305002211031776
ACH-000316,-0.20270909478916152
ACH-000317,-0.2017875220812781
ACH-000318,-0.4683065763532557
ACH-000319,-0.2933632305509851
ACH-000320,-0.051665902084579315
ACH-000322,-0.3261456106269033
