,CRHBP (1393)
ACH-000227,-0.06098069456210139
ACH-000228,-0.21214759506283914
ACH-000231,-0.11316202076114708
ACH-000232,-0.20828371240853086
ACH-000233,-0.12750172925600944
ACH-000234,-0.04955846947524794
ACH-000235,-0.07672524349823825
ACH-000237,-0.04444090186151319
ACH-000238,-0.10209595201971493
ACH-000242,-0.6290624027460316
ACH-000243,-0.09373930530476064
ACH-000244,-0.13536726838082205
ACH-000246,-0.07865661214552665
ACH-000248,0.08922279970115947
ACH-000250,-0.013648306368005231
ACH-000251,-0.16896130952871918
ACH-000252,0.13104103275198098
ACH-000253,-0.05919986202936215
ACH-000255,-0.10421367822880254
ACH-000256,-0.06939711774101143
ACH-000257,-0.08388190192943934
ACH-000258,-0.03608657634229755
ACH-000259,-0.055108287221396296
ACH-000260,-0.1148405685674341
ACH-000261,-0.06662366810769807
ACH-000262,0.00016594987138720434
ACH-000263,0.028305478761645707
ACH-000264,-0.14560297267644728
ACH-000265,-0.12056531931187242
ACH-000266,-0.09702030950760497
ACH-000272,-0.06460268340407227
ACH-000274,-0.06676193473529034
ACH-000277,-0.0308870193310876
ACH-000278,-0.05169409658248385
ACH-000279,-0.07611195877496492
ACH-000280,-0.07922882674127299
ACH-000281,-0.14458736272182865
ACH-000288,-0.10085098915700746
ACH-000291,-0.06911070863507048
ACH-000293,-0.06092702191122201
ACH-000294,-0.03461694091432017
ACH-000295,-0.01983536124053651
ACH-000296,-0.25646181363180365
ACH-000302,-0.08741335453408576
ACH-000304,-0.09394066014284437
ACH-000307,-0.05326296835635198
ACH-000308,0.01790128785341829
ACH-000310,-0.05757268357127476
ACH-000311,-0.10938033640665934
ACH-000312,-0.017720776075335645
ACH-000315,-0.0025301112010364807
ACH-000316,0.061813639293624975
ACH-000317,-0.006331524621575859
ACH-000318,0.023770535219035816
ACH-000319,-0.0757061779084837
ACH-000320,0.01370799902836332
ACH-000322,0.017362545459632738
ACH-000323,-0.18168671459289049
ACH-000324,-0.056433025515565234
ACH-000329,0.01939574741194464
ACH-000330,-0.12816712350602613
ACH-000331,-0.1659119543247766
ACH-000332,-0.060427496297890335
ACH-000334,0.05070095140223509
ACH-000335,-0.0175334765701371
ACH-000336,-0.12244981367302415
ACH-000337,0.06324425543089934
ACH-000338,-0.008651646594325824
ACH-000339,-0.016855896102258155
ACH-000341,-0.007513675836693364
ACH-000348,-0.08413098616747633
ACH-000350,-0.2314094319925656
ACH-000352,0.04468849102869786
ACH-000356,-0.2296234234926993
ACH-000361,0.00805542422332408
ACH-000362,-0.014527535629149619
ACH-000363,-0.10554008817135904
ACH-000364,-0.11828219385130595
ACH-000365,0.003466607428770609
ACH-000366,-0.0741378575226734
ACH-000368,-0.06893074592475236
ACH-000374,-0.13094725136541696
ACH-000375,-0.08372286000985238
ACH-000376,-0.05702173692425438
ACH-000381,-0.0831208817795094
ACH-000383,-0.023133360686542568
ACH-000387,-0.05854783994585047
ACH-000389,-0.08793912969653804
ACH-000390,-0.1229008985299564
ACH-000393,-0.14475813439304808
ACH-000395,0.07479878184195736
ACH-000396,-0.2577930332305817
ACH-000397,-0.04831262603180314
ACH-000401,-0.1529319023680006
ACH-000402,-0.13663653088657654
ACH-000403,-0.06635736801774125
ACH-000404,0.0946214881340754
ACH-000406,-0.13384714349828408
ACH-000407,-0.2227180619848735
ACH-000408,-0.23016307743230294
ACH-000410,-0.0016359544148237747
ACH-000411,0.061594211585304766
ACH-000414,-0.10715767551501794
ACH-000415,-0.014777429928494916
ACH-000416,-0.07428084633226871
ACH-000420,-0.0826960115392109
ACH-000421,-0.10306042893736428
ACH-000424,-0.02859492224654966
ACH-000425,-0.06144262942070596
ACH-000426,-0.0621564145284524
ACH-000427,-0.10159819603004093
ACH-000433,0.0449589199556248
ACH-000435,-0.08465020913116933
ACH-000436,-0.0180174246898082
ACH-000444,-0.0964419121377006
ACH-000445,-0.03541885419698565
ACH-000448,-0.005505427776909198
ACH-000450,-0.1454981875927428
ACH-000452,-0.011962707713523452
ACH-000454,-0.12249414323361922
ACH-000458,-0.11106912583061257
ACH-000459,-0.1803827601399032
ACH-000460,-0.09141386144914654
ACH-000461,-0.08736085057239354
ACH-000463,-0.16617952096911526
ACH-000464,-0.0054279255270214275
ACH-000466,-0.14018768636514428
ACH-000467,-0.07105929555349133
ACH-000468,-0.06262911008422775
ACH-000469,-0.029252886343588608
ACH-000470,-0.01213859329793674
ACH-000471,-0.044051451826404006
ACH-000472,-0.0755791875027835
ACH-000473,-0.11632216133699565
ACH-000475,-0.07328530311196964
ACH-000476,-0.0708977242089045
ACH-000477,-0.021106335682212703
ACH-000479,-0.26954992592180577
ACH-000480,-0.051049525872726514
ACH-000481,-0.062048381690332575
ACH-000483,-0.10289550741351693
ACH-000484,-0.24313795860825105
ACH-000485,-0.07851794078173252
ACH-000486,-0.09437247194818477
ACH-000487,-0.14197826888552795
ACH-000488,-0.14165733021901503
ACH-000490,-0.04201898986722615
ACH-000491,-0.026680328184491016
ACH-000495,0.016024254260148134
ACH-000496,-0.07364547210050056
ACH-000499,0.02098813925861591
ACH-000500,-0.5331412993072551
ACH-000502,-0.025598391498403674
ACH-000503,0.028571674950865645
ACH-000505,-0.15354253790185346
ACH-000507,-0.08981522236763276
ACH-000510,-0.07013990666919345
ACH-000511,-0.2587729356801417
ACH-000512,-0.13393757690446667
ACH-000516,-0.0634343465832895
ACH-000517,-0.050117411233181
ACH-000518,-0.04595096710416676
ACH-000520,-0.202637508242468
ACH-000521,-0.15580072702927678
ACH-000522,-0.10562671307510654
ACH-000524,-0.06836024396481769
ACH-000527,-0.12443429339508065
ACH-000528,-0.08435424492204904
ACH-000537,0.04126122153166231
ACH-000541,0.04551812637156545
ACH-000542,-0.04512379403848387
ACH-000544,-0.10190635499491707
ACH-000545,-0.21262902952050453
ACH-000547,-0.020639315199613418
ACH-000548,0.025844800078654268
ACH-000549,-0.09194027343762602
ACH-000550,-0.22373465100321951
ACH-000552,-0.14986274537673647
ACH-000556,-0.1378580723360192
ACH-000557,-0.0891350233017901
ACH-000569,-0.01384011562529913
ACH-000570,-0.17696664703538742
ACH-000571,-0.07502351286518234
ACH-000573,-0.08780486883255144
ACH-000576,-0.11573425812275102
ACH-000579,-0.1714900560484847
ACH-000580,-0.051357607880990086
ACH-000584,-0.06241890975647736
ACH-000585,-0.05907598877425275
ACH-000588,-0.05779822148709227
ACH-000589,-0.028577412033264745
ACH-000591,-0.026659928995075417
ACH-000593,-0.15034885011427268
ACH-000600,-0.027738674015304644
ACH-000601,-0.13473123958405314
ACH-000605,-0.0274283070591439
ACH-000606,-0.2571927864530457
ACH-000608,0.011848003658556785
ACH-000614,-0.14187185840736946
ACH-000616,-0.1413185933703004
ACH-000618,-0.030209121672925388
ACH-000619,-0.06834585727640671
ACH-000620,-0.07496456509504651
ACH-000621,-0.011265654483779234
ACH-000622,-0.08331283350255295
ACH-000623,-0.006450094658731576
ACH-000624,-0.03404106782454343
ACH-000627,0.02983652970706731
ACH-000630,-0.16492909218890392
ACH-000631,0.227877872783464
ACH-000632,0.04190498761121561
ACH-000633,0.02054259466306269
ACH-000637,-0.032581785601262424
ACH-000638,-0.2235471876976407
ACH-000646,-0.28728466576223033
ACH-000647,-0.02317488756806181
ACH-000648,-0.06387183516013603
ACH-000649,-0.06732302655503583
ACH-000651,-0.09956040652290264
ACH-000652,-0.12447469305936112
ACH-000653,-0.0992073449914148
ACH-000657,-0.06355376887684548
ACH-000658,-0.07020103429675317
ACH-000661,-0.12114635621453808
ACH-000662,0.0382660211373981
ACH-000663,-0.07321397375378373
ACH-000665,-0.1160350670025608
ACH-000671,-0.16590328939017673
ACH-000672,-0.017058846296388524
ACH-000673,-0.05870346326407575
ACH-000676,-0.07738951913352511
ACH-000677,-0.04929663869368679
ACH-000681,-0.06646729456925624
ACH-000683,-0.01188384242832787
ACH-000684,-0.1381435658633017
ACH-000688,-0.11664505810286988
ACH-000693,-0.06262909443827205
ACH-000694,-0.04073873368062693
ACH-000695,-0.1005912460697015
ACH-000696,-0.06231712533873743
ACH-000697,0.06909897176726508
ACH-000699,-0.17330403388263832
ACH-000701,-0.005037889375302749
ACH-000706,-0.05358951035988467
ACH-000711,-0.062237572125889824
ACH-000713,0.034906619553696346
ACH-000714,-0.17816747637174946
ACH-000718,-0.10211324056380744
ACH-000720,-0.1074975633242604
ACH-000721,-0.15948168666684165
ACH-000724,-0.09975215921293028
ACH-000725,-0.13683365386513474
ACH-000732,0.02981628460074136
ACH-000734,-0.07267957407745029
ACH-000735,-0.15382738173821855
ACH-000736,0.005682590431205679
ACH-000738,-0.09815582922747797
ACH-000746,-0.16897812298433165
ACH-000747,-0.04985889219948392
ACH-000748,-0.025122803861881333
ACH-000753,-0.09142029981501977
ACH-000756,-0.04212761218744954
ACH-000757,0.032818783041838565
ACH-000758,-0.034019047446580006
ACH-000760,-0.10219967666003356
ACH-000762,0.010052884691199093
ACH-000763,-0.10656344166851406
ACH-000764,-0.11559391148972782
ACH-000765,0.03941245327821734
ACH-000766,-0.0875073256718773
ACH-000767,-0.030071928647779887
ACH-000768,-0.09632669237084113
ACH-000769,0.004869826390038672
ACH-000770,-0.054307931956397285
ACH-000771,-0.10229053797382484
ACH-000773,-0.09283023493314774
ACH-000776,-0.049958576015863065
ACH-000777,0.004320683008620075
ACH-000778,-0.020578075138399408
ACH-000781,-0.11327715210590973
ACH-000782,-0.09440351935320687
ACH-000783,-0.1163757516036218
ACH-000784,-0.03927390773420667
ACH-000785,-0.09881788941922327
ACH-000787,-0.12730610724440214
ACH-000788,-0.07517720832757631
ACH-000791,-0.12303565066362494
ACH-000792,0.018207025842597452
ACH-000794,-0.26329543935771543
ACH-000796,-0.0812442788925029
ACH-000798,-0.16036334845971034
ACH-000799,-0.055188197510103135
ACH-000800,-0.09824798653331716
ACH-000802,-0.0950619350899958
ACH-000804,0.018904548746097864
ACH-000805,-0.20241915619907186
ACH-000809,-0.03495354931348083
ACH-000810,-0.19168815085079532
ACH-000811,-0.09750231773026873
ACH-000817,-0.3019861400211703
ACH-000819,-0.12411798276622844
ACH-000820,-0.10856558800444373
ACH-000821,-0.1528782731866736
ACH-000822,-0.12695430944917074
ACH-000823,0.03687245350508765
ACH-000824,-0.022513855061399458
ACH-000827,-0.025951867300064883
ACH-000829,-0.05737868806739481
ACH-000831,-0.046375591901416685
ACH-000832,-0.17135661631638685
ACH-000833,-0.16771972568967125
ACH-000834,-0.10361796577278136
ACH-000835,-0.01916609781611573
ACH-000836,-0.09616799442686892
ACH-000837,-0.1826742905156037
ACH-000838,-0.1765974170888933
ACH-000839,0.07169121380993182
ACH-000840,0.013510436157822705
ACH-000841,-0.04979758282451332
ACH-000843,-0.19644562145402705
ACH-000846,-0.01224281963490323
ACH-000847,-0.06624743947686071
ACH-000848,-0.3229465545470852
ACH-000849,-0.1567433777050209
ACH-000851,-0.2457768840550096
ACH-000855,0.02844229510438429
ACH-000856,-0.0858552848025039
ACH-000858,-0.14135685613951335
ACH-000859,0.09393781635266096
ACH-000861,-0.026636613628601
ACH-000862,0.028214108070057656
ACH-000865,-0.07535737514392768
ACH-000866,-0.05697378256656346
ACH-000867,-0.0390921711551119
ACH-000869,-0.1332990268826004
ACH-000872,-0.07682543749523522
ACH-000873,-0.18148316822399016
ACH-000876,-0.0614900743748066
ACH-000878,-0.03469895767098969
ACH-000880,0.03965211580139907
ACH-000881,-0.0431415094990821
ACH-000882,-0.0483200624404974
ACH-000884,-0.113449777429328
ACH-000885,-0.1277207355482179
ACH-000887,-0.10100705538391078
ACH-000889,-0.06414909637820618
ACH-000896,-0.030007276881913767
ACH-000898,-0.13071406872945196
ACH-000900,-0.1569008412120793
ACH-000901,-0.04695553428584368
ACH-000905,-0.1261303547443243
ACH-000906,-0.10858191011321494
ACH-000907,-0.025434087350131758
ACH-000910,-0.05760481334955544
ACH-000911,-0.01951410552857752
ACH-000912,0.058288490374232775
ACH-000913,-0.13652283681712649
ACH-000915,-0.06437031037373406
ACH-000916,-0.218582445732334
ACH-000917,-0.11403893738213715
ACH-000920,-0.04174400667034702
ACH-000921,0.02929982658331204
ACH-000924,-0.09131901632326517
ACH-000926,-0.015989199248716033
ACH-000928,-0.11817648678280313
ACH-000929,0.008725845010455629
ACH-000932,-0.11465334701920213
ACH-000935,-0.0808018700482548
ACH-000936,-0.055079142549496835
ACH-000937,-0.09889573328362243
ACH-000938,-0.08112457253887953
ACH-000939,-0.056001499627380304
ACH-000941,-0.0739615844519408
ACH-000943,-0.016834179798910998
ACH-000946,-0.13967730672787534
ACH-000947,-0.07114902947711381
ACH-000948,-0.08822608180418944
ACH-000950,-0.12073582707750775
ACH-000953,-0.11021803379741413
ACH-000954,-0.15089984776999962
ACH-000957,-0.09821090976844712
ACH-000958,-0.01504793191531087
ACH-000960,-0.04977443332251884
ACH-000963,-0.07736233921661424
ACH-000968,-0.16327697697142005
ACH-000969,-0.1906898789209853
ACH-000972,-0.11676953370492732
ACH-000973,-0.10003027648912252
ACH-000974,-0.05363128030219122
ACH-000978,-0.06922863185461416
ACH-000984,-0.2267303496957754
ACH-000986,-0.0897167934242873
ACH-000988,-0.027764623409118037
ACH-000993,-0.057098023530988085
ACH-000994,-0.12424461895120385
ACH-000996,-0.10388092383082408
ACH-001001,-0.11038446152709776
ACH-001020,-0.10941325241311016
ACH-001028,-0.13337860408622168
ACH-001031,-0.08378984597992885
ACH-001038,-0.12275080330344786
ACH-001048,-0.005139436035552339
ACH-001050,-0.05863183540749215
ACH-001053,-0.1905650735246725
ACH-001054,-0.0930559470844649
ACH-001061,-0.04328187068410421
ACH-001067,-0.1380326470013899
ACH-001075,-0.09101475389931336
ACH-001096,0.029735100527158605
ACH-001111,-0.22183704513507105
ACH-001119,0.015025025270380516
ACH-001128,-0.15755168870130914
ACH-001134,-0.07295583186641055
ACH-001151,-0.024546623941009232
ACH-001163,-0.1082542679513006
ACH-001164,-0.2838842983593033
ACH-001183,-0.0974208996417794
ACH-001192,0.03912696014010867
ACH-001193,-0.22236386659774887
ACH-001196,-0.053354691751869104
ACH-001197,0.045065434109925716
ACH-001205,-0.14319524703480735
ACH-001211,-0.14994770955409256
ACH-001212,-0.15848177715675388
ACH-001228,0.14873375443807876
ACH-001232,0.009984852262039677
ACH-001239,-0.08425408289201496
ACH-001270,-0.030343719859287733
ACH-001274,-0.07727286385417469
ACH-001275,-0.035219627653916674
ACH-001277,0.06539407641704592
ACH-001278,-0.014168895400152603
ACH-001280,-0.14216949016218616
ACH-001283,-0.18034176518330705
ACH-001289,0.06643313512136205
ACH-001300,-0.016849878069074658
ACH-001301,-0.003671352532193558
ACH-001302,-0.16320061643443928
ACH-001306,-0.04817877041320175
ACH-001318,-0.015249336275298129
ACH-001322,0.011383636827700513
ACH-001328,-0.19611118495642046
ACH-001332,-0.010684873174719438
ACH-001336,-0.1464672238841249
ACH-001346,-0.022691214225263125
ACH-001353,-0.04674723833588389
ACH-001354,-0.03925657319672705
ACH-001367,0.15661162078344001
ACH-001368,-0.0641231628686364
ACH-001374,-0.1475228303236325
ACH-001377,-0.10458090246631163
ACH-001380,-0.08409383500325514
ACH-001391,-0.0438014400790004
ACH-001408,-0.12367793357849255
ACH-001430,0.015876970750964094
ACH-001431,0.2156016365208876
ACH-001450,0.01656122464885915
ACH-001496,-0.06250091202363983
ACH-001500,-0.1738603591925632
ACH-001523,-0.013970283005659235
ACH-001532,-0.10428631163840356
ACH-001550,0.004089971110952767
ACH-001552,-0.028755760792837107
ACH-001554,-0.0724549132783064
ACH-001654,-0.11140690799760086
ACH-001735,0.002784888547123205
ACH-001736,0.00029225567628226034
ACH-001737,0.08727320866943956
ACH-001740,-0.059522965804665075
ACH-001745,-0.18611617811247427
ACH-001765,-0.043816857062389546
