,NEK2 (4751)
ACH-000004,-0.36652936800831803
ACH-000005,-0.047374163783500976
ACH-000007,0.037718432665837034
ACH-000009,-0.2318868416743479
ACH-000011,-0.37003889751233743
ACH-000012,-0.29895081301212256
ACH-000013,-0.07981115446610368
ACH-000014,-0.2646528000941928
ACH-000015,-0.08676993294096759
ACH-000017,-0.28734360962831984
ACH-000018,-0.27956883300951724
ACH-000019,-0.26137778743805634
ACH-000021,-0.048356865813953966
ACH-000022,-0.1830602213519326
ACH-000025,-0.03822365125044061
ACH-000028,-0.18879697140826285
ACH-000030,-0.0890311987082971
ACH-000035,-0.1878593133029354
ACH-000036,-0.2265251385529969
ACH-000037,-0.22059156195190094
ACH-000039,-0.1440401191767398
ACH-000040,-0.29761504418687595
ACH-000041,-0.3393085614895569
ACH-000042,-0.2878530638946256
ACH-000045,-0.2850266708026717
ACH-000047,-0.27464227340622754
ACH-000052,-0.2843065008761029
ACH-000053,-0.32018051324767965
ACH-000054,-0.07088852265518539
ACH-000055,-0.24935161115430024
ACH-000060,-0.2813421173246308
ACH-000067,-0.0929194635595795
ACH-000070,-0.4070009442591471
ACH-000075,-0.07796628737654103
ACH-000078,-0.19578130591949885
ACH-000082,-0.13187141107189618
ACH-000085,-0.14832654811309734
ACH-000086,-0.3904349722346037
ACH-000087,-0.4727663221048922
ACH-000092,-0.4151804445326426
ACH-000095,-0.3085708959906808
ACH-000097,-0.2922184303932656
ACH-000098,-0.0954286405340078
ACH-000099,-0.2306184525445781
ACH-000108,-0.2788078030776008
ACH-000113,-0.17390843011080967
ACH-000116,-0.1744714109364403
ACH-000118,-0.3025713058478243
ACH-000120,-0.2810812451077522
ACH-000123,-0.23912831532065534
ACH-000127,-0.14531847344148885
ACH-000128,-0.23083080527436806
ACH-000132,-0.2114257115294786
ACH-000133,-0.3219048059646971
ACH-000137,-0.0832658744694251
ACH-000138,-0.2149764046948919
ACH-000142,-0.14873266905048665
ACH-000143,-0.3557442995015723
ACH-000146,0.11026821433145324
ACH-000148,-0.15463844392921966
ACH-000150,0.044795054682984566
ACH-000152,-0.2713750312183233
ACH-000153,-0.3898901786719439
ACH-000159,-0.4425973425012701
ACH-000160,0.012246717586761342
ACH-000163,-0.28396885495206003
ACH-000167,0.4811481020435059
