,LEMD1 (93273)
ACH-000004,-0.032109804472814155
ACH-000005,0.16554801405099287
ACH-000007,0.07861118876474826
ACH-000009,-0.19038279223622145
ACH-000011,-0.054851428321554416
ACH-000012,-0.04530075588287654
ACH-000013,-0.06808183500189573
ACH-000014,-0.02325602991261379
ACH-000015,0.057470628316221725
ACH-000017,-0.05064664539557473
ACH-000018,0.06379153579808275
ACH-000019,-0.0707320890158447
ACH-000021,-0.032885173132571145
ACH-000022,-0.020150490020941308
ACH-000025,-0.09690956447445692
ACH-000028,-0.07290745622316687
ACH-000030,0.03946104736563347
ACH-000035,0.08262782029097675
ACH-000036,-0.03588903914420199
ACH-000037,0.014294212410191888
ACH-000039,0.10935628258915243
ACH-000040,0.07322670592795387
ACH-000041,0.11381171837225185
ACH-000042,-0.06544574950220243
ACH-000045,0.08272113376590387
ACH-000047,0.004225380761606985
ACH-000052,0.12198530884507774
ACH-000053,-0.06428583757252543
ACH-000054,-0.0006775860051411604
ACH-000055,0.07492381575042671
ACH-000060,0.023235281453593982
ACH-000067,-0.016414183135996675
ACH-000070,0.02969988513873944
ACH-000075,-0.04269590167233983
ACH-000078,-0.022556711666316686
ACH-000082,-0.04194426475089359
ACH-000085,0.05275887177056557
ACH-000086,-0.16045061599413676
ACH-000087,-0.024643457123721457
ACH-000092,-0.01874298712717337
ACH-000095,-0.09551922842640004
ACH-000097,-0.017684205666163997
ACH-000098,-0.024901738926784427
ACH-000099,-0.05869619248007146
ACH-000108,0.02238398401030139
ACH-000113,-0.10360084411451644
ACH-000116,0.01776141715940537
ACH-000118,0.05894130729413916
ACH-000120,-0.01591283056030015
ACH-000123,-0.09662480148912482
ACH-000127,-0.053874986532962126
ACH-000128,0.04479337082176841
ACH-000132,-0.12111717572484715
ACH-000133,-0.03996013535900034
ACH-000137,0.1379745099863228
ACH-000138,-0.049172339245054084
ACH-000142,-0.22465551006458875
ACH-000143,-0.10409608138393488
ACH-000146,-0.02981534122711049
ACH-000148,-0.1043951244265203
ACH-000150,0.03574336280703401
ACH-000152,0.09000728403079115
ACH-000153,0.1320510176966972
ACH-000159,0.01144765245497185
ACH-000160,0.028400458875615157
ACH-000163,0.0030279653320218077
ACH-000167,-0.2294398758513831
ACH-000168,-0.15194255588394318
ACH-000169,0.012979546401526348
ACH-000178,-0.013850293482683742
ACH-000183,0.07605707260709567
ACH-000188,-0.13344117022849822
ACH-000189,-0.1482069183167669
ACH-000190,0.057531783409869426
ACH-000198,0.02627532814354289
ACH-000203,-0.3157878100739229
ACH-000204,-0.1285196204648886
ACH-000206,0.05446689292894168
ACH-000207,-0.013296751893000426
ACH-000208,-0.1736475614353608
ACH-000210,-0.011730174799477446
ACH-000211,0.03692169639484733
ACH-000215,-0.01035260216821615
ACH-000221,0.009564706660099995
ACH-000222,0.1078723833857124
ACH-000223,0.03865745988599982
ACH-000226,-0.17270788774958018
ACH-000227,-0.024713796978815417
ACH-000228,0.00031981180977380967
ACH-000231,0.03733908369531064
ACH-000232,0.13392622189973785
ACH-000233,0.03315216797871152
ACH-000234,0.01652541118038052
ACH-000235,-0.15366210042746592
ACH-000237,-0.053172856606822506
ACH-000238,-0.1631484847925233
ACH-000242,-0.2201398798110974
ACH-000243,0.023736289742387468
ACH-000244,0.12339591135010855
ACH-000246,0.042285449374194976
ACH-000248,0.07598973766930199
ACH-000250,-0.04141065858125025
ACH-000251,0.05939038339866606
ACH-000252,0.011081384329967716
ACH-000253,0.07888420231327002
ACH-000255,0.06015661833832513
ACH-000256,0.001700681673011942
ACH-000257,0.2399414952944097
ACH-000258,0.14253514052562133
ACH-000259,0.04114792288759523
ACH-000260,-0.004173589907763094
ACH-000261,0.015748800536890588
ACH-000262,-0.047399094383797566
ACH-000263,-0.009292445590452293
ACH-000264,-0.026671416035614248
ACH-000265,0.12076714784091648
ACH-000266,0.02001438278140033
ACH-000272,-0.11540919447248175
ACH-000274,0.008143853407947984
ACH-000277,0.07419936994162585
ACH-000278,-0.006377579799939408
ACH-000279,0.1524481933940739
ACH-000280,-0.011753653575538104
ACH-000281,-0.04491773732262272
ACH-000288,-0.10864246290228118
ACH-000291,0.06925128589969819
ACH-000293,0.07296148002393146
ACH-000294,-0.04232223281271962
ACH-000295,-0.07084694102248794
ACH-000296,-0.04499216012826387
ACH-000302,0.04575701940769165
ACH-000304,-0.07711613994801843
ACH-000307,-0.10275444892767926
