,RHPN1 (114822)
ACH-000274,-0.4017201558350285
ACH-000277,-0.2453319762268076
ACH-000278,-0.3608807164248704
ACH-000279,-0.3057871246341024
ACH-000280,-0.4342190498915112
ACH-000281,-0.12914283326091852
ACH-000288,-0.19882973091046235
ACH-000291,-0.4405668766649376
ACH-000293,-0.3349647718925783
ACH-000294,-0.22959313193451206
ACH-000295,-0.3659941213183317
ACH-000296,-0.09717871105480523
ACH-000302,-0.22442701075493046
ACH-000304,-0.44462402848126337
ACH-000307,-0.2633260481163021
ACH-000308,-0.4337267986799254
ACH-000310,-0.2515948440920143
ACH-000311,-0.31910293622346964
ACH-000312,-0.2591368564844673
ACH-000315,-0.3461055178894169
ACH-000316,-0.5485670500618186
ACH-000317,-0.12164017031333185
ACH-000318,-0.4148433015334287
ACH-000319,-0.2195002830086956
ACH-000320,-0.4738075791561134
ACH-000322,-0.4435509128666574
ACH-000323,-0.37518305345880143
ACH-000324,-0.20838888841084632
ACH-000329,-0.4211197807079025
ACH-000330,-0.3957183262631251
ACH-000331,-0.2829237400433168
ACH-000332,-0.3209634266544904
ACH-000334,-0.3259946870635679
ACH-000335,-0.3172228886391672
ACH-000336,-0.7447802802807987
ACH-000337,-0.4647571558967387
ACH-000338,-0.265676546785441
ACH-000339,-0.30770682853374554
ACH-000341,0.032920201523082
ACH-000348,-0.20112487900362655
ACH-000350,-0.17754326484160116
ACH-000352,-0.1811213579118469
ACH-000356,-0.1231769507487805
ACH-000361,-0.4110495473958989
ACH-000362,-0.3767159860103799
ACH-000363,-0.23805701706073445
ACH-000364,-0.205349355701694
ACH-000365,-0.32069612287333216
ACH-000366,-0.19232520464024785
ACH-000368,-0.4329927268628208
ACH-000374,-0.3533389914274782
ACH-000375,-0.3977162271969699
ACH-000376,-0.2997437372793559
ACH-000381,-0.3707745537613805
ACH-000383,-0.3651326757919835
ACH-000387,-0.191484815588554
ACH-000389,-0.15463847678842024
ACH-000390,-0.45984833161468
ACH-000393,-0.4230647167217199
ACH-000395,-0.4290409979515967
ACH-000396,0.09420848692778674
ACH-000397,-0.3062693816650934
ACH-000401,-0.370799435820749
ACH-000402,-0.12670072885151346
ACH-000403,-0.4620593736262789
ACH-000404,-0.4847286230698885
ACH-000406,-0.21518468516741945
ACH-000407,-0.3145451435448701
ACH-000408,-0.3192051140444467
ACH-000410,-0.32210968364549697
ACH-000411,-0.4010328199197456
ACH-000414,-0.6195512932040412
ACH-000415,-0.28733016179676124
ACH-000416,-0.37385349090266456
ACH-000420,-0.3407678443813045
ACH-000421,-0.26351021462993623
ACH-000424,-0.3436209604948787
ACH-000425,-0.3282310494821765
ACH-000426,-0.1740266192843737
ACH-000427,-0.4416448022265581
ACH-000433,-0.6307376997746226
ACH-000435,-0.12537322847696555
ACH-000436,-0.14233185626553885
ACH-000444,-0.3294061149097293
ACH-000445,-0.4587974532024681
ACH-000448,-0.4710673227549884
ACH-000450,-0.5153902307589457
ACH-000452,-0.4314754908624045
ACH-000454,-0.2660846118795373
ACH-000458,-0.5637415099977152
ACH-000459,-0.44930077055069656
ACH-000460,-0.5239740773718005
ACH-000461,-0.08472275331275707
ACH-000463,-0.3360031315989173
ACH-000464,-0.3590740526990299
ACH-000466,-0.3855023660616237
ACH-000467,-0.3673286368778961
ACH-000468,-0.3616549137757937
ACH-000469,-0.2881652245005049
ACH-000470,-0.3523325702906075
ACH-000471,-0.349432602573065
ACH-000472,-0.4923192157964134
ACH-000473,-0.5411271247475481
ACH-000475,-0.4423780940319055
ACH-000476,-0.3129239355106764
ACH-000477,-0.3204120113669456
ACH-000479,-0.024442948657322917
ACH-000480,-0.2378148767865353
ACH-000481,-0.22087504168918487
ACH-000483,-0.31508142211556944
ACH-000484,-0.5392318158240726
ACH-000485,-0.4907539860561268
ACH-000486,-0.3228666074579035
ACH-000487,-0.24213543478673344
ACH-000488,-0.5207893239991171
ACH-000490,-0.3442885554773029
ACH-000491,-0.2101886120082561
ACH-000495,-0.4362842253627727
ACH-000496,-0.3728860666459539
ACH-000499,-0.13867409038555625
ACH-000500,-0.36279825270543503
ACH-000502,-0.6213194356417726
ACH-000503,-0.2194873936977858
ACH-000505,-0.376860946730336
ACH-000507,-0.3277316749312573
ACH-000510,-0.255651781403107
ACH-000511,-0.4700536956991426
ACH-000512,-0.16462795844807515
ACH-000516,-0.2734650753226285
ACH-000517,-0.32005934029683003
ACH-000518,-0.4033486335473087
ACH-000520,-0.302377336257396
ACH-000521,-0.32604415539123105
ACH-000522,-0.2971712589331019
ACH-000524,-0.4550883441197158
ACH-000527,-0.4068855329473349
ACH-000528,-0.27871859866399545
ACH-000537,-0.2728799635340964
ACH-000541,-0.3472280135525055
ACH-000542,-0.4974008299597319
ACH-000544,-0.4897667562706297
ACH-000545,-0.4027509124058405
ACH-000547,0.005898282085120289
ACH-000548,-0.3244789097847288
ACH-000549,-0.242588216274635
ACH-000550,-0.2634665404668655
ACH-000552,-0.4032128407889034
ACH-000556,-0.4446672497520355
ACH-000557,-0.19432580367025495
ACH-000569,-0.6236904480552501
ACH-000570,-0.36269987104083895
ACH-000571,-0.3232747439767477
ACH-000573,-0.21957943405986172
ACH-000576,-0.3532746469112553
ACH-000579,-0.07406142164811286
ACH-000580,-0.3154373361714192
ACH-000584,-0.2446696386531333
ACH-000585,-0.3460079782890985
ACH-000588,-0.21700671853767006
ACH-000589,-0.3745871722001929
ACH-000591,-0.39865190027284175
ACH-000593,-0.3966967475175752
ACH-000600,-0.4341596171597898
ACH-000601,-0.3020164873271491
ACH-000605,-0.2079860705717964
ACH-000606,-0.2900464776021496
ACH-000608,-0.4605274052457222
ACH-000614,-0.5922342314953309
ACH-000616,-0.3842573841698652
ACH-000618,-0.5055088478844402
ACH-000619,-0.7125853893745585
ACH-000620,-0.1754232254641953
ACH-000621,-0.5133014352241354
ACH-000622,-0.3081727240459909
ACH-000623,-0.2891599715343563
ACH-000624,-0.2554171585075936
ACH-000627,-0.3575442020074021
ACH-000630,-0.3486977689218479
ACH-000631,-0.3382401052740778
ACH-000632,-0.30168333730129504
ACH-000633,-0.30308674642088385
ACH-000637,-0.4874389794559533
ACH-000638,-0.10905877463363246
ACH-000646,-0.22352539607622735
ACH-000647,-0.37562725163929495
ACH-000648,-0.5093927698977541
ACH-000649,-0.5142357025218016
ACH-000651,-0.17578621066175765
ACH-000652,-0.4178448951601821
ACH-000653,-0.2798270397792006
ACH-000657,-0.3157969818323109
ACH-000658,-0.5360495816066236
ACH-000661,-0.23655694267672794
ACH-000662,-0.2273238316566336
ACH-000663,-0.33475434481254795
ACH-000665,-0.2787442634378072
ACH-000671,-0.2561178959849801
ACH-000672,-0.011228357196185436
ACH-000673,-0.35925966272486715
ACH-000676,-0.15703641525101694
ACH-000677,-0.29033409903167545
ACH-000681,-0.27048186920784195
ACH-000683,-0.4049054200483613
ACH-000684,-0.4617764190924927
ACH-000688,-0.4600887421705151
ACH-000693,-0.3798426571362318
ACH-000694,-0.3289173685154963
ACH-000695,-0.3821837793384157
ACH-000696,-0.2660265866887287
ACH-000697,-0.4451469093330145
ACH-000699,-0.5316295013483268
ACH-000701,-0.5361435047145542
ACH-000706,-0.39748533526608265
ACH-000711,-0.19169920316154027
ACH-000713,-0.32003751605662645
ACH-000714,-0.37819885432103584
ACH-000718,-0.40846616479671743
ACH-000720,-0.3131988725419633
ACH-000721,-0.2588269280690977
ACH-000724,-0.438604008751444
ACH-000725,-0.1464069274354007
ACH-000732,-0.39957622468535603
ACH-000734,-0.4002159374035164
ACH-000735,-0.2340219614312781
ACH-000736,-0.29993358067591025
ACH-000738,-0.22144125791756591
ACH-000746,-0.16656657583612575
ACH-000747,-0.2000747978406048
ACH-000748,-0.23726283031926584
ACH-000753,-0.39417684846123
ACH-000756,-0.01790848098057693
ACH-000757,-0.2393137653688123
ACH-000758,-0.5306702145323814
ACH-000760,-0.3140072096512238
ACH-000762,-0.4256778388806197
ACH-000763,-0.22453534700410974
ACH-000764,-0.4585688647886765
ACH-000765,-0.2512779854283501
ACH-000766,-0.3095050617027562
ACH-000767,0.0463389064595086
ACH-000768,-0.3640534393958835
ACH-000769,-0.2365374228445761
ACH-000770,-0.2278918033046331
ACH-000771,-0.4134876152432903
ACH-000773,-0.3472027577980232
ACH-000776,-0.4496318355881466
ACH-000777,-0.3882411401042842
ACH-000778,-0.3841157936570732
ACH-000781,-0.3881487008812928
ACH-000782,-0.09724819932565726
ACH-000783,-0.7195747843286759
ACH-000784,-0.3470708335880212
ACH-000785,-0.3548522118605237
ACH-000787,-0.23868026295055075
ACH-000788,-0.18533461581714908
ACH-000791,-0.3878330105887464
ACH-000792,-0.3036647909825831
ACH-000794,-0.3803037817999099
ACH-000796,-0.2719644984168145
ACH-000798,-0.3026663751623148
ACH-000799,-0.5129095615543026
ACH-000800,-0.3720359238332025
ACH-000802,-0.17295903802626214
ACH-000804,-0.3971893776199253
ACH-000805,-0.2868821146846812
ACH-000809,-0.4311917405193824
ACH-000810,-0.4840158407603248
ACH-000811,-0.3294985842365344
ACH-000817,-0.2934944876785323
ACH-000819,-0.3387391298939391
ACH-000820,-0.2471887629804289
ACH-000821,-0.0937935776607068
ACH-000822,-0.2419465242981849
ACH-000823,-0.21100030283269847
ACH-000824,-0.34232857975607234
ACH-000827,-0.3417286615741447
ACH-000829,-0.2978329123628815
ACH-000831,-0.3704453269637306
ACH-000832,-0.17177180761937486
ACH-000833,-0.12896676517129402
ACH-000834,-0.3344883577897376
ACH-000835,-0.3605253528586901
ACH-000836,-0.3697182010360368
ACH-000837,-0.4702216045197578
ACH-000838,-0.2327395321288615
ACH-000839,-0.4271644475621346
ACH-000840,-0.32425909965392985
ACH-000841,-0.1693840744057338
ACH-000843,-0.2303201566840317
ACH-000846,-0.34472925084824885
ACH-000847,-0.24273593693781675
ACH-000848,-0.11621198992533265
ACH-000849,-0.35679866797133863
ACH-000851,-0.12005666640821687
ACH-000855,-0.1319968046362538
ACH-000856,-0.4073278982523361
ACH-000858,-0.21879461170176853
ACH-000859,-0.3504255880422914
ACH-000861,-0.26465338456343096
ACH-000862,-0.28613956109366234
ACH-000865,-0.41529332633235216
ACH-000866,-0.3327153496716932
ACH-000867,-0.2255889897689285
ACH-000869,-0.16598100461799598
ACH-000872,-0.1901757451153604
ACH-000873,-0.3028840503242335
ACH-000876,-0.3182742772949441
ACH-000878,-0.3773503247202183
ACH-000880,-0.6634502710818344
ACH-000881,-0.3096802762113794
ACH-000882,-0.2464877412405693
ACH-000884,-0.4808037986146333
ACH-000885,-0.4173042716079054
ACH-000887,-0.25217822371443244
ACH-000889,-0.3493408220497442
ACH-000896,-0.33438006364153033
ACH-000898,-0.268303832538326
ACH-000900,-0.6361448223905761
ACH-000901,-0.3255238711817797
ACH-000905,-0.17561293173574538
ACH-000906,-0.28415680763738016
ACH-000907,-0.3927545432194189
ACH-000910,-0.4974631519362394
ACH-000911,-0.5093364271882947
ACH-000912,-0.4095592587053116
ACH-000913,-0.4252293141337104
ACH-000915,-0.2554338189212797
ACH-000916,-0.554499403942828
ACH-000917,-0.1734420232319746
ACH-000920,-0.20893085749538254
ACH-000921,-0.4207500498719512
ACH-000924,-0.2877017510502864
ACH-000926,-0.3692201104857657
ACH-000928,-0.541806407873038
ACH-000929,-0.6343724837761013
ACH-000932,-0.3929689855649455
ACH-000935,-0.4088648368648942
ACH-000936,-0.31988494297671144
ACH-000937,-0.2072909348185873
ACH-000938,-0.25259744337276324
ACH-000939,-0.26120205022329623
ACH-000941,-0.4580848715857258
ACH-000943,-0.3259145380153856
ACH-000946,-0.4061156043872999
ACH-000947,-0.3190411630495398
ACH-000948,-0.5265060381249598
ACH-000950,-0.34587606310304464
ACH-000953,-0.2046843406962595
ACH-000954,-0.4176367055363041
ACH-000957,-0.22061441906951687
ACH-000958,-0.3300963648480465
ACH-000960,-0.2547315923820295
ACH-000963,-0.29248759379675
ACH-000968,-0.2851098703828548
ACH-000969,-0.2963354623682098
ACH-000972,-0.3203067623987744
ACH-000973,-0.3066393004927209
ACH-000974,-0.43929978230118416
ACH-000978,-0.3065039286689937
ACH-000984,-0.3662904340032125
ACH-000986,-0.2717780663428877
ACH-000988,-0.3036396830309974
ACH-000993,-0.6411628970419574
ACH-000994,-0.4268121704907433
ACH-000996,-0.08926872237618055
ACH-001001,-0.2264536733564819
ACH-001020,-0.1805758353192298
ACH-001028,-0.3927177503974719
ACH-001031,-0.4034545504526452
ACH-001038,-0.4182862157497943
ACH-001048,-0.3196897745284567
ACH-001050,-0.3509997737725775
ACH-001053,-0.22925457317429385
ACH-001054,-0.19672848915888028
ACH-001061,-0.30400697257098697
ACH-001067,-0.4727164278876075
ACH-001075,-0.32569352270200963
ACH-001096,-0.2361209137791739
ACH-001111,-0.19945055110141013
ACH-001119,-0.6414297311892766
ACH-001128,-0.4267520280476114
ACH-001134,-0.4677430659143313
ACH-001151,-0.2427354556814775
ACH-001163,-0.4568829004935001
ACH-001164,-0.4981079140799512
ACH-001183,-0.4711265631515
ACH-001192,-0.2020977697131383
ACH-001193,-0.32921225765290263
ACH-001196,-0.33460517471838946
ACH-001197,-0.2014926712095024
ACH-001205,-0.038098366908030014
ACH-001211,-0.4962630785820309
ACH-001212,-0.5740642211820927
ACH-001228,-0.4643135734650013
ACH-001232,-0.25807340978605925
ACH-001239,-0.4118244966483071
ACH-001270,-0.6648500650571609
ACH-001274,-0.502305222510782
ACH-001275,-0.3973384092992138
ACH-001277,-0.41623488423881394
ACH-001278,-0.4003220012030552
ACH-001280,-0.4563463896668439
ACH-001283,-0.39663512497286985
ACH-001289,-0.36941410834630783
ACH-001300,-0.39296780963208056
ACH-001301,-0.16475333912420176
ACH-001302,-0.2746813756163185
ACH-001306,-0.3008054028483432
ACH-001318,-0.32627938017740205
ACH-001322,-0.5159378461018314
ACH-001328,-0.435787879709424
ACH-001332,-0.31611888943209043
ACH-001336,-0.4078605258377427
ACH-001346,-0.3170090796852164
ACH-001353,-0.4649194776215002
ACH-001354,-0.2797456583329776
ACH-001367,-0.4327399512301583
ACH-001368,-0.393662684433697
ACH-001374,-0.5045733656328824
ACH-001377,-0.3748039336052306
ACH-001380,-0.3369181209493557
ACH-001391,-0.2894271204275558
ACH-001408,-0.3490765536526213
ACH-001430,-0.3046942777935106
ACH-001431,-0.38784263389214096
ACH-001450,-0.23911092001766296
ACH-001496,-0.31028206909140604
ACH-001500,-0.2406276872398422
ACH-001523,-0.5530301594501879
ACH-001532,-0.32846943459360833
ACH-001550,-0.3571972440992039
ACH-001552,-0.4477091007805181
ACH-001554,-0.3646682197012011
ACH-001654,-0.5046931632570136
ACH-001735,-0.21418193457367127
ACH-001736,-0.08867977899883832
ACH-001737,-0.1404312015576197
ACH-001740,-0.1278915144702352
ACH-001745,-0.10188677543340482
ACH-001765,-0.2889496561209431
