,FGFR1 (2260)
ACH-000004,-0.06509091513915763
ACH-000005,-0.1943814516289122
ACH-000007,-0.16473865356835746
ACH-000009,0.09066205014617414
ACH-000011,0.13136612420471128
ACH-000012,-0.035346422910018965
ACH-000013,0.1559799051932906
ACH-000014,-0.05013349550626251
ACH-000015,-0.007912510196036844
ACH-000017,0.01502579497675721
ACH-000018,0.0817882123148264
ACH-000019,-0.11250087531007402
ACH-000021,0.07801342315218765
ACH-000022,-0.1222868327418143
ACH-000025,-0.17402515671773053
ACH-000028,-0.022614649643993446
ACH-000030,0.05194687878276353
ACH-000035,-0.3490141988448505
ACH-000036,-0.379725723567564
ACH-000037,0.03268412841384633
ACH-000039,-0.22635762119319475
ACH-000040,-0.36921611486542383
ACH-000041,-0.048070755898759684
ACH-000042,-0.16442603977205714
ACH-000045,-0.15071657235919073
ACH-000047,0.11469473222038293
ACH-000052,-0.09861893559106193
ACH-000053,0.043536452831074685
ACH-000054,0.15563521048408058
ACH-000055,-0.11271683001769825
ACH-000060,-0.031172867550271995
ACH-000067,-0.32552718093996114
ACH-000070,0.014284236869299959
ACH-000075,0.03027317116093527
ACH-000078,-0.20872518761794492
ACH-000082,-0.9001904072978474
ACH-000085,0.08487854938064247
ACH-000086,-0.4425991103254803
ACH-000087,-0.18629547678339065
ACH-000092,-0.28919554961686417
ACH-000095,0.02471528743403727
ACH-000097,-0.07760253571511816
ACH-000098,-0.7420115394944877
ACH-000099,-0.32786075919852153
ACH-000108,-0.04322831624824408
ACH-000113,-0.06965104256294326
ACH-000116,0.019004257359690715
ACH-000118,-0.007511690889635886
ACH-000120,0.057954143351409235
ACH-000123,-0.1049597841255773
ACH-000127,-0.03267896239695759
ACH-000128,0.0817011373020267
ACH-000132,0.15593219211938625
ACH-000133,-0.7107242427814019
ACH-000137,-0.047321682466648717
ACH-000138,-0.021893108032536125
ACH-000142,0.14158722887759215
ACH-000143,-0.23231057420913645
ACH-000146,0.02417460556887881
ACH-000148,-0.2895683430418074
ACH-000150,-0.7649860389974967
ACH-000152,-0.3968951770123452
ACH-000153,-0.29633115764222584
ACH-000159,0.08714337427510495
ACH-000160,-0.020540425279344226
ACH-000163,-0.5248734864800921
ACH-000167,-0.16633373192554707
ACH-000168,-0.253463401091288
ACH-000169,-0.021186618964815853
ACH-000178,0.07097657980426837
ACH-000183,-0.07898873012408912
ACH-000188,-0.2431486830865834
ACH-000189,-0.10930054693287124
ACH-000190,0.09520310590413228
ACH-000198,-0.05821387566499229
ACH-000203,0.3585259198609957
ACH-000204,-0.2536102549815075
ACH-000206,-0.049246334997809005
ACH-000207,0.0388183664898256
ACH-000208,-0.6407768572718641
ACH-000210,-0.026739252956587797
ACH-000211,-0.30747205762424085
ACH-000215,0.008024106370830791
ACH-000221,-0.15798496239918347
ACH-000222,-0.05136335229980506
ACH-000223,0.04888381751273134
