,THOP1 (7064)
ACH-000266,-0.2639533411273265
ACH-000272,-0.1584892683452732
ACH-000274,-0.10235486985830583
ACH-000277,-0.26044119331701826
ACH-000278,-0.11779413129753705
ACH-000279,-0.09251785500090892
ACH-000280,-0.2225058851526356
ACH-000281,-0.10033418315136483
ACH-000288,0.016700687508361192
ACH-000291,-0.08773078373118794
ACH-000293,-0.12852346495289702
ACH-000294,-0.1675153986856326
ACH-000295,0.043906310673790985
ACH-000296,-0.27294564883713285
ACH-000302,-0.1700906886709632
ACH-000304,-0.5490496503565351
ACH-000307,-0.2637004050977399
ACH-000308,-0.06412128813062264
ACH-000310,-0.09538250927127193
ACH-000311,-0.15556969817440894
ACH-000312,-0.29635814259670346
ACH-000315,-0.0816699415667963
ACH-000316,-0.116601333888431
ACH-000317,-0.17755246291397106
ACH-000318,-0.1862458289413348
ACH-000319,-0.15529776737444734
ACH-000320,-0.2858136321677138
ACH-000322,-0.1273307676583844
ACH-000323,-0.18116205398921434
ACH-000324,-0.2063114023025561
ACH-000329,-0.05632253614120576
ACH-000330,-0.2614500268601286
ACH-000331,0.04709223310660563
ACH-000332,-0.17424193591734893
ACH-000334,-0.15842718752696955
ACH-000335,-0.10886526972688128
ACH-000336,-0.24094085632224074
ACH-000337,-0.031925535968734584
ACH-000338,-0.4648150226883741
ACH-000339,-0.15353130510665094
ACH-000341,-0.17459139980751592
ACH-000348,-0.1748032604959374
ACH-000350,-0.1513452366299615
ACH-000352,-0.15568150872950107
ACH-000356,-0.2398319537181289
ACH-000361,-0.09082008059763612
ACH-000362,-0.08347722097258843
ACH-000363,-0.18510893044958696
ACH-000364,-0.1935836198534193
ACH-000365,-0.16645293833560584
ACH-000366,-0.18617277016967596
ACH-000368,-0.16194765818703227
ACH-000374,-0.0011866844631099494
ACH-000375,-0.1584368720565574
ACH-000376,-0.09729106247076087
ACH-000381,0.01473132155886711
ACH-000383,-0.11790840831015433
ACH-000387,-0.08944502587057862
ACH-000389,-0.16010302003331092
ACH-000390,-0.11828204731190628
ACH-000393,-0.2681718807331328
ACH-000395,0.022477202616588133
ACH-000396,-0.1310092359971633
ACH-000397,-0.12467263403265184
ACH-000401,0.012840173922729592
ACH-000402,-0.07026304493112133
ACH-000403,-0.1539529876584655
ACH-000404,-0.3677885535059055
ACH-000406,-0.1682070929579487
ACH-000407,-0.18979989831052055
ACH-000408,-0.2531779640912545
ACH-000410,-0.09862292283634612
ACH-000411,-0.060550733139533415
ACH-000414,-0.1766504650808167
ACH-000415,-0.05622402787391122
ACH-000416,-0.17926439836850294
ACH-000420,-0.20665584254527644
ACH-000421,-0.1378702694857743
ACH-000424,0.16153788917384046
ACH-000425,-0.11817137512014372
ACH-000426,-0.05326586961417777
ACH-000427,-0.17874506563580106
ACH-000433,-0.25881550844836393
ACH-000435,-0.18680470621913248
ACH-000436,-0.20762148565389216
ACH-000444,-0.16524927846188026
ACH-000445,-0.4799651294462817
ACH-000448,-0.1447440376393871
ACH-000450,0.06428297203904364
ACH-000452,-0.2240990820452716
ACH-000454,-0.2781639972886022
ACH-000458,-0.3726352648225581
ACH-000459,-0.18069034172202325
ACH-000460,-0.2512459322350897
ACH-000461,-0.08405624333670263
ACH-000463,0.010902237431780806
ACH-000464,-0.0983598960082564
ACH-000466,-0.17686046924208254
ACH-000467,-0.07338114755618542
ACH-000468,-0.0827519132636676
ACH-000469,-0.2409485212893772
ACH-000470,0.1063543436684996
ACH-000471,-0.11800414401438035
ACH-000472,-0.12662768122720638
ACH-000473,-0.18068907732159006
ACH-000475,-0.15500101989815188
ACH-000476,-0.15398701625229336
ACH-000477,-0.08794235816480317
ACH-000479,-0.34238786542004485
ACH-000480,-0.14898327995503075
ACH-000481,-0.18941685180867066
ACH-000483,-0.3637407640082741
ACH-000484,-0.11144217036335496
ACH-000485,-0.06120051149477888
ACH-000486,-0.22055190538387784
ACH-000487,-0.07761896119154607
ACH-000488,-0.07448478650708681
ACH-000490,-0.21155010056610826
ACH-000491,-0.1341639669201655
ACH-000495,-0.20237052592533936
ACH-000496,-0.19702059454360546
ACH-000499,-0.17705315728190668
ACH-000500,-0.21819353878528194
ACH-000502,-0.13513646202642207
ACH-000503,-0.4555692091579314
ACH-000505,-0.14610215333107704
ACH-000507,-0.03082829322826533
ACH-000510,-0.1838802164667844
ACH-000511,-0.326973796012462
ACH-000512,-0.3552762750084199
ACH-000516,-0.14029599115551622
ACH-000517,-0.22259761317812146
ACH-000518,-0.13640427669605926
ACH-000520,-0.3388982843620959
ACH-000521,-0.15735563578376993
ACH-000522,-0.15071536059842042
ACH-000524,-0.2359039632107685
ACH-000527,-0.1461679005641109
ACH-000528,-0.15112093202157256
ACH-000537,-0.10367958327422178
ACH-000541,-0.17465037124412908
ACH-000542,-0.18665209854899206
ACH-000544,-0.047287331492578986
ACH-000545,-0.15695323270547887
ACH-000547,-0.1564407043835053
ACH-000548,-0.16300434709337686
ACH-000549,-0.102424141960305
ACH-000550,-0.15718764916065725
ACH-000552,-0.23974305399949986
ACH-000556,-0.26064902294540204
ACH-000557,-0.10189915779351748
ACH-000569,-0.13527045355802209
ACH-000570,-0.1279800136820537
ACH-000571,-0.21632839877676627
ACH-000573,-0.2806116437655957
ACH-000576,-0.21164646875809887
ACH-000579,0.21293394533381224
ACH-000580,-0.07594224276366023
ACH-000584,-0.10675567995334136
ACH-000585,-0.2125406437262178
ACH-000588,-0.09887068139638162
ACH-000589,0.05663585621194936
ACH-000591,-0.2415079285488084
ACH-000593,-0.15641215851947465
ACH-000600,-0.15449111619629696
ACH-000601,-0.2551006650000949
ACH-000605,-0.030930297016204374
ACH-000606,-0.2029568664692396
ACH-000608,-0.2842682551437276
ACH-000614,-0.07455290376405413
ACH-000616,-0.01895500483989414
ACH-000618,-0.2487168533857236
ACH-000619,-0.14171076990272666
ACH-000620,-0.23223389104136585
ACH-000621,-0.1534970095340917
ACH-000622,-0.21817222541033787
ACH-000623,-0.2483345079459623
ACH-000624,-0.10659031407121457
ACH-000627,-0.09634069130891093
ACH-000630,-0.11001270515126793
ACH-000631,-0.08757379622103469
ACH-000632,-0.1621447538360872
ACH-000633,-0.336126356404859
ACH-000637,0.027489337424504382
ACH-000638,-0.2495251365609703
ACH-000646,-0.14778378668985215
ACH-000647,-0.0870674069944649
ACH-000648,-0.31015851477125106
ACH-000649,-0.1510097766728603
ACH-000651,-0.1143074118769438
ACH-000652,-0.3085940814420085
ACH-000653,-0.1567209745272825
ACH-000657,-0.30627501844608884
ACH-000658,-0.1964473418985
ACH-000661,-0.20931282207622748
ACH-000662,-0.012290888570294782
ACH-000663,-0.1959618325710714
ACH-000665,-0.2538881185697672
ACH-000671,-0.1302485775895958
ACH-000672,-0.3348766860523453
ACH-000673,-0.12777311226201954
ACH-000676,-0.027696902901713047
ACH-000677,-0.19519611584371133
ACH-000681,-0.37570844907057865
ACH-000683,-0.24933471080081435
ACH-000684,-0.16554379687731455
ACH-000688,-0.13941690999617462
ACH-000693,-0.11332303282403795
ACH-000694,-0.12947098364427892
ACH-000695,-0.3545960508536106
ACH-000696,-0.13951600556861182
ACH-000697,-0.1723638366364185
ACH-000699,-0.14714089772974842
ACH-000701,0.01078946910992095
ACH-000706,-0.23892056058355185
ACH-000711,-0.1839628089487379
ACH-000713,-0.2544156289364174
ACH-000714,-0.1798476659484202
ACH-000718,-0.19137230588897816
ACH-000720,-0.08764217522988382
ACH-000721,-0.17177419129645316
ACH-000724,-0.086410630715912
ACH-000725,-0.13771750011869474
ACH-000732,0.04082687486914958
ACH-000734,-0.2695243022002079
ACH-000735,-0.17293029349400396
ACH-000736,-0.03498006226573976
ACH-000738,-0.23472215976284186
ACH-000746,-0.06364136968911209
ACH-000747,-0.1266815936669259
ACH-000748,-0.1619834772937249
ACH-000753,-0.06172541902165731
ACH-000756,0.0006531014108069131
ACH-000757,-0.0371753524692447
ACH-000758,0.09121230668527956
ACH-000760,-0.029840843156903326
ACH-000762,-0.04230565940553065
ACH-000763,0.02117779333834792
ACH-000764,-0.2660402020031117
ACH-000765,-0.11476090505489432
ACH-000766,-0.0007553728147392685
ACH-000767,-0.16397216691464192
ACH-000768,-0.08941908761602549
ACH-000769,-0.07867685559157621
ACH-000770,-0.1908098848671612
ACH-000771,-0.12074001142977968
ACH-000773,-0.05697954599216502
ACH-000776,-0.1529649292279571
ACH-000777,-0.052375872781764435
ACH-000778,-0.10878835489842656
ACH-000781,-0.1932061361382342
ACH-000782,-0.2421050988838437
ACH-000783,-0.21367424801988866
ACH-000784,-0.12295856417400525
ACH-000785,-0.2258135188148372
ACH-000787,-0.11493817631078485
ACH-000788,-0.26164038575889376
ACH-000791,-0.2720406234666125
ACH-000792,-0.1678090648807737
ACH-000794,-0.0880250614894773
ACH-000796,-0.2241228756483492
ACH-000798,-0.2203091860429439
ACH-000799,-0.07959268349460749
ACH-000800,-0.1168181165486867
ACH-000802,-0.17162899719030875
ACH-000804,-0.22906444846272925
ACH-000805,-0.02074545708281084
ACH-000809,-0.1064934570290896
ACH-000810,-0.05202513590488244
ACH-000811,-0.11831392938430398
ACH-000817,-0.16764523883812835
ACH-000819,-0.13209424370656744
ACH-000820,-0.5043004944002155
ACH-000821,-0.1265772725640437
ACH-000822,-0.13416722638890768
ACH-000823,-0.1341086681831895
ACH-000824,-0.12673564192385414
ACH-000827,-0.21298956323337925
ACH-000829,-0.1466535281847869
ACH-000831,-0.1813463428904329
ACH-000832,-0.23007685449708445
ACH-000833,-0.035166363628421723
ACH-000834,-0.18286419569503148
ACH-000835,-0.09082681553284493
ACH-000836,-0.213190097915858
ACH-000837,-0.12061738572465322
ACH-000838,-0.2474375586130572
ACH-000839,-0.11380301842077427
ACH-000840,-0.013248204622119095
ACH-000841,-0.10131473305611756
ACH-000843,-0.30844968481375123
ACH-000846,-0.18962389763661425
ACH-000847,0.005567548908146633
ACH-000848,-0.1248409869621442
ACH-000849,-0.05946942495171384
ACH-000851,-0.06837739916624458
ACH-000855,0.19954259167291372
ACH-000856,-0.2432840897795435
ACH-000858,-0.3196384289886806
ACH-000859,-0.08597686283454375
ACH-000861,-0.2245965008868811
ACH-000862,-0.2269272838458641
ACH-000865,-0.11252837841182138
ACH-000866,0.019553362388140785
ACH-000867,-0.1985993050047085
ACH-000869,-0.19561157127629802
ACH-000872,-0.017888093747463186
ACH-000873,-0.27471178441685484
ACH-000876,-0.1655982811376278
ACH-000878,-0.14404304953615266
ACH-000880,-0.13444699835180207
ACH-000881,-0.2169748985019155
ACH-000882,-0.048116427424260436
ACH-000884,-0.20616018805017364
ACH-000885,-0.10517987996223058
ACH-000887,-0.1653621234837213
ACH-000889,-0.20358255191340047
ACH-000896,-0.1968922437153787
ACH-000898,-0.11740598125803575
ACH-000900,-0.2815898103728865
ACH-000901,-0.19654893141473584
ACH-000905,-0.21913626184766766
ACH-000906,-0.15914291467099878
ACH-000907,-0.26091425579865146
ACH-000910,-0.0169756944535344
ACH-000911,-0.04202300199312283
ACH-000912,-0.1981854734663578
ACH-000913,-0.17843386306367742
ACH-000915,-0.17175979369483627
ACH-000916,-0.16335829876659366
ACH-000917,-0.15118333194786074
ACH-000920,0.012451030021511107
ACH-000921,-0.08224982676175263
ACH-000924,-0.11068894043312358
ACH-000926,-0.1715456931208338
ACH-000928,-0.21348268070177892
ACH-000929,0.049602693263758435
ACH-000932,-0.1376335257421863
ACH-000935,-0.21443792954681887
ACH-000936,-0.14211557409454434
ACH-000937,-0.10530305246486214
ACH-000938,-0.08578225297095925
ACH-000939,-0.2264794745255373
ACH-000941,-0.15187817391306832
ACH-000943,-0.042569818983167536
ACH-000946,-0.19718144742081609
ACH-000947,-0.13500898087833527
ACH-000948,0.0018329300556764387
ACH-000950,-0.14142042696633758
ACH-000953,-0.11855787992705084
ACH-000954,-0.24236233717954886
ACH-000957,0.00447133416476852
ACH-000958,-0.114356057250465
ACH-000960,-0.11207891012281997
ACH-000963,-0.006245612015707236
ACH-000968,-0.001256846809678522
ACH-000969,-0.11405093076969412
ACH-000972,-0.008517453333796898
ACH-000973,-0.2156365131185316
ACH-000974,-0.12177522388185053
ACH-000978,0.09814444913770944
ACH-000984,-0.15901243546332078
ACH-000986,-0.12966051314852525
ACH-000988,-0.05926191074008585
ACH-000993,-0.2014211434605787
ACH-000994,0.027355715225532453
ACH-000996,-0.08064954412918954
ACH-001001,-0.00629640694185185
ACH-001020,-0.3342201111628849
ACH-001028,-0.19326877039047208
ACH-001031,-0.1320352190076264
ACH-001038,-0.028291843686901377
ACH-001048,-0.13024542504276526
ACH-001050,-0.19730744195311373
ACH-001053,-0.13765713344145133
ACH-001054,-0.15877345715281024
ACH-001061,-0.11490207810936087
ACH-001067,-0.19163184721087176
ACH-001075,-0.0027570805963157445
ACH-001096,-0.20827144412075746
ACH-001111,0.06755589655554625
ACH-001119,-0.1220805410163935
ACH-001128,0.09353245510350264
ACH-001134,-0.12503423152189302
ACH-001151,-0.1594552089471683
ACH-001163,-0.1499286905011274
ACH-001164,-0.09906240137885458
ACH-001183,-0.20105246173224495
ACH-001192,-0.0844486909903112
ACH-001193,-0.01932223952546196
ACH-001196,-0.191061766314792
ACH-001197,-0.021214762652319124
ACH-001205,0.03430688897201988
ACH-001211,-0.4385116619186898
ACH-001212,-0.29803296490980424
ACH-001228,-0.1042268929216312
ACH-001232,-0.15189069778143305
ACH-001239,-0.1240298641102804
ACH-001270,-0.24594240150142035
ACH-001274,-0.2404714396564317
ACH-001275,-0.3462710688979009
ACH-001277,0.0050240563340139275
ACH-001278,-0.35450500979221644
ACH-001280,-0.07188058702474896
ACH-001283,-0.10914854735272743
ACH-001289,-0.06687286840099581
ACH-001300,-0.19539762277536066
ACH-001301,-0.19205312723463897
ACH-001302,0.31485031394038593
ACH-001306,-0.17059473757455934
ACH-001318,-0.17569584570621005
ACH-001322,-0.17988180243779578
ACH-001328,-0.1936081263132374
ACH-001332,-0.09742791430756884
ACH-001336,-0.12853856286799506
ACH-001346,-0.20064510608135647
ACH-001353,-0.06421083012314427
ACH-001354,-0.283484266533776
ACH-001367,-0.13472923362183106
ACH-001368,-0.13973234963569786
ACH-001374,-0.2270318489004023
ACH-001377,-0.12521565907521626
ACH-001380,-0.15283727308249276
ACH-001391,-0.202045735966558
ACH-001408,-0.12064444610542815
ACH-001430,-0.3581385785050571
ACH-001431,-0.1532730727652801
ACH-001450,-0.07473419472366531
ACH-001496,-0.1982422570209945
ACH-001500,-0.03020173200148662
ACH-001523,-0.1339343340172248
ACH-001532,-0.12750785664826048
ACH-001550,-0.0382361203641797
ACH-001552,-0.2373365991838474
ACH-001554,-0.13791629177663955
ACH-001654,-0.17044721433779725
ACH-001735,-0.1238984414239382
ACH-001736,-0.11838616053444102
ACH-001737,0.033829032698861644
ACH-001740,-0.04988977306485577
ACH-001745,-0.11660160067074657
ACH-001765,-0.22382158421377996
