,CFD (1675)
ACH-000004,-0.0736360636564747
ACH-000005,0.1872955771580683
ACH-000007,-0.2646829709003508
ACH-000009,0.021377641300866345
ACH-000011,-0.27703181334288873
ACH-000012,0.09124655839885472
ACH-000013,-0.18986387174492825
ACH-000014,-0.07593978615502897
ACH-000015,-0.16815014317732302
ACH-000017,-0.2235445663355048
ACH-000018,-0.16898718710265054
ACH-000019,-0.033760534719196114
ACH-000021,-0.07825687321862075
ACH-000022,0.02920873565342272
ACH-000025,-0.09298161005078152
ACH-000028,-0.2204215365542448
ACH-000030,-0.11320249110363854
ACH-000035,-0.18856137517616808
ACH-000036,-0.15975787153232535
ACH-000037,-0.08947171939271192
ACH-000039,-0.3252009352439721
ACH-000040,-0.00185508240405181
ACH-000041,0.09267964459355857
ACH-000042,-0.0717864611308421
ACH-000045,-0.3426950704233859
ACH-000047,-0.17628593322301694
ACH-000052,-0.3504617093948237
ACH-000053,0.02496310459905164
ACH-000054,-0.15445845334259156
ACH-000055,0.04455335196826618
ACH-000060,-0.0066457730042691595
ACH-000067,-0.03730390881498832
ACH-000070,0.012184289625819416
ACH-000075,0.10647423496026036
ACH-000078,0.036435101444531284
ACH-000082,-0.14441120474630467
ACH-000085,-0.3885403215244946
ACH-000086,-0.16715023385781555
ACH-000087,0.02083155687844393
ACH-000092,-0.10131404932964956
ACH-000095,-0.19384298691839466
ACH-000097,-0.13063512761043453
ACH-000098,-0.017738967264940453
ACH-000099,-0.2254731820029261
ACH-000108,-0.19735936179300373
ACH-000113,-0.14520679442192488
ACH-000116,-0.10249218638664448
ACH-000118,-0.03612945591141226
ACH-000120,-0.2762486681158153
ACH-000123,0.004812866364135121
ACH-000127,-0.2375101958046525
ACH-000128,-0.17256397523092246
ACH-000132,-0.2460819735328484
ACH-000133,-0.15724805023623345
ACH-000137,-0.14998586854550594
ACH-000138,-0.0739869550388045
ACH-000142,-0.09580042404471384
ACH-000143,-0.18798119376449324
ACH-000146,-0.15715984181388887
ACH-000148,-0.040854170676139216
ACH-000150,-0.09930617741307687
ACH-000152,0.01478909772865126
ACH-000153,-0.3864421599825957
ACH-000159,-0.1804445105767214
ACH-000160,0.048734287390076285
ACH-000163,-0.06916246715304149
ACH-000167,-0.03681223161479343
ACH-000168,-0.01246288639201322
ACH-000169,-0.2478091833967772
ACH-000178,-0.12002961038447607
ACH-000183,-0.10321694097942932
ACH-000188,0.07339080714333024
ACH-000189,-0.4881259309230291
ACH-000190,0.06114650948211756
ACH-000198,0.010386391424807887
ACH-000203,-0.33781429673114904
ACH-000204,0.3921298491081686
ACH-000206,0.21266877740267545
ACH-000207,-0.08507277258433857
ACH-000208,-0.16413867060530118
ACH-000210,-0.5073358473385823
ACH-000211,-0.14746018214872164
ACH-000215,-0.1645099699951126
ACH-000221,0.0872918534327661
ACH-000222,-0.20469715601420024
ACH-000223,-0.027463271306831124
ACH-000226,-0.04105657303641868
ACH-000227,0.1838333336457486
ACH-000228,-0.11139820738879548
ACH-000231,-0.058293511309748
ACH-000232,-0.08382303253382466
ACH-000233,0.06478584516364723
ACH-000234,-0.22797537611836874
ACH-000235,-0.08058310471457031
ACH-000237,-0.24318589543951785
ACH-000238,-0.09648983528293972
ACH-000242,0.2858847250238088
ACH-000243,-0.04834643224594224
ACH-000244,-0.268270985441791
ACH-000246,-0.26332327235634184
ACH-000248,-0.23585851346095776
ACH-000250,-0.09855998305397648
ACH-000251,-0.39162081294970935
ACH-000252,-0.09860735448509944
ACH-000253,-0.0802733645247611
ACH-000255,-0.19367399666768886
ACH-000256,0.1185648850678545
ACH-000257,-0.08602769975731621
ACH-000258,-0.2970169855865153
ACH-000259,-0.2150988189442118
ACH-000260,-0.09787828775052912
ACH-000261,-0.17830386173058554
ACH-000262,-0.09821033649156964
ACH-000263,-0.0826011207418262
ACH-000264,-0.025147104103925136
ACH-000265,-0.08134898916245084
ACH-000266,-0.21246101912677606
ACH-000272,-0.03624986741522608
ACH-000274,-0.05701036099859218
ACH-000277,-0.08202630051017365
