,NME2 (4831)
ACH-000004,-0.29239617608473595
ACH-000005,-0.12262325757902018
ACH-000007,-0.3948777936565249
ACH-000009,-0.4242904792137596
ACH-000011,-0.21063812778847602
ACH-000012,-0.33831502648792683
ACH-000013,-0.2133926540228641
ACH-000014,-0.24475949135869335
ACH-000015,-0.3067555861274414
ACH-000017,-0.24716143821248246
ACH-000018,-0.2674378127316357
ACH-000019,-0.6065339342716177
ACH-000021,-0.3404439054691025
ACH-000022,-0.18426860189049804
ACH-000025,-0.14072873816344456
ACH-000028,-0.2739940699031629
ACH-000030,-0.29968295561279823
ACH-000035,-0.4023700834654485
ACH-000036,-0.35881086559994124
ACH-000037,-0.2940249503298943
ACH-000039,-0.31918086081923835
ACH-000040,-0.2527356189612402
ACH-000041,-0.2840705417396317
ACH-000042,-0.31696576535935683
ACH-000045,-0.03955180268369405
ACH-000047,-0.5296988271196832
ACH-000052,-0.4186155836712549
ACH-000053,-0.2409404813598895
ACH-000054,-0.40626438176103785
ACH-000055,-0.3218999203852829
ACH-000060,-0.492115060376913
ACH-000067,-0.2899844696407105
ACH-000070,-0.3621107823462419
ACH-000075,-0.16826343211370165
ACH-000078,-0.4156866361235625
ACH-000082,-0.3649004095010402
ACH-000085,-0.3360788382965382
ACH-000086,-0.3770430837822383
ACH-000087,-0.10709480031755164
ACH-000092,-0.287482040531535
ACH-000095,-0.35496488582676394
ACH-000097,-0.3067811563534036
ACH-000098,-0.17701563340494392
ACH-000099,-0.2954313872195277
ACH-000108,-0.3047950960848322
ACH-000113,-0.07651717189607671
ACH-000116,-0.34226675735809725
ACH-000118,-0.3598616783738072
ACH-000120,-0.4383349194732896
ACH-000123,-0.23216748227885514
ACH-000127,-0.13945293185096014
ACH-000128,-0.2503119983985966
ACH-000132,-0.22124238469608035
ACH-000133,-0.2886621184476006
ACH-000137,-0.21587023533191602
ACH-000138,-0.4057036836147984
ACH-000142,-0.21652414748182192
ACH-000143,-0.12576815673591366
ACH-000146,-0.12563276300242296
ACH-000148,-0.386606502961986
ACH-000150,-0.5418958028006473
ACH-000152,-0.3697027724665247
ACH-000153,-0.12989858616030353
ACH-000159,-0.3529412587273914
ACH-000160,-0.2666312097996531
ACH-000163,-0.4218261593917035
ACH-000167,-0.19135751287690092
ACH-000168,-0.2869732520908383
ACH-000169,-0.2320362430815088
ACH-000178,-0.25211785841828194
ACH-000183,-0.3963179324835909
ACH-000188,-0.2806626513013849
ACH-000189,-0.19703080284829064
ACH-000190,-0.4585270031371669
ACH-000198,-0.1950387047265702
ACH-000203,-0.4410111212720024
ACH-000204,-0.1439002464408793
ACH-000206,0.028445226136814137
ACH-000207,-0.006455563791770619
ACH-000208,-0.1836022038463368
ACH-000210,0.11309332129437408
ACH-000211,-0.2661812016874075
ACH-000215,-0.2396333671578811
ACH-000221,-0.20449216046147992
ACH-000222,-0.32820974222022703
ACH-000223,-0.2749933784549886
ACH-000226,-0.24208318650768226
ACH-000227,-0.3604143390918249
ACH-000228,-0.16880890256003253
ACH-000231,-0.3098311444593023
ACH-000232,-0.2584308205260553
ACH-000233,-0.005492726074662716
ACH-000234,-0.40960383672740297
ACH-000235,-0.4151494255548413
ACH-000237,-0.2334214671889181
ACH-000238,-0.316043854787472
ACH-000242,-0.15975181364004554
