,HSPBP1 (23640)
ACH-000004,-0.0034004323999745237
ACH-000005,0.37774433568154375
ACH-000007,0.011137852188511215
ACH-000009,-0.06971298433964378
ACH-000011,0.08359640153081135
ACH-000012,0.01684774439885671
ACH-000013,0.022194926604336057
ACH-000014,0.08969549742945475
ACH-000015,0.04875093042930497
ACH-000017,0.15289841798987786
ACH-000018,0.09256570518013524
ACH-000019,0.003327923428711501
ACH-000021,0.032005407774662514
ACH-000022,-0.05907780678968911
ACH-000025,0.09342999193445993
ACH-000028,0.1256907465504812
ACH-000030,-0.21398483692537765
ACH-000035,0.13811823572093634
ACH-000036,0.0012965927930812346
ACH-000037,0.07534717832046038
ACH-000039,0.08217711390228027
ACH-000040,-0.0007962878389422554
ACH-000041,-0.023294709149535
ACH-000042,0.06817255965975325
ACH-000045,0.01228943884736788
ACH-000047,0.00878550448849023
ACH-000052,0.05306853894413955
ACH-000053,0.059276349739914275
ACH-000054,0.12011153044497393
ACH-000055,0.02400563784845692
ACH-000060,0.053925656006054416
ACH-000067,-0.021997380070491755
ACH-000070,0.08776137134883229
ACH-000075,-0.07029152268300465
ACH-000078,0.07150122222990182
ACH-000082,0.05703382710803736
ACH-000085,0.017237942299448975
ACH-000086,-0.004681908111840426
ACH-000087,0.17827216806875676
ACH-000092,-0.033132147252273834
ACH-000095,0.009842852013724224
ACH-000097,0.06961812421562998
ACH-000098,-0.04716608067409216
ACH-000099,0.014084410268125682
ACH-000108,0.00417717354378116
ACH-000113,0.13581365586375582
ACH-000116,0.1042802671792486
ACH-000118,0.0758349143774049
ACH-000120,0.08848075900826179
ACH-000123,0.02594190298237561
ACH-000127,-0.002842792578064023
ACH-000128,0.09207346240400502
ACH-000132,0.1995966347105468
ACH-000133,0.051281368911528194
ACH-000137,0.06310877488791297
ACH-000138,-0.007735289262806215
ACH-000142,-0.05809081576369458
ACH-000143,0.08796574849657374
ACH-000146,0.09741792610586346
ACH-000148,0.08395290055310038
ACH-000150,0.1915576624633165
ACH-000152,-0.0001888707234312048
ACH-000153,0.1618780631588538
ACH-000159,-0.055686878780329734
ACH-000160,-0.008105796017093698
ACH-000163,0.0020468526898093867
ACH-000167,0.2873879992723676
ACH-000168,0.005877736500697647
ACH-000169,0.1700323131761012
ACH-000178,0.0306432864997715
ACH-000183,0.04473100424763372
ACH-000188,0.008626029334545461
ACH-000189,-0.07501620053142799
ACH-000190,-0.03697176934358163
ACH-000198,0.12550559655127616
ACH-000203,0.1608621104931561
ACH-000204,-0.017820125155157476
ACH-000206,0.018541670872166675
ACH-000207,0.17467677466556816
ACH-000208,0.035452696578479936
ACH-000210,-0.1370192976653606
ACH-000211,0.04060675210452916
ACH-000215,0.04267583814668886
ACH-000221,0.10974609811816738
ACH-000222,-0.18927842058296454
ACH-000223,-0.03365983235507405
ACH-000226,0.08727812542561884
ACH-000227,0.050025320942480175
ACH-000228,0.21524583153040805
ACH-000231,0.09213416020094138
ACH-000232,-0.013134695784228968
ACH-000233,0.055301775242091504
ACH-000234,-0.04442464305598458
ACH-000235,0.058607736249848816
ACH-000237,-0.03386127193956768
ACH-000238,0.12464955085998908
ACH-000242,-0.17872911174815095
ACH-000243,0.03394911175184709
ACH-000244,0.0011653799446731258
ACH-000246,-0.07087324810841847
ACH-000248,0.11461476949506055
ACH-000250,0.04594480782241274
ACH-000251,0.09849669647017167
ACH-000252,-0.029901867260525367
ACH-000253,-0.0598510019600461
ACH-000255,0.05861078771935766
ACH-000256,-0.055996957202205856
ACH-000257,-0.0691955422035724
ACH-000258,0.13263722015000287
ACH-000259,0.07591803013265808
ACH-000260,0.07215182577591828
ACH-000261,0.01472948183570862
ACH-000262,-0.3566273688685163
ACH-000263,-0.023340018096896425
ACH-000264,-0.008288121923868828
ACH-000265,-0.06381190346465222
ACH-000266,0.059830635901367876
ACH-000272,0.08929849461392098
ACH-000274,0.04064641893130333
ACH-000277,0.009097750836104262
ACH-000278,0.11356521916775535
ACH-000279,0.06515841899224395
ACH-000280,0.07231255619760174
ACH-000281,0.13611573066575938
ACH-000288,0.09346185603348577
ACH-000291,-0.007988296217559891
ACH-000293,-0.12002949301471855
ACH-000294,-0.03590109736392613
ACH-000295,0.055064275215774984
ACH-000296,0.1135364146416351
ACH-000302,-0.03222758613844714
ACH-000304,-0.022140081156767247
ACH-000307,0.0326584840917294
ACH-000308,0.01679549776846271
ACH-000310,-0.030200951319632168
ACH-000311,0.05329185903086642
ACH-000312,0.034057124501690315
ACH-000315,0.16215972963144135
ACH-000316,0.019334480534765868
ACH-000317,-0.02534870231436671
ACH-000318,0.08592607497162599
ACH-000319,-0.01647045603628441
ACH-000320,0.17326458109861606
ACH-000322,-0.02239244853121667
ACH-000323,0.08206134416131408
ACH-000324,-0.02159381380232442
ACH-000329,0.025844073170095336
ACH-000330,-0.01689808919276462
ACH-000331,0.20556701542702924
ACH-000332,0.0376043769494054
ACH-000334,-0.10998322489503874
ACH-000335,-0.13487597839308155
ACH-000336,0.1491924776738104
ACH-000337,0.016883999093172286
ACH-000338,0.533679348065083
ACH-000339,0.017834696306184516
ACH-000341,0.021183312130917932
ACH-000348,0.012387507974846638
ACH-000350,0.05001377487544268
ACH-000352,0.05058722112247063
ACH-000356,0.07719464903073348
ACH-000361,0.18503710436969156
ACH-000362,-0.07477741368010593
ACH-000363,0.1218916559059085
ACH-000364,0.14454519640641456
ACH-000365,0.09499954567954563
ACH-000366,-0.12635766297144366
