,PURA (5813)
ACH-000004,0.12068610334906227
ACH-000005,0.07103350709277033
ACH-000007,0.2033210417491044
ACH-000009,0.20723590148727056
ACH-000011,0.21045092260159615
ACH-000012,0.014959570014571438
ACH-000013,0.08614700502371098
ACH-000014,0.15821815271542208
ACH-000015,0.09607130161363804
ACH-000017,0.15376171328143354
ACH-000018,-0.0023373773688922213
ACH-000019,0.06501071912051144
ACH-000021,0.06827650137998846
ACH-000022,0.047273562454314855
ACH-000025,0.14061424384909985
ACH-000028,0.19221124852130556
ACH-000030,0.1269787355724145
ACH-000035,0.10980896887525224
ACH-000036,0.14608867351723526
ACH-000037,0.10044842137663697
ACH-000039,0.02633055679757798
ACH-000040,-0.01587585671182216
ACH-000041,0.04949058322603948
ACH-000042,0.19846519082162228
ACH-000045,0.10064814067401737
ACH-000047,0.04876159150005165
ACH-000052,0.2592142135298298
ACH-000053,0.044000268133171434
ACH-000054,-0.02066690917892749
ACH-000055,0.2057913498666563
ACH-000060,0.10184209670356294
ACH-000067,0.10138058536392323
ACH-000070,0.08131814961430509
ACH-000075,0.17584544223757262
ACH-000078,0.2236701618695224
ACH-000082,0.03285235268931429
ACH-000085,-0.0940449575332507
ACH-000086,0.16668975808526978
ACH-000087,0.09899387784891243
ACH-000092,0.06967977970233549
ACH-000095,0.10094100325620453
ACH-000097,0.011101817351485016
ACH-000098,0.03511203645112579
ACH-000099,0.1507771679409887
ACH-000108,0.15852876705016988
ACH-000113,0.18428774502844825
ACH-000116,-0.035430642105840314
ACH-000118,0.12856165720330287
ACH-000120,0.12016891824044172
ACH-000123,0.08440522158500259
ACH-000127,0.15463752702375566
ACH-000128,0.16894264114185564
ACH-000132,0.030752853070712374
ACH-000133,0.022066874705048516
ACH-000137,0.06469891313094615
ACH-000138,0.12124442799690575
ACH-000142,0.06697956059926273
ACH-000143,0.14860836652967474
ACH-000146,0.05297464641268819
ACH-000148,0.07171230454768328
ACH-000150,0.10353639036419172
ACH-000152,0.01797387168920434
ACH-000153,0.047072972733955686
ACH-000159,-0.01846732424050096
ACH-000160,0.11147088038872584
ACH-000163,0.059025039572063565
ACH-000167,0.040139332141812895
ACH-000168,0.10842114029001508
ACH-000169,0.05063935057891418
ACH-000178,0.12998649420191435
ACH-000183,0.1021055517376533
ACH-000188,0.14824539459755387
ACH-000189,0.26535202391849183
ACH-000190,0.19688497170707
ACH-000198,0.08903893920019294
ACH-000203,-0.18294112508713573
ACH-000204,-0.031120668087764463
ACH-000206,0.058072766747513
ACH-000207,-0.07354177782648995
ACH-000208,0.052828690514112535
ACH-000210,-0.13873162326710664
ACH-000211,0.01311842268292538
ACH-000215,0.15139130148043836
ACH-000221,0.1231679990059918
ACH-000222,0.2292176137510505
ACH-000223,0.14926853368940654
ACH-000226,0.031067795970941968
ACH-000227,0.2870714422215177
ACH-000228,0.06268595397531061
ACH-000231,0.017658422979806444
ACH-000232,-0.019361377170596786
ACH-000233,0.08493218409985494
ACH-000234,0.2308731141681421
ACH-000235,0.09550189724495292
ACH-000237,0.09618501159599677
ACH-000238,0.02645685495553712
ACH-000242,-0.018104273187882842
ACH-000243,0.05950269754494904
ACH-000244,0.17442031656204926
ACH-000246,0.13404266682832594
ACH-000248,0.0589193696963756
ACH-000250,0.15429800371306546
ACH-000251,-0.057259463787149675
ACH-000252,0.1528167010425182
ACH-000253,0.08735227492216041
ACH-000255,0.12671934351167125
ACH-000256,0.21098208041287533
ACH-000257,0.17907419559796847
ACH-000258,0.1464423811557038
ACH-000259,0.1348099444930766
ACH-000260,0.08997238970486995
ACH-000261,-0.011189185062626828
ACH-000262,0.33175450453342964
ACH-000263,0.2410466174729859
ACH-000264,-0.0077254091645854095
ACH-000265,0.08621012248457934
ACH-000266,0.13026475020424078
ACH-000272,0.10884797881798752
ACH-000274,0.15572344316600872
ACH-000277,-0.053646379078651135
ACH-000278,0.07762392767982247
ACH-000279,0.09649889678646197
ACH-000280,0.04137963410150609
ACH-000281,0.19574805591109876
ACH-000288,0.031181804042596094
ACH-000291,0.011970696468242744
ACH-000293,0.0443998340386273
ACH-000294,0.0968323179841834
ACH-000295,0.3618306940065448
ACH-000296,0.03918059760225097
ACH-000302,0.15952371954060934
ACH-000304,-0.02497953276715844
ACH-000307,0.18624223668711806
ACH-000308,0.09544892959590442
ACH-000310,0.11261741353750016
ACH-000311,-0.02839476786991687
ACH-000312,0.09228896996911316
ACH-000315,0.36357172416345024
ACH-000316,0.0038682952033441296
ACH-000317,0.054583539557080285
ACH-000318,0.06318780068045574
ACH-000319,0.0434264887515832
ACH-000320,0.1922555636689383
ACH-000322,0.12245086045409492
ACH-000323,0.13918497964234638
ACH-000324,0.0713864558718815
ACH-000329,0.08337609686374235
ACH-000330,0.09432548578163873
ACH-000331,0.15802288299247205
ACH-000332,0.06486758121172335
ACH-000334,0.0583268935522137
ACH-000335,0.2400309302967905
ACH-000336,0.15381743806269507
ACH-000337,0.0752380713728991
ACH-000338,-0.2789835645023597
ACH-000339,0.08618705716892534
ACH-000341,0.11265770759234822
ACH-000348,0.08187863074510883
ACH-000350,0.10665453329252038
ACH-000352,0.10735135432831623
ACH-000356,0.14618771973967584
ACH-000361,-0.06756110326820093
ACH-000362,0.013032886505978563
ACH-000363,0.01454852693826158
ACH-000364,0.1257747817163522
ACH-000365,0.12166073988738275
ACH-000366,0.13010467842121004
ACH-000368,0.19126674889222148
ACH-000374,-0.014046469843495116
ACH-000375,0.26275453363224177
ACH-000376,0.14989889755968336
ACH-000381,0.0293436081400824
ACH-000383,0.12282198651994986
ACH-000387,0.15708326382476268
ACH-000389,0.10486735491791738
ACH-000390,0.11959844916882995
ACH-000393,-0.02251077123039755
ACH-000395,0.18045364223604127
ACH-000396,-0.09539970738520574
ACH-000397,0.041095389093695325
ACH-000401,0.2685532598704267
ACH-000402,0.07604613472329054
ACH-000403,0.1332242175201452
ACH-000404,0.11010363283695856
ACH-000406,0.09900300670835566
ACH-000407,0.10438657160175467
ACH-000408,0.2001376314741624
ACH-000410,0.043242917386711655
ACH-000411,0.23776298375579302
ACH-000414,0.163245184389868
ACH-000415,0.27127728818969377
ACH-000416,0.08547047738488603
ACH-000420,0.04598270573701352
ACH-000421,0.21933075180099232
ACH-000424,0.26792934954729386
ACH-000425,0.08445144862519656
ACH-000426,-0.08324804861821718
ACH-000427,0.07332462895714882
ACH-000433,0.03261677358776347
ACH-000435,0.2058137697146046
ACH-000436,0.09808394216771334
ACH-000444,0.12887127823464026
ACH-000445,0.15349950843215365
ACH-000448,0.07773194801160087
ACH-000450,0.23233027230994635
ACH-000452,-0.005887110988665229
ACH-000454,0.05601687460896219
ACH-000458,0.21956343913639734
ACH-000459,0.2691988658791393
ACH-000460,0.010725368138024813
ACH-000461,0.1705415739061054
ACH-000463,0.050392922692354035
ACH-000464,0.13933421249538935
ACH-000466,0.07187320022379068
ACH-000467,0.15211802277440487
ACH-000468,-0.0012567998028216955
ACH-000469,0.0985919575447175
ACH-000470,-0.015995319834445697
ACH-000471,0.04297068460356861
ACH-000472,0.1630961791429272
ACH-000473,0.07019597496950243
ACH-000475,0.0344676447547917
