,P2RY2 (5029)
ACH-000004,-0.13472660203786754
ACH-000005,-0.3799070008112424
ACH-000007,-0.12764670161529768
ACH-000009,0.024383416005347998
ACH-000011,-0.02827673464437992
ACH-000012,-0.05183478527310125
ACH-000013,-0.13200955328482625
ACH-000014,-0.04950201723160677
ACH-000015,-0.09813203837815604
ACH-000017,-0.13855678181116904
ACH-000018,0.008016210313559428
ACH-000019,-0.03776818937381321
ACH-000021,-0.1827035034270268
ACH-000022,-0.18322836974402051
ACH-000025,-0.08009114077305743
ACH-000028,-0.1326958722963363
ACH-000030,-0.12102531916456405
ACH-000035,-0.037029535114921186
ACH-000036,-0.26575921807841685
ACH-000037,-0.19839156325914087
ACH-000039,-0.22335508845288407
ACH-000040,-0.14248227421034762
ACH-000041,-0.15568058766109347
ACH-000042,-0.1445280256049964
ACH-000045,0.009741890799526821
ACH-000047,-0.082517542231054
ACH-000052,-0.19527375940336086
ACH-000053,-0.12235482930747962
ACH-000054,0.024287056217931258
ACH-000055,-0.2597807935339339
ACH-000060,-0.14040244505168847
ACH-000067,-0.032675076049586416
ACH-000070,-0.16929906698781735
ACH-000075,0.009635281534758542
ACH-000078,-0.07048209158590601
ACH-000082,-0.19656735259544544
ACH-000085,-0.05286158163831946
ACH-000086,-0.11923715235861974
ACH-000087,-0.2216410811525552
ACH-000092,-0.05626179748295878
ACH-000095,-0.17730990477433847
ACH-000097,-0.08344219277566707
ACH-000098,-0.08533172721055335
ACH-000099,-0.08295129432590595
ACH-000108,-0.036683355308460334
ACH-000113,-0.1066533316494926
ACH-000116,-0.25652478366191944
ACH-000118,-0.17391566570333927
ACH-000120,-0.26730751546257714
ACH-000123,0.05858894295591225
ACH-000127,-0.308820241764248
ACH-000128,0.04232726638902755
ACH-000132,-0.08621645595463895
ACH-000133,-0.10696872924704046
ACH-000137,-0.21761109298819584
ACH-000138,-0.04818321918001095
ACH-000142,-0.17038503130214674
ACH-000143,-0.3000756642750117
ACH-000146,-0.21506610749404084
ACH-000148,-0.1467299422140496
ACH-000150,-0.3700118430144044
ACH-000152,-0.12675220791099898
ACH-000153,-0.3488524045780338
ACH-000159,-0.07110514834495903
ACH-000160,-0.3579738137858339
ACH-000163,-0.050434201848700726
ACH-000167,0.09296019215729102
ACH-000168,-0.16823940852231584
ACH-000169,-0.16672462380904954
ACH-000178,-0.4447121786128404
ACH-000183,-0.3117479724369789
ACH-000188,-0.1705467480004467
ACH-000189,-0.3483135637459898
ACH-000190,-0.02644840331917573
ACH-000198,-0.14702944005623578
ACH-000203,-0.326561394180587
ACH-000204,-0.2617048241283791
ACH-000206,-0.22149512815479366
ACH-000207,-0.5453434285873985
ACH-000208,-0.20124196799407185
ACH-000210,-0.12084978483793905
ACH-000211,-0.14185664623726293
ACH-000215,-0.09222508268761424
ACH-000221,-0.22605833439724346
ACH-000222,-0.13680319979653208
ACH-000223,-0.011757752056882757
ACH-000226,-0.01792135913800555
ACH-000227,-0.2261408765385401
ACH-000228,-0.2968990592951691
ACH-000231,-0.14762006056684687
ACH-000232,-0.041328236856648055
ACH-000233,-0.036860903830697685
ACH-000234,-0.14280471291795674
ACH-000235,-0.1327631071105443
ACH-000237,-0.3558315057536442
ACH-000238,0.013597813185081084
ACH-000242,-0.17832286607980205
ACH-000243,-0.07927032151855493
ACH-000244,-0.21683046291060487
ACH-000246,-0.06546858740079042
ACH-000248,-0.04809475359134653
ACH-000250,-0.1129920028987894
ACH-000251,-0.3030322117882928
ACH-000252,0.039809465290159364
ACH-000253,-0.015306716931306185
ACH-000255,-0.050463393623831315
ACH-000256,-0.4926171077032915
ACH-000257,-0.1607225963648625
ACH-000258,0.08395730137798668
ACH-000259,-0.25726466474893184
ACH-000260,-0.21332931244859293
ACH-000261,-0.09700719005658166
ACH-000262,-0.21180051002465952
ACH-000263,-0.2866939936189497
ACH-000264,-0.12094717907860615
ACH-000265,-0.029228251868380194
ACH-000266,-0.18370456002244093
ACH-000272,0.043514775490825074
ACH-000274,-0.05907225459149031
ACH-000277,-0.06973812936475
ACH-000278,-0.09999611312059573
ACH-000279,-0.2843295713272833
ACH-000280,0.121783417203566
ACH-000281,-0.3169303715380628
ACH-000288,-0.20074553583115431
ACH-000291,-0.1249186651284048
