,LYST (1130)
ACH-000004,0.0414621984418187
ACH-000005,0.04416676763834949
ACH-000007,0.19405146013911445
ACH-000009,-0.16110211877963104
ACH-000011,-0.06414764810215408
ACH-000012,0.11935056097767915
ACH-000013,-0.020400426911617132
ACH-000014,-0.014538813556222366
ACH-000015,0.05446140381921077
ACH-000017,-0.016309974106181676
ACH-000018,-0.05161979382314693
ACH-000019,0.07688042911803131
ACH-000021,0.007435253585445775
ACH-000022,-0.036855695347718216
ACH-000025,-0.032302463548483186
ACH-000028,-0.07787760714616129
ACH-000030,-0.013900513765091457
ACH-000035,-0.03887872293202227
ACH-000036,-0.20068743608947567
ACH-000037,-0.14722429092897854
ACH-000039,-0.11045941562261384
ACH-000040,0.08941613494682402
ACH-000041,0.02380444098211796
ACH-000042,0.05184034947570485
ACH-000045,-0.03023760760508888
ACH-000047,0.006771175357045896
ACH-000052,0.03367642542215335
ACH-000053,-0.030586881087570163
ACH-000054,-0.032089497784981595
ACH-000055,-0.1263390754065452
ACH-000060,0.2621404117230988
ACH-000067,-0.038506577485912935
ACH-000070,0.049630305129504775
ACH-000075,0.2253131587881551
ACH-000078,-0.10467451733426797
ACH-000082,-0.06320029870152219
ACH-000085,-0.14918593720313214
ACH-000086,-0.04044714181387001
ACH-000087,0.02030174235023522
ACH-000092,-0.0931489447231836
ACH-000095,-0.12893313287714714
ACH-000097,-0.035240113509684826
ACH-000098,-0.061066751623432114
ACH-000099,-0.10188673116697597
ACH-000108,0.17517912737313046
ACH-000113,-0.1346751419665602
ACH-000116,-0.08229728992819964
ACH-000118,0.0074485127947987876
ACH-000120,-0.00292450158192069
ACH-000123,0.07247640611427167
ACH-000127,-0.07531609513818366
ACH-000128,-0.05690341122998766
ACH-000132,-0.10204309557636164
ACH-000133,0.03727843601863076
ACH-000137,-0.058945106459910634
ACH-000138,0.1118571520002607
ACH-000142,-0.03436853815702393
ACH-000143,0.08417215701117663
ACH-000146,-0.0277668944140186
ACH-000148,-0.0680244829249874
ACH-000150,-0.05105079965881619
ACH-000152,0.15510832462958832
ACH-000153,0.05677146223524595
ACH-000159,-0.005405183249661392
ACH-000160,-0.04171340522417654
ACH-000163,-0.1275294581360894
ACH-000167,-0.00643940462705268
ACH-000168,-0.04928905010196399
ACH-000169,-0.005167662203347735
ACH-000178,-0.16145706242804836
ACH-000183,-0.04938641334326355
ACH-000188,0.11297830556812875
ACH-000189,0.3347121521889798
ACH-000190,0.023022635536867696
ACH-000198,0.03697139217388888
ACH-000203,-0.10202308745338792
ACH-000204,0.05649275199269585
ACH-000206,0.1255757350315217
ACH-000207,0.047961708837734165
ACH-000208,-0.14096517576651635
ACH-000210,-0.0027043705820568504
ACH-000211,-0.030349385249508243
ACH-000215,-0.07604027027353659
ACH-000221,0.27548079811272963
ACH-000222,-0.10258342399316864
ACH-000223,-0.05721016702394802
ACH-000226,-0.12164980396181015
ACH-000227,-0.12780324651531216
ACH-000228,-0.09389562939935993
ACH-000231,-0.027906406226981567
ACH-000232,-0.03186462465119134
ACH-000233,-0.13786426904936552
ACH-000234,0.0010119733330277221
ACH-000235,-0.10012668991647053
ACH-000237,-0.03947749422075806
ACH-000238,-0.04665867677400964
ACH-000242,0.027727097637438084
ACH-000243,-0.011025730226913385
ACH-000244,0.011772750947831952
ACH-000246,-0.03419688694085295
ACH-000248,0.1780174805431122
ACH-000250,0.052941599426177516
ACH-000251,-0.0347248368862543
