,BTBD3 (22903)
ACH-000004,-0.16920626850889992
ACH-000005,0.0720817333629577
ACH-000007,-0.21263665376679092
ACH-000009,0.0003597078014310985
ACH-000011,-0.13557502635433782
ACH-000012,-0.028887050558000563
ACH-000013,-0.045669189390477316
ACH-000014,-0.19082870374647565
ACH-000015,0.02699323905557898
ACH-000017,0.07383411235797907
ACH-000018,0.1200751879670552
ACH-000019,-0.025342531132974737
ACH-000021,0.005133023284599001
ACH-000022,0.039022276921539256
ACH-000025,0.08177533683432353
ACH-000028,0.028298672814184994
ACH-000030,0.008445139311141181
ACH-000035,-0.21413260797487688
ACH-000036,0.0627529387991836
ACH-000037,0.12462015983556707
ACH-000039,0.11903398876830586
ACH-000040,-0.01811724600199972
ACH-000041,0.1254055906415787
ACH-000042,-0.1185051221137008
ACH-000045,0.06064581886875928
ACH-000047,-0.017375681014580757
ACH-000052,-0.088093022830141
ACH-000053,-0.051022181887340784
ACH-000054,-0.19630490145328908
ACH-000055,-0.17172418619134314
ACH-000060,-0.07747397721928978
ACH-000067,-0.09701911135230508
ACH-000070,-0.048146888105117316
ACH-000075,-0.044580789530720005
ACH-000078,-0.2733858742714116
ACH-000082,-0.05990139666888755
ACH-000085,-0.2220392301700148
ACH-000086,0.11329346369549198
ACH-000087,-0.004205547416070876
ACH-000092,-0.13118935089925987
ACH-000095,-0.0591304835127385
ACH-000097,-0.110571444218329
ACH-000098,0.024384011193377055
ACH-000099,-0.23758895926580026
ACH-000108,-0.2678326089314412
ACH-000113,-0.08358797961130593
ACH-000116,-0.033336336283888955
ACH-000118,-0.07710873258161614
ACH-000120,-0.06495862408439236
ACH-000123,0.044615006774382814
ACH-000127,-0.14275866652200975
ACH-000128,-0.15475800732962142
ACH-000132,-0.05352727612528383
ACH-000133,-0.15145875775676818
ACH-000137,-0.12966462815816904
ACH-000138,-0.024575427245019186
ACH-000142,-0.05155349826724825
ACH-000143,-0.2176062292304585
ACH-000146,-0.06983184377118369
ACH-000148,-0.07505258912292745
ACH-000150,-0.0423227897242957
ACH-000152,-0.010623629612320771
ACH-000153,0.028765359842332337
ACH-000159,-0.055599166449581336
ACH-000160,0.14357348616263393
ACH-000163,-0.031707979709204165
ACH-000167,-0.4042032318003776
ACH-000168,0.08000447975516306
ACH-000169,-0.09096180084182152
ACH-000178,-0.059830682986588724
ACH-000183,-0.1305014859648737
ACH-000188,0.0291475097124784
ACH-000189,-0.2644352656316098
ACH-000190,-0.0004250466159099674
ACH-000198,-0.1471190066377174
ACH-000203,-0.01920161269117704
ACH-000204,-0.2533786234171401
ACH-000206,0.18139716310022566
ACH-000207,0.10648758375974987
ACH-000208,-0.11911582825158172
ACH-000210,-0.10294211726169106
ACH-000211,-0.10907660334970098
ACH-000215,-0.1577857257757869
ACH-000221,-0.07862081017699854
ACH-000222,-0.053306043332024926
ACH-000223,0.015596257767059757
ACH-000226,0.012860737521763107
ACH-000227,-0.041363833310920604
ACH-000228,0.0820955029056023
ACH-000231,-0.09805635855841822
ACH-000232,-0.2445232005853882
ACH-000233,0.053307222746833326
ACH-000234,-0.015251411515272687
ACH-000235,0.016894626139028143
ACH-000237,-0.003023739557828493
ACH-000238,0.07152297511694455
ACH-000242,-0.35949853221608785
ACH-000243,-0.06631383872121335
ACH-000244,-0.14829425694412934
ACH-000246,-0.10460453446141672
ACH-000248,-0.00957271626074308
ACH-000250,-0.028456436858324188
ACH-000251,0.1377046912749587
ACH-000252,-0.09050425285351148
ACH-000253,0.034151827164851746
ACH-000255,-0.011321113534084971
ACH-000256,-0.042635889816269146
ACH-000257,-0.11030250194676418
ACH-000258,-0.0532544844927444
ACH-000259,-0.21530125972990524
ACH-000260,-0.019274352486966916
ACH-000261,-0.03412853566570442
ACH-000262,0.03961775982440412
ACH-000263,0.09107935701056
ACH-000264,-0.286439210015612
ACH-000265,-0.16138670419614284
ACH-000266,-0.08578420114016737
ACH-000272,-0.15596445185686786
ACH-000274,-0.13112745922298452
ACH-000277,-0.0594392488114622
ACH-000278,-0.02778444644028537
ACH-000279,0.05792366237921754
ACH-000280,-0.2052669371898431
ACH-000281,-0.5048967802547775
ACH-000288,0.012937512070627795
ACH-000291,0.0019806216274352788
ACH-000293,-0.08556563052457966
ACH-000294,0.1983209076686648
ACH-000295,-0.011430921077855
ACH-000296,-0.30098949220693666
ACH-000302,-0.2727737054705444
ACH-000304,-0.2027358251553642
ACH-000307,-0.10738813504429656
ACH-000308,-0.015366500185031709
ACH-000310,-0.0868765937503706
ACH-000311,-0.01837595161734433
ACH-000312,-0.0761797671712488
ACH-000315,-0.00015068496756365864
ACH-000316,-0.01697198304924355
ACH-000317,-0.01791070084352589
ACH-000318,0.0429165182569222
ACH-000319,-0.019304898725193257
ACH-000320,-0.1272266588816067
ACH-000322,0.06360742816420914
ACH-000323,0.02789303136376814
ACH-000324,-0.14491995544053685
ACH-000329,-0.08583554090907204
ACH-000330,-0.013851416426038935
ACH-000331,-0.4026756974805892
ACH-000332,-0.14181877141454832
ACH-000334,0.04368008315620348
ACH-000335,0.2584170851552885
ACH-000336,0.3719841507571697
ACH-000337,-0.0154947922469472
ACH-000338,0.37289426501824346
ACH-000339,-0.1080641714420356
ACH-000341,-0.11550594544363943
ACH-000348,-0.10956479123642583
ACH-000350,-0.02346951291372329
ACH-000352,-0.08432407557935312
ACH-000356,0.005689505079162826
ACH-000361,-0.3193999310425731
ACH-000362,0.040696492994633855
ACH-000363,0.07344906789911354
ACH-000364,-0.3636972717857027
ACH-000365,0.006809326086985799
ACH-000366,-0.026295672097666572
ACH-000368,-0.1414976719425382
ACH-000374,0.05244462520463029
ACH-000375,0.025048922870643132
ACH-000376,-0.07049877285334752
ACH-000381,-0.09209614371002772
ACH-000383,0.03849449644300755
ACH-000387,0.04904516597066198
ACH-000389,-0.2938958801432348
ACH-000390,-0.026929966918975468
ACH-000393,-0.07659834136632598
ACH-000395,-0.2243132804701262
ACH-000396,-0.3964801308672743
ACH-000397,-0.06293499473625982
ACH-000401,0.0008080183875882801
ACH-000402,0.10186025196941992
ACH-000403,-0.04064042939876997
ACH-000404,0.02347427654092286
ACH-000406,0.011868232968913213
ACH-000407,-0.17614849483694656
ACH-000408,0.005138210475549165
ACH-000410,-0.1625816763167077
ACH-000411,-0.07813747862374529
ACH-000414,-0.08114830091927634
ACH-000415,0.026648425380394254
ACH-000416,0.030522054687587227
ACH-000420,-0.1993134520047868
ACH-000421,-0.12471341383934526
ACH-000424,0.10642951767639452
ACH-000425,-0.06852821448496116
ACH-000426,0.12836474644179385
ACH-000427,-0.14732287039752312
ACH-000433,-0.06042351486740876
ACH-000435,-0.07004852700962295
ACH-000436,-0.06693448399123286
ACH-000444,-0.08036687919375207
ACH-000445,-0.10033242169330396
ACH-000448,0.028608659963591045
ACH-000450,0.07599373317080982
ACH-000452,-0.013314937496836259
ACH-000454,0.1673177911149538
ACH-000458,0.0011640143051660462
ACH-000459,-0.16118922395093527
ACH-000460,0.027316971757171
ACH-000461,-0.002886554752839227
ACH-000463,-0.02029666860337217
ACH-000464,0.07866494969659903
ACH-000466,0.03266960251728149
ACH-000467,0.08434214647899319
ACH-000468,-0.02773917719843996
ACH-000469,-0.19960165826733411
ACH-000470,-0.20440689166115933
ACH-000471,-0.4001319299730828
ACH-000472,-0.1762413820624881
ACH-000473,0.2517505346249959
ACH-000475,-0.010465140551854352
ACH-000476,-0.20227367220572287
ACH-000477,-0.10717970046769552
ACH-000479,-0.001882991807253231
ACH-000480,-0.12839344786678036
ACH-000481,-0.056470665825283574
ACH-000483,0.005245600765598718
ACH-000484,-0.18768521011876535
ACH-000485,0.0216479117359299
ACH-000486,-0.13326398796614908
ACH-000487,-0.0034189901686504506
ACH-000488,-0.05845635200336372
ACH-000490,0.05449147699408028
ACH-000491,-0.09378896061446272
ACH-000495,0.14147289517275266
ACH-000496,-0.05972795342535416
ACH-000499,-0.2717048791744981
ACH-000500,-0.1008298315135438
ACH-000502,-0.3281960174651836
ACH-000503,0.03093844216766278
ACH-000505,-0.12880461232324958
ACH-000507,0.10925307155347473
ACH-000510,0.02265448783833604
ACH-000511,-0.23729672365924304
ACH-000512,-0.09174752790440524
ACH-000516,-0.09697994926590243
ACH-000517,-0.1580492918780847
ACH-000518,-0.13829688442006846
ACH-000520,0.11399834164643835
ACH-000521,-0.22249488535307904
ACH-000522,-0.06432992341216162
ACH-000524,-0.04021131816263249
ACH-000527,-0.2070071580423215
ACH-000528,-0.1269487236328255
ACH-000537,-0.5220419196907844
ACH-000541,-0.061646457186538724
ACH-000542,-0.04175688116513388
ACH-000544,-0.06132548963674984
ACH-000545,-0.18090628777640008
ACH-000547,-0.18537713418321405
ACH-000548,-0.0016497588136145393
ACH-000549,0.0395676433638336
ACH-000550,-0.3195767752475788
ACH-000552,-0.1252176173807333
ACH-000556,-0.0046275459354394154
ACH-000557,0.005834144915627465
ACH-000569,-0.0011193522265646562
ACH-000570,-0.2889334167221359
ACH-000571,-0.22154353218690706
ACH-000573,-0.03711441390758611
