,ACTR3 (10096)
ACH-000004,-0.20905024003755351
ACH-000005,-0.19529931608442924
ACH-000007,-0.13602400268312176
ACH-000009,-0.3369450239739985
ACH-000011,-0.362397477380176
ACH-000012,-0.042202358142471696
ACH-000013,-0.3691219381026664
ACH-000014,-0.5225029448753593
ACH-000015,-0.3771691169616851
ACH-000017,-0.17880507925185904
ACH-000018,-0.5418996758355956
ACH-000019,-0.1832033022781764
ACH-000021,-0.04546629210434356
ACH-000022,-0.27369625740361336
ACH-000025,-0.6913139112385361
ACH-000028,-0.3263086242791001
ACH-000030,-0.29287684374359
ACH-000035,-0.3478696872463177
ACH-000036,-0.6643434902530999
ACH-000037,-0.11513614501783513
ACH-000039,-0.2504056849370573
ACH-000040,-0.399198313161856
ACH-000041,-0.298853358369132
ACH-000042,-0.2353077096228329
ACH-000045,-0.36951380950148216
ACH-000047,-0.4037668781299476
ACH-000052,-0.6184092676161957
ACH-000053,-0.4016545722667352
ACH-000054,-0.7593818749271389
ACH-000055,-0.11322951470198095
ACH-000060,-0.4540353615982478
ACH-000067,-0.4746613783766958
ACH-000070,-0.2179271205120698
ACH-000075,-0.06792732233968146
ACH-000078,-0.09910945308269688
ACH-000082,-0.30400850196534673
ACH-000085,-0.5533074928130111
ACH-000086,-0.431353847581719
ACH-000087,-0.200033327684924
ACH-000092,-0.5555959097294214
ACH-000095,-0.17285516666264455
ACH-000097,-0.31112607837524703
ACH-000098,-0.5917678213324049
ACH-000099,-0.22323143929605974
ACH-000108,-0.4243921511496634
ACH-000113,-0.34400818949639617
ACH-000116,-0.4506059980985803
ACH-000118,-0.4203880526769242
ACH-000120,-0.2286062730293155
ACH-000123,-0.35108610923010386
ACH-000127,-0.42796347863896783
ACH-000128,-0.23956445450349986
ACH-000132,-0.7087008193201875
ACH-000133,-0.5885768968192016
ACH-000137,-0.4472380322212834
ACH-000138,-0.2829355129230484
ACH-000142,-0.3467881951087649
ACH-000143,-0.15125460651264647
ACH-000146,-0.2484636900875317
ACH-000148,-0.27172644669219354
ACH-000150,-0.2855529553406922
ACH-000152,-0.4573837379965803
ACH-000153,-0.4922662219943556
ACH-000159,-0.3749456974625454
ACH-000160,-0.18798635033774935
ACH-000163,-0.5139145724240005
ACH-000167,-0.5682661771660691
ACH-000168,-0.6889142843266151
ACH-000169,-0.1785640570706111
ACH-000178,-0.4776973067260557
ACH-000183,-0.2321949813046265
ACH-000188,-0.2559694605008151
ACH-000189,-0.5430324310321533
ACH-000190,-0.5019999118599734
ACH-000198,-0.4003117825411912
ACH-000203,-0.4367666523118631
ACH-000204,-0.3754913348298834
ACH-000206,-0.6392619763299932
ACH-000207,-0.37816554047654616
ACH-000208,-0.4278215383176232
ACH-000210,-0.4682657923333522
ACH-000211,-0.4245646863199084
ACH-000215,-0.35301265175542795
ACH-000221,-0.2965198858569813
ACH-000222,-0.34821507608376473
ACH-000223,-0.3973307687954262
ACH-000226,-0.26887808524612844
ACH-000227,-0.3320157293513011
ACH-000228,-0.34208401658102
ACH-000231,-0.4303563967968777
ACH-000232,-0.4267711510954056
ACH-000233,-0.2363499415588387
ACH-000234,-0.34366150044417404
ACH-000235,-0.4361154472529053
ACH-000237,-0.3412843168907527
ACH-000238,-0.4030839834133449
ACH-000242,-0.520607702398667
ACH-000243,-0.5767967949578429
ACH-000244,-0.4106095002105628
ACH-000246,-0.40364025861374064
ACH-000248,-0.2303606058329144
ACH-000250,-0.3177554147391004
ACH-000251,-0.6370593886412582
ACH-000252,-0.4132114358812963
ACH-000253,-0.5556610147059172
ACH-000255,-0.6749528946066217
ACH-000256,-0.43587103889970863
ACH-000257,0.08926575093015411
ACH-000258,-0.4001746182123069
ACH-000259,-0.17099249372521064
ACH-000260,-0.534275645717809
ACH-000261,-0.5593788952161572
ACH-000262,-0.3669576679546017
ACH-000263,-0.3870266854693241
ACH-000264,-0.10722911204106277
ACH-000265,-0.35138339460866763
ACH-000266,-0.4691051597886178
ACH-000272,-0.6396478498313128
ACH-000274,-0.22553417844015075
ACH-000277,-0.20985267110206585
ACH-000278,-0.4435709822762715
ACH-000279,-0.15857036959865328
ACH-000280,-0.4141675276757732
ACH-000281,-0.5286471619121982
ACH-000288,-0.44208800692217176
ACH-000291,-0.4972303228009631
ACH-000293,-0.410025638496146
ACH-000294,-0.1840876259738832
ACH-000295,-0.4536706041852618
ACH-000296,-0.4470229065122344
ACH-000302,-0.19315216250279688
ACH-000304,-0.3516072199057171
ACH-000307,-0.5283063109412492
ACH-000308,-0.3416212172654572
ACH-000310,-0.20527493892343768
ACH-000311,-0.10666825073868552
ACH-000312,-0.08333121794622411
ACH-000315,-0.3982360346995658
ACH-000316,-0.33956493502032153
ACH-000317,-0.4666107756871781
ACH-000318,-0.5715165222684384
ACH-000319,-0.3517186650060409
ACH-000320,-0.4724582900350429
ACH-000322,-0.36820220818120425
ACH-000323,-0.4672439099076471
ACH-000324,-0.4146654666522526
ACH-000329,-0.3404674291513282
ACH-000330,-0.5244131850822237
ACH-000331,-0.8112959137404929
ACH-000332,-0.4245625594190365
ACH-000334,-0.11934315277094265
ACH-000335,-0.4764543987565754
ACH-000336,-0.38134706800004936
ACH-000337,-0.4647793202616435
ACH-000338,-0.28333369930742835
ACH-000339,-0.4568490301594229
ACH-000341,-0.4020511405095201
ACH-000348,-0.3739242642346657
ACH-000350,-0.08208640717002387
ACH-000352,-0.4212199362584706
ACH-000356,-0.2252583950682455
ACH-000361,-0.4614723432428575
ACH-000362,-0.41086279348202814
ACH-000363,-0.1413299228748688
ACH-000364,-0.4221296946907935
ACH-000365,-0.2961764913974825
ACH-000366,-0.13297505071760615
ACH-000368,-0.5299724069339407
ACH-000374,-0.4722261729165244
ACH-000375,-0.30594924388440364
ACH-000376,-0.3138035446328937
ACH-000381,-0.4875413797919877
ACH-000383,-0.1927485154202644
