,ZP3 (7784)
ACH-000004,-0.11943031065514904
ACH-000005,-0.017622526836914197
ACH-000007,-0.2495101083163242
ACH-000009,-0.042177719267773035
ACH-000011,-0.10648378116419537
ACH-000012,-0.15425726459220473
ACH-000013,-0.04334243283251965
ACH-000014,-0.20522213928922411
ACH-000015,-0.17197323888646054
ACH-000017,-0.16609262803442296
ACH-000018,-0.12644193954926686
ACH-000019,-0.15390252537424515
ACH-000021,-0.3521052059582291
ACH-000022,-0.28931883694914645
ACH-000025,-0.08660556658086649
ACH-000028,-0.22409546331330035
ACH-000030,-0.05212889404885373
ACH-000035,-0.18873087382182105
ACH-000036,-0.28067282011872074
ACH-000037,-0.2591183172865732
ACH-000039,-0.0591887968374341
ACH-000040,-0.1119930826466752
ACH-000041,-0.19343279322196066
ACH-000042,-0.094254607661763
ACH-000045,-0.1751370084027602
ACH-000047,-0.16147813218001675
ACH-000052,-0.016041803428291444
ACH-000053,-0.20515886354164736
ACH-000054,-0.051853362988922035
ACH-000055,0.03225970833303788
ACH-000060,-0.10381048512289633
ACH-000067,-0.09190500507934997
ACH-000070,-0.1279356514114226
ACH-000075,-0.19138103141868984
ACH-000078,-0.21973422933094047
ACH-000082,-0.1606539201433361
ACH-000085,-0.0731030104000594
ACH-000086,-0.06432823960527474
ACH-000087,-0.2802531718963258
ACH-000092,-0.19231667767261945
ACH-000095,-0.08859870637273372
ACH-000097,-0.21940164128505454
ACH-000098,-0.2880514697839611
ACH-000099,-0.0863551088342379
ACH-000108,-0.3524162094949501
ACH-000113,-0.06567684024400756
ACH-000116,0.052542644306786165
ACH-000118,-0.1861649275892818
ACH-000120,-0.13064312628947855
ACH-000123,-0.17128424345344978
ACH-000127,-0.07445146132418821
ACH-000128,-0.18018265385726276
ACH-000132,-0.14970960206172762
ACH-000133,0.01352661953175496
ACH-000137,-0.26592382625689315
ACH-000138,0.024045237842964508
ACH-000142,-0.2266974372685065
ACH-000143,-0.17257743317834728
ACH-000146,-0.10836986355723599
ACH-000148,-0.2410880903820225
ACH-000150,-0.0072963916052528315
ACH-000152,-0.16634138943148682
ACH-000153,-0.1095575732517536
ACH-000159,-0.2268127343917876
ACH-000160,-0.16963479878930918
ACH-000163,-0.0832903424571264
ACH-000167,-0.12156272617398522
ACH-000168,-0.4234419737726318
ACH-000169,-0.1377236069422246
ACH-000178,0.017941053639059786
ACH-000183,-0.09744979816518344
ACH-000188,-0.12574625672918846
ACH-000189,-0.15844402755412995
ACH-000190,-0.24089528188672046
ACH-000198,-0.16259631650240494
ACH-000203,0.3594179077904264
ACH-000204,0.07625913797108902
ACH-000206,-0.2984995617497868
ACH-000207,-0.045795199448555625
ACH-000208,-0.05742336629566362
ACH-000210,-0.16743293310123708
ACH-000211,-0.15223747127703532
ACH-000215,-0.07849909091557614
ACH-000221,-0.4393070494152273
ACH-000222,-0.18709170311952286
ACH-000223,-0.07353327212408735
ACH-000226,-0.1949942047497641
ACH-000227,-0.08850232308154225
ACH-000228,-0.015147500945447803
ACH-000231,-0.14686106103687865
ACH-000232,-0.0322171436148536
ACH-000233,-0.10989829565364892
ACH-000234,0.0902427544241721
ACH-000235,-0.19285961656395945
ACH-000237,0.01668578534508157
ACH-000238,-0.09264624079945087
ACH-000242,-0.32347774296653203
ACH-000243,-0.11887519348049058
ACH-000244,-0.1420241492419632
ACH-000246,0.04289242748436434
ACH-000248,-0.13274585518586174
ACH-000250,-0.12694392560136852
ACH-000251,0.017573077934393833
ACH-000252,-0.2828567524986455
ACH-000253,-0.1283017366623732
ACH-000255,-0.1155815173626938
ACH-000256,0.046453237217609175
ACH-000257,-0.015579517165714162
ACH-000258,-0.06268465074069733
ACH-000259,-0.08439960721464103
ACH-000260,-0.13710396569760128
ACH-000261,-0.1885458169483281
ACH-000262,-0.23801691466219102
ACH-000263,-0.051219365034144926
ACH-000264,-0.2097205782183607
ACH-000265,-0.14960563500112645
ACH-000266,-0.12766586412110406
ACH-000272,-0.08664755916351867
ACH-000274,-0.11167718019046856
ACH-000277,-0.1315050610031014
ACH-000278,-0.06846216091095922
ACH-000279,-0.21905949475118688
ACH-000280,-0.060348044565021075
ACH-000281,-0.1730292254488087
ACH-000288,-0.18973880377736027
ACH-000291,-0.018512684676499327
ACH-000293,0.18677791287968526
ACH-000294,-0.1703564321801318
ACH-000295,0.02752503396974776
ACH-000296,0.05227464509002664
ACH-000302,-0.14388028800201466
ACH-000304,-0.16932755523013682
ACH-000307,-0.07678305456536014
ACH-000308,-0.12291703749983693
ACH-000310,-0.03301508018447337
ACH-000311,-0.12397577517590687
ACH-000312,-0.1623254417482892
ACH-000315,-0.4139377832985347
ACH-000316,-0.15635344436068455
ACH-000317,-0.15447164146522965
ACH-000318,-0.4003982195979125
ACH-000319,-0.17807922391334158
ACH-000320,0.0474812558454715
ACH-000322,-0.13150745438893652
ACH-000323,-0.15626137014716932
ACH-000324,-0.09465593247399524
ACH-000329,-0.05316500381909557
ACH-000330,-0.07671788719527599
ACH-000331,-0.027854276468913832
ACH-000332,-0.0123201022281182
ACH-000334,-0.3981392000010233
ACH-000335,0.10758094410284752
ACH-000336,-0.011592004174908169
ACH-000337,-0.4540315968892555
ACH-000338,-0.6661960531651916
ACH-000339,-0.2218068114079841
ACH-000341,-0.15791351780765034
ACH-000348,-0.10668456983835316
ACH-000350,-0.07868738021669025
ACH-000352,-0.12784490408360466
ACH-000356,-0.2407507918221327
ACH-000361,-0.06763834829179234
ACH-000362,-0.15617728886452578
ACH-000363,-0.1299551779734351
ACH-000364,0.06779682090108441
ACH-000365,-0.2721997197598112
ACH-000366,-0.1063778845831882
ACH-000368,-0.10064532037953136
ACH-000374,-0.2283732535083867
ACH-000375,-0.12430999837503352
ACH-000376,-0.2281656094679507
ACH-000381,-0.3727021535867815
ACH-000383,-0.21985408754821006
ACH-000387,-0.15296126526519815
ACH-000389,-0.06692257134211395
ACH-000390,-0.11663864813449573
ACH-000393,-0.10412151984286257
ACH-000395,-0.13378483783450612
ACH-000396,0.463708214194144
ACH-000397,-0.13283519567721974
ACH-000401,-0.31332589070260736
ACH-000402,-0.3269741657532516
ACH-000403,-0.06090971614350876
ACH-000404,-0.4109553707849238
ACH-000406,-0.29814666174446075
ACH-000407,-0.022373508175921486
ACH-000408,-0.34322873093226397
ACH-000410,0.042879634084974284
ACH-000411,-0.087481910281392
ACH-000414,-0.10589479158779998
ACH-000415,-0.3157021424613702
ACH-000416,-0.1227201687502593
ACH-000420,-0.11436494864036575
ACH-000421,-0.17476168993077454
ACH-000424,-0.092229010944441
ACH-000425,-0.2017746361463733
ACH-000426,0.20818231302646611
ACH-000427,-0.158137567166877
ACH-000433,-0.07926164933045765
ACH-000435,-0.2741000737801145
ACH-000436,0.05253723803395393
ACH-000444,-0.108180646759575
ACH-000445,-0.1005366440655104
ACH-000448,-0.11869381979775916
ACH-000450,-0.3012719644745543
ACH-000452,-0.2498394546766217
ACH-000454,0.05835036017544123
ACH-000458,-0.11625665264690453
ACH-000459,-0.09543824111058738
ACH-000460,-0.15216423849036814
ACH-000461,-0.11056166296908444
ACH-000463,-0.02518196260684076
ACH-000464,-0.31015106480882715
ACH-000466,-0.2929724542484046
ACH-000467,-0.0699911776932871
ACH-000468,-0.09740842391907993
ACH-000469,-0.22486718685639356
ACH-000470,-0.2510155225927977
ACH-000471,-0.01018752994106637
ACH-000472,-0.2250729538766154
ACH-000473,-0.06976537166078937
ACH-000475,-0.16944310797948892
ACH-000476,-0.0897771938288882
ACH-000477,-0.026853963159974414
ACH-000479,-0.5172428527075341
ACH-000480,-0.035832605603776164
ACH-000481,-0.20134391408603608
ACH-000483,-0.04528351581649462
ACH-000484,-0.08090771427166914
ACH-000485,-0.06902275725267082
ACH-000486,-0.04200176524106168
ACH-000487,-0.2346767240359383
ACH-000488,-0.2444936968773922
ACH-000490,-0.1184011767377606
ACH-000491,-0.13785918769863606
ACH-000495,-0.2496825164521645
ACH-000496,-0.14535749067805873
ACH-000499,0.03628846258661828
ACH-000500,-0.2709095191488119
ACH-000502,-0.14231614841737375
ACH-000503,-0.3740031214876303
ACH-000505,-0.053106849908966566
ACH-000507,-0.052372937981121116
ACH-000510,-0.19569928091186065
ACH-000511,-0.1193890966015306
ACH-000512,-0.122740746656195
ACH-000516,-0.26314612823103645
ACH-000517,-0.08672847110045523
ACH-000518,-0.296115892706286
ACH-000520,-0.12771233086745018
ACH-000521,-0.08262346949659156
ACH-000522,-0.11648101081081845
ACH-000524,-0.10750988091469067
ACH-000527,-0.005379305857055262
ACH-000528,-0.04203753217714384
ACH-000537,-0.11583672981895515
ACH-000541,0.07896177064585437
ACH-000542,-0.11525504277894864
ACH-000544,-0.24209106090930235
ACH-000545,-0.1419847332181815
ACH-000547,-0.14396833745757412
ACH-000548,-0.055597510420711
ACH-000549,-0.02509831956559542
