,NCEH1 (57552)
ACH-000004,-0.10998236819683327
ACH-000005,0.0801248521619066
ACH-000007,0.18667452642325089
ACH-000009,-0.09017613972290298
ACH-000011,0.07296145060976644
ACH-000012,-0.0903327288244183
ACH-000013,0.01954881097220377
ACH-000014,-0.0888586927778105
ACH-000015,-0.04648091352849693
ACH-000017,0.05162558104945175
ACH-000018,0.004966787524436062
ACH-000019,-0.021219321699753248
ACH-000021,-0.02142071338898364
ACH-000022,0.0456422532901125
ACH-000025,-0.044114375289787996
ACH-000028,0.0005083977181071941
ACH-000030,0.009011213073871528
ACH-000035,-0.10095460702979253
ACH-000036,0.024943350847819616
ACH-000037,-0.12782291646295516
ACH-000039,-0.2453682739117121
ACH-000040,0.1181908907993304
ACH-000041,0.017066755004215683
ACH-000042,-0.11759530088482373
ACH-000045,0.17467568191677801
ACH-000047,0.06950083892498002
ACH-000052,-0.2353028950242102
ACH-000053,-0.03110245671657768
ACH-000054,0.0674612157740684
ACH-000055,-0.11068693026396967
ACH-000060,-0.06283574589277073
ACH-000067,-0.05694008116637371
ACH-000070,-0.006608060103128008
ACH-000075,0.16329959224066362
ACH-000078,0.060219765023033174
ACH-000082,0.03858560128471994
ACH-000085,-0.18525439800329135
ACH-000086,-0.04149005829518375
ACH-000087,0.028008960496951167
ACH-000092,-0.08524787928525669
ACH-000095,0.10950432110931108
ACH-000097,0.05187851805652439
ACH-000098,-0.04776597887108805
ACH-000099,0.1018621036989888
ACH-000108,0.1309132141676731
ACH-000113,0.06343422489092458
ACH-000116,0.07427056980086126
ACH-000118,0.5378739332406886
ACH-000120,0.06566269948884335
ACH-000123,-0.04973212118898959
ACH-000127,0.30704051914516034
ACH-000128,-0.15142424458942316
ACH-000132,-0.041200994858756584
ACH-000133,-0.06786312736080191
ACH-000137,0.0214114665367694
ACH-000138,-0.022947098971320464
ACH-000142,0.07418974358846088
ACH-000143,0.0954454866959882
ACH-000146,0.057341203991070525
ACH-000148,0.05994892652995075
ACH-000150,0.26679433280431697
ACH-000152,-0.08585942311502782
ACH-000153,0.023275669713990237
ACH-000159,-0.02490527117664676
ACH-000160,-0.03674882872757313
ACH-000163,-0.0618139545561941
ACH-000167,-0.4584371655630669
ACH-000168,-0.0434716071580855
ACH-000169,-0.0015092121294020726
ACH-000178,0.02251412711729322
ACH-000183,-0.03979205405617192
ACH-000188,0.0326314729934205
ACH-000189,-0.06204280213755412
ACH-000190,0.156329254557859
ACH-000198,-0.0097011443105823
ACH-000203,0.09543605101991348
ACH-000204,0.14245314548508445
ACH-000206,-0.025369956620819718
ACH-000207,-0.11860734834789535
ACH-000208,0.4586679401770935
ACH-000210,-0.11642394803115333
ACH-000211,-0.0027119841774890297
ACH-000215,-0.011643629970620514
ACH-000221,0.017497934044294842
ACH-000222,0.06059846392774465
ACH-000223,-0.028081521662111617
ACH-000226,-0.04718548546272658
ACH-000227,-0.10755057778395233
ACH-000228,-0.04353346592148023
ACH-000231,0.04962125330020065
ACH-000232,-0.07334321896032438
ACH-000233,-0.06639576500859003
ACH-000234,-0.1522243735137223
ACH-000235,0.028550679216213883
ACH-000237,0.011281920957479994
ACH-000238,-0.05960119503497269
ACH-000242,-0.1540632186099515
ACH-000243,0.011886445941578023
ACH-000244,-0.21644509469296574
ACH-000246,-0.02597914798807905
ACH-000248,-0.08540540241075892
ACH-000250,0.08870959398470332
ACH-000251,0.19866872053620746
ACH-000252,0.009190981897903823
ACH-000253,0.13212786206393762
ACH-000255,-0.03078885200312087
ACH-000256,-0.07121428058987421
ACH-000257,-0.0805566602927383
ACH-000258,0.09937135840498004
ACH-000259,0.04813178639287957
ACH-000260,0.04547275321738902
ACH-000261,0.01067052775442366
ACH-000262,-0.051147577018031916
ACH-000263,-0.11670850986269544
ACH-000264,-0.03034390248763197
ACH-000265,0.14087928670209807
