,TUB (7275)
ACH-000178,-0.15787089549499672
ACH-000183,-0.366373528578436
ACH-000188,-0.30061625974176714
ACH-000189,0.10344911420569992
ACH-000190,-0.2951842696307677
ACH-000198,-0.08489108546007154
ACH-000203,-0.9373539337757788
ACH-000204,-0.136666184289067
ACH-000206,-0.08709883107627289
ACH-000207,-0.1750330521362678
ACH-000208,0.015037447439751897
ACH-000210,-0.05033433145963197
ACH-000211,-0.1904026700091869
ACH-000215,-0.21978297854839784
ACH-000221,-0.14391827667018944
ACH-000222,-0.16542285273782653
ACH-000223,-0.2284495416539459
ACH-000226,-0.27178819957357225
ACH-000227,-0.1541293206242446
ACH-000228,-0.21892992180893964
ACH-000231,-0.14969040655317226
ACH-000232,-0.2815956140425533
ACH-000233,-0.23203795448346645
ACH-000234,-0.18608131165295155
ACH-000235,-0.12373461010566715
ACH-000237,-0.3253741072477567
ACH-000238,0.0009687465495797574
ACH-000242,-0.3646414311536157
ACH-000243,-0.20781123632430676
ACH-000244,-0.16997709880446865
ACH-000246,-0.19474395089879173
ACH-000248,-0.01853673016457126
ACH-000250,-0.14679309276236846
ACH-000251,-0.2093193893842685
ACH-000252,0.005717711164248367
ACH-000253,-0.22950142110051314
ACH-000255,-0.39845016455724297
ACH-000256,-0.08618441688504336
ACH-000257,-0.2766394671507831
ACH-000258,-0.31647611903143885
ACH-000259,-0.14010741330969634
ACH-000260,-0.26295301193009585
ACH-000261,-0.24640618338071765
ACH-000262,-0.1466619265619626
ACH-000263,-0.19830398843139072
ACH-000264,-0.18742249346638645
ACH-000265,-0.13258008048300254
ACH-000266,-0.17660195018907202
ACH-000272,-0.13657725347737015
ACH-000274,-0.2892592718342418
ACH-000277,-0.2714808431899022
ACH-000278,-0.23721594293714104
ACH-000279,-0.14450631607166822
ACH-000280,-0.09232314933475244
ACH-000281,-0.1551639035654439
ACH-000288,-0.22313000253409804
ACH-000291,-0.3935897545153622
ACH-000293,-0.19887018481301413
ACH-000294,0.01791386520003961
ACH-000295,-0.210584278237308
ACH-000296,0.0414269895088949
ACH-000302,-0.1246100179751518
ACH-000304,-0.08790900656855903
ACH-000307,-0.2623264690313753
ACH-000308,-0.3154147347993601
ACH-000310,-0.20895745143008454
ACH-000311,-0.2991450477919545
ACH-000312,-0.12471346989518313
ACH-000315,-0.213501809654196
ACH-000316,-0.3988750735291648
ACH-000317,-0.3721648007168575
ACH-000318,-0.2425130372200086
ACH-000319,-0.17623757213611152
ACH-000320,-0.25253806474716645
ACH-000322,-0.21006666421100112
ACH-000323,-0.13935921247276234
ACH-000324,-0.28915714934675074
ACH-000329,-0.16717254562467782
ACH-000330,-0.3526430188610058
ACH-000331,-0.2018874936009111
ACH-000332,-0.20451584431744171
ACH-000334,0.0028932152937192557
ACH-000335,-0.17734434475865696
ACH-000336,0.1881996696389616
ACH-000337,-0.08730114383272497
ACH-000338,-0.1270384965057607
ACH-000339,-0.16523702823316452
ACH-000341,-0.2558216835401267
ACH-000348,-0.12367866261042372
ACH-000350,-0.2216345569562258
ACH-000352,-0.14456250934452433
ACH-000356,0.02093069764763645
ACH-000361,-0.2964514834895736
ACH-000362,-0.2608493034403853
ACH-000363,-0.1210074711722838
ACH-000364,-0.1056078996589107
ACH-000365,-0.0551217288812372
ACH-000366,-0.20953311399788455
ACH-000368,-0.3519847159947713
ACH-000374,-0.011785802121300456
ACH-000375,-0.22047995291152944
ACH-000376,-0.19391215398979367
ACH-000381,-0.25746556287517736
ACH-000383,-0.20206697234913426
ACH-000387,-0.07715349883246347
ACH-000389,-0.17070093682758072
ACH-000390,-0.1331343998845354
ACH-000393,-0.3731290398909216
ACH-000395,-0.1810562396685684
ACH-000396,0.012039857649942538
ACH-000397,-0.23094339343316755
ACH-000401,-0.25632856520850983
ACH-000402,-0.008634670690258084
ACH-000403,-0.2601415220459912
ACH-000404,-0.7178661574892063
ACH-000406,-0.13030488620806216
ACH-000407,-0.1047104516816218
ACH-000408,-0.08692783601210473
ACH-000410,-0.33095741137947504
ACH-000411,-0.2125734579603852
ACH-000414,-0.2910733279626118
ACH-000415,-0.2140296878573506
ACH-000416,-0.2356266470772886
ACH-000420,-0.1437063539079216
ACH-000421,-0.16098430466065505
ACH-000424,-0.03304627227385192
ACH-000425,-0.37011192535983706
ACH-000426,-0.3035953515645328
ACH-000427,-0.3631967197669296
ACH-000433,-0.19885178753132632
ACH-000435,-0.0363884504296132
ACH-000436,-0.28101778509816605
ACH-000444,-0.07475069550900691
ACH-000445,-0.2880985890555255
ACH-000448,-0.17925834871067728
ACH-000450,-0.5480279236365037
ACH-000452,-0.14835430659471266
ACH-000454,-0.0873505684955854
ACH-000458,-0.2720538821168497
ACH-000459,-0.06122545929076464
ACH-000460,-0.37977721300208417
ACH-000461,-0.1833515536020545
ACH-000463,-0.1645772000113946
ACH-000464,-0.2265979919989234
ACH-000466,-0.18582527749854025
ACH-000467,-0.22094098157147912
ACH-000468,-0.16469672118591674
ACH-000469,-0.15090569737413995
ACH-000470,-0.3869587218997714
ACH-000471,-0.19825767079514
ACH-000472,-0.2124228976038325
ACH-000473,0.02630593218006637
ACH-000475,-0.2937375072406185
ACH-000476,-0.19116447722840152
ACH-000477,-0.16419181224296978
ACH-000479,-0.2738897599407913
ACH-000480,-0.4039245425236517
ACH-000481,-0.213963603750806
ACH-000483,-0.07687154262127971
ACH-000484,-0.018599631107575013
ACH-000485,-0.1830805330798273
ACH-000486,-0.28623237256464923
ACH-000487,-0.05553190412104077
ACH-000488,-0.07672518790551856
ACH-000490,-0.035929782833930966
ACH-000491,-0.08831354928156282
ACH-000495,-0.26787683398295303
ACH-000496,-0.2269648733045375
ACH-000499,-0.1801731270786856
ACH-000500,-0.30519339844675897
ACH-000502,-0.10142971129011172
ACH-000503,-0.01699373844809634
ACH-000505,-0.25767614322450383
ACH-000507,-0.02997691008078162
ACH-000510,-0.3355976415503691
ACH-000511,-0.2197748657020471
ACH-000512,0.16376802586376835
ACH-000516,-0.02517690360987104
ACH-000517,-0.1560806923172319
ACH-000518,-0.20603632246976766
ACH-000520,-0.3135043557437566
ACH-000521,-0.15007954734714102
ACH-000522,-0.3385465051660513
ACH-000524,-0.2602195781017781
ACH-000527,-0.12193238747796503
ACH-000528,-0.1213550662581273
ACH-000537,-0.1371190448710656
ACH-000541,-0.3531623817605411
ACH-000542,-0.20725397536487386
ACH-000544,-0.2025644596648586
ACH-000545,-0.05182736537124463
ACH-000547,-0.3132641509811883
ACH-000548,-0.14296200860134856
ACH-000549,-0.1617226223549834
ACH-000550,-0.14328175869101753
ACH-000552,-0.2036357062104336
ACH-000556,-0.21120074457576687
ACH-000557,-0.31313153497266305
ACH-000569,-0.14999301013055158
ACH-000570,-0.2989579480010405
ACH-000571,-0.17608097586044485
ACH-000573,-0.14546139650605566
ACH-000576,-0.08306746714030949
ACH-000579,-0.2963187282399153
ACH-000580,-0.3822578254217876
ACH-000584,-0.33278007301267365
ACH-000585,-0.25822284005886914
ACH-000588,-0.3437476842078287
ACH-000589,-0.032143276693624746
ACH-000591,-0.2596731801531359
ACH-000593,-0.2821239122487293
ACH-000600,-0.3427698955371851
ACH-000601,-0.2105685503776628
ACH-000605,-0.20272039236955766
ACH-000606,-0.0830267422523207
ACH-000608,-0.19787236525178034
ACH-000614,-0.19888361070904026
ACH-000616,-0.10782283101991344
ACH-000618,-0.09875775029993497
ACH-000619,-0.19438232222706892
ACH-000620,-0.20629729065932692
ACH-000621,-0.15667136170199325
ACH-000622,-0.28939356500665675
ACH-000623,-0.33065842620778724
ACH-000624,-0.17662478361493986
ACH-000627,-0.1835145119585256
ACH-000630,-0.1426395246893536
ACH-000631,-0.09758799292259128
ACH-000632,-0.3224675612068001
ACH-000633,-0.2375906196173161
ACH-000637,-0.11283496307946005
ACH-000638,-0.23432117558555654
ACH-000646,-0.2900437649620179
ACH-000647,-0.22094667718037933
ACH-000648,-0.17577841801073435
ACH-000649,-0.12014811824323407
ACH-000651,-0.08875094844661455
ACH-000652,-0.31856024153410817
ACH-000653,-0.24059465199378904
ACH-000657,-0.13974629915620382
ACH-000658,-0.14527779144347144
ACH-000661,-0.15969063194144315
ACH-000662,0.02397579305889698
ACH-000663,-0.2478956117319712
ACH-000665,-0.3453863014371792
ACH-000671,-0.20783606672351027
ACH-000672,-0.027978574383618726
ACH-000673,-0.2082169524594185
ACH-000676,-0.1761915470450882
ACH-000677,-0.18351473522630085
ACH-000681,-0.16457140922098434
ACH-000683,-0.11496423791610895
ACH-000684,-0.2459107487935073
ACH-000688,-0.2374895879027527
ACH-000693,-0.15618897011326646
ACH-000694,-0.1217331070467688
ACH-000695,-0.22062229307773826
ACH-000696,-0.20084591313720995
ACH-000697,-0.1294534473950479
ACH-000699,-0.2931801745041053
ACH-000701,-0.024333656327385395
ACH-000706,-0.09379798372567401
ACH-000711,-0.2741698229979766
ACH-000713,-0.24170240723779346
ACH-000714,-0.2384323001557185
ACH-000718,-0.07993293973987224
ACH-000720,-0.20689985746314712
ACH-000721,-0.2120648619549681
ACH-000724,-0.18242215482903265
ACH-000725,-0.36003638030838553
ACH-000732,-0.22022994971797386
ACH-000734,-0.3350995402216568
ACH-000735,-0.21794850641828012
ACH-000736,-0.3055844862412489
ACH-000738,-0.2675247560105409
ACH-000746,-0.260700718814123
ACH-000747,-0.08171753809621897
ACH-000748,-0.3500102821711067
ACH-000753,-0.24349436931182705
ACH-000756,-0.502391984641751
ACH-000757,-0.17704293944931487
ACH-000758,-0.2402697500779321
ACH-000760,-0.14652471501203568
ACH-000762,-0.08233725002924472
ACH-000763,-0.20731245379926214
ACH-000764,-0.2286344553603328
ACH-000765,-0.17402137496519005
ACH-000766,-0.13150459647404325
ACH-000767,-0.18860387472283308
ACH-000768,-0.18209214915649669
ACH-000769,-0.0319443595558979
ACH-000770,-0.1543868652696008
ACH-000771,-0.1424937426621599
ACH-000773,-0.4913216277130383
ACH-000776,0.058063836778317
ACH-000777,-0.2307242463802613
ACH-000778,-0.1946738556923634
ACH-000781,-0.2858622147804545
ACH-000782,-0.2030937523574912
ACH-000783,-0.08837830495996737
ACH-000784,-0.2683197276502207
ACH-000785,-0.182690410717924
ACH-000787,-0.22494695584918148
ACH-000788,-0.13494075751339302
ACH-000791,-0.2903968470221803
ACH-000792,-0.1865233019982831
ACH-000794,-0.1873193311793707
ACH-000796,-0.1625264001175296
ACH-000798,-0.03724826534321424
ACH-000799,-0.3048456818438451
ACH-000800,-0.04310898205238933
ACH-000802,-0.16696408931477044
ACH-000804,-0.18922691449978474
ACH-000805,-0.14018836795537404
ACH-000809,-0.21292925331634474
ACH-000810,-0.16218345484662772
ACH-000811,-0.23777230954316436
ACH-000817,-0.18375201465281835
ACH-000819,-0.4118971143677524
ACH-000820,-0.37092894509030216
ACH-000821,-0.2890678552331817
ACH-000822,-0.09741918773094728
ACH-000823,-0.1076736992363584
ACH-000824,-0.2927687697951572
ACH-000827,-0.2358333292278767
ACH-000829,-0.05756349718951944
ACH-000831,-0.15592498139461924
ACH-000832,-0.15136123916197644
ACH-000833,0.18140489507713395
ACH-000834,-0.2689407459607501
ACH-000835,-0.2343060167225631
ACH-000836,-0.14943465683058854
ACH-000837,-0.05875512351498504
ACH-000838,-0.10586005641182614
ACH-000839,0.03452355366425102
ACH-000840,-0.2409989117544021
ACH-000841,0.009803030926345149
ACH-000843,-0.12515554719226854
ACH-000846,0.04344734300709485
ACH-000847,-0.2864685456297109
ACH-000848,-0.2054575738960236
ACH-000849,-0.2371514648350921
ACH-000851,-0.3626305275195933
ACH-000855,-0.09096771990195472
ACH-000856,-0.0876509082685162
ACH-000858,-0.0810107055241752
ACH-000859,0.08678697497869561
ACH-000861,-0.34645231579680064
ACH-000862,-0.16707564452504506
ACH-000865,-0.08743722572555722
ACH-000866,-0.1687307385235868
ACH-000867,-0.1814992152078838
ACH-000869,-0.2063223464079026
ACH-000872,-0.09972202761206758
ACH-000873,-0.006464508289586688
ACH-000876,-0.19113275630222504
ACH-000878,-0.19311324163573412
ACH-000880,-0.3240342218154821
ACH-000881,-0.2622969287660141
ACH-000882,-0.19265459645206948
ACH-000884,-0.19440402085310002
ACH-000885,-0.149990178991749
ACH-000887,-0.176230830995928
ACH-000889,-0.17840120418299166
ACH-000896,-0.23734961136370705
ACH-000898,-0.1405890710695128
ACH-000900,-0.3442704014090387
ACH-000901,-0.2108468714026144
ACH-000905,-0.23729973076732536
ACH-000906,-0.08679725423892598
ACH-000907,-0.3702915113422541
ACH-000910,-0.27092557418946
ACH-000911,-0.3161152164546702
ACH-000912,-0.17611411555018444
ACH-000913,-0.2576391153158849
ACH-000915,-0.22367965064953246
ACH-000916,-0.3720106020204297
ACH-000917,-0.2353313111162022
ACH-000920,-0.3207811461062693
ACH-000921,-0.2992525935708573
ACH-000924,-0.14447208583253496
ACH-000926,-0.0732876650679841
ACH-000928,-0.14482723564927927
ACH-000929,-0.14579131149256688
ACH-000932,-0.1715016091636459
ACH-000935,-0.07982777738958728
ACH-000936,-0.21477279804912067
ACH-000937,-0.022841766676584583
ACH-000938,-0.15072246848743784
ACH-000939,0.11944430125912466
ACH-000941,-0.3018380402668777
ACH-000943,-0.23499936908845626
ACH-000946,-0.2370848253687394
ACH-000947,-0.21620236354952369
ACH-000948,-0.11122634780922276
ACH-000950,-0.22902551343250954
ACH-000953,-0.16975471197558267
ACH-000954,-0.20993045815019812
ACH-000957,-0.5327589214190833
ACH-000958,-0.32916821120045275
ACH-000960,-0.04858108044527516
ACH-000963,-0.2973534340405194
ACH-000968,-0.2210027907014431
ACH-000969,-0.2249482316493286
ACH-000972,-0.31242697465641417
ACH-000973,-0.2151231744398092
ACH-000974,-0.11341508400617067
ACH-000978,0.019442998593361238
ACH-000984,-0.27438458855392306
ACH-000986,-0.2049876314865064
ACH-000988,-0.27558533443399874
ACH-000993,-0.4530014047013235
ACH-000994,-0.20599382715914266
ACH-000996,-0.4005493135526183
ACH-001001,-0.255547825458205
ACH-001020,-0.2885845698566635
ACH-001028,-0.2047294067069815
ACH-001031,-0.19302900746843635
ACH-001038,-0.16903651288933846
ACH-001048,-0.20772738173195746
ACH-001050,-0.17377759540998666
ACH-001053,-0.2799532114299372
ACH-001054,-0.2627487208538281
ACH-001061,-0.2624440477379658
ACH-001067,-0.1356262264685855
ACH-001075,-0.2662485251506641
ACH-001096,-0.21014804370635976
ACH-001111,0.048711135517037
ACH-001119,0.06758806638649438
ACH-001128,-0.0442250260652352
ACH-001134,-0.008728470873221851
ACH-001151,-0.1761148739221034
ACH-001163,-0.15650204983582866
ACH-001164,-0.4409468787625905
ACH-001183,-0.010388158640146005
ACH-001192,-0.0358261540014997
ACH-001193,-0.2581170547982063
ACH-001196,-0.18989374436972106
ACH-001197,-0.19492150746548792
ACH-001205,-0.2888296018435336
ACH-001211,-0.4308393141720986
ACH-001212,-0.27457815099345345
ACH-001228,-0.2464326662162246
ACH-001232,-0.3341498506316942
ACH-001239,-0.22241657544853796
ACH-001270,-0.3284645627974132
ACH-001274,-0.31183336018995184
ACH-001275,-0.17455038544736226
ACH-001277,-0.23882290825496316
ACH-001278,-0.040540188205745536
ACH-001280,-0.11853628563720935
ACH-001283,-0.33817157902264433
ACH-001289,-0.3055785841830059
ACH-001300,-0.04466351372073759
ACH-001301,-0.19790166252635585
ACH-001302,-0.04436529303179197
ACH-001306,-0.2561191700770092
ACH-001318,-0.26237681181821343
ACH-001322,0.09028386972795092
ACH-001328,-0.16833591052309005
ACH-001332,-0.3167333339629835
ACH-001336,-0.019828864627488854
ACH-001346,-0.1792949491074
ACH-001353,-0.1443274362436155
ACH-001354,-0.02796234997403033
ACH-001367,-0.4764074512602482
ACH-001368,-0.17625097115648966
ACH-001374,-0.4495453212793928
ACH-001377,-0.20928199357783386
ACH-001380,-0.10576373758668037
ACH-001391,-0.27370322662200985
ACH-001408,-0.301405294835083
ACH-001430,-0.2749393509194203
ACH-001431,-0.09061959883762856
ACH-001450,-0.3256645790948349
ACH-001496,-0.16930099305942042
ACH-001500,-0.16874571430023547
ACH-001523,-0.2749633926011773
ACH-001532,-0.39545420113561697
ACH-001550,-0.12808364057276792
ACH-001552,-0.3364918969701975
ACH-001554,-0.16281369789726502
ACH-001654,-0.2947954421485635
ACH-001735,-0.12316759000091088
ACH-001736,-0.02598016859023601
ACH-001737,0.03415810289579138
ACH-001740,-0.1838087490894242
ACH-001745,-0.2902307684595903
ACH-001765,-0.3151644043894647
