,TAF12 (6883)
ACH-000004,-0.5171942092777317
ACH-000005,-0.07517123824945875
ACH-000007,-0.4665395388622644
ACH-000009,-0.3046766281384108
ACH-000011,-0.5769467921857309
ACH-000012,-0.4345372798076913
ACH-000013,-0.5552865098650048
ACH-000014,-0.478138629894863
ACH-000015,-0.4114218574410668
ACH-000017,-0.3879119215281125
ACH-000018,-0.4482206460347392
ACH-000019,-0.11450793442966463
ACH-000021,-0.2783107836369678
ACH-000022,-0.2843616938440196
ACH-000025,-0.33793073894803466
ACH-000028,-0.21378856773677168
ACH-000030,-0.3169751044425996
ACH-000035,-0.5745828926095788
ACH-000036,-0.416520872909619
ACH-000037,-0.10645822129440607
ACH-000039,-0.3750932315597553
ACH-000040,-0.39654156674553215
ACH-000041,-0.3900040508929711
ACH-000042,-0.41072021292540456
ACH-000045,-0.2495121242843021
ACH-000047,-0.481417215591526
ACH-000052,-0.5025404762556781
ACH-000053,-0.5523622654420679
ACH-000054,-0.40375185901214217
ACH-000055,-0.197594102535288
ACH-000060,-0.4097758533511836
ACH-000067,-0.32836804058349583
ACH-000070,-0.3607159001961817
ACH-000075,-0.4180383783947581
ACH-000078,-0.3588700521307349
ACH-000082,-0.5867689800107552
ACH-000085,-0.5779999007326415
ACH-000086,-0.3610452374433436
ACH-000087,-0.32392564061395146
ACH-000092,-0.464257891562778
ACH-000095,-0.4568893795300967
ACH-000097,-0.4696973701278579
ACH-000098,-0.5174067978669761
ACH-000099,-0.4545248763052947
ACH-000108,-0.3616224808212976
ACH-000113,-0.35864903501618617
ACH-000116,-0.2861504960400752
ACH-000118,-0.60334529506052
ACH-000120,-0.6419726967484537
ACH-000123,-0.3986850718732171
ACH-000127,-0.4789467804142775
ACH-000128,-0.5412996380950271
ACH-000132,-0.3517832483986982
ACH-000133,-0.3467796007428364
ACH-000137,-0.5177181376628248
ACH-000138,-0.07599953565624505
ACH-000142,-0.3364542997782696
ACH-000143,-0.40549949281269054
ACH-000146,-0.2477285763688738
ACH-000148,-0.5545961262687822
ACH-000150,-0.3132584610964283
ACH-000152,-0.5898965416424097
ACH-000153,-0.5482005438042126
ACH-000159,-0.3982304655638085
ACH-000160,-0.08742287704465418
ACH-000163,-0.5248478188458711
ACH-000167,-0.02419628279384151
ACH-000168,-0.443428714743576
ACH-000169,-0.5156630934280461
ACH-000178,-0.4752671572333836
ACH-000183,-0.5363544359705941
ACH-000188,-0.3458622076182717
ACH-000189,-0.19408815322561404
ACH-000190,-0.0994066067758576
ACH-000198,-0.8313279985109839
ACH-000203,-0.2785628683849436
ACH-000204,-0.13287919146354388
ACH-000206,-0.2604852137936424
ACH-000207,-0.5006901233068753
ACH-000208,-0.32754737527421085
ACH-000210,-0.4324206608123506
ACH-000211,-0.2740167298921499
ACH-000215,-0.2704416983624039
ACH-000221,-0.2920689187756205
ACH-000222,-0.3921412742296205
ACH-000223,-0.4889230805474322
ACH-000226,-0.20261107656588528
ACH-000227,-0.4089090639540323
ACH-000228,-0.6643761693863084
ACH-000231,-0.2615288778506139
ACH-000232,-0.3683437537675884
ACH-000233,-0.3777208758501604
ACH-000234,-0.3320630601208569
ACH-000235,-0.36488809789486815
ACH-000237,-0.25942898759030303
ACH-000238,-0.2204694556326675
ACH-000242,0.04878353409237037
ACH-000243,-0.6141182746586824
ACH-000244,-0.3650513890248296
ACH-000246,-0.5074145705947051
ACH-000248,-0.3039067918881975
ACH-000250,-0.15232574274302724
ACH-000251,-0.3235440522344524
ACH-000252,-0.4519752857971151
ACH-000253,-0.39177809163729305
ACH-000255,-0.3778216134484143
ACH-000256,-0.21708803445068334
ACH-000257,-0.3921515975541869
ACH-000258,-0.29743154100415514
ACH-000259,-0.329778012016592
ACH-000260,-0.3462827160212375
ACH-000261,-0.489296247755855
ACH-000262,-0.3002644506231153
ACH-000263,-0.5639939388090808
ACH-000264,-0.4310238424004007
ACH-000265,-0.3553737280302434
ACH-000266,-0.2017846343192207
ACH-000272,-0.2888929918750569
ACH-000274,-0.456001403820741
ACH-000277,-0.4918965171833917
ACH-000278,-0.4917170190134429
ACH-000279,-0.2636799625778669
ACH-000280,-0.4729258066290909
ACH-000281,0.2046110627600059
ACH-000288,-0.1585461738037853
ACH-000291,-0.5351232158312458
ACH-000293,-0.3685088576742674
ACH-000294,0.02910662228708567
ACH-000295,-0.176110456518904
ACH-000296,-0.29834802874569644
ACH-000302,-0.4753023637077548
ACH-000304,-0.4855948745367348
ACH-000307,-0.5370087581508015
ACH-000308,-0.3833229489532125
ACH-000310,-0.35772964622821696
ACH-000311,-0.20189135170184785
ACH-000312,-0.5384782157901707
ACH-000315,-0.7327018724667166
ACH-000316,-0.2311741241685222
ACH-000317,-0.4547920430802727
ACH-000318,-0.3859836713200032
ACH-000319,-0.5639521837075478
ACH-000320,-0.3788321767400569
ACH-000322,-0.7047217857423846
ACH-000323,-0.3772101287615364
ACH-000324,-0.39134150776054655
ACH-000329,-0.14824575801313858
ACH-000330,-0.06061549598319965
ACH-000331,-0.7181261269342977
ACH-000332,-0.4347012610223603
ACH-000334,-0.8506875278384015
ACH-000335,-0.2337856601696477
ACH-000336,-0.21489715417555616
ACH-000337,-0.2010035842036563
ACH-000338,-0.7252434786483208
ACH-000339,-0.19732125298455785
ACH-000341,-0.4130807291540767
ACH-000348,-0.433261693920863
ACH-000350,-0.3434283300474505
ACH-000352,-0.4145930815938594
ACH-000356,-0.43542857886548736
ACH-000361,-0.25860690999503
ACH-000362,-0.2821217753608534
ACH-000363,-0.5330527070817545
ACH-000364,-0.3221239720904644
ACH-000365,-0.2965610601811788
ACH-000366,-0.3567893356745537
ACH-000368,-0.2981820875406605
ACH-000374,-0.2979576968142197
ACH-000375,-0.4436620115473384
ACH-000376,-0.6796899780904085
ACH-000381,-0.4749809920736689
ACH-000383,-0.4653169665145986
ACH-000387,-0.2880381617341255
ACH-000389,-0.3122429327442778
ACH-000390,-0.3361178063902737
ACH-000393,-0.38378428629847583
ACH-000395,-0.23626323898434445
ACH-000396,-0.3990102858611004
ACH-000397,-0.4876514394335048
ACH-000401,-0.2796067851926391
ACH-000402,-0.32202515979167906
ACH-000403,-0.25164848049381106
ACH-000404,-0.09197988678296984
ACH-000406,-0.22984678960704635
ACH-000407,-0.45173504534594
ACH-000408,-0.5411610416049464
ACH-000410,-0.3373793053138236
ACH-000411,-0.3853829759033361
ACH-000414,-0.5744821550777637
ACH-000415,-0.36727809573141096
