,OR4D9 (390199)
ACH-000004,-0.10850102179442236
ACH-000005,-0.3030647758690979
ACH-000007,-0.051428898210376606
ACH-000009,-0.3060539008262265
ACH-000011,-0.12861536290626924
ACH-000012,-0.357188704143815
ACH-000013,-0.19047101260829855
ACH-000014,-0.20144238070989476
ACH-000015,-0.22596732374778586
ACH-000017,-0.2985043901305392
ACH-000018,-0.2080836188046464
ACH-000019,-0.14560362079221392
ACH-000021,-0.4259812270309466
ACH-000022,-0.2612655084627392
ACH-000025,-0.18646774373154976
ACH-000028,-0.2844557058219533
ACH-000030,-0.2256103381654349
ACH-000035,-0.11473488264364833
ACH-000036,-0.3421312958272264
ACH-000037,-0.2326776799708843
ACH-000039,-0.22797470719178944
ACH-000040,-0.2189278084534906
ACH-000041,-0.020990279057867763
ACH-000042,-0.27944757289129274
ACH-000045,-0.3749190982147579
ACH-000047,-0.10633401226830788
ACH-000052,-0.13928714448673574
ACH-000053,-0.3349627440508465
ACH-000054,-0.1692118803363456
ACH-000055,-0.3413998364186921
ACH-000060,-0.24829929234916
ACH-000067,-0.15278531322807531
ACH-000070,-0.20853019412395665
ACH-000075,-0.30937333113467336
ACH-000078,-0.3089919902254434
ACH-000082,-0.3468211030903316
ACH-000085,-0.2026547269339748
ACH-000086,-0.4891937880869354
ACH-000087,-0.26091173710466586
ACH-000092,-0.2383904532610447
ACH-000095,-0.26061731463163035
ACH-000097,-0.36440459873549824
ACH-000098,-0.2345198060791663
ACH-000099,-0.13780090227687236
ACH-000108,-0.3699622524073997
ACH-000113,-0.3333644428846509
ACH-000116,-0.25579843077294045
ACH-000118,-0.2667068799092788
ACH-000120,-0.1812076787297412
ACH-000123,-0.2341897719159624
ACH-000127,-0.22587106253000866
ACH-000128,-0.24528276567928936
ACH-000132,-0.3490816960418194
ACH-000133,-0.1338922750203002
ACH-000137,-0.3644830644163983
ACH-000138,-0.4312232418265448
ACH-000142,-0.29231287270612244
ACH-000143,-0.20742032408681788
ACH-000146,-0.13748750806626162
ACH-000148,-0.1722676074633782
ACH-000150,-0.4088866795966387
ACH-000152,-0.26091188465719745
ACH-000153,-0.35334550878527743
ACH-000159,-0.26809646061342435
ACH-000160,-0.21655764411214493
ACH-000163,-0.2746581379012843
ACH-000167,-0.060730119416299876
ACH-000168,-0.3148614992532477
ACH-000169,-0.2546165276017656
ACH-000178,-0.2958047367107795
ACH-000183,-0.094726907727084
ACH-000188,-0.4433290229983796
ACH-000189,-0.3458755259170496
ACH-000190,-0.3892083015090269
ACH-000198,-0.22234157581649727
ACH-000203,-0.5848799560321439
ACH-000204,-0.2722867479492865
ACH-000206,-0.21601263659646672
ACH-000207,-0.3334772577940746
ACH-000208,-0.2067264815945656
ACH-000210,-0.3380789229917313
ACH-000211,-0.2308132879214032
ACH-000215,-0.23972256183808505
ACH-000221,-0.1837845367201302
ACH-000222,-0.2685238835416344
ACH-000223,-0.32631156237485903
ACH-000226,-0.2391381385150179
ACH-000227,-0.21730544158440354
ACH-000228,-0.2864337168154916
ACH-000231,-0.12154008503560144
ACH-000232,-0.2483700211237385
ACH-000233,-0.2973346819611432
ACH-000234,-0.10245177888514824
ACH-000235,-0.2726371695067542
ACH-000237,-0.16946299755402208
ACH-000238,-0.1954312927654119
ACH-000242,-0.3443985627622015
ACH-000243,-0.2492739063270395
ACH-000244,-0.1983331608094845
ACH-000246,-0.33123355627317497
ACH-000248,-0.1892323901556748
ACH-000250,-0.2685016333034101
ACH-000251,-0.1110010917227986
ACH-000252,-0.16133495770489353
ACH-000253,-0.3292526886818177
ACH-000255,-0.12400355848677627
ACH-000256,-0.16337109832431707
ACH-000257,-0.2741059629081912
ACH-000258,-0.10039847240276244
ACH-000259,-0.14716409471967795
ACH-000260,-0.21067315268380526
ACH-000261,-0.3555079811137382
ACH-000262,-0.33116144193015945
ACH-000263,-0.05589073672490452
ACH-000264,-0.21513029363066352
ACH-000265,-0.2875933863550904
ACH-000266,-0.25251238362103834
ACH-000272,-0.3486541116300145
ACH-000274,-0.15070301071042225
ACH-000277,-0.1798289990653516
ACH-000278,-0.22812855292768025
ACH-000279,-0.19230341783189425
ACH-000280,-0.12886803279819395
ACH-000281,-0.16122137560260816
ACH-000288,-0.19937929205330648
ACH-000291,-0.27774419746073203
ACH-000293,-0.37822305472788265
ACH-000294,-0.33288314163036603
ACH-000295,-0.40194830160655
ACH-000296,-0.28698468334113114
ACH-000302,-0.2844558229256037
ACH-000304,-0.3935313164624655
ACH-000307,-0.12919531206320786
ACH-000308,-0.4220537690603761
ACH-000310,-0.3053581718343577
ACH-000311,-0.111406815725254
ACH-000312,-0.14521970443153556
ACH-000315,-0.15422711897490393
ACH-000316,-0.30909733108061355
ACH-000317,-0.3918915349003968
ACH-000318,-0.4596660000225064
ACH-000319,-0.2242292740790109
ACH-000320,-0.23565335879090665
ACH-000322,-0.34665709616275536
ACH-000323,-0.1781330577207103
ACH-000324,-0.223027181801998
ACH-000329,-0.16811076884962575
ACH-000330,-0.2042113067716345
ACH-000331,-0.2477282831168761
ACH-000332,-0.12492388728657138
ACH-000334,-0.548830897531984
ACH-000335,-0.4086781333983351
ACH-000336,-0.17213444974798564
ACH-000337,-0.3005143764920846
ACH-000338,-0.6033606554317498
ACH-000339,-0.2478786531844069
ACH-000341,-0.16975073743529484
ACH-000348,-0.09535688900736412
ACH-000350,-0.07493171650281505
ACH-000352,-0.37714251448462416
ACH-000356,-0.277954880911822
ACH-000361,-0.2828730973807297
ACH-000362,-0.2685699044307142
ACH-000363,-0.23619378888050546
ACH-000364,-0.3731789865943855
ACH-000365,-0.40929180613222377
ACH-000366,-0.3277482251371457
ACH-000368,-0.30664283419227784
ACH-000374,-0.4172005197707712
ACH-000375,-0.2560516382504248
ACH-000376,-0.33404148731570826
ACH-000381,-0.2999763598362945
ACH-000383,-0.33094936668887137
ACH-000387,-0.15498878999263874
ACH-000389,-0.2888120606448533
ACH-000390,-0.2419329956828756
ACH-000393,-0.22669861241398
ACH-000395,-0.468891811979132
ACH-000396,-0.4608420647508018
ACH-000397,-0.29307774552360144
ACH-000401,-0.1969255903213055
ACH-000402,-0.3417702472257921
ACH-000403,-0.2430058576195684
ACH-000404,-0.08467002840893667
ACH-000406,-0.2776673776903009
ACH-000407,-0.052814410026919466
ACH-000408,-0.4392920480155211
ACH-000410,-0.31668785777083097
ACH-000411,-0.273204035227917
ACH-000414,-0.2477297426473932
ACH-000415,-0.271977893626452
ACH-000416,-0.20518236857977545
ACH-000420,-0.3068832588897871
ACH-000421,-0.24960673347559376
ACH-000424,-0.2986689409823312
ACH-000425,-0.2378220004854809
ACH-000426,-0.12304257122075285
ACH-000427,-0.2281802475746539
ACH-000433,-0.4275039123610604
ACH-000435,-0.06605085358037535
ACH-000436,-0.19351707509001612
ACH-000444,-0.017535816204248208
ACH-000445,-0.3633722653365391
ACH-000448,-0.2229103807149478
ACH-000450,-0.34968243132365323
ACH-000452,-0.2531282752189705
ACH-000454,-0.10657325775726527
ACH-000458,-0.3258435858684308
