,UQCRH (7388)
ACH-000520,-0.7241202434943037
ACH-000521,-0.9950733053612938
ACH-000522,-0.8962938958306238
ACH-000524,-0.8239244855898189
ACH-000527,-0.7071486282808734
ACH-000528,-0.8354346218198726
ACH-000537,-0.7565516517866933
ACH-000541,-0.9323936162116024
ACH-000542,-0.8245044876685809
ACH-000544,-0.8628155530889051
ACH-000545,-0.7344673450870011
ACH-000547,-0.7050035022304599
ACH-000548,-0.7948455581285363
ACH-000549,-0.6126260993502609
ACH-000550,-0.9408070912944572
ACH-000552,-0.7337672352317381
ACH-000556,-0.7592211551476901
ACH-000557,-0.958872221428692
ACH-000569,-0.8836526474703126
ACH-000570,-0.6456662830360175
ACH-000571,-0.6900616579777761
ACH-000573,-0.7774154822103162
ACH-000576,-0.669956051569943
ACH-000579,-0.6007772997977284
ACH-000580,-0.6307356941533192
ACH-000584,-0.7376767945163006
ACH-000585,-0.8993283163660867
ACH-000588,-0.8196350949905167
ACH-000589,-0.6455698917587501
ACH-000591,-0.9263720059521108
ACH-000593,-0.8318271696263501
ACH-000600,-0.9067922491289632
ACH-000601,-0.7180033035163936
ACH-000605,-0.7930083872248151
ACH-000606,-0.8225587345841884
ACH-000608,-0.8487455769912579
ACH-000614,-0.8956065915977823
ACH-000616,-0.8484548146598662
ACH-000618,-0.524971352502407
ACH-000619,-0.721460553807154
ACH-000620,-0.962625310477852
ACH-000621,-0.9398383195252952
ACH-000622,-0.6962833868842313
ACH-000623,-0.8553225868720816
ACH-000624,-0.7703416114660332
ACH-000627,-0.8862131259297703
ACH-000630,-0.8531297099446641
ACH-000631,-0.6998726788620037
ACH-000632,-0.6495876563135777
ACH-000633,-0.8652339545162737
ACH-000637,-0.7835082520737509
ACH-000638,-0.6015460287762895
ACH-000646,-0.7429552301904447
ACH-000647,-0.8137282278459771
ACH-000648,-0.8382999924928052
ACH-000649,-0.6644708774492358
ACH-000651,-0.7598928712494342
ACH-000652,-0.6327908899543521
ACH-000653,-0.6408069682598656
ACH-000657,-0.8095841898679301
ACH-000658,-0.7532783625565478
ACH-000661,-0.6557878226933559
ACH-000662,-0.8338697053935752
ACH-000663,-0.5959612981088181
ACH-000665,-0.8317926744745406
ACH-000671,-0.4458220506181262
ACH-000672,-0.4912168802742433
ACH-000673,-0.8381669420906559
ACH-000676,-0.8197718746225375
ACH-000677,-0.6037416184714449
ACH-000681,-0.5888463976314681
ACH-000683,-0.9088888960759182
ACH-000684,-0.9297416741911376
ACH-000688,-0.8751037969800843
ACH-000693,-0.6168541334463212
ACH-000694,-0.7973956237110221
ACH-000695,-0.8392077685197791
ACH-000696,-0.9127965162744348
ACH-000697,-0.8886806666110291
ACH-000699,-0.8915550053413925
ACH-000701,-0.8313856735852678
ACH-000706,-0.7581457970024388
ACH-000711,-1.0193717139095089
ACH-000713,-0.7987212827866496
ACH-000714,-0.4572842847517845
ACH-000718,-0.8850543792783645
ACH-000720,-0.780001925348772
ACH-000721,-0.7221615847542702
ACH-000724,-0.6565898225115715
ACH-000725,-0.8086982406635175
ACH-000732,-0.6718499750798669
ACH-000734,-0.7201599578090556
ACH-000735,-0.8558655174295423
ACH-000736,-0.9187478844801522
ACH-000738,-0.6855355544724202
ACH-000746,-0.7014572126345696
ACH-000747,-0.6412709309224538
ACH-000748,-0.6041716722742425
ACH-000753,-0.6581561396745282
ACH-000756,-0.8691427887001852
ACH-000757,-0.7702452785242655
ACH-000758,-0.8053346628631117
ACH-000760,-0.6183304614081073
ACH-000762,-0.6470940087413722
ACH-000763,-0.9376740648316678
ACH-000764,-0.6748681801022679
ACH-000765,-0.5472530930216092
ACH-000766,-0.9466436126891544
ACH-000767,-0.8691501948649059
ACH-000768,-0.7622497873899171
ACH-000769,-0.6669271585676204
ACH-000770,-0.8550646213729575
ACH-000771,-0.8530152154699401
ACH-000773,-0.9246745508927364
ACH-000776,-0.6832953941494879
ACH-000777,-0.8514259198315882
ACH-000778,-0.7322562798456668
ACH-000781,-0.5774414210432186
ACH-000782,-0.5859033895747818
ACH-000783,-0.8713278635658736
ACH-000784,-0.6381606688309155
ACH-000785,-0.8952424436338919
ACH-000787,-0.7646026182941343
ACH-000788,-0.8324076971416949
ACH-000791,-0.7290185709254696
ACH-000792,-0.5295529605069885
ACH-000794,-0.8913621856345848
ACH-000796,-0.7985357521106485
ACH-000798,-1.061212944184217
ACH-000799,-1.0775061739918579
ACH-000800,-0.8036884662615036
ACH-000802,-0.5118176945724724
ACH-000804,-0.9603269845450342
ACH-000805,-0.8482157076107246
ACH-000809,-0.6062636471302388
ACH-000810,-0.7533618057467351
ACH-000811,-0.6491206474137818
ACH-000817,-0.7740425149508948
ACH-000819,-0.6227741023458347
ACH-000820,-0.681343660602922
ACH-000821,-0.5096461973226605
ACH-000822,-0.7026194406518272
ACH-000823,-0.6102239939725902
ACH-000824,-0.8465621112135148
ACH-000827,-0.7209308755455661
ACH-000829,-0.5791284716514277
ACH-000831,-0.7568919731326865
ACH-000832,-0.6013931379156524
ACH-000833,-0.5360342009696552
ACH-000834,-0.6780353284367037
ACH-000835,-0.6717964832616926
ACH-000836,-0.8385843329597892
ACH-000837,-0.7132907887897151
ACH-000838,-0.6437286260182757
ACH-000839,-0.7749776875318446
ACH-000840,-0.6340440440183739
ACH-000841,-0.6686157510751494
ACH-000843,-0.7930020047132945
ACH-000846,-0.8239760394041858
ACH-000847,-0.8040486732052095
ACH-000848,-0.6460135644166097
ACH-000849,-0.8392542274755171
ACH-000851,-0.8808979113587305
ACH-000855,-0.8462303669333329
ACH-000856,-0.771258045252782
ACH-000858,-0.8360741870160697
ACH-000859,-0.7287583360476952
ACH-000861,-0.8475770701208407
ACH-000862,-0.7523613975241373
ACH-000865,-0.668832393709142
ACH-000866,-0.9021811627796832
ACH-000867,-0.8170889758932681
ACH-000869,-0.8494722412622452
ACH-000872,-0.7249818691747599
ACH-000873,-0.5587659677011708
ACH-000876,-0.8530233181658811
ACH-000878,-0.4203861367800719
ACH-000880,-0.7041072041203885
ACH-000881,-0.6762307170010528
ACH-000882,-0.8411473370170717
ACH-000884,-0.7041389823472757
ACH-000885,-0.9067179512177193
ACH-000887,-0.9423283665223652
ACH-000889,-0.7240536414075469
ACH-000896,-0.7306637376888417
ACH-000898,-0.8442906938728895
ACH-000900,-0.7228103213018279
ACH-000901,-0.9390062921493156
ACH-000905,-0.7626715222900201
ACH-000906,-0.7599447441556553
ACH-000907,-1.0285396288277149
ACH-000910,-0.5960973881386421
ACH-000911,-0.7916154745172657
ACH-000912,-0.7363432925673771
ACH-000913,-0.5482594644515815
ACH-000915,-0.7485881917337319
ACH-000916,-0.8637962649641328
ACH-000917,-0.5836717415750411
ACH-000920,-0.6929852912976026
ACH-000921,-0.9103224572780126
ACH-000924,-0.9187266326971036
ACH-000926,-0.7867104731245803
ACH-000928,-1.0647122397011983
ACH-000929,-0.6327565296531589
ACH-000932,-0.8002816495815731
ACH-000935,-0.8508879975482934
ACH-000936,-0.8185453912904177
ACH-000937,-0.9335608794525404
ACH-000938,-0.7377537425427815
ACH-000939,-0.4545416050025796
ACH-000941,-0.6866126803555445
ACH-000943,-0.7139941849894844
ACH-000946,-0.9012446576691774
ACH-000947,-0.7842965137663671
ACH-000948,-0.8095805660418901
ACH-000950,-0.8576497012829538
ACH-000953,-0.7971803515270185
ACH-000954,-0.4887652296150685
ACH-000957,-0.8067846135099479
ACH-000958,-0.7357467139097221
ACH-000960,-0.7903591081288334
ACH-000963,-0.7752090336556932
ACH-000968,-0.4994369769853216
ACH-000969,-1.0097615859966125
ACH-000972,-0.8647197925368056
ACH-000973,-0.8263787099217027
ACH-000974,-0.8364978875441732
ACH-000978,-0.698068190302189
ACH-000984,-0.8542323770851159
ACH-000986,-0.8774812744035496
ACH-000988,-0.5841930169770778
ACH-000993,-1.1817643070919681
ACH-000994,-0.9589599708057992
ACH-000996,-0.8183672864488827
ACH-001001,-0.7989224503860708
ACH-001020,-0.8071399771814457
ACH-001028,-0.7393600490184716
ACH-001031,-0.7162722904749683
ACH-001038,-0.9187558844869828
ACH-001048,-0.7225429612603451
ACH-001050,-0.6942070413802779
ACH-001053,-0.8866806373689788
ACH-001054,-0.8069786766176299
ACH-001061,-0.6730822186021049
ACH-001067,-0.9427863125784308
ACH-001075,-0.5245133808888541
ACH-001096,-0.6640780636298262
ACH-001111,-0.8017978405267198
ACH-001119,-0.9934805221701468
ACH-001128,-0.6981563149436745
ACH-001134,-0.6654430450638924
ACH-001151,-0.8480726687040921
ACH-001163,-0.7082551633447991
ACH-001164,-0.5502989921743437
ACH-001183,-0.5733948705327465
ACH-001192,-0.8055435692682329
ACH-001193,-0.6989667733872551
ACH-001196,-0.773100339429793
ACH-001197,-0.779958761374473
ACH-001205,-0.7968001903529092
ACH-001211,-0.9323157316702212
ACH-001212,-0.8229886247477426
ACH-001228,-0.7705261448711457
ACH-001232,-0.7753295816286104
ACH-001239,-1.018391089357926
ACH-001270,-1.0404886049927522
ACH-001274,-0.8565489576827814
ACH-001275,-0.8471497365013788
ACH-001277,-0.7567069975937815
ACH-001278,-0.8512902045218489
ACH-001280,-1.1642361781610395
ACH-001283,-0.5531441210778892
ACH-001289,-0.5509628811773842
ACH-001300,-0.7202753899145973
ACH-001301,-0.7507662605591641
ACH-001302,-0.7882031850981122
ACH-001306,-0.9726330117530092
ACH-001318,-0.6625580885656954
ACH-001322,-0.6633987046119273
ACH-001328,-0.6905188506908185
ACH-001332,-0.5297894157569153
ACH-001336,-0.8866169387715652
ACH-001346,-0.5548574789864653
ACH-001353,-0.7786615676364009
ACH-001354,-0.5434109564900035
ACH-001367,-0.6400384399824467
ACH-001368,-0.7887464444646924
ACH-001374,-0.6775664091140026
ACH-001377,-0.6992301301877231
ACH-001380,-0.7283967296421286
ACH-001391,-0.6346674568256416
ACH-001408,-0.6670500662648344
ACH-001430,-0.8823729353647767
ACH-001431,-0.7205136346626694
ACH-001450,-0.7543360966568493
ACH-001496,-0.4740705553535016
ACH-001500,-0.7025682021998687
ACH-001523,-0.9108690905109867
ACH-001532,-0.8500089042407539
ACH-001550,-0.8886217684772909
ACH-001552,-0.8459793684157505
ACH-001554,-0.8390156802307558
ACH-001654,-0.8778200798873815
ACH-001735,-0.8118578493752132
ACH-001736,-0.8043572753347408
ACH-001737,-0.933287394709178
ACH-001740,-0.8853516666860041
ACH-001745,-0.8129316350978173
ACH-001765,-0.7027460964212832
