,TRPV2 (51393)
ACH-000004,-0.2526402214334313
ACH-000005,-0.17614510344495313
ACH-000007,-0.2634721183255337
ACH-000009,-0.3014533299002943
ACH-000011,-0.2151121783850757
ACH-000012,-0.12029292300138265
ACH-000013,-0.3693825069747037
ACH-000014,-0.005569534669211195
ACH-000015,-0.2266769346364137
ACH-000017,-0.2526859290595127
ACH-000018,-0.15510711687019918
ACH-000019,-0.12935062023200022
ACH-000021,-0.16009953947237224
ACH-000022,-0.6090129963334106
ACH-000025,-0.4396130792959226
ACH-000028,-0.19820246726631707
ACH-000030,-0.22887362282148424
ACH-000035,-0.2803048174893709
ACH-000036,-0.1452968959322852
ACH-000037,-0.19275879763653975
ACH-000039,0.004376184375439192
ACH-000040,-0.2848335346490702
ACH-000041,-0.38919583898635896
ACH-000042,-0.2549950870428755
ACH-000045,-0.2575919163386266
ACH-000047,-0.3506778220285644
ACH-000052,-0.19135324427991335
ACH-000053,-0.11009874484338644
ACH-000054,-0.1211699128053868
ACH-000055,-0.16338031890237129
ACH-000060,-0.32683341346626954
ACH-000067,-0.2792163246790408
ACH-000070,0.05007251230212292
ACH-000075,-0.11957677200002592
ACH-000078,-0.1605342015859055
ACH-000082,-0.3079937353655919
ACH-000085,-0.4109017552126103
ACH-000086,-0.1721768713232735
ACH-000087,-0.6236698491680476
ACH-000092,-0.12283340938178068
ACH-000095,-0.2900196311285999
ACH-000097,-0.23434314376954915
ACH-000098,-0.3063166598115548
ACH-000099,-0.23265685797908334
ACH-000108,-0.10974430860168982
ACH-000113,-0.22236998316892004
ACH-000116,0.01308651917250522
ACH-000118,-0.1850240132031506
ACH-000120,-0.10918672380809467
ACH-000123,-0.0940508512195234
ACH-000127,-0.17579863584256786
ACH-000128,-0.16312541849665174
ACH-000132,-0.1945584960426724
ACH-000133,-0.3525808496863881
ACH-000137,-0.19566335531182705
ACH-000138,-0.20274260019954302
ACH-000142,-0.22851974457345026
ACH-000143,-0.20769901334344407
ACH-000146,-0.02156998780943211
ACH-000148,-0.2472618537651024
ACH-000150,-0.2974786226920149
ACH-000152,-0.35148134295343675
ACH-000153,-0.3872126156229165
ACH-000159,-0.2919695201901105
ACH-000160,-0.18182693655022905
ACH-000163,-0.12325302152573887
ACH-000167,0.11110201672631306
ACH-000168,-0.2840552140450571
ACH-000169,-0.13661598108606868
ACH-000178,-0.11593399465213658
ACH-000183,-0.07239275090687887
ACH-000188,-0.3836053104894616
ACH-000189,-0.04135923852353815
ACH-000190,0.0071290660463170655
ACH-000198,-0.1251344294209598
ACH-000203,0.3228075022922867
ACH-000204,-0.12319728057648885
ACH-000206,-0.18475209952423827
ACH-000207,-0.3403162854959295
ACH-000208,-0.5111879869874106
ACH-000210,-0.2749030434321125
ACH-000211,-0.17630043747888238
ACH-000215,-0.2310791021637384
ACH-000221,-0.4307876601950524
ACH-000222,-0.28805262984903296
ACH-000223,-0.3719717855640972
ACH-000226,-0.20423818090337986
ACH-000227,-0.2957178362723781
ACH-000228,-0.1946990047866992
ACH-000231,-0.15948320852457115
ACH-000232,-0.1978111100346703
ACH-000233,-0.229621795220132
ACH-000234,-0.2437050864818
ACH-000235,-0.25236138283177184
ACH-000237,-0.1752128500259716
ACH-000238,-0.3998614178273733
ACH-000242,0.05168869223953244
ACH-000243,-0.21099579181439704
ACH-000244,-0.013567747820005723
ACH-000246,-0.08508888617893301
ACH-000248,-0.1941003780910048
ACH-000250,-0.2113172617692253
ACH-000251,0.011570276387472316
ACH-000252,-0.3267036851414982
ACH-000253,-0.27360621693386844
ACH-000255,-0.2944730817616811
ACH-000256,-0.37446546078844606
ACH-000257,-0.2758681110625984
