,OXA1L (5018)
ACH-000396,-0.4380659608951101
ACH-000397,-0.1998571363129502
ACH-000401,-0.3027335501429104
ACH-000402,-0.4088410996062283
ACH-000403,-0.4011433640482605
ACH-000404,-0.3769134534312613
ACH-000406,-0.3293547178927029
ACH-000407,-0.3449779488943393
ACH-000408,-0.3686996453666229
ACH-000410,-0.3542117972051484
ACH-000411,-0.5678349636150147
ACH-000414,-0.2630748761905479
ACH-000415,-0.3445816182070966
ACH-000416,-0.3713582758190695
ACH-000420,-0.2270805923010323
ACH-000421,-0.16080349821850606
ACH-000424,-0.28300066047157385
ACH-000425,-0.3234752378285144
ACH-000426,-0.560666449885075
ACH-000427,-0.32297209150128753
ACH-000433,-0.5426593133060291
ACH-000435,-0.4063205820268948
ACH-000436,0.051267404608163016
ACH-000444,-0.17335834094357105
ACH-000445,-0.3312364733167784
ACH-000448,-0.2619143290973205
ACH-000450,-0.3441555361330224
ACH-000452,-0.3565454806985598
ACH-000454,-0.27056363253292937
ACH-000458,-0.2442847049282762
ACH-000459,-0.2627091017044485
ACH-000460,-0.3620849149040602
ACH-000461,-0.3397339905394911
ACH-000463,-0.3721960482396289
ACH-000464,-0.17394559682585245
ACH-000466,-0.3631400699887181
ACH-000467,-0.40421802538292206
ACH-000468,-0.10883626204681823
ACH-000469,-0.3256945883661878
ACH-000470,-0.18658841723620395
ACH-000471,-0.3320349614342298
ACH-000472,-0.16350252808708188
ACH-000473,-0.2732128320185281
ACH-000475,-0.3043551116261086
ACH-000476,-0.4429074370237604
ACH-000477,-0.5345661642685404
ACH-000479,-0.9022355349319736
ACH-000480,-0.3451515136434372
ACH-000481,-0.476368442723611
ACH-000483,-0.4055841342691737
ACH-000484,-0.25500543530787145
ACH-000485,-0.17106286085238542
ACH-000486,-0.4405320091536652
ACH-000487,-0.3759372826897928
ACH-000488,-0.3281103357913967
ACH-000490,-0.2973937256125029
ACH-000491,-0.373964266786914
ACH-000495,-0.2176802707708188
ACH-000496,-0.2882354103500041
ACH-000499,-0.4743185757086741
ACH-000500,-0.3859264508784724
ACH-000502,-0.3846660374215592
ACH-000503,-0.4989671143879469
ACH-000505,-0.13767123968674938
ACH-000507,-0.285635723419742
ACH-000510,-0.33789811944383624
ACH-000511,-0.22205563179236973
ACH-000512,-0.39761235562009023
ACH-000516,-0.2403815482507945
ACH-000517,-0.2745513924206129
ACH-000518,-0.3972762078198381
ACH-000520,-0.2923256800385097
ACH-000521,-0.20713882533773487
ACH-000522,-0.18208438650329026
ACH-000524,-0.3849256288656194
ACH-000527,-0.34827818431551044
ACH-000528,-0.598432290947047
ACH-000537,-0.3757677714325021
ACH-000541,-0.3349504574931715
ACH-000542,-0.34403466195283183
ACH-000544,-0.34215859308580393
ACH-000545,-0.3958294079620258
ACH-000547,-0.3909548099007573
ACH-000548,-0.1744342447056355
ACH-000549,-0.4198170309592655
ACH-000550,-0.18222552453722365
ACH-000552,-0.6565431799542273
ACH-000556,-0.2105873772601544
ACH-000557,-0.07113888054892878
ACH-000569,-0.5649193420915077
ACH-000570,-0.18233930508509075
ACH-000571,-0.3159355878284514
ACH-000573,-0.3761383012261894
ACH-000576,-0.1326404373484299
ACH-000579,-0.3826746125689347
ACH-000580,-0.15878741400797575
ACH-000584,-0.16072467343269806
ACH-000585,-0.3661700037932832
ACH-000588,-0.1836294568268878
ACH-000589,-0.4505678939912266
ACH-000591,-0.2659479217715879
ACH-000593,-0.20513558898859502
ACH-000600,-0.1441013904910838
ACH-000601,-0.2986242922830737
ACH-000605,-0.3340202054244968
ACH-000606,-0.19968995330671505
ACH-000608,-0.38905042294004333
ACH-000614,-0.2619267263526337
ACH-000616,-0.4070866164666859
ACH-000618,-0.5520044928711896
ACH-000619,-0.1405959563454949
ACH-000620,-0.5221299942230601
ACH-000621,-0.1811119623204009
ACH-000622,-0.4530859863867538
ACH-000623,-0.3859360075172533
ACH-000624,-0.34196142490650017
ACH-000627,-0.29331958466105645
ACH-000630,-0.32425349918944035
ACH-000631,-0.3193656997370762
ACH-000632,-0.3170648570061249
ACH-000633,-0.3086935002370514
ACH-000637,-0.313228748033453
ACH-000638,-0.3304296167670381
ACH-000646,-0.44069031841295453
ACH-000647,-0.35702133788927765
ACH-000648,-0.3877515649380369
ACH-000649,-0.3827872227550866
ACH-000651,-0.3874945719847554
ACH-000652,-0.3277983020674949
ACH-000653,-0.2873347995237173
ACH-000657,-0.3709991913002712
ACH-000658,-0.36244900487500703
ACH-000661,-0.100043342232855
ACH-000662,-0.2401099681353805
ACH-000663,-0.2843626394972582
ACH-000665,-0.19958791115399274
ACH-000671,-0.4743832610699874
ACH-000672,-0.1045851609671314
ACH-000673,-0.17104084629865535
ACH-000676,-0.3514699410114216
ACH-000677,-0.5438057484374071
ACH-000681,-0.25801818754879624
ACH-000683,-0.5905087987252321
ACH-000684,-0.1667244237024468
ACH-000688,-0.3553948378718455
ACH-000693,-0.295280560223269
ACH-000694,-0.3108741047025009
ACH-000695,-0.32949941759305845
ACH-000696,-0.3121158898920166
ACH-000697,-0.3841616842386405
ACH-000699,-0.3853726550281073
ACH-000701,-0.34316276745789953
ACH-000706,-0.34395259281199125
ACH-000711,-0.36350135312608
ACH-000713,-0.32899189420725045
ACH-000714,-0.3400276149728497
ACH-000718,-0.3527926040988674
ACH-000720,-0.4186758621252798
ACH-000721,-0.3183709871990323
ACH-000724,-0.5860935002837715
ACH-000725,-0.2422084025047881
ACH-000732,-0.6792274028218411
ACH-000734,-0.2872167025902041
ACH-000735,-0.3113256404419603
ACH-000736,-0.347069428958466
ACH-000738,-0.4759065416722474
ACH-000746,-0.3398379370440574
ACH-000747,-0.3539972358906792
ACH-000748,-0.3801311061350138
ACH-000753,-0.2992306282976972
ACH-000756,-0.36359862274367705
ACH-000757,-0.2101513421379639
ACH-000758,-0.3793505819115862
ACH-000760,-0.6045643526184039
ACH-000762,-0.2726243589550182
ACH-000763,-0.6818931653904436
ACH-000764,-0.40985383746562737
ACH-000765,-0.47928415872196206
ACH-000766,-0.36017712243153643
ACH-000767,-0.2686292951874018
ACH-000768,-0.432579394876851
ACH-000769,-0.4528550858419725
ACH-000770,-0.2439792829575339
ACH-000771,-0.3068120147995477
ACH-000773,-0.1783015494444551
ACH-000776,-0.27454336079242103
ACH-000777,-0.35893068656935195
ACH-000778,-0.2683210263595283
ACH-000781,-0.41616273412062
ACH-000782,-0.3551067694140839
ACH-000783,-0.12928593644118375
ACH-000784,-0.3374098972566319
ACH-000785,-0.4026168583107213
ACH-000787,-0.27953732114916524
ACH-000788,-0.32213471799100696
ACH-000791,-0.32897304461682364
ACH-000792,-0.21277399313690395
ACH-000794,-0.17574462480962974
ACH-000796,-0.3579942551416533
ACH-000798,-0.322554619649287
ACH-000799,-0.5402517361346245
ACH-000800,-0.13666318149236706
ACH-000802,-0.3510353380596861
ACH-000804,-0.3094979773609815
ACH-000805,-0.4324661759957153
ACH-000809,-0.3292732668635045
ACH-000810,-0.4316141536198019
ACH-000811,-0.16320413068141762
ACH-000817,-0.3300474752734961
ACH-000819,-0.4380733937779927
ACH-000820,-0.7542001464029593
ACH-000821,-0.08793695560864853
ACH-000822,-0.24012911264407905
ACH-000823,-0.3281923559832211
ACH-000824,-0.4371364393791928
ACH-000827,-0.2925809654531026
ACH-000829,-0.2405732692203405
ACH-000831,-0.4663844229839606
ACH-000832,-0.3692725335086316
ACH-000833,-0.3024145805928183
ACH-000834,-0.2894811000991734
ACH-000835,-0.27651889362117343
ACH-000836,-0.04418592732282114
ACH-000837,-0.3818561737680269
ACH-000838,-0.5245019431980803
ACH-000839,-0.3615585477445936
ACH-000840,-0.10405391358740088
ACH-000841,-0.21860313639582032
ACH-000843,-0.3289421170714233
ACH-000846,-0.6141718665248351
ACH-000847,-0.10080958625427276
ACH-000848,-0.478255336755736
ACH-000849,-0.3102719986878672
ACH-000851,-0.3363712697362484
ACH-000855,-0.4562735566409936
ACH-000856,-0.3512722783506109
ACH-000858,-0.4752195187287423
ACH-000859,-0.41198436467753147
ACH-000861,-0.5637807645787525
ACH-000862,-0.2661456453768936
ACH-000865,-0.3943682393776875
ACH-000866,-0.2393202064877331
ACH-000867,-0.39605633863114
ACH-000869,-0.34426853658375484
ACH-000872,-0.2004728668822177
ACH-000873,-0.23241471330103786
ACH-000876,-0.4386464813383735
ACH-000878,-0.3830980565053109
ACH-000880,-0.3127210750879417
ACH-000881,-0.3314535027530987
ACH-000882,-0.2979360388050962
ACH-000884,-0.4606673843474453
ACH-000885,-0.35292120143975897
ACH-000887,-0.4238380349758969
ACH-000889,-0.5041052260386819
ACH-000896,-0.3605079880833809
ACH-000898,-0.2611023169578177
ACH-000900,-0.2875690275912259
ACH-000901,-0.1989011272032483
ACH-000905,-0.4951216498298946
ACH-000906,-0.31219695918411844
ACH-000907,-0.3428243073297036
ACH-000910,-0.16767701584681213
ACH-000911,-0.34244416018696594
ACH-000912,-0.22446280108736605
ACH-000913,-0.4467140715665122
ACH-000915,-0.2196126408649452
ACH-000916,-0.598515420875131
ACH-000917,-0.30713688220021323
ACH-000920,0.2799544557782828
ACH-000921,-0.3706550672020866
ACH-000924,-0.17222934209907848
ACH-000926,-0.3874559191370261
ACH-000928,-0.36808327590033657
ACH-000929,-0.2777983939823863
ACH-000932,-0.4406343248519925
ACH-000935,-0.28208787249204725
ACH-000936,-0.3263851707978496
ACH-000937,-0.1293264810728547
ACH-000938,-0.2428607567359574
ACH-000939,-0.39192603735805853
ACH-000941,-0.3747029556850761
ACH-000943,-0.3519199462663468
ACH-000946,-0.4676251523596058
ACH-000947,-0.3820683250206319
ACH-000948,-0.37431909368507466
ACH-000950,-0.4449080713453344
ACH-000953,-0.20474057611017998
ACH-000954,-0.4177179677595451
ACH-000957,-0.4798440287417238
ACH-000958,-0.2421873306602989
ACH-000960,-0.21848421364501325
ACH-000963,-0.3682835436934468
ACH-000968,-0.5834415033301964
ACH-000969,-0.2427771495312809
ACH-000972,-0.3671191440898494
ACH-000973,-0.2975828085582646
ACH-000974,-0.3925115305285353
ACH-000978,-0.2122796895966358
ACH-000984,-0.11992188612622155
ACH-000986,-0.3722212783287727
ACH-000988,-0.38999150319074777
ACH-000993,-0.1518497839591448
ACH-000994,-0.3692292826163944
ACH-000996,-0.3483656926384825
ACH-001001,-0.2900791639602971
ACH-001020,-0.33087575676951714
ACH-001028,-0.3180690693984479
ACH-001031,-0.23095136642364095
ACH-001038,-0.3688774103303283
ACH-001048,-0.3350358947144977
ACH-001050,-0.4285815097536394
ACH-001053,-0.36861835462142495
ACH-001054,-0.047321997078676965
ACH-001061,-0.5327050359717046
ACH-001067,-0.13477046655890362
ACH-001075,-0.5268298402015894
ACH-001096,-0.23925251107384296
ACH-001111,-0.13987396981733882
ACH-001119,-0.406427034121702
ACH-001128,-0.3148413460543029
ACH-001134,-0.19923658164215247
ACH-001151,-0.2574798082048648
ACH-001163,-0.32980822633310763
ACH-001164,-0.3825949810753941
ACH-001183,-0.21577606153964785
ACH-001192,-0.2733011519988669
ACH-001193,0.028512063071962038
ACH-001196,-0.6261051853766764
ACH-001197,-0.2311182210617345
ACH-001205,-0.3458145590643015
ACH-001211,-0.4516444719651037
ACH-001212,-0.07886300072918284
ACH-001228,-0.2644914369507225
ACH-001232,-0.3152011833339161
ACH-001239,-0.4428618881387453
ACH-001270,-0.1252891744420998
ACH-001274,-0.2617116855309499
ACH-001275,-0.27313812280825056
ACH-001277,-0.21496823869799828
ACH-001278,-0.2821886303942181
ACH-001280,-0.10506914809865657
ACH-001283,-0.461142546335329
ACH-001289,-0.4592269564873046
ACH-001300,-0.1939668887352409
ACH-001301,-0.4378528790468385
ACH-001302,0.07173613617449905
ACH-001306,-0.27420441119732186
ACH-001318,-0.5185551456669574
ACH-001322,-0.5683492626878867
ACH-001328,-0.31125488943450985
ACH-001332,-0.5173608118519933
ACH-001336,-0.3004803362374905
ACH-001346,-0.3408110449377802
ACH-001353,-0.1473296309022903
ACH-001354,-0.5202591133494769
ACH-001367,-0.5801196268922522
ACH-001368,-0.2036339462739954
ACH-001374,-0.23010157358115305
ACH-001377,-0.3018006700578914
ACH-001380,-0.3420045677853745
ACH-001391,-0.08017355010232992
ACH-001408,-0.2758748085882137
ACH-001430,-0.1544708284443994
ACH-001431,-0.32300776520076485
ACH-001450,-0.25358735803457977
ACH-001496,-0.5565085277948124
ACH-001500,-0.30629159617656465
ACH-001523,-0.4860916555016491
ACH-001532,-0.2177718556896768
ACH-001550,-0.3427179909024992
ACH-001552,-0.3419745933071455
ACH-001554,-0.36393795632160425
ACH-001654,-0.3075043132690487
ACH-001735,-0.17130004082204608
ACH-001736,-0.3071134878348346
ACH-001737,0.3242186041829261
ACH-001740,-0.2934748950352269
ACH-001745,-0.3581578802941908
ACH-001765,-0.277743438802715
