,RHEB (6009)
ACH-000320,-0.2853572826806947
ACH-000322,-0.15325169867772534
ACH-000323,-0.7086201536530947
ACH-000324,-0.2513751240686357
ACH-000329,-0.3889719467042064
ACH-000330,-0.19420577183059695
ACH-000331,-0.6892176810470529
ACH-000332,-0.41183934657883897
ACH-000334,-0.5326557226940141
ACH-000335,-0.3366140192385704
ACH-000336,-0.30084213433029205
ACH-000337,-0.492433979978872
ACH-000338,-0.22425664559832328
ACH-000339,-0.460908736581042
ACH-000341,-0.3499392818079737
ACH-000348,-0.22642790096788826
ACH-000350,-0.26423600972162903
ACH-000352,-0.4458521308098253
ACH-000356,-0.5045245278289606
ACH-000361,-0.41635447669987496
ACH-000362,-0.4286752087784173
ACH-000363,-0.26624287034511
ACH-000364,-0.4476134472299952
ACH-000365,-0.3733944539779202
ACH-000366,0.012893018899492004
ACH-000368,-0.3972512214610637
ACH-000374,-0.2297485721220169
ACH-000375,-0.38716874761598175
ACH-000376,-0.5252045894357921
ACH-000381,-0.6132017233269621
ACH-000383,-0.5676063223667769
ACH-000387,-0.30102553348908856
ACH-000389,-0.3512828268080078
ACH-000390,-0.2341330617096292
ACH-000393,-0.3233198428651987
ACH-000395,-0.4433542593763581
ACH-000396,-0.3666624881157165
ACH-000397,-0.463746450716319
ACH-000401,-0.4471694959919365
ACH-000402,-0.5247975920098131
ACH-000403,-0.5666068597012203
ACH-000404,-0.0780464482855493
ACH-000406,-0.3780688409084585
ACH-000407,-0.6134872932941505
ACH-000408,-0.4713090284748477
ACH-000410,-0.3372257435205913
ACH-000411,-0.4226098284160516
ACH-000414,-0.1950167294446072
ACH-000415,-0.4643818748816842
ACH-000416,-0.4721574509925778
ACH-000420,-0.37806099383570496
ACH-000421,-0.21116199698429114
ACH-000424,-0.539122408464476
ACH-000425,-0.3999086408274656
ACH-000426,-0.18909093013328848
ACH-000427,-0.4198135720642439
ACH-000433,-0.4176174261611877
ACH-000435,-0.3743402367407138
ACH-000436,-0.11893302373851752
ACH-000444,-0.6509692684065165
ACH-000445,-0.32122059511145906
ACH-000448,-0.4596999010373153
ACH-000450,-0.2929145541264588
ACH-000452,-0.2084028031469127
ACH-000454,-0.32466916122971745
ACH-000458,-0.3846224837036001
ACH-000459,-0.13481466145331591
ACH-000460,-0.4445815908982487
ACH-000461,-0.2150546125137907
ACH-000463,-0.4222103085638764
ACH-000464,-0.5014524618337124
ACH-000466,-0.39217735945085397
ACH-000467,-0.330689421191471
ACH-000468,-0.3255578402926433
ACH-000469,-0.6570460487618585
ACH-000470,-0.2583022011862507
ACH-000471,-0.7064423877541679
ACH-000472,-0.3572443784225129
ACH-000473,-0.42535419396729096
ACH-000475,-0.5396019723011078
ACH-000476,-0.3299846469450637
ACH-000477,-0.14239615862028898
ACH-000479,-0.6181184675758163
ACH-000480,-0.32173606480244304
ACH-000481,-0.4739762429015737
ACH-000483,-0.4560502391439427
ACH-000484,-0.5045472844578589
ACH-000485,-0.22099832977040448
ACH-000486,-0.4189257539920801
ACH-000487,-0.6336215702647424
ACH-000488,-0.5046893622257657
ACH-000490,-0.3412915814795559
ACH-000491,-0.25854401134405197
ACH-000495,-0.374440639312942
ACH-000496,-0.5584210962547259
ACH-000499,-0.3796802279420628
ACH-000500,-0.11413670796753075
ACH-000502,-0.5218282846455627
ACH-000503,-0.12590526043718178
ACH-000505,-0.22275727892682
ACH-000507,-0.13757032479194112
ACH-000510,-0.2821974952128238
ACH-000511,-0.5898433216254673
ACH-000512,-0.1560899442593384
ACH-000516,-0.06645468200850732
ACH-000517,-0.25423310101798074
ACH-000518,-0.3426759124267252
ACH-000520,-0.4679421620859648
ACH-000521,-0.4226167296599511
ACH-000522,-0.5696326314955507
ACH-000524,-0.4419229389715211
ACH-000527,-0.3854465695905541
ACH-000528,-0.4254633865192031
ACH-000537,-0.658327542012641
ACH-000541,-0.6128151298825949
ACH-000542,-0.6025999380527447
ACH-000544,-0.39580515797051424
ACH-000545,-0.5218074394824543
ACH-000547,-0.4598117076370534
ACH-000548,-0.30350235427597433
ACH-000549,-0.5295638922988575
ACH-000550,-0.5215778916176876
ACH-000552,-0.287720096974836
ACH-000556,-0.5703642583916025
ACH-000557,-0.015113345078502781
ACH-000569,-0.2306419285917368
ACH-000570,-0.4955499409454616
ACH-000571,-0.2674941976623398
ACH-000573,-0.3082708840201586
ACH-000576,0.3397848189706268
ACH-000579,-0.0442798717367102
ACH-000580,-0.13493054506784302
ACH-000584,-0.3833924409351791
ACH-000585,-0.302816056015334
ACH-000588,-0.10494527877211776
ACH-000589,-0.30010701222317243
ACH-000591,-0.5403846593132554
ACH-000593,-0.6417143751982363
ACH-000600,-0.5384564768518741
ACH-000601,-0.3973702776467981
ACH-000605,-0.43901419118947255
ACH-000606,-0.6361583659608071
ACH-000608,-0.21938558320823304
ACH-000614,-0.17627543234734666
ACH-000616,-0.5389837007899968
ACH-000618,-0.4834353602174118
ACH-000619,-0.445501662510006
ACH-000620,-0.07403719083348564
ACH-000621,-0.16500151502672053
ACH-000622,-0.35427679260174744
ACH-000623,-0.2857086552718268
ACH-000624,-0.5627045464842488
ACH-000627,-0.4943897637125186
ACH-000630,-0.5041883393939312
ACH-000631,-0.648304203625182
ACH-000632,-0.10587079344906962
ACH-000633,-0.14228659108267894
ACH-000637,-0.07691059607581123
ACH-000638,-0.1523802746076374
ACH-000646,-0.2503705595142087
ACH-000647,-0.27757220064889965
ACH-000648,-0.17301458246393092
ACH-000649,-0.3560615044778271
ACH-000651,-0.2471416894257094
ACH-000652,-0.41526527753702497
ACH-000653,-0.025680132126372532
ACH-000657,-0.2570759860085289
ACH-000658,0.0007573708776799893
ACH-000661,-0.3007773463562992
ACH-000662,-0.3403319215105024
ACH-000663,-0.4085481551456196
ACH-000665,-0.449252795353033
ACH-000671,-0.2403455116420215
ACH-000672,-0.4313445882750795
ACH-000673,-0.5440270948365271
ACH-000676,0.058166492887793415
ACH-000677,-0.15031028005701566
ACH-000681,-0.3475275672565521
ACH-000683,-0.16806947212840534
ACH-000684,-0.5175073602602533
ACH-000688,-0.4869353436035842
ACH-000693,-0.43222650795241135
ACH-000694,-0.4459464750310933
ACH-000695,-0.1149505436167624
ACH-000696,-0.24112095984932586
ACH-000697,-0.1329363848867216
ACH-000699,-0.2874834228032028
ACH-000701,-0.3731276099210238
ACH-000706,-0.3531170030634281
ACH-000711,-0.6110432824789451
ACH-000713,0.003339002957276765
ACH-000714,-0.2458780150787941
ACH-000718,-0.4251435565946665
ACH-000720,-0.4462867739670809
ACH-000721,-0.1683475466710643
ACH-000724,-0.17866840986105634
ACH-000725,-0.28984232244054725
ACH-000732,-0.42285118638900826
ACH-000734,-0.458512129199184
ACH-000735,-0.40231755675315545
ACH-000736,-0.38437827301815386
ACH-000738,-0.3693269996687111
ACH-000746,0.041905975984230064
ACH-000747,-0.4503981035492783
ACH-000748,-0.5646968843644249
ACH-000753,-0.020792951734325944
ACH-000756,-0.2434242459837944
ACH-000757,-0.04622962124557259
ACH-000758,0.02591309111356269
ACH-000760,-0.2528902424180509
ACH-000762,-0.1022973139360502
ACH-000763,-0.2913469605527453
ACH-000764,-0.2702257448479095
ACH-000765,-0.07339292024222129
ACH-000766,-0.7285839191942004
ACH-000767,-0.03395659127693085
ACH-000768,-0.34251986576420185
ACH-000769,-0.3754155841929109
ACH-000770,-0.27975491279540204
ACH-000771,-0.2665050212338019
ACH-000773,-0.08390017490459327
ACH-000776,-0.4017204810223174
ACH-000777,-0.443289795897062
ACH-000778,-0.16626566595868472
ACH-000781,-0.4543477441450273
ACH-000782,-0.006654394480803211
ACH-000783,-0.5182795025279664
ACH-000784,-0.4051591267203799
ACH-000785,-0.2481750280816669
ACH-000787,-0.24039042831106286
ACH-000788,-0.07266540574441402
ACH-000791,-0.4318183872536073
ACH-000792,-0.4293674283308534
ACH-000794,-0.5024678048654366
ACH-000796,-0.6940229560405066
ACH-000798,-0.6365625457803511
ACH-000799,-0.3993733048945055
ACH-000800,-0.22350870978494036
ACH-000802,-0.17922438082802342
ACH-000804,-0.36477616931126505
ACH-000805,-0.04388194880305255
ACH-000809,-0.3992739697397995
ACH-000810,0.2200940016944198
ACH-000811,-0.5637818397835035
ACH-000817,-0.4630216599975124
ACH-000819,-0.34214099241867035
ACH-000820,-0.5149710703973155
ACH-000821,0.06154965038229124
ACH-000822,-0.08056560091581176
ACH-000823,-0.42425369344042346
ACH-000824,-0.1379435031373575
ACH-000827,-0.43534306743301376
ACH-000829,-0.1775826660663397
ACH-000831,-0.376665297833957
ACH-000832,-0.3170097732801828
ACH-000833,0.07815836259817957
ACH-000834,-0.4833266167508904
ACH-000835,-0.5357477299429194
ACH-000836,-0.4934932620112384
ACH-000837,-0.5020456777364273
ACH-000838,-0.2399472045433187
ACH-000839,-0.5730219296248326
ACH-000840,0.12972396963494734
ACH-000841,-0.12961520086053135
ACH-000843,-0.2058000866406033
ACH-000846,-0.3147620033784119
ACH-000847,-0.4762056653305469
ACH-000848,-0.2785930827902616
ACH-000849,-0.38570481695778464
ACH-000851,-0.5714338354631093
ACH-000855,-0.4198195631604645
ACH-000856,-0.2592750266362885
ACH-000858,-0.5448260221348656
ACH-000859,-0.4748700447758685
ACH-000861,-0.3520458156217716
ACH-000862,-0.41857267728427183
ACH-000865,-0.3346224612240228
ACH-000866,-0.2357049005195337
ACH-000867,-0.2678200184299519
ACH-000869,-0.6004632667961476
ACH-000872,-0.3563564256153725
ACH-000873,-0.3366873910654208
ACH-000876,-0.4659727712728146
ACH-000878,-0.434610873257239
ACH-000880,-0.19172206662923053
ACH-000881,-0.2532313194695846
ACH-000882,-0.33726505632362114
ACH-000884,-0.4448049203816853
ACH-000885,-0.4097459202931904
ACH-000887,-0.65777329053298
ACH-000889,-0.15270037472471398
ACH-000896,-0.42854988436024705
ACH-000898,-0.08448821066649614
ACH-000900,-0.13573278144736475
ACH-000901,-0.361191746476934
ACH-000905,-0.39478701538876737
ACH-000906,-0.3565209496070157
ACH-000907,-0.34581708747744005
ACH-000910,-0.17386372059482766
ACH-000911,-0.44911981807532303
ACH-000912,-0.5710265979554974
ACH-000913,-0.1944284574718026
ACH-000915,-0.029138082049372963
ACH-000916,-0.3560734582234785
ACH-000917,-0.33764417057351165
ACH-000920,-0.4848766746233531
ACH-000921,-0.6025754051059068
ACH-000924,-0.2889695977829542
ACH-000926,-0.22740098152903096
ACH-000928,-0.7145900768368937
ACH-000929,-0.17933850779214267
ACH-000932,-0.3134208982312443
ACH-000935,-0.4442023649878977
ACH-000936,-0.5705452367129882
ACH-000937,0.017814035665368006
ACH-000938,0.18567094724464106
ACH-000939,-0.21588277836469655
ACH-000941,-0.3598212995260445
ACH-000943,-0.1431738720193274
ACH-000946,-0.16519774049252764
ACH-000947,-0.3306382107579564
ACH-000948,-0.11161306742106196
ACH-000950,-0.28672983685155096
ACH-000953,0.0014622526237039676
ACH-000954,-0.6594621000124641
ACH-000957,-0.171023609675072
ACH-000958,-0.3674563858996148
ACH-000960,-0.15602649860386378
ACH-000963,-0.3292995426721076
ACH-000968,-0.012063632163599741
ACH-000969,-0.4908993605085186
ACH-000972,-0.37714886298784706
ACH-000973,-0.20572647576409425
ACH-000974,-0.055136722710802485
ACH-000978,-0.23674648172821466
ACH-000984,-0.0493791986257644
ACH-000986,-0.4355871020553264
ACH-000988,-0.21376898310214498
ACH-000993,-0.1929695563984839
ACH-000994,-0.13078484004398996
ACH-000996,-0.3013525822792697
ACH-001001,-0.4121072221168468
ACH-001020,-0.5767307006476534
ACH-001028,-0.40456475361129934
ACH-001031,-0.28252778164146825
ACH-001038,-0.3578900978658076
ACH-001048,-0.4534619872440607
ACH-001050,-0.26540759439748923
ACH-001053,-0.3529806252237014
ACH-001054,-0.45018314048321856
ACH-001061,-0.16188716775741738
ACH-001067,-0.3747556025902377
ACH-001075,-0.2326380168597618
ACH-001096,-0.059324743072777714
ACH-001111,-0.11525573302233776
ACH-001119,-0.3971934878908741
ACH-001128,-0.9576327718646
ACH-001134,-0.11062088102953956
ACH-001151,-0.4670326377570219
ACH-001163,-0.5319810058967195
ACH-001164,-0.2032095604456684
ACH-001183,-0.5795443753191868
ACH-001192,-0.4608467869727764
ACH-001193,-0.3230359450105077
ACH-001196,-0.3909505604546423
ACH-001197,-0.1143856754942878
ACH-001205,-0.7379035511079656
ACH-001211,-0.4121985388895159
ACH-001212,-0.5012831129728812
ACH-001228,-0.043414732830811036
ACH-001232,-0.7713131032968501
ACH-001239,-0.3669259323026259
ACH-001270,-0.14591305642777375
ACH-001274,-0.4142292588585737
ACH-001275,-0.1594002739616621
ACH-001277,-0.2521260831676699
ACH-001278,-0.4670068635368258
ACH-001280,-0.2884737900199873
ACH-001283,-0.3776940045019271
ACH-001289,-0.10868809744437273
ACH-001300,-0.48249766331487604
ACH-001301,-0.2874330758253532
ACH-001302,-0.4210917759393257
ACH-001306,-0.4989724471560422
ACH-001318,-0.4628838530525429
ACH-001322,-0.411564523237996
ACH-001328,-0.5196374796268203
ACH-001332,-0.6306689484535374
ACH-001336,-0.4652954167965443
ACH-001346,-0.43887823197132136
ACH-001353,-0.33877756739794834
ACH-001354,-0.14508603413743207
ACH-001367,-0.2107721537047184
ACH-001368,-0.5516404510989739
ACH-001374,-0.2593976662810129
ACH-001377,-0.29356966574167603
ACH-001380,-0.3328216452961823
ACH-001391,-0.19576883650730864
ACH-001408,-0.2401824189301401
ACH-001430,-0.5135084144577139
ACH-001431,-0.3973975265154399
ACH-001450,-0.5268579105715165
ACH-001496,-0.4763953799218892
ACH-001500,-0.3658493674417014
ACH-001523,-0.2680786557959611
ACH-001532,-0.429909602221885
ACH-001550,-0.44688057053592944
ACH-001552,-0.237614780453411
ACH-001554,-0.3979416802354834
ACH-001654,-0.5752450997134929
ACH-001735,0.04238313580807948
ACH-001736,-0.21890527532016296
ACH-001737,-0.6089665752551585
ACH-001740,-0.19636219232504892
ACH-001745,-0.00910448825813988
ACH-001765,-0.14078526826439736
