,OR10H5 (284433)
ACH-000004,-0.1962170072059372
ACH-000005,-0.03924720661030076
ACH-000007,-0.2558589401560845
ACH-000009,-0.17722966165691045
ACH-000011,-0.0380272054155514
ACH-000012,-0.05754572347978164
ACH-000013,-0.1609270734734861
ACH-000014,-0.06185246673955355
ACH-000015,-0.21922302229265087
ACH-000017,-0.08567694848162191
ACH-000018,-0.2807990860605923
ACH-000019,-0.3265181129667137
ACH-000021,-0.14940454937131092
ACH-000022,-0.17442663236271105
ACH-000025,-0.19256522656318836
ACH-000028,-0.16152171291510029
ACH-000030,-0.2288390578835481
ACH-000035,-0.13439986477204796
ACH-000036,-0.2701598323978681
ACH-000037,-0.27448056112028785
ACH-000039,-0.3407284916266966
ACH-000040,-0.03674469034951161
ACH-000041,-0.14368301310664966
ACH-000042,0.001982903681863575
ACH-000045,-0.2865410053827888
ACH-000047,-0.15872815007933996
ACH-000052,-0.17479618874103206
ACH-000053,-0.19176907627973871
ACH-000054,-0.2353405046129457
ACH-000055,-0.05995010315877995
ACH-000060,-0.15538027421492967
ACH-000067,-0.2629561853671781
ACH-000070,-0.015617768023461391
ACH-000075,0.04591255305574951
ACH-000078,-0.1723514815510027
ACH-000082,-0.22275380129227973
ACH-000085,-0.07852881297992201
ACH-000086,-0.10049994435105084
ACH-000087,0.06347020036742394
ACH-000092,-0.09896482593789103
ACH-000095,-0.3823852338911897
ACH-000097,-0.2016156892410652
ACH-000098,-0.2475694800100122
ACH-000099,-0.054182544240278886
ACH-000108,-0.18411778933057174
ACH-000113,-0.22322669157947825
ACH-000116,-0.15457910190860716
ACH-000118,-0.15739676701918964
ACH-000120,-0.18234392722493253
ACH-000123,-0.06187654800519321
ACH-000127,-0.2825126076492416
ACH-000128,-0.17130706158374187
ACH-000132,-0.09757235693940118
ACH-000133,-0.09979204114431788
ACH-000137,-0.1954798321543215
ACH-000138,-0.10976905129949313
ACH-000142,-0.09001259156054596
ACH-000143,-0.3539496489655708
ACH-000146,-0.2536579078683849
ACH-000148,-0.135951727354164
ACH-000150,-0.2345015505484113
ACH-000152,-0.116448795498754
ACH-000153,0.01951386086998962
ACH-000159,-0.20753340699516012
ACH-000160,-0.14434047015735324
ACH-000163,-0.30962880772450385
ACH-000167,-0.03851719459723377
ACH-000168,-0.05618913287765461
ACH-000169,-0.09506180013467996
ACH-000178,-0.0794375214429206
ACH-000183,-0.13155412916069506
ACH-000188,-0.3708643088337586
ACH-000189,-0.06548539756133202
ACH-000190,-0.12967685131150866
ACH-000198,-0.07996026113487847
ACH-000203,0.09415666123209177
ACH-000204,-0.18120398989163308
ACH-000206,-0.29144353770677905
ACH-000207,-0.2339214730169008
ACH-000208,-0.051275267745909785
ACH-000210,-0.31367279669647635
ACH-000211,-0.04482889724643753
ACH-000215,-0.16668344305665464
ACH-000221,-0.1670587692710209
ACH-000222,-0.23260407470049585
ACH-000223,-0.10713377952957567
ACH-000226,-0.015127560777431031
ACH-000227,-0.04076198357348263
ACH-000228,-0.20947769818044426
ACH-000231,-0.009335070944707508
ACH-000232,-0.07883419612046487
ACH-000233,-0.38790885350786863
ACH-000234,-0.1800588595693047
ACH-000235,-0.2074958639899746
ACH-000237,-0.10205396474495124
ACH-000238,-0.14498284001265072
ACH-000242,0.02316745893270461
ACH-000243,-0.12889638073931228
ACH-000244,-0.05662658856638824
ACH-000246,-0.10724076707041698
ACH-000248,-0.31436435216226155
ACH-000250,-0.2613643641776669
ACH-000251,-0.1713702018623908
ACH-000252,-0.14679833788632995
ACH-000253,-0.2380001531002041
ACH-000255,-0.16268498502764758
ACH-000256,-0.3050628298270575
ACH-000257,0.019383572276196543
ACH-000258,-0.14080673642666436
ACH-000259,-0.07575610303920836
ACH-000260,-0.14543999940188662
ACH-000261,-0.1158186799526053
ACH-000262,-0.24517727199460745
ACH-000263,-0.04647513605776761
ACH-000264,-0.13479416665779956
ACH-000265,-0.0538280461611199
ACH-000266,-0.10233198169328896
ACH-000272,-0.1988949189983361
ACH-000274,0.023314066231222588
ACH-000277,-0.02056036303300729
ACH-000278,-0.3302953819160457
ACH-000279,-0.052952454903904
ACH-000280,-0.12045830024892724
ACH-000281,-0.1159567955340142
ACH-000288,-0.04024679562464982
ACH-000291,-0.11244731536496948
ACH-000293,-0.2073746037224682
